pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 3.558, 89.0, 9.2, 89.0, 2.0, 3.6, 2.4, 993.3, 0.0, 2.0, 899.0, 0.0,2021-10-22 00:00:00, 1.0, 1.375, 899.0,43
None, 3.44, 88.3, 9.2, 88.0, 2.0, 3.4, 2.4, 992.1, 0.0, 2.0, 898.0, 0.0,2021-10-22 01:00:00, 1.0, 1.232, 898.0,43
None, 2.652, 92.0, 9.2, 92.0, 1.0, 2.7, 2.4, 992.1, 0.0, 1.0, 898.0, 0.0,2021-10-22 02:00:00, 1.0, 1.234, 898.0,43
None, 2.436, 92.9, 9.2, 93.0, 1.0, 2.4, 2.4, 990.9, 0.0, 1.0, 897.0, 0.0,2021-10-22 03:00:00, 1.0, 1.158, 897.0,43
None, 1.634, 93.5, 9.2, 94.0, 1.0, 1.6, 1.0, 990.9, 0.0, 1.0, 897.0, 0.0,2021-10-22 04:00:00, 1.0, 1.086, 897.0,43
None, 1.625, 93.8, 9.2, 94.0, 1.0, 1.6, 0.5, 989.8, 0.0, 1.0, 896.0, 0.0,2021-10-22 05:00:00, 1.0, 1.174, 896.0,43
1.0, 1.223, 96.9, 9.2, 97.0, 1.0, 1.2, 0.5, 988.7, 0.0, 1.0, 895.0, 1.0,2021-10-22 06:00:00, 1.0, 1.423, 895.0,43
1.0, 0.906, 96.9, 1.4, 97.0, 0.0, 0.9, 0.6, 987.8, 0.0, 0.0, 894.0, 0.0,2021-10-22 07:00:00, 1.0, 1.454, 894.0,43
1.0, 1.808, 95.1, 1.8, 95.0, 1.0, 1.8, 0.6, 987.3, 0.0, 1.0, 894.0, 0.0,2021-10-22 08:00:00, 1.0, 1.345, 894.0,43
1.0, 2.101, 93.6, 2.3, 94.0, 1.0, 2.1, 0.6, 986.0, 0.0, 1.0, 893.0, 0.0,2021-10-22 09:00:00, 1.0, 1.275, 893.0,43
1.0, 2.103, 94.2, 2.5, 94.0, 1.0, 2.1, 0.6, 986.2, 0.0, 1.0, 893.0, 0.0,2021-10-22 10:00:00, 1.0, 1.29, 893.0,43
None, 4.801, 84.3, 4.7, 84.0, 2.0, 4.8, 0.6, 986.2, -0.1, 2.0, 893.0, 1.0,2021-10-22 11:00:00, 2.0, 1.568, 893.0,43
None, 10.81, 47.18, 10.8, 47.0, 0.0, 10.8, 0.6, 986.8, 0.1, 0.0, 894.0, 0.0,2021-10-22 12:00:00, 1.0, 1.284, 894.0,43
None, 10.31, 50.93, 11.0, 51.0, 1.0, 10.3, 0.6, 987.9, 0.0, 1.0, 895.0, 0.0,2021-10-22 13:00:00, 1.0, 1.206, 895.0,43
None, 10.76, 43.64, 11.0, 44.0, -1.0, 10.8, 0.6, 989.1, 0.0, -1.0, 896.0, 0.0,2021-10-22 14:00:00, 1.0, 1.135, 896.0,43
None, 9.83, 43.38, 11.0, 43.0, -3.0, 9.8, 0.6, 990.3, 0.0, -3.0, 897.0, 0.0,2021-10-22 15:00:00, 1.0, 0.876, 897.0,43
None, 10.49, 43.24, 11.0, 43.0, -1.0, 10.5, 0.6, 990.3, 0.0, -1.0, 897.0, 1.0,2021-10-22 16:00:00, 1.0, 1.128, 897.0,43
None, 8.79, 49.81, 11.0, 50.0, -1.0, 8.8, 0.6, 990.5, 0.0, -1.0, 897.0, 0.0,2021-10-22 17:00:00, 1.0, 0.843, 897.0,43
None, 6.878, 57.31, 11.0, 57.0, -1.0, 6.9, 0.6, 991.8, 0.0, -1.0, 898.0, 0.0,2021-10-22 18:00:00, 1.0, 0.692, 898.0,43
None, 5.882, 64.23, 6.9, 64.0, 0.0, 5.9, 5.9, 991.9, 0.0, 0.0, 898.0, 0.0,2021-10-22 19:00:00, 1.0, 0.527, 898.0,43
None, 5.78, 66.15, 6.9, 66.0, 0.0, 5.8, 5.8, 991.8, 0.0, 0.0, 898.0, 1.0,2021-10-22 20:00:00, 1.0, 0.813, 898.0,43
None, 4.783, 70.62, 6.9, 71.0, 0.0, 4.8, 4.8, 993.0, 0.0, 0.0, 899.0, 0.0,2021-10-22 21:00:00, 1.0, 0.902, 899.0,43
None, 1.549, 81.0, 6.9, 81.0, -1.0, 1.5, 1.6, 993.3, 0.0, -1.0, 899.0, 0.0,2021-10-22 22:00:00, 1.0, 0.85, 899.0,43
None, 0.036, 84.2, 6.9, 84.0, -2.0, 0.0, 0.1, 993.2, 0.0, -2.0, 899.0, 0.0,2021-10-22 23:00:00, 1.0, 0.98, 899.0,43
None, -0.452, 87.1, 6.9, 87.0, -2.0, -0.5, -0.5, 991.6, 0.0, -2.0, 898.0, 0.0,2021-10-23 00:00:00, 1.0, 1.119, 898.0,43
None, -0.553, 84.6, 6.9, 85.0, -3.0, -0.6, -0.7, 991.6, 0.0, -3.0, 898.0, 0.0,2021-10-23 01:00:00, 1.0, 1.264, 898.0,43
None, 0.226, 82.4, 6.9, 82.0, -2.0, 0.2, -0.7, 991.5, 0.0, -2.0, 898.0, 0.0,2021-10-23 02:00:00, 1.0, 1.183, 898.0,43
None, -0.251, 84.2, 6.9, 84.0, -2.0, -0.3, -0.7, 991.7, 0.0, -2.0, 898.0, 0.0,2021-10-23 03:00:00, 1.0, 1.166, 898.0,43
None, -0.168, 84.6, 6.9, 85.0, -2.0, -0.2, -0.7, 990.5, 0.0, -2.0, 897.0, 0.0,2021-10-23 04:00:00, 1.0, 1.281, 897.0,43
None, 0.12, 83.8, 6.9, 84.0, -2.0, 0.1, -0.7, 990.6, 0.0, -2.0, 897.0, -1.0,2021-10-23 05:00:00, 1.0, 0.737, 897.0,43
None, -0.699, 89.5, 6.9, 90.0, -2.0, -0.7, -1.2, 990.9, 0.0, -2.0, 897.0, 1.0,2021-10-23 06:00:00, 1.0, 1.276, 897.0,43
None, -0.177, 88.5, 0.1, 89.0, -2.0, -0.2, -1.0, 990.9, 0.0, -2.0, 897.0, 0.0,2021-10-23 07:00:00, 1.0, 1.182, 897.0,43
None, 0.101, 91.3, 0.1, 91.0, -1.0, 0.1, -1.0, 990.9, 0.0, -1.0, 897.0, 0.0,2021-10-23 08:00:00, 1.0, 1.152, 897.0,43
None, 0.056, 93.7, 0.2, 94.0, -1.0, 0.1, -1.0, 989.9, 0.0, -1.0, 896.0, 0.0,2021-10-23 09:00:00, 1.0, 1.37, 896.0,43
None, 1.104, 86.6, 1.1, 87.0, -1.0, 1.1, -1.0, 990.1, 0.0, -1.0, 896.0, 0.0,2021-10-23 10:00:00, 1.0, 1.339, 896.0,43
