pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
0.0, 5.3, 5.289, 84.7, 0.0, 0.0, 7.0, 85.0, 4.1,2021-10-22 00:00:00, None, 3.0,43
0.0, 5.6, 5.611, 83.7, 0.0, 0.0, 7.0, 84.0, 4.1,2021-10-22 01:00:00, None, 3.0,43
0.0, 5.8, 5.766, 92.9, 0.1, 0.0, 7.0, 93.0, 4.1,2021-10-22 02:00:00, None, 5.0,43
0.3, 5.7, 5.675, 100.0, 0.3, 0.0, 7.0, 100.0, 4.1,2021-10-22 03:00:00, None, 6.0,43
1.6, 5.4, 5.389, 100.0, 1.3, 0.0, 7.0, 100.0, 4.1,2021-10-22 04:00:00, None, 5.0,43
3.5, 5.1, 5.138, 99.9, 1.9, 0.0, 7.0, 100.0, 4.1,2021-10-22 05:00:00, None, 5.0,43
3.9, 5.1, 5.054, 100.0, 0.4, 0.0, 7.0, 100.0, 4.1,2021-10-22 06:00:00, None, 5.0,43
3.9, 5.0, 5.003, 99.9, 0.0, 0.0, 5.1, 100.0, 4.9,2021-10-22 07:00:00, None, 5.0,43
4.7, 5.1, 5.086, 100.0, 0.8, 0.0, 5.1, 100.0, 4.9,2021-10-22 08:00:00, None, 5.0,43
5.3, 5.3, 5.341, 99.9, 0.6, 0.0, 5.4, 100.0, 4.9,2021-10-22 09:00:00, None, 5.0,43
5.3, 5.5, 5.512, 99.9, 0.1, 0.0, 5.7, 100.0, 4.9,2021-10-22 10:00:00, None, 5.0,43
5.5, 5.9, 5.89, 100.0, 0.2, 0.0, 6.1, 100.0, 4.9,2021-10-22 11:00:00, None, 6.0,43
5.8, 6.0, 5.993, 99.9, 0.3, 0.0, 6.1, 100.0, 4.9,2021-10-22 12:00:00, None, 6.0,43
5.8, 6.1, 6.1, 99.9, 0.0, 0.0, 6.2, 100.0, 4.9,2021-10-22 13:00:00, None, 6.0,43
5.8, 6.1, 6.057, 100.0, 0.1, 0.0, 6.3, 100.0, 4.9,2021-10-22 14:00:00, None, 6.0,43
5.8, 5.9, 5.878, 99.9, 0.0, 0.0, 6.3, 100.0, 4.9,2021-10-22 15:00:00, None, 6.0,43
5.8, 5.7, 5.686, 100.0, 0.1, 0.0, 6.3, 100.0, 4.9,2021-10-22 16:00:00, None, 6.0,43
6.5, 5.7, 5.715, 100.0, 0.7, 0.0, 6.3, 100.0, 4.9,2021-10-22 17:00:00, None, 6.0,43
7.4, 5.4, 5.4, 99.9, 0.9, 0.0, 6.3, 100.0, 4.9,2021-10-22 18:00:00, None, 6.0,43
8.3, 5.1, 5.062, 100.0, 0.9, 0.0, 5.4, 100.0, 5.0,2021-10-22 19:00:00, None, 5.0,43
9.5, 4.6, 4.633, 99.9, 1.2, 0.0, 5.4, 100.0, 4.6,2021-10-22 20:00:00, None, 5.0,43
9.8, 4.6, 4.565, 99.9, 0.3, 0.0, 5.4, 100.0, 4.5,2021-10-22 21:00:00, None, 4.0,43
10.5, 4.3, 4.307, 99.9, 0.7, 0.0, 5.4, 100.0, 4.3,2021-10-22 22:00:00, None, 4.0,43
10.8, 4.2, 4.192, 99.9, 0.3, 0.0, 5.4, 100.0, 4.1,2021-10-22 23:00:00, None, 4.0,43
11.1, 3.4, 3.448, 99.9, 0.3, 0.0, 5.4, 100.0, 3.4,2021-10-23 00:00:00, None, 3.0,43
11.1, 3.2, 3.225, 100.0, 0.0, 0.0, 5.4, 100.0, 3.1,2021-10-23 01:00:00, None, 4.0,43
11.1, 3.4, 3.411, 99.9, 0.0, 0.0, 5.4, 100.0, 3.1,2021-10-23 02:00:00, None, 3.0,43
10.8, 3.4, 3.362, 99.9, 0.0, 0.0, 5.4, 100.0, 3.1,2021-10-23 03:00:00, None, 3.0,43
9.5, 3.0, 3.0, 99.9, 0.0, 0.0, 5.4, 100.0, 2.9,2021-10-23 04:00:00, None, 3.0,43
7.6, 3.3, 3.268, 99.9, 0.0, 0.0, 5.4, 100.0, 2.9,2021-10-23 05:00:00, None, 3.0,43
7.2, 2.3, 2.288, 96.4, 0.0, 0.0, 5.4, 96.0, 2.2,2021-10-23 06:00:00, None, 2.0,43
7.2, 1.2, 1.239, 96.3, 0.0, 0.0, 2.3, 96.0, 1.2,2021-10-23 07:00:00, None, 1.0,43
6.4, 0.1, 0.054, 99.8, 0.0, 0.0, 2.3, 100.0, 0.1,2021-10-23 08:00:00, None, 0.0,43
5.8, 1.0, 1.028, 96.5, 0.0, 0.0, 2.3, 97.0, -0.2,2021-10-23 09:00:00, None, 1.0,43
5.8, 3.7, 3.748, 75.57, 0.0, 0.0, 3.8, 76.0, -0.2,2021-10-23 10:00:00, None, 0.0,43
5.6, 4.4, 4.376, 72.41, 0.0, 0.0, 4.3, 72.0, -0.2,2021-10-23 11:00:00, None, 0.0,43
5.3, 3.7, 3.704, 99.9, 0.0, 0.0, 4.4, 100.0, -0.2,2021-10-23 12:00:00, None, 4.0,43
5.3, 4.2, 4.245, 99.9, 0.0, 0.0, 4.7, 100.0, -0.2,2021-10-23 13:00:00, None, 4.0,43
5.3, 4.2, 4.226, 99.9, 0.0, 0.0, 4.8, 100.0, -0.2,2021-10-23 14:00:00, None, 4.0,43
5.3, 4.5, 4.48, 99.9, 0.0, 0.0, 4.8, 100.0, -0.2,2021-10-23 15:00:00, None, 5.0,43
5.3, 4.1, 4.144, 99.5, 0.0, 0.0, 4.8, 100.0, -0.2,2021-10-23 16:00:00, None, 4.0,43
4.6, 3.8, 3.781, 99.9, 0.0, 0.0, 4.8, 100.0, -0.2,2021-10-23 17:00:00, None, 4.0,43
3.7, 3.5, 3.476, 99.9, 0.0, 0.0, 4.8, 100.0, -0.2,2021-10-23 18:00:00, None, 3.0,43
2.8, 3.4, 3.388, 99.9, 0.0, 0.0, 3.6, 100.0, 3.3,2021-10-23 19:00:00, None, 3.0,43
1.6, 3.3, 3.337, 99.9, 0.0, 0.0, 3.6, 100.0, 3.3,2021-10-23 20:00:00, None, 4.0,43
1.3, 3.7, 3.651, 99.9, 0.0, 0.0, 3.7, 100.0, 3.2,2021-10-23 21:00:00, None, 4.0,43
0.6, 3.5, 3.536, 99.9, 0.1, 0.0, 3.7, 100.0, 3.2,2021-10-23 22:00:00, None, 3.0,43
0.6, 3.6, 3.616, 99.9, 0.3, 0.0, 3.7, 100.0, 3.2,2021-10-23 23:00:00, None, 4.0,43
0.3, 3.6, 3.569, 99.9, 0.0, 0.0, 3.7, 100.0, 3.2,2021-10-24 00:00:00, None, 4.0,43
0.3, 3.4, 3.42, 99.9, 0.0, 0.0, 3.7, 100.0, 3.2,2021-10-24 01:00:00, None, 3.0,43
0.6, 3.4, 3.369, 99.9, 0.3, 0.0, 3.7, 100.0, 3.2,2021-10-24 02:00:00, None, 3.0,43
1.0, 3.4, 3.392, 99.9, 0.4, 0.0, 3.7, 100.0, 3.2,2021-10-24 03:00:00, None, 3.0,43
