RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.917, 97.7, None, 6.7, None, None, None, None, None, -1.0, None, None, None, None, 6.876, None, 8.0, None, None, 66.66, None, 6.9, None, 0.2, 0.0,2021-10-22 00:00:00, 450.0,43
None, None, None, None, 0.901, 47.99, None, 6.3, None, None, None, None, None, -1.0, None, None, None, None, 6.448, None, 8.0, None, None, 63.93, None, 6.4, None, 0.0, 0.0,2021-10-22 01:00:00, 450.0,43
None, None, None, None, 0.728, 130.8, None, 6.2, None, None, None, None, None, -1.0, None, None, None, None, 6.41, None, 8.0, None, None, 70.5, None, 6.4, None, 0.1, 0.0,2021-10-22 02:00:00, 450.0,43
None, None, None, None, 0.345, 103.5, None, 6.2, None, None, None, None, None, -1.0, None, None, None, None, 6.661, None, 8.0, None, None, 76.0, None, 6.7, None, 0.0, 0.0,2021-10-22 03:00:00, 450.0,43
None, None, None, None, 1.643, 77.4, None, 6.2, None, None, None, None, None, -1.0, None, None, None, None, 9.12, None, 9.1, None, None, 65.83, None, 9.1, None, 0.2, 0.0,2021-10-22 04:00:00, 450.0,43
None, None, None, None, 1.76, 333.3, None, 6.2, None, None, None, None, None, -1.0, None, None, None, None, 8.36, None, 9.9, None, None, 61.47, None, 8.4, None, -0.1, 0.0,2021-10-22 05:00:00, 450.0,43
None, None, None, None, 0.884, 132.7, None, 6.2, None, None, None, None, None, -1.0, None, None, None, None, 7.89, None, 10.2, None, None, 72.1, None, 7.9, None, 0.1, 0.0,2021-10-22 06:00:00, 450.0,43
None, None, None, None, 0.683, 316.5, None, 7.8, None, None, None, None, None, 1.0, None, None, None, None, 8.56, None, 9.5, None, None, 76.4, None, 8.6, None, 0.0, 1.0,2021-10-22 07:00:00, 450.0,43
None, None, None, None, 1.736, 292.8, None, 7.8, None, None, None, None, None, 1.0, None, None, None, None, 8.26, None, 9.5, None, None, 65.52, None, 8.3, None, 0.1, 0.0,2021-10-22 08:00:00, 450.0,43
None, None, None, None, 0.512, 222.3, None, 7.5, None, None, None, None, None, -1.0, None, None, None, None, 7.48, None, 9.5, None, None, 68.71, None, 7.5, None, 0.6, -1.0,2021-10-22 09:00:00, 450.0,43
None, None, None, None, 0.855, 76.1, None, 7.5, None, None, None, None, None, -1.0, None, None, None, None, 7.93, None, 9.5, None, None, 62.89, None, 7.9, None, 0.8, 0.0,2021-10-22 10:00:00, 450.0,43
None, None, None, None, 2.144, 94.7, None, 7.5, None, None, None, None, None, 0.0, None, None, None, None, 8.3, None, 9.5, None, None, 46.01, None, 8.3, None, 0.0, 0.0,2021-10-22 11:00:00, 450.0,43
None, None, None, None, 3.06, 84.1, None, 7.5, None, None, None, None, None, -1.0, None, -0.71, None, None, 8.94, None, 9.5, None, None, 31.33, None, 8.9, None, 0.9, -1.0,2021-10-22 12:00:00, 450.0,43
None, None, None, None, 1.066, 64.91, None, 7.5, None, None, None, None, None, -1.0, None, None, None, None, 9.39, None, 9.5, None, None, 64.97, None, 9.4, None, 0.4, 0.0,2021-10-22 13:00:00, 450.0,43
None, None, None, None, 0.444, 190.0, None, 7.5, None, None, None, None, None, -1.0, None, None, None, None, 9.53, None, 9.6, None, None, 67.12, None, 9.5, None, 1.1, 0.0,2021-10-22 14:00:00, 450.0,43
None, None, None, None, 0.579, 327.9, None, 7.5, None, None, None, None, None, 0.0, None, None, None, None, 10.04, None, 10.0, None, None, 58.78, None, 10.0, None, 0.2, 0.0,2021-10-22 15:00:00, 450.0,43
None, None, None, None, 2.021, 321.5, None, 7.5, None, None, None, None, None, 0.0, None, None, None, None, 9.66, None, 10.1, None, None, 40.66, None, 9.7, None, 0.0, 0.0,2021-10-22 16:00:00, 450.0,43
None, None, None, None, 1.098, 270.3, None, 7.5, None, None, None, None, None, 0.0, None, None, None, None, 8.94, None, 10.1, None, None, 65.78, None, 8.9, None, 0.0, 0.0,2021-10-22 17:00:00, 450.0,43
None, None, None, None, 1.326, 79.8, None, 7.5, None, None, None, None, None, 0.0, None, None, None, None, 8.22, None, 10.1, None, None, 42.61, None, 8.2, None, 0.1, 0.0,2021-10-22 18:00:00, 450.0,43
None, None, None, None, 0.331, 18.5, None, 7.5, None, None, None, None, None, -1.0, None, None, None, None, 7.51, None, 8.2, None, None, 71.9, None, 7.5, None, 0.6, 0.0,2021-10-22 19:00:00, 450.0,43
None, None, None, None, 1.289, 88.2, None, 7.3, None, None, None, None, None, -1.0, None, None, None, None, 7.32, None, 8.2, None, None, 38.34, None, 7.3, None, 1.5, 0.0,2021-10-22 20:00:00, 450.0,43
None, None, None, None, 1.754, 69.88, None, 6.9, None, None, None, None, None, -1.0, None, None, None, None, 6.912, None, 8.2, None, None, 38.5, None, 6.9, None, 0.1, 0.0,2021-10-22 21:00:00, 450.0,43
None, None, None, None, 0.347, 20.14, None, 6.6, None, None, None, None, None, -1.0, None, None, None, None, 6.68, None, 8.2, None, None, 73.1, None, 6.7, None, 0.1, 0.0,2021-10-22 22:00:00, 450.0,43
None, None, None, None, 0.277, 105.9, None, 6.4, None, None, None, None, None, 0.0, None, None, None, None, 6.45, None, 8.2, None, None, 74.1, None, 6.5, None, 0.0, 0.0,2021-10-22 23:00:00, 450.0,43
None, None, None, None, 0.28, 100.7, None, 6.1, None, None, None, None, None, -1.0, None, None, None, None, 6.11, None, 8.2, None, None, 72.5, None, 6.1, None, 0.2, 0.0,2021-10-23 00:00:00, 450.0,43
None, None, None, None, 0.282, 33.71, None, 6.1, None, None, None, None, None, -1.0, None, None, None, None, 6.112, None, 8.2, None, None, 74.4, None, 6.1, None, 0.1, 0.0,2021-10-23 01:00:00, 450.0,43
None, None, None, None, 0.508, 110.3, None, 6.0, None, None, None, None, None, -1.0, None, None, None, None, 6.044, None, 8.2, None, None, 71.5, None, 6.0, None, 0.0, 0.0,2021-10-23 02:00:00, 450.0,43
None, None, None, None, 0.24, 151.2, None, 5.8, None, None, None, None, None, -1.0, None, None, None, None, 5.968, None, 8.2, None, None, 75.7, None, 6.0, None, 0.0, 0.0,2021-10-23 03:00:00, 450.0,43
None, None, None, None, 0.564, 96.8, None, 5.7, None, None, None, None, None, -1.0, None, None, None, None, 5.752, None, 8.2, None, None, 68.13, None, 5.8, None, 0.2, 0.0,2021-10-23 04:00:00, 450.0,43
None, None, None, None, 0.372, 65.32, None, 5.7, None, None, None, None, None, -1.0, None, None, 6.5, None, 5.95, None, 8.2, None, None, 71.8, None, 6.0, None, 0.1, 0.0,2021-10-23 05:00:00, 450.0,43
None, None, None, None, 0.316, 23.4, None, 5.7, None, None, None, None, None, -1.0, None, None, 6.5, None, 5.978, None, 8.2, None, None, 74.2, None, 6.0, None, 0.0, 0.0,2021-10-23 06:00:00, 450.0,43
None, None, None, None, 0.275, 95.9, None, 5.8, None, None, None, None, None, -1.0, None, None, 6.5, None, 6.004, None, 6.2, None, None, 75.8, None, 6.0, None, 0.0, 0.0,2021-10-23 07:00:00, 450.0,43
None, None, None, None, 0.743, 350.0, None, 5.8, None, None, None, None, None, -1.0, None, None, 6.5, None, 6.024, None, 6.2, None, None, 64.2, None, 6.0, None, 0.0, 0.0,2021-10-23 08:00:00, 450.0,43
None, None, None, None, 0.282, 67.83, None, 5.8, None, None, None, None, None, -1.0, None, None, 5.9, None, 5.997, None, 6.2, None, None, 74.7, None, 6.0, None, 0.1, 0.0,2021-10-23 09:00:00, 450.0,43
None, None, None, None, 0.536, 170.1, None, 5.8, None, None, None, None, None, -1.0, None, None, 5.3, None, 6.45, None, 6.5, None, None, 71.9, None, 6.5, None, 0.2, 0.0,2021-10-23 10:00:00, 450.0,43
None, None, None, None, 0.71, 298.3, None, 5.8, None, None, None, None, None, -1.0, None, None, 5.3, None, 6.741, None, 6.8, None, None, 63.11, None, 6.7, None, 0.0, 0.0,2021-10-23 11:00:00, 450.0,43
None, None, None, None, 3.465, 305.2, None, 5.8, None, None, None, None, None, -1.0, None, None, 4.4, None, 7.3, None, 7.3, None, None, 39.87, None, 7.3, None, 0.0, 0.0,2021-10-23 12:00:00, 450.0,43
None, None, None, None, 4.636, 288.3, None, 5.8, None, None, None, None, None, 0.0, None, None, 7.3, None, 6.224, None, 7.3, None, None, 34.83, None, 6.2, None, 3.3, 0.0,2021-10-23 13:00:00, 450.0,43
None, None, None, None, 2.766, 95.8, None, 5.8, None, None, None, None, None, 0.0, None, None, 6.4, None, 7.49, None, 7.7, None, None, 34.98, None, 7.5, None, 0.2, 0.0,2021-10-23 14:00:00, 450.0,43
None, None, None, None, 2.543, 102.2, None, 5.8, None, None, None, None, None, 0.0, None, None, None, None, 8.46, None, 9.4, None, None, 31.62, None, 8.5, None, -0.1, 0.0,2021-10-23 15:00:00, 450.0,43
None, None, None, None, 1.488, 94.8, None, 5.8, None, None, None, None, None, 0.0, None, None, None, None, 9.35, None, 10.2, None, None, 24.7, None, 9.4, None, -0.3, -1.0,2021-10-23 16:00:00, 450.0,43
