pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
None, -1.01, 88.9, None, None, None, None, None, -2.0, None, None,2021-10-22 00:00:00, None,43
None, -2.177, 91.8, 5.7, 92.0, -3.0, -2.2, -2.4, -3.0, 0.0, 0.0,2021-10-22 01:00:00, None,43
None, -2.043, 93.4, 5.7, 93.0, -3.0, -2.0, -3.4, -3.0, 0.0, 0.0,2021-10-22 02:00:00, None,43
None, -3.125, 93.0, 5.7, 93.0, -4.0, -3.1, -3.4, -4.0, 0.0, 0.0,2021-10-22 03:00:00, None,43
None, -3.311, 93.5, 5.7, 94.0, -4.0, -3.3, -3.7, -4.0, 0.0, 0.0,2021-10-22 04:00:00, None,43
None, -3.287, 92.2, 5.7, 92.0, -4.0, -3.3, -3.7, -4.0, 0.0, 0.0,2021-10-22 05:00:00, None,43
None, -3.382, 93.0, 5.7, 93.0, -4.0, -3.4, -3.7, -4.0, 0.0, 0.0,2021-10-22 06:00:00, None,43
None, -3.579, 93.4, -3.0, 93.0, -4.0, -3.6, -3.6, -4.0, 0.0, 0.0,2021-10-22 07:00:00, None,43
None, -2.426, 92.6, -2.5, 93.0, -4.0, -2.4, -3.6, -4.0, 0.0, 0.0,2021-10-22 08:00:00, None,43
None, -1.09, 91.0, -1.1, 91.0, -2.0, -1.1, -3.6, -2.0, 0.0, 0.0,2021-10-22 09:00:00, None,43
None, 1.228, 85.2, 1.3, 85.0, -1.0, 1.2, -3.6, -1.0, 0.0, 0.0,2021-10-22 10:00:00, None,43
None, 3.737, 75.27, 3.7, 75.0, 0.0, 3.7, -3.6, 0.0, 0.0, 0.0,2021-10-22 11:00:00, None,43
None, 6.213, 64.63, 6.2, 65.0, 0.0, 6.2, -3.6, 0.0, 0.0, 0.0,2021-10-22 12:00:00, None,43
None, 7.675, 60.84, 7.6, 61.0, 1.0, 7.7, -3.6, 1.0, 0.0, 0.0,2021-10-22 13:00:00, None,43
None, 9.42, 56.87, 9.4, 57.0, 1.0, 9.4, -3.6, 1.0, 0.0, 0.0,2021-10-22 14:00:00, None,43
None, 9.51, 56.91, 9.6, 57.0, 2.0, 9.5, -3.6, 2.0, 0.0, 0.0,2021-10-22 15:00:00, None,43
None, 9.47, 59.12, 9.7, 59.0, 2.0, 9.5, -3.6, 2.0, 0.0, 0.0,2021-10-22 16:00:00, None,43
None, 8.57, 64.29, 9.7, 64.0, 2.0, 8.6, -3.6, 2.0, 0.0, 0.0,2021-10-22 17:00:00, None,43
None, 7.413, 79.57, 9.7, 80.0, 4.0, 7.4, -3.6, 4.0, 0.0, 0.0,2021-10-22 18:00:00, None,43
None, 6.474, 86.3, 7.5, 86.0, 5.0, 6.5, 6.5, 5.0, 0.1, 0.0,2021-10-22 19:00:00, None,43
None, 6.34, 88.5, 7.5, 89.0, 5.0, 6.3, 6.2, 5.0, 0.0, 0.0,2021-10-22 20:00:00, None,43
None, 5.746, 92.7, 7.5, 93.0, 4.0, 5.7, 5.7, 4.0, 0.4, 0.0,2021-10-22 21:00:00, None,43
None, 5.123, 95.6, 7.5, 96.0, 4.0, 5.1, 5.1, 4.0, 0.1, 0.0,2021-10-22 22:00:00, None,43
None, 5.273, 96.3, 7.5, 96.0, 5.0, 5.3, 5.1, 5.0, 0.1, 0.0,2021-10-22 23:00:00, None,43
1.7, 5.952, 96.6, 7.5, 97.0, 6.0, 6.0, 5.1, 6.0, 1.3, 0.0,2021-10-23 00:00:00, None,43
2.3, 6.046, 94.3, 7.5, 94.0, 5.0, 6.0, 5.1, 5.0, 0.6, 0.0,2021-10-23 01:00:00, None,43
2.7, 5.888, 94.1, 7.5, 94.0, 5.0, 5.9, 5.1, 5.0, 0.4, 0.0,2021-10-23 02:00:00, None,43
2.7, 5.806, 94.6, 7.5, 95.0, 5.0, 5.8, 5.1, 5.0, 0.1, 0.0,2021-10-23 03:00:00, None,43
2.7, 5.17, 92.9, 7.5, 93.0, 4.0, 5.2, 5.1, 4.0, 0.1, 0.0,2021-10-23 04:00:00, None,43
3.0, 4.677, 92.9, 7.5, 93.0, 4.0, 4.7, 4.7, 4.0, 0.3, 0.0,2021-10-23 05:00:00, None,43
