air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
12.6,12.1, 991.1, None,17.4,82.0, None,2021-10-22 00:00:00, None,10.0, 984.0,43
12.4,12.1, 990.1, None,17.4,83.0, None,2021-10-22 01:00:00, None,10.0, 983.0,43
12.5,12.1, 990.1, None,17.4,80.0, None,2021-10-22 02:00:00, None,9.0, 983.0,43
12.6,12.1, 990.0, None,17.4,77.0, None,2021-10-22 03:00:00, None,9.0, 983.0,43
12.5,12.1, 990.0, None,17.4,79.0, None,2021-10-22 04:00:00, None,9.0, 983.0,43
12.6,12.1, 990.0, None,17.4,78.0, None,2021-10-22 05:00:00, None,9.0, 983.0,43
12.5,12.1, 990.0, None,17.4,80.0, None,2021-10-22 06:00:00, None,9.0, 983.0,43
11.9,11.8, 990.1, None,12.5,81.0, None,2021-10-22 07:00:00, None,9.0, 983.0,43
11.8,11.8, 990.1, None,12.5,82.0, None,2021-10-22 08:00:00, None,9.0, 983.0,43
11.9,11.8, 990.1, None,12.5,82.0, None,2021-10-22 09:00:00, None,9.0, 983.0,43
12.2,11.8, 991.1, None,12.5,83.0, None,2021-10-22 10:00:00, None,9.0, 984.0,43
12.2,11.8, 991.1, None,12.6,84.0, None,2021-10-22 11:00:00, None,10.0, 984.0,43
11.7,11.6, 990.1, None,12.6,87.0, None,2021-10-22 12:00:00, None,9.0, 983.0,43
12.1,11.6, 990.1, None,12.6,87.0, None,2021-10-22 13:00:00, None,10.0, 983.0,43
12.1,11.6, 990.1, None,12.6,87.0, None,2021-10-22 14:00:00, None,10.0, 983.0,43
12.3,11.6, 990.1, None,12.6,86.0, None,2021-10-22 15:00:00, None,10.0, 983.0,43
12.8,11.6, 990.1, None,13.0,81.0, None,2021-10-22 16:00:00, None,10.0, 983.0,43
11.8,11.6, 990.1, None,13.0,84.0, None,2021-10-22 17:00:00, None,9.0, 983.0,43
12.0,11.6, 990.1, None,13.0,84.0, None,2021-10-22 18:00:00, None,9.0, 983.0,43
11.7,11.6, 990.1, None,12.2,83.0, None,2021-10-22 19:00:00, None,9.0, 983.0,43
11.0,11.0, 990.1, None,12.2,86.0, None,2021-10-22 20:00:00, None,9.0, 983.0,43
10.8,10.7, 990.1, None,12.2,87.0, None,2021-10-22 21:00:00, None,9.0, 983.0,43
10.7,10.7, 990.1, None,12.2,85.0, None,2021-10-22 22:00:00, None,8.0, 983.0,43
10.7,10.5, 990.1, None,12.2,78.0, None,2021-10-22 23:00:00, None,7.0, 983.0,43
10.6,10.5, 990.1, None,12.2,77.0, None,2021-10-23 00:00:00, None,7.0, 983.0,43
10.2,10.2, 990.1, None,12.2,82.0, None,2021-10-23 01:00:00, None,7.0, 983.0,43
10.4,9.9, 990.1, None,12.2,70.0, None,2021-10-23 02:00:00, None,5.0, 983.0,43
9.9,9.9, 989.1, None,12.2,76.0, None,2021-10-23 03:00:00, None,6.0, 982.0,43
10.0,9.8, 989.1, None,12.2,72.0, None,2021-10-23 04:00:00, None,5.0, 982.0,43
10.3,9.8, 989.1, None,12.2,70.0, None,2021-10-23 05:00:00, None,5.0, 982.0,43
9.3,9.3, 988.1, None,12.2,81.0, None,2021-10-23 06:00:00, None,6.0, 981.0,43
9.4,9.1, 988.1, None,9.4,78.0, None,2021-10-23 07:00:00, None,6.0, 981.0,43
9.6,9.1, 988.1, None,9.6,75.0, None,2021-10-23 08:00:00, None,5.0, 981.0,43
9.5,9.1, 988.1, None,9.7,78.0, None,2021-10-23 09:00:00, None,6.0, 981.0,43
9.2,9.1, 988.1, None,9.7,81.0, None,2021-10-23 10:00:00, None,6.0, 981.0,43
9.5,9.1, 988.1, None,9.7,78.0, None,2021-10-23 11:00:00, None,6.0, 981.0,43
10.1,9.1, 988.1, None,10.2,75.0, None,2021-10-23 12:00:00, None,6.0, 981.0,43
10.7,9.1, 987.1, None,10.7,73.0, None,2021-10-23 13:00:00, None,6.0, 980.0,43
10.0,9.1, 988.1, None,10.7,77.0, None,2021-10-23 14:00:00, None,6.0, 981.0,43
9.9,9.1, 987.1, None,10.7,81.0, None,2021-10-23 15:00:00, None,7.0, 980.0,43
9.9,9.1, 987.1, None,10.7,80.0, None,2021-10-23 16:00:00, None,7.0, 980.0,43
10.2,9.1, 987.1, None,10.7,76.0, None,2021-10-23 17:00:00, None,6.0, 980.0,43
10.1,9.1, 987.1, None,10.7,77.0, None,2021-10-23 18:00:00, None,6.0, 980.0,43
10.1,10.0, 987.1, None,10.2,78.0, None,2021-10-23 19:00:00, None,6.0, 980.0,43
9.8,9.8, 986.1, None,10.2,81.0, None,2021-10-23 20:00:00, None,7.0, 979.0,43
9.9,9.7, 986.1, None,10.2,81.0, None,2021-10-23 21:00:00, None,7.0, 979.0,43
10.0,9.7, 986.1, None,10.2,78.0, None,2021-10-23 22:00:00, None,6.0, 979.0,43
11.4,9.7, 985.1, None,11.5,67.0, None,2021-10-23 23:00:00, None,5.0, 978.0,43
10.2,9.7, 984.1, None,11.7,74.0, None,2021-10-24 00:00:00, None,6.0, 977.0,43
10.8,9.7, 983.1, None,11.9,71.0, None,2021-10-24 01:00:00, None,6.0, 976.0,43
10.7,9.7, 982.1, None,12.4,69.0, None,2021-10-24 02:00:00, None,5.0, 975.0,43
10.7,9.7, 981.0, None,12.4,68.0, None,2021-10-24 03:00:00, None,5.0, 974.0,43
10.5,9.7, 980.0, None,12.4,70.0, None,2021-10-24 04:00:00, None,5.0, 973.0,43
12.2,9.7, 978.0, None,12.4,56.0, None,2021-10-24 05:00:00, None,4.0, 971.0,43
11.0,9.7, 977.0, None,12.4,64.0, None,2021-10-24 06:00:00, None,4.0, 970.0,43
11.6,10.7, 976.0, None,13.6,57.0, None,2021-10-24 07:00:00, None,3.0, 969.0,43
12.5,10.7, 974.0, None,13.6,51.0, None,2021-10-24 08:00:00, None,3.0, 967.0,43
13.0,10.7, 972.0, None,13.6,48.0, None,2021-10-24 09:00:00, None,2.0, 965.0,43
12.2,10.7, 972.0, None,13.7,53.0, None,2021-10-24 10:00:00, None,3.0, 965.0,43
12.5,10.7, 972.0, None,13.7,55.0, None,2021-10-24 11:00:00, None,4.0, 965.0,43
12.7,10.7, 972.0, None,13.7,56.0, None,2021-10-24 12:00:00, None,4.0, 965.0,43
12.5,10.7, 972.0, None,13.7,61.0, None,2021-10-24 13:00:00, None,5.0, 965.0,43
12.3,10.7, 971.0, None,13.7,65.0, None,2021-10-24 14:00:00, None,6.0, 964.0,43
12.2,10.7, 973.0, None,13.7,69.0, None,2021-10-24 15:00:00, None,7.0, 966.0,43
11.9,10.7, 972.0, None,13.7,67.0, None,2021-10-24 16:00:00, None,6.0, 965.0,43
11.1,10.7, 973.0, None,13.7,73.0, None,2021-10-24 17:00:00, None,6.0, 966.0,43
10.9,10.7, 974.0, None,13.7,64.0, None,2021-10-24 18:00:00, None,4.0, 967.0,43
10.8,9.9, 974.0, None,11.0,58.0, None,2021-10-24 19:00:00, None,3.0, 967.0,43
11.7,9.9, 974.0, None,11.8,53.0, None,2021-10-24 20:00:00, None,2.0, 967.0,43
12.1,9.9, 974.0, None,12.1,52.0, None,2021-10-24 21:00:00, None,2.0, 967.0,43
12.2,9.9, 974.0, None,12.4,51.0, None,2021-10-24 22:00:00, None,3.0, 967.0,43
12.4,9.9, 975.0, None,12.4,50.0, None,2021-10-24 23:00:00, None,2.0, 968.0,43
12.0,9.9, 975.0, None,12.4,52.0, None,2021-10-25 00:00:00, None,3.0, 968.0,43
11.6,9.9, 976.0, None,12.4,55.0, None,2021-10-25 01:00:00, None,3.0, 969.0,43
11.3,9.9, 976.0, None,12.4,58.0, None,2021-10-25 02:00:00, None,3.0, 969.0,43
11.7,9.9, 976.0, None,12.4,54.0, None,2021-10-25 03:00:00, None,3.0, 969.0,43
12.1,9.9, 977.0, None,12.4,51.0, None,2021-10-25 04:00:00, None,2.0, 970.0,43
13.0,9.9, 977.0, None,13.4,48.0, None,2021-10-25 05:00:00, None,2.0, 970.0,43
11.7,9.9, 977.0, None,13.4,54.0, None,2021-10-25 06:00:00, None,3.0, 970.0,43
11.4,11.1, 977.0, None,13.2,56.0, None,2021-10-25 07:00:00, None,3.0, 970.0,43
12.3,11.1, 978.0, None,13.2,49.0, None,2021-10-25 08:00:00, None,2.0, 971.0,43
12.4,11.1, 979.0, None,13.2,49.0, None,2021-10-25 09:00:00, None,2.0, 972.0,43
12.5,11.1, 979.0, None,13.2,50.0, None,2021-10-25 10:00:00, None,2.0, 972.0,43
12.5,11.1, 979.0, None,13.2,52.0, None,2021-10-25 11:00:00, None,3.0, 972.0,43
12.9,11.1, 979.0, None,13.2,51.0, None,2021-10-25 12:00:00, None,3.0, 972.0,43
12.5,11.1, 979.0, None,13.2,57.0, None,2021-10-25 13:00:00, None,4.0, 972.0,43
12.7,11.1, 979.0, None,13.2,57.0, None,2021-10-25 14:00:00, None,4.0, 972.0,43
12.7,11.1, 980.0, None,13.2,59.0, None,2021-10-25 15:00:00, None,5.0, 973.0,43
11.2,11.0, 981.0, None,13.2,75.0, None,2021-10-25 16:00:00, None,7.0, 974.0,43
11.4,10.9, 981.0, None,13.2,74.0, None,2021-10-25 17:00:00, None,7.0, 974.0,43
10.6,10.6, 982.0, None,13.2,79.0, None,2021-10-25 18:00:00, None,7.0, 975.0,43
10.6,10.5, 982.0, None,10.7,80.0, None,2021-10-25 19:00:00, None,7.0, 975.0,43
10.9,10.5, 983.0, None,11.0,79.0, None,2021-10-25 20:00:00, None,7.0, 976.0,43
11.3,10.5, 984.0, None,11.3,75.0, None,2021-10-25 21:00:00, None,7.0, 977.0,43
11.4,10.5, 985.1, None,11.4,73.0, None,2021-10-25 22:00:00, None,7.0, 978.0,43
10.9,10.5, 986.1, None,11.5,76.0, None,2021-10-25 23:00:00, None,7.0, 979.0,43
10.6,10.5, 986.1, None,11.5,75.0, None,2021-10-26 00:00:00, None,6.0, 979.0,43
10.5,10.5, 987.1, None,11.5,76.0, None,2021-10-26 01:00:00, None,7.0, 980.0,43
10.4,10.2, 987.1, None,11.5,75.0, None,2021-10-26 02:00:00, None,6.0, 980.0,43
10.4,10.2, 987.1, None,11.5,79.0, None,2021-10-26 03:00:00, None,7.0, 980.0,43
10.6,10.2, 988.1, None,11.5,76.0, None,2021-10-26 04:00:00, None,6.0, 981.0,43
10.1,10.1, 988.1, None,11.5,80.0, None,2021-10-26 05:00:00, None,7.0, 981.0,43
10.2,10.0, 989.1, None,11.5,79.0, None,2021-10-26 06:00:00, None,7.0, 982.0,43
9.9,9.7, 988.1, None,10.2,80.0, None,2021-10-26 07:00:00, None,7.0, 981.0,43
10.1,9.7, 988.1, None,10.2,79.0, None,2021-10-26 08:00:00, None,6.0, 981.0,43
10.0,9.7, 989.1, None,10.2,77.0, None,2021-10-26 09:00:00, None,6.0, 982.0,43
10.4,9.7, 989.1, None,10.4,74.0, None,2021-10-26 10:00:00, None,6.0, 982.0,43
10.7,9.7, 988.1, None,10.7,70.0, None,2021-10-26 11:00:00, None,5.0, 981.0,43
10.6,9.7, 988.1, None,10.9,71.0, None,2021-10-26 12:00:00, None,6.0, 981.0,43
9.9,9.7, 987.1, None,10.9,80.0, None,2021-10-26 13:00:00, None,7.0, 980.0,43
9.7,9.5, 987.1, None,10.9,83.0, None,2021-10-26 14:00:00, None,7.0, 980.0,43
9.8,9.5, 987.1, None,10.9,83.0, None,2021-10-26 15:00:00, None,7.0, 980.0,43
11.5,9.5, 986.1, None,11.5,78.0, None,2021-10-26 16:00:00, None,8.0, 979.0,43
11.6,9.5, 987.1, None,11.7,74.0, None,2021-10-26 17:00:00, None,7.0, 980.0,43
12.0,9.5, 987.1, None,12.1,62.0, None,2021-10-26 18:00:00, None,5.0, 980.0,43
11.7,11.7, 988.1, None,12.0,65.0, None,2021-10-26 19:00:00, None,5.0, 981.0,43
10.5,10.6, 988.1, None,12.0,72.0, None,2021-10-26 20:00:00, None,6.0, 981.0,43
10.7,10.3, 989.1, None,12.0,70.0, None,2021-10-26 21:00:00, None,5.0, 982.0,43
10.4,10.3, 990.1, None,12.0,70.0, None,2021-10-26 22:00:00, None,5.0, 983.0,43
10.2,10.2, 991.1, None,12.0,70.0, None,2021-10-26 23:00:00, None,5.0, 984.0,43
9.7,9.7, 992.1, None,12.0,74.0, None,2021-10-27 00:00:00, None,5.0, 985.0,43
9.8,9.7, 993.1, None,12.0,72.0, None,2021-10-27 01:00:00, None,5.0, 986.0,43
9.2,9.2, 994.2, None,12.0,76.0, None,2021-10-27 02:00:00, None,5.0, 987.0,43
9.6,9.2, 995.2, None,12.0,75.0, None,2021-10-27 03:00:00, None,5.0, 988.0,43
9.7,9.2, 995.1, None,12.0,72.0, None,2021-10-27 04:00:00, None,5.0, 988.0,43
9.8,9.2, 996.1, None,12.0,73.0, None,2021-10-27 05:00:00, None,5.0, 989.0,43
10.1,9.2, 997.2, None,12.0,73.0, None,2021-10-27 06:00:00, None,5.0, 990.0,43
10.0,9.9, 998.2, None,10.2,73.0, None,2021-10-27 07:00:00, None,5.0, 991.0,43
10.3,9.7, 999.2, None,10.4,71.0, None,2021-10-27 08:00:00, None,5.0, 992.0,43
10.5,9.7, 1000.2, None,10.5,69.0, None,2021-10-27 09:00:00, None,5.0, 993.0,43
10.7,9.7, 1000.2, None,10.9,68.0, None,2021-10-27 10:00:00, None,5.0, 993.0,43
10.9,9.7, 1001.2, None,10.9,68.0, None,2021-10-27 11:00:00, None,5.0, 994.0,43
11.3,9.7, 1001.2, None,11.6,69.0, None,2021-10-27 12:00:00, None,6.0, 994.0,43
11.3,9.7, 1001.2, None,11.6,71.0, None,2021-10-27 13:00:00, None,6.0, 994.0,43
11.8,9.7, 1001.2, None,12.0,68.0, None,2021-10-27 14:00:00, None,6.0, 994.0,43
11.9,9.7, 1002.2, None,12.1,64.0, None,2021-10-27 15:00:00, None,5.0, 995.0,43
12.1,9.7, 1002.2, None,12.2,63.0, None,2021-10-27 16:00:00, None,5.0, 995.0,43
11.9,9.7, 1002.2, None,12.2,63.0, None,2021-10-27 17:00:00, None,5.0, 995.0,43
11.6,9.7, 1002.2, None,12.2,68.0, None,2021-10-27 18:00:00, None,6.0, 995.0,43
11.5,11.4, 1003.2, None,11.7,67.0, None,2021-10-27 19:00:00, None,6.0, 996.0,43
11.1,11.1, 1003.2, None,11.7,68.0, None,2021-10-27 20:00:00, None,6.0, 996.0,43
10.7,10.7, 1003.2, None,11.7,69.0, None,2021-10-27 21:00:00, None,5.0, 996.0,43
10.2,10.2, 1002.2, None,11.7,70.0, None,2021-10-27 22:00:00, None,5.0, 995.0,43
9.7,9.7, 1003.2, None,11.7,77.0, None,2021-10-27 23:00:00, None,6.0, 996.0,43
9.5,9.5, 1002.2, None,11.7,81.0, None,2021-10-28 00:00:00, None,6.0, 995.0,43
9.0,9.0, 1001.2, None,11.7,81.0, None,2021-10-28 01:00:00, None,6.0, 994.0,43
8.6,8.6, 1000.2, None,11.7,85.0, None,2021-10-28 02:00:00, None,6.0, 993.0,43
8.6,8.6, 999.2, None,11.7,85.0, None,2021-10-28 03:00:00, None,6.0, 992.0,43
8.2,8.2, 998.2, None,11.7,85.0, None,2021-10-28 04:00:00, None,6.0, 991.0,43
7.9,7.9, 997.2, None,11.7,84.0, None,2021-10-28 05:00:00, None,5.0, 990.0,43
7.5,7.5, 997.2, None,11.7,85.0, None,2021-10-28 06:00:00, None,5.0, 990.0,43
7.5,7.4, 996.2, None,7.5,83.0, None,2021-10-28 07:00:00, None,5.0, 989.0,43
7.4,7.4, 997.2, None,7.5,84.0, None,2021-10-28 08:00:00, None,5.0, 990.0,43
7.2,7.1, 996.2, None,7.5,83.0, None,2021-10-28 09:00:00, None,5.0, 989.0,43
7.2,7.1, 996.2, None,7.5,85.0, None,2021-10-28 10:00:00, None,5.0, 989.0,43
7.5,7.1, 996.2, None,7.5,86.0, None,2021-10-28 11:00:00, None,5.0, 989.0,43
7.5,7.1, 996.2, None,7.5,87.0, None,2021-10-28 12:00:00, None,5.0, 989.0,43
7.7,7.1, 996.2, None,7.7,87.0, None,2021-10-28 13:00:00, None,6.0, 989.0,43
8.4,7.1, 995.2, None,8.3,87.0, None,2021-10-28 14:00:00, None,6.0, 988.0,43
9.2,7.1, 996.2, None,9.3,87.0, None,2021-10-28 15:00:00, None,7.0, 989.0,43
9.1,7.1, 995.2, None,9.5,87.0, None,2021-10-28 16:00:00, None,7.0, 988.0,43
8.7,7.1, 995.2, None,9.5,88.0, None,2021-10-28 17:00:00, None,7.0, 988.0,43
8.7,7.1, 995.2, None,9.5,87.0, None,2021-10-28 18:00:00, None,7.0, 988.0,43
8.6,8.4, 996.2, None,8.7,87.0, None,2021-10-28 19:00:00, None,6.0, 989.0,43
8.4,8.4, 996.2, None,8.7,86.0, None,2021-10-28 20:00:00, None,6.0, 989.0,43
8.6,8.4, 996.2, None,8.7,84.0, None,2021-10-28 21:00:00, None,6.0, 989.0,43
8.7,8.4, 996.2, None,8.8,83.0, None,2021-10-28 22:00:00, None,6.0, 989.0,43
8.8,8.4, 997.2, None,8.9,83.0, None,2021-10-28 23:00:00, None,6.0, 990.0,43
