pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 11.61, 62.61, 15.4, 63.0, 4.0, 11.6, 10.9, 4.0, 0.0, 0.0,2021-10-22 00:00:00, None, 942.0,43
0.0, 10.77, 66.42, 15.4, 66.0, 5.0, 10.8, 10.6, 5.0, 0.0, 0.0,2021-10-22 01:00:00, None, 942.0,43
0.4, 9.09, 86.5, 15.4, 87.0, 7.0, 9.1, 9.1, 7.0, 0.4, 0.0,2021-10-22 02:00:00, None, 943.0,43
0.9, 9.31, 91.2, 15.4, 91.0, 8.0, 9.3, 8.9, 8.0, 0.5, 0.0,2021-10-22 03:00:00, None, 943.0,43
3.0, 9.19, 95.2, 15.4, 95.0, 8.0, 9.2, 8.9, 8.0, 2.1, 0.0,2021-10-22 04:00:00, None, 943.0,43
4.3, 9.27, 95.0, 15.4, 95.0, 9.0, 9.3, 8.9, 9.0, 1.3, 0.0,2021-10-22 05:00:00, None, 941.0,43
4.7, 9.09, 95.4, 15.4, 95.0, 8.0, 9.1, 8.9, 8.0, 0.4, 0.0,2021-10-22 06:00:00, None, 941.0,43
4.7, 8.84, 96.1, 9.2, 96.0, 8.0, 8.8, 8.8, 8.0, 0.0, 0.0,2021-10-22 07:00:00, None, 942.0,43
5.4, 8.75, 96.6, 9.2, 97.0, 8.0, 8.8, 8.7, 8.0, 0.7, 0.0,2021-10-22 08:00:00, None, 942.0,43
5.6, 8.98, 96.8, 9.2, 97.0, 8.0, 9.0, 8.7, 8.0, 0.2, 0.0,2021-10-22 09:00:00, None, 942.0,43
5.6, 9.2, 96.9, 9.3, 97.0, 9.0, 9.2, 8.7, 9.0, 0.1, 0.0,2021-10-22 10:00:00, None, 942.0,43
5.6, 9.56, 97.0, 9.7, 97.0, 9.0, 9.6, 8.7, 9.0, 0.1, 0.0,2021-10-22 11:00:00, None, 942.0,43
5.6, 9.38, 96.7, 9.8, 97.0, 9.0, 9.4, 8.7, 9.0, 0.0, 0.0,2021-10-22 12:00:00, None, 942.0,43
5.6, 9.98, 96.8, 9.9, 97.0, 10.0, 10.0, 8.7, 10.0, 0.0, 0.0,2021-10-22 13:00:00, None, 942.0,43
5.6, 10.29, 96.2, 10.5, 96.0, 9.0, 10.3, 8.7, 9.0, 0.1, 0.0,2021-10-22 14:00:00, None, 941.0,43
5.8, 10.64, 95.6, 10.9, 96.0, 10.0, 10.6, 8.7, 10.0, 0.2, 0.0,2021-10-22 15:00:00, None, 940.0,43
5.8, 10.43, 95.8, 10.9, 96.0, 10.0, 10.4, 8.7, 10.0, 0.1, 0.0,2021-10-22 16:00:00, None, 940.0,43
5.8, 10.29, 96.0, 10.9, 96.0, 10.0, 10.3, 8.7, 10.0, 0.1, 0.0,2021-10-22 17:00:00, None, 940.0,43
5.8, 9.79, 96.2, 10.9, 96.0, 9.0, 9.8, 8.7, 9.0, 0.1, 0.0,2021-10-22 18:00:00, None, 940.0,43
5.8, 9.65, 96.1, 9.8, 96.0, 9.0, 9.7, 9.5, 9.0, 0.1, 0.0,2021-10-22 19:00:00, None, 940.0,43
5.8, 9.23, 96.0, 9.8, 96.0, 9.0, 9.2, 9.1, 9.0, 0.0, 0.0,2021-10-22 20:00:00, None, 940.0,43
5.8, 8.99, 96.0, 9.8, 96.0, 8.0, 9.0, 8.9, 8.0, 0.1, 0.0,2021-10-22 21:00:00, None, 940.0,43
6.0, 8.89, 96.1, 9.8, 96.0, 8.0, 8.9, 8.8, 8.0, 0.2, 0.0,2021-10-22 22:00:00, None, 940.0,43
