pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 16.4, 69.83, 21.5, 70.0, 10.0, 16.4, 16.3, 10.0, 0.0, None,2020-06-24 00:00:00, None, None,26
None, 15.36, 75.8, 21.5, 76.0, 11.0, 15.4, 15.2, 11.0, 0.0, None,2020-06-24 01:00:00, None, None,26
None, 15.79, 72.95, 21.5, 73.0, 11.0, 15.8, 15.2, 11.0, 0.0, None,2020-06-24 02:00:00, None, None,26
None, 13.57, 95.0, 21.5, 95.0, 13.0, 13.6, 13.5, 13.0, 1.0, None,2020-06-24 03:00:00, None, None,26
None, 13.14, 96.4, 21.5, 96.0, 13.0, 13.1, 13.0, 13.0, 1.0, None,2020-06-24 04:00:00, None, None,26
None, 13.04, 97.2, 21.5, 97.0, 13.0, 13.0, 12.9, 13.0, 0.0, None,2020-06-24 05:00:00, None, None,26
None, 12.8, 97.3, 21.5, 97.0, 12.0, 12.8, 12.7, 12.0, 0.0, None,2020-06-24 06:00:00, None, None,26
None, 13.39, 96.0, 13.5, 96.0, 13.0, 13.4, 12.7, 13.0, 0.0, None,2020-06-24 07:00:00, None, None,26
None, 14.3, 93.8, 14.8, 94.0, 13.0, 14.3, 12.7, 13.0, 0.0, None,2020-06-24 08:00:00, None, None,26
None, 14.96, 91.9, 14.8, 92.0, 14.0, 15.0, 12.7, 14.0, 0.0, None,2020-06-24 09:00:00, None, None,26
None, 16.24, 77.04, 16.4, 77.0, 12.0, 16.2, 12.7, 12.0, 0.0, None,2020-06-24 10:00:00, None, None,26
None, 17.88, 70.66, 17.8, 71.0, 12.0, 17.9, 12.7, 12.0, 0.0, None,2020-06-24 11:00:00, None, None,26
None, 20.26, 59.22, 20.2, 59.0, 11.0, 20.3, 12.7, 11.0, 0.0, None,2020-06-24 12:00:00, None, None,26
None, 22.42, 44.2, 22.6, 44.0, 9.0, 22.4, 12.7, 9.0, 0.0, None,2020-06-24 13:00:00, None, None,26
None, 24.26, 39.11, 24.5, 39.0, 9.0, 24.3, 12.7, 9.0, 0.0, None,2020-06-24 14:00:00, None, None,26
None, 25.47, 36.7, 25.3, 37.0, 10.0, 25.5, 12.7, 10.0, -0.8, None,2020-06-24 15:00:00, None, None,26
None, 23.9, 40.41, 25.9, 40.0, 9.0, 23.9, 12.7, 9.0, -0.2, None,2020-06-24 16:00:00, None, None,26
None, 25.56, 36.32, 25.9, 36.0, 9.0, 25.6, 12.7, 9.0, 0.0, None,2020-06-24 17:00:00, None, None,26
None, 21.9, 60.28, 26.0, 60.0, 15.0, 21.9, 12.7, 15.0, 0.0, None,2020-06-24 18:00:00, None, None,26
None, 20.63, 66.48, 22.4, 66.0, 14.0, 20.6, 19.5, 14.0, 0.0, None,2020-06-24 19:00:00, None, None,26
None, 20.0, 71.35, 22.4, 71.0, 14.0, 20.0, 19.5, 14.0, 0.0, None,2020-06-24 20:00:00, None, None,26
None, 18.67, 76.91, 22.4, 77.0, 14.0, 18.7, 18.6, 14.0, 0.0, None,2020-06-24 21:00:00, None, None,26
None, 16.11, 81.8, 22.4, 82.0, 13.0, 16.1, 16.1, 13.0, 0.0, None,2020-06-24 22:00:00, None, None,26
None, 14.31, 87.0, 22.4, 87.0, 12.0, 14.3, 14.2, 12.0, 0.9, None,2020-06-24 23:00:00, None, None,26
None, 14.1, 84.0, 22.4, 84.0, 11.0, 14.1, 14.1, 11.0, 0.1, None,2020-06-25 00:00:00, None, None,26
None, 13.61, 82.9, 22.4, 83.0, 10.0, 13.6, 13.5, 10.0, 0.0, None,2020-06-25 01:00:00, None, None,26
None, 12.07, 87.4, 22.4, 87.0, 10.0, 12.1, 12.2, 10.0, 0.0, None,2020-06-25 02:00:00, None, None,26
None, 11.04, 90.8, 22.4, 91.0, 9.0, 11.0, 10.9, 9.0, 0.0, None,2020-06-25 03:00:00, None, None,26
None, 10.63, 92.1, 22.4, 92.0, 10.0, 10.6, 10.4, 10.0, 0.0, None,2020-06-25 04:00:00, None, None,26
None, 10.17, 93.7, 22.4, 94.0, 10.0, 10.2, 9.9, 10.0, 0.0, None,2020-06-25 05:00:00, None, None,26
None, 9.53, 94.4, 22.4, 94.0, 9.0, 9.5, 9.5, 9.0, 0.0, None,2020-06-25 06:00:00, None, None,26
None, 10.33, 93.3, 10.3, 93.0, 9.0, 10.3, 9.5, 9.0, 0.0, None,2020-06-25 07:00:00, None, None,26
None, 13.44, 80.8, 13.4, 81.0, 10.0, 13.4, 9.5, 10.0, 0.0, None,2020-06-25 08:00:00, None, None,26
None, 16.4, 69.29, 16.5, 69.0, 11.0, 16.4, 9.5, 11.0, 0.0, None,2020-06-25 09:00:00, None, None,26
None, 18.75, 59.05, 18.7, 59.0, 11.0, 18.8, 9.5, 11.0, 0.0, None,2020-06-25 10:00:00, None, None,26
None, 21.28, 52.07, 21.4, 52.0, 11.0, 21.3, 9.5, 11.0, 0.0, None,2020-06-25 11:00:00, None, None,26
None, 23.34, 46.75, 23.3, 47.0, 12.0, 23.3, 9.5, 12.0, 0.0, None,2020-06-25 12:00:00, None, None,26
None, 27.51, 28.68, 27.3, 29.0, 7.0, 27.5, 9.5, 7.0, 0.0, None,2020-06-25 13:00:00, None, None,26
None, 28.18, 25.35, 28.0, 25.0, 7.0, 28.2, 9.5, 7.0, -0.7, None,2020-06-25 14:00:00, None, None,26
None, 28.25, 23.17, 29.0, 23.0, 5.0, 28.3, 9.5, 5.0, -0.3, None,2020-06-25 15:00:00, None, None,26
None, 27.8, 22.57, 29.0, 23.0, 4.0, 27.8, 9.5, 4.0, 0.0, None,2020-06-25 16:00:00, None, None,26
None, 27.58, 22.06, 29.0, 22.0, 4.0, 27.6, 9.5, 4.0, -0.2, None,2020-06-25 17:00:00, None, None,26
None, 26.8, 22.64, 29.0, 23.0, 3.0, 26.8, 9.5, 3.0, -0.2, None,2020-06-25 18:00:00, None, None,26
None, 25.68, 23.55, 27.2, 24.0, 4.0, 25.7, 25.7, 4.0, -0.7, None,2020-06-25 19:00:00, None, None,26
None, 24.36, 26.16, 27.2, 26.0, 4.0, 24.4, 24.3, 4.0, 0.0, None,2020-06-25 20:00:00, None, None,26
None, 23.49, 28.04, 27.2, 28.0, 5.0, 23.5, 23.5, 5.0, 0.0, None,2020-06-25 21:00:00, None, None,26
None, 22.53, 31.28, 27.2, 31.0, 5.0, 22.5, 22.5, 5.0, 0.0, None,2020-06-25 22:00:00, None, None,26
None, 21.72, 35.3, 27.2, 35.0, 6.0, 21.7, 21.6, 6.0, 0.0, None,2020-06-25 23:00:00, None, None,26
None, 21.07, 36.95, 27.2, 37.0, 6.0, 21.1, 21.1, 6.0, 0.0, None,2020-06-26 00:00:00, None, None,26
None, 20.47, 39.89, 27.2, 40.0, 6.0, 20.5, 20.5, 6.0, 0.0, None,2020-06-26 01:00:00, None, None,26
None, 20.38, 41.98, 27.2, 42.0, 7.0, 20.4, 20.3, 7.0, 0.0, None,2020-06-26 02:00:00, None, None,26
None, 20.35, 42.46, 27.2, 42.0, 7.0, 20.4, 19.7, 7.0, 0.0, None,2020-06-26 03:00:00, None, None,26
None, 20.05, 43.99, 27.2, 44.0, 8.0, 20.1, 19.7, 8.0, 0.0, None,2020-06-26 04:00:00, None, None,26
None, 20.12, 44.13, 27.2, 44.0, 7.0, 20.1, 19.7, 7.0, 0.0, None,2020-06-26 05:00:00, None, None,26
