pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 16.58, 63.53, 20.5, 8.3, 19.71, 3.84, 138.3, 10.0, 3.8, 16.6, 16.1, 10.0, 0.0, 138.0, None, 64.0,2020-06-24 00:00:00, None,26
0.0, 15.82, 65.75, 20.5, 10.0, 17.99, 3.952, 133.3, 10.0, 4.0, 15.8, 15.6, 10.0, 0.0, 133.0, None, 66.0,2020-06-24 01:00:00, None,26
0.0, 16.46, 62.37, 20.5, 11.1, 20.16, 4.649, 131.9, 10.0, 4.6, 16.5, 15.6, 10.0, 0.0, 132.0, None, 62.0,2020-06-24 02:00:00, None,26
0.0, 16.53, 62.52, 20.5, 11.7, 20.93, 4.236, 131.0, 9.0, 4.2, 16.5, 15.6, 9.0, 0.0, 131.0, None, 63.0,2020-06-24 03:00:00, None,26
0.0, 14.94, 72.26, 20.5, 11.4, 32.84, 4.695, 137.3, 10.0, 4.7, 14.9, 15.0, 10.0, 0.0, 137.0, None, 72.0,2020-06-24 04:00:00, None,26
0.2, 14.19, 81.0, 20.5, 9.0, 26.67, 3.375, 150.4, 11.0, 3.4, 14.2, 14.2, 11.0, 0.2, 150.0, None, 81.0,2020-06-24 05:00:00, None,26
0.2, 13.71, 84.2, 20.5, 14.0, 22.75, 5.861, 138.2, 11.0, 5.9, 13.7, 13.2, 11.0, 0.1, 138.0, None, 84.0,2020-06-24 06:00:00, None,26
0.4, 13.44, 88.9, 13.8, 17.4, 38.03, 6.174, 134.2, 12.0, 6.2, 13.4, 13.1, 12.0, 0.2, 134.0, None, 89.0,2020-06-24 07:00:00, None,26
0.4, 13.57, 89.3, 13.8, 16.7, 32.37, 6.132, 113.1, 12.0, 6.1, 13.6, 13.1, 12.0, 0.1, 113.0, None, 89.0,2020-06-24 08:00:00, None,26
0.4, 14.46, 88.3, 14.7, 13.6, 30.46, 5.458, 104.1, 12.0, 5.5, 14.5, 13.1, 12.0, 0.1, 104.0, None, 88.0,2020-06-24 09:00:00, None,26
0.6, 15.15, 88.2, 15.2, 8.8, 36.83, 3.031, 123.9, 14.0, 3.0, 15.2, 13.1, 14.0, 0.2, 124.0, None, 88.0,2020-06-24 10:00:00, None,26
0.6, 16.89, 80.8, 17.0, 10.2, 59.79, 4.023, 105.7, 14.0, 4.0, 16.9, 13.1, 14.0, 0.0, 106.0, None, 81.0,2020-06-24 11:00:00, None,26
0.6, 17.02, 76.98, 17.3, 11.2, 37.18, 5.056, 315.2, 12.0, 5.1, 17.0, 13.1, 12.0, 0.0, 315.0, None, 77.0,2020-06-24 12:00:00, None,26
0.6, 18.4, 63.22, 18.9, 18.6, 34.14, 7.866, 304.1, 11.0, 7.9, 18.4, 13.1, 11.0, 0.0, 304.0, None, 63.0,2020-06-24 13:00:00, None,26
0.8, 17.22, 74.94, 18.9, 24.1, 72.35, 5.721, 205.0, 14.0, 5.7, 17.2, 13.1, 14.0, 0.2, 205.0, None, 75.0,2020-06-24 14:00:00, None,26
