station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2013-01-01 00:00:00, 0.0, -12.5, -20.4
2013-01-02 00:00:00, 0.0, -8.9, -19.7
2013-01-03 00:00:00, 0.0, -5.4, -11.6
2013-01-04 00:00:00, 0.0, -6.3, -15.1
2013-01-05 00:00:00, 5.1, -5.8, -13.0
2013-01-06 00:00:00, 0.0, -6.6, -19.0
2013-01-07 00:00:00, 3.7, -7.8, -18.9
2013-01-08 00:00:00, 0.2, -9.8, -17.7
2013-01-09 00:00:00, 0.2, -14.3, -19.6
2013-01-10 00:00:00, 1.2, -17.0, -28.4
2013-01-11 00:00:00, 0.2, -20.6, -31.2
2013-01-12 00:00:00, 0.0, -20.8, -28.4
2013-01-13 00:00:00, 0.0, -15.2, -28.3
2013-01-14 00:00:00, 0.0, -10.8, -11.2
2013-01-15 00:00:00, 0.2, 3.7, -2.6
2013-01-16 00:00:00, 0.2, 2.5, -6.9
2013-01-17 00:00:00, 0.1, 5.4, 0.4
2013-01-18 00:00:00, 0.0, 4.8, -8.7
2013-01-19 00:00:00, 0.0, -3.8, -10.7
2013-01-20 00:00:00, 0.0, -6.9, -11.2
2013-01-21 00:00:00, 0.0, -5.9, -11.9
2013-01-22 00:00:00, 0.0, -5.4, -12.9
2013-01-23 00:00:00, 3.8, -6.4, -16.5
2013-01-24 00:00:00, 1.6, -6.9, -18.8
2013-01-25 00:00:00, 0.6, -3.5, -9.7
2013-01-26 00:00:00, 0.0, -2.7, -11.0
2013-01-27 00:00:00, 0.3, -2.5, -13.9
2013-01-28 00:00:00, 1.8, -10.2, -18.5
2013-01-29 00:00:00, 2.4, -15.9, -20.3
2013-01-30 00:00:00, 0.0, -11.8, -23.0
2013-01-31 00:00:00, 2.1, -5.1, -13.2
2013-02-01 00:00:00, 0.0, -0.2, -13.5
2013-02-02 00:00:00, 0.0, 1.5, -6.8
2013-02-03 00:00:00, 1.1, 0.6, -4.8
2013-02-04 00:00:00, 0.0, -0.4, -13.6
2013-02-05 00:00:00, 2.3, -3.5, -11.7
2013-02-06 00:00:00, 2.7, -2.1, -10.0
