station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 0.0, 2013-01-01 00:00:00, -0.1, 2.3
None, 0.0, 2013-01-02 00:00:00, -0.1, 3.2
None, 3.5, 2013-01-03 00:00:00, -0.7, 2.4
None, 7.4, 2013-01-04 00:00:00, 2.4, 4.1
None, 13.6, 2013-01-05 00:00:00, 3.1, 3.9
None, 35.7, 2013-01-06 00:00:00, 1.2, 4.2
None, 31.7, 2013-01-07 00:00:00, 0.7, 3.1
None, 49.0, 2013-01-08 00:00:00, 1.4, 7.6
None, 6.6, 2013-01-09 00:00:00, 1.7, 7.2
None, 1.6, 2013-01-10 00:00:00, -1.3, 3.7
None, 0.0, 2013-01-11 00:00:00, -3.5, 0.5
None, 0.0, 2013-01-12 00:00:00, -4.2, 1.7
None, 0.0, 2013-01-13 00:00:00, -4.8, -0.1
None, 0.2, 2013-01-14 00:00:00, -2.3, 0.3
None, 0.0, 2013-01-15 00:00:00, 0.1, 1.4
None, 0.0, 2013-01-16 00:00:00, 0.4, 1.0
None, 0.0, 2013-01-17 00:00:00, -1.1, 3.5
None, 0.0, 2013-01-18 00:00:00, -0.7, 3.4
None, 0.0, 2013-01-19 00:00:00, -0.5, 3.4
None, 0.2, 2013-01-20 00:00:00, -0.3, 4.4
None, 0.0, 2013-01-21 00:00:00, -1.4, 5.2
None, 0.1, 2013-01-22 00:00:00, -1.3, 3.0
None, 26.2, 2013-01-23 00:00:00, 1.7, 3.8
None, 12.3, 2013-01-24 00:00:00, 2.0, 4.3
None, 10.0, 2013-01-25 00:00:00, 2.0, 5.7
None, 7.6, 2013-01-26 00:00:00, 2.2, 4.1
None, 8.0, 2013-01-27 00:00:00, 2.0, 3.6
None, 2.8, 2013-01-28 00:00:00, 2.2, 3.3
None, 1.9, 2013-01-29 00:00:00, 2.1, 3.8
None, 1.6, 2013-01-30 00:00:00, 3.3, 4.2
None, 19.4, 2013-01-31 00:00:00, 3.6, 5.2
None, 1.4, 2013-02-01 00:00:00, 2.4, 5.7
None, 0.0, 2013-02-02 00:00:00, 0.4, 6.9
None, 5.5, 2013-02-03 00:00:00, 2.7, 4.1
None, 10.8, 2013-02-04 00:00:00, 3.7, 4.9
None, 24.7, 2013-02-05 00:00:00, 4.4, 6.3
None, 24.9, 2013-02-06 00:00:00, 3.1, 5.4
None, 5.6, 2013-02-07 00:00:00, 1.2, 5.2
None, 0.2, 2013-02-08 00:00:00, 0.7, 4.2
None, 0.1, 2013-02-09 00:00:00, 1.5, 4.9
None, 0.0, 2013-02-10 00:00:00, 0.1, 7.2
None, 2.9, 2013-02-11 00:00:00, 3.1, 4.9
None, 12.1, 2013-02-12 00:00:00, 3.9, 6.0
None, 0.0, 2013-02-13 00:00:00, 3.4, 7.5
None, 1.9, 2013-02-14 00:00:00, 3.7, 5.3
None, 0.2, 2013-02-15 00:00:00, 2.5, 7.7
None, 9.0, 2013-02-16 00:00:00, 3.4, 8.4
None, 0.7, 2013-02-17 00:00:00, 2.7, 5.2
None, 3.5, 2013-02-18 00:00:00, 2.2, 3.6
None, 0.0, 2013-02-19 00:00:00, 0.6, 6.6
None, 15.4, 2013-02-20 00:00:00, 0.1, 1.1
None, 40.5, 2013-02-21 00:00:00, 0.5, 1.2
None, 66.6, 2013-02-22 00:00:00, 0.5, 3.6
None, 0.8, 2013-02-23 00:00:00, 0.9, 4.6
None, 34.8, 2013-02-24 00:00:00, 0.9, 2.1
None, 29.2, 2013-02-25 00:00:00, 0.7, 7.0
None, 11.4, 2013-02-26 00:00:00, 0.8, 3.3
None, 3.5, 2013-02-27 00:00:00, 0.7, 4.0
None, 57.3, 2013-02-28 00:00:00, 1.3, 4.1
None, 163.8, 2013-03-01 00:00:00, 4.0, 9.7
None, 49.7, 2013-03-02 00:00:00, 3.0, 9.2
None, 0.0, 2013-03-03 00:00:00, 1.0, 8.1
None, 0.0, 2013-03-04 00:00:00, 0.1, 7.2
None, 1.7, 2013-03-05 00:00:00, 1.9, 6.8
None, 2.6, 2013-03-06 00:00:00, 3.1, 7.0
None, 1.5, 2013-03-07 00:00:00, 3.0, 6.8
None, 0.0, 2013-03-08 00:00:00, 0.7, 10.8
None, 0.0, 2013-03-09 00:00:00, 1.0, 9.4
None, 0.7, 2013-03-10 00:00:00, 3.4, 6.5
None, 8.6, 2013-03-11 00:00:00, 3.3, 8.7
None, 127.1, 2013-03-12 00:00:00, 2.8, 9.1
None, 103.7, 2013-03-13 00:00:00, 6.8, 9.1
None, 38.8, 2013-03-14 00:00:00, 5.7, 7.9
None, 13.5, 2013-03-15 00:00:00, 5.5, 7.8
None, 15.5, 2013-03-16 00:00:00, 2.7, 7.4
None, 0.0, 2013-03-17 00:00:00, 1.4, 7.3
None, 16.7, 2013-03-18 00:00:00, 0.8, 9.0
