wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
0.0,2021-12-03 00:00:00, None, 331.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 01:00:00, None, 325.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 02:00:00, None, 328.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 03:00:00, None, 325.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 04:00:00, None, 325.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 05:00:00, None, 325.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 06:00:00, None, 325.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 07:00:00, None, 325.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 08:00:00, None, 326.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 09:00:00, None, 325.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 10:00:00, None, 355.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 11:00:00, 355.0, 344.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,49
0.0,2021-12-03 12:00:00, 344.0, 348.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,49
0.0,2021-12-03 13:00:00, 348.0, 344.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,49
0.0,2021-12-03 14:00:00, 344.0, 344.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,49
0.0,2021-12-03 15:00:00, 344.0, 350.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,49
None,2021-12-03 16:00:00, 350.0, None, 0.0, None, 0.0, 0.0, 0.0, None,49
0.0,2021-12-03 17:00:00, None, 351.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 18:00:00, None, 5.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 19:00:00, None, 27.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 20:00:00, None, 37.0, None, 0.0, None, None, None, 0.0,49
0.0,2021-12-03 21:00:00, None, 43.0, None, 0.0, None, None, None, 0.0,49
