CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 18.74, 46.5, None, None, None, None, 17.97, None, 7.934, 200.2, 7.0, None, 18.7, 18.7, None, None, None, 26.7, None, None, 47.0, None,2021-07-02 00:00:00, None, None, None,27
None, 17.73, 54.66, None, None, None, None, 17.56, None, 9.44, 159.0, 8.0, None, 17.7, 17.8, None, None, None, 26.7, None, None, 55.0, None,2021-07-02 01:00:00, None, None, None,27
None, 17.07, 55.96, None, None, None, None, 18.67, None, 9.54, 154.8, 8.0, None, 17.1, 17.1, None, None, None, 26.7, None, None, 56.0, None,2021-07-02 02:00:00, None, None, None,27
None, 16.51, 55.94, None, None, None, None, 24.57, None, 7.839, 161.2, 8.0, None, 16.5, 16.4, None, None, None, 26.7, None, None, 56.0, None,2021-07-02 03:00:00, None, None, None,27
None, 16.49, 51.3, None, None, None, None, 19.46, None, 9.23, 170.1, 7.0, None, 16.5, 16.2, None, None, None, 26.7, None, None, 51.0, None,2021-07-02 04:00:00, None, None, None,27
None, 15.18, 56.41, None, None, None, None, 16.3, None, 7.615, 165.9, 6.0, None, 15.2, 15.2, None, None, None, 26.7, None, None, 56.0, None,2021-07-02 05:00:00, None, None, None,27
None, 15.62, 56.23, None, None, None, None, 17.2, None, 8.3, 154.7, 7.0, None, 15.6, 14.6, None, None, None, 26.7, None, None, 56.0, None,2021-07-02 06:00:00, None, None, None,27
None, 17.21, 53.86, None, None, None, None, 24.66, None, 4.744, 144.6, 8.0, None, 17.2, 15.6, None, None, None, 17.3, None, None, 54.0, None,2021-07-02 07:00:00, None, None, None,27
None, 18.28, 52.36, None, None, None, None, 31.65, None, 4.546, 181.8, 8.0, None, 18.3, 15.6, None, None, None, 18.2, None, None, 52.0, None,2021-07-02 08:00:00, None, None, None,27
None, 20.33, 47.85, None, None, None, None, 60.75, None, 3.069, 203.3, 9.0, None, 20.3, 15.6, None, None, None, 20.8, None, None, 48.0, None,2021-07-02 09:00:00, None, None, None,27
None, 19.02, 49.32, None, None, None, None, 46.08, None, 2.323, 239.5, 8.0, None, 19.0, 15.6, None, None, None, 20.8, None, None, 49.0, None,2021-07-02 10:00:00, None, None, None,27
None, 21.76, 46.67, None, None, None, None, 50.91, None, 2.521, 222.6, 10.0, None, 21.8, 15.6, None, None, None, 21.5, None, None, 47.0, None,2021-07-02 11:00:00, None, None, None,27
None, 20.33, 48.67, None, None, None, None, 54.02, None, 3.685, 203.2, 9.0, None, 20.3, 15.6, None, None, None, 22.6, None, None, 49.0, None,2021-07-02 12:00:00, None, None, None,27
None, 22.39, 42.34, None, None, None, None, 62.87, None, 3.724, 211.6, 9.0, None, 22.4, 15.6, None, None, None, 23.9, None, None, 42.0, None,2021-07-02 13:00:00, None, None, None,27
None, 24.21, 36.95, None, None, None, None, 66.21, None, 4.207, 231.4, 8.0, None, 24.2, 15.6, None, None, None, 24.1, None, None, 37.0, None,2021-07-02 14:00:00, None, None, None,27
None, 24.08, 34.5, None, None, None, None, 61.96, None, 4.188, 271.5, 7.0, None, 24.1, 15.6, None, None, None, 24.6, None, None, 35.0, None,2021-07-02 15:00:00, None, None, None,27
None, 23.9, 30.73, None, None, None, None, 55.31, None, 4.841, 262.2, 6.0, None, 23.9, 15.6, None, None, None, 24.8, None, None, 31.0, None,2021-07-02 16:00:00, None, None, None,27
None, 20.32, 37.89, None, None, None, None, 52.31, None, 3.969, 285.7, 6.0, None, 20.3, 15.6, None, None, None, 24.8, None, None, 38.0, None,2021-07-02 17:00:00, None, None, None,27
None, 22.82, 36.88, None, None, None, None, 31.35, None, 4.898, 277.1, 8.0, None, 22.8, 15.6, None, None, None, 24.8, None, None, 37.0, None,2021-07-02 18:00:00, None, None, None,27
None, 19.59, 44.65, None, None, None, None, 31.4, None, 5.695, 278.2, 7.0, None, 19.6, 19.7, None, None, None, 23.5, None, None, 45.0, None,2021-07-02 19:00:00, None, None, None,27
None, 18.52, 49.6, None, None, None, None, 32.6, None, 4.539, 308.4, 8.0, None, 18.5, 18.6, None, None, None, 23.5, None, None, 50.0, None,2021-07-02 20:00:00, None, None, None,27
None, 17.34, 54.18, None, None, None, None, 58.17, None, 2.429, 343.4, 8.0, None, 17.3, 17.3, None, None, None, 23.5, None, None, 54.0, None,2021-07-02 21:00:00, None, None, None,27
None, 17.32, 55.29, None, None, None, None, 54.69, None, 5.28, 340.4, 8.0, None, 17.3, 16.8, None, None, None, 23.5, None, None, 55.0, None,2021-07-02 22:00:00, None, None, None,27
None, 17.18, 56.0, None, None, None, None, 16.55, None, 10.06, 317.5, 9.0, None, 17.2, 16.8, None, None, None, 23.5, None, None, 56.0, None,2021-07-02 23:00:00, None, None, None,27
None, 16.6, 58.82, None, None, None, None, 17.05, None, 9.44, 323.7, 9.0, None, 16.6, 16.4, None, None, None, 23.5, None, None, 59.0, None,2021-07-03 00:00:00, None, None, None,27
None, 16.21, 60.27, None, None, None, None, 22.06, None, 6.846, 312.6, 9.0, None, 16.2, 16.3, None, None, None, 23.5, None, None, 60.0, None,2021-07-03 01:00:00, None, None, None,27
None, 15.53, 63.15, None, None, None, None, 19.24, None, 4.808, 313.4, 9.0, None, 15.5, 15.5, None, None, None, 23.5, None, None, 63.0, None,2021-07-03 02:00:00, None, None, None,27
None, 15.92, 63.38, None, None, None, None, 34.07, None, 1.59, 247.5, 9.0, None, 15.9, 15.3, None, None, None, 23.5, None, None, 63.0, None,2021-07-03 03:00:00, None, None, None,27
None, 15.18, 66.28, None, None, None, None, 22.06, None, 2.703, 242.4, 9.0, None, 15.2, 15.1, None, None, None, 23.5, None, None, 66.0, None,2021-07-03 04:00:00, None, None, None,27
None, 14.44, 68.32, None, None, None, None, 65.14, None, 2.086, 340.3, 9.0, None, 14.4, 14.4, None, None, None, 23.5, None, None, 68.0, None,2021-07-03 05:00:00, None, None, None,27
None, 15.06, 61.94, None, None, None, None, 52.21, None, 0.814, 109.7, 8.0, None, 15.1, 14.2, None, None, None, 23.5, None, None, 62.0, None,2021-07-03 06:00:00, None, None, None,27
None, 17.08, 57.49, None, None, None, None, 52.27, None, 0.676, 46.72, 8.0, None, 17.1, 15.0, None, None, None, 17.0, None, None, 57.0, None,2021-07-03 07:00:00, None, None, None,27
None, 17.39, 56.85, None, None, None, None, 58.34, None, 0.851, 0.932, 9.0, None, 17.4, 15.0, None, None, None, 17.5, None, None, 57.0, None,2021-07-03 08:00:00, None, None, None,27
None, 18.55, 48.63, None, None, None, None, 68.26, None, 0.497, 253.6, 8.0, None, 18.6, 15.0, None, None, None, 19.1, None, None, 49.0, None,2021-07-03 09:00:00, None, None, None,27
None, 19.79, 47.56, None, None, None, None, 54.26, None, 2.468, 124.0, 8.0, None, 19.8, 15.0, None, None, None, 20.8, None, None, 48.0, None,2021-07-03 10:00:00, None, None, None,27
None, 21.01, 44.1, None, None, None, None, 51.75, None, 1.907, 223.9, 8.0, None, 21.0, 15.0, None, None, None, 21.4, None, None, 44.0, None,2021-07-03 11:00:00, None, None, None,27
None, 21.78, 39.84, None, None, None, None, 45.46, None, 2.812, 245.0, 8.0, None, 21.8, 15.0, None, None, None, 21.7, None, None, 40.0, None,2021-07-03 12:00:00, None, None, None,27
None, 22.42, 39.36, None, None, None, None, 57.87, None, 3.107, 234.6, 8.0, None, 22.4, 15.0, None, None, None, 22.8, None, None, 39.0, None,2021-07-03 13:00:00, None, None, None,27
None, 23.25, 43.05, None, None, None, None, 52.03, None, 2.73, 254.3, 10.0, None, 23.3, 15.0, None, None, None, 24.1, None, None, 43.0, None,2021-07-03 14:00:00, None, None, None,27
None, 22.21, 40.64, None, None, None, None, 44.21, None, 4.124, 274.5, 9.0, None, 22.2, 15.0, None, None, None, 24.6, None, None, 41.0, None,2021-07-03 15:00:00, None, None, None,27
None, 24.16, 35.37, None, None, None, None, 47.57, None, 4.276, 263.1, 8.0, None, 24.2, 15.0, None, None, None, 24.8, None, None, 35.0, None,2021-07-03 16:00:00, None, None, None,27
None, 22.8, 38.9, None, None, None, None, 54.81, None, 3.437, 263.3, 8.0, None, 22.8, 15.0, None, None, None, 25.0, None, None, 39.0, None,2021-07-03 17:00:00, None, None, None,27
None, 22.93, 37.94, None, None, None, None, 57.54, None, 3.405, 264.5, 8.0, None, 22.9, 15.0, None, None, None, 25.0, None, None, 38.0, None,2021-07-03 18:00:00, None, None, None,27
None, 21.13, 42.99, None, None, None, None, 70.29, None, 2.947, 274.9, 8.0, None, 21.1, 21.2, None, None, None, 22.9, None, None, 43.0, None,2021-07-03 19:00:00, None, None, None,27
None, 19.16, 45.68, None, None, None, None, 38.61, None, 4.93, 197.7, 7.0, None, 19.2, 19.0, None, None, None, 22.9, None, None, 46.0, None,2021-07-03 20:00:00, None, None, None,27
None, 15.96, 56.4, None, None, None, None, 51.17, None, 7.857, 284.6, 7.0, None, 16.0, 16.1, None, None, None, 22.9, None, None, 56.0, None,2021-07-03 21:00:00, None, None, None,27
None, 14.14, 64.91, None, None, None, None, 56.55, None, 5.776, 284.4, 8.0, None, 14.1, 14.1, None, None, None, 22.9, None, None, 65.0, None,2021-07-03 22:00:00, None, None, None,27
None, 13.72, 65.3, None, None, None, None, 36.59, None, 4.986, 23.75, 7.0, None, 13.7, 13.5, None, None, None, 22.9, None, None, 65.0, None,2021-07-03 23:00:00, None, None, None,27
None, 14.8, 58.06, None, None, None, None, 18.82, None, 5.669, 36.62, 7.0, None, 14.8, 13.5, None, None, None, 22.9, None, None, 58.0, None,2021-07-04 00:00:00, None, None, None,27
None, 15.38, 55.14, None, None, None, None, 18.18, None, 6.9, 82.1, 6.0, None, 15.4, 13.5, None, None, None, 22.9, None, None, 55.0, None,2021-07-04 01:00:00, None, None, None,27
None, 16.0, 50.94, None, None, None, None, 12.83, None, 7.679, 93.3, 6.0, None, 16.0, 13.5, None, None, None, 22.9, None, None, 51.0, None,2021-07-04 02:00:00, None, None, None,27
None, 15.48, 52.7, None, None, None, None, 12.45, None, 6.122, 135.5, 6.0, None, 15.5, 13.5, None, None, None, 22.9, None, None, 53.0, None,2021-07-04 03:00:00, None, None, None,27
None, 15.36, 52.8, None, None, None, None, 11.51, None, 5.7, 132.4, 6.0, None, 15.4, 13.5, None, None, None, 22.9, None, None, 53.0, None,2021-07-04 04:00:00, None, None, None,27
None, 15.1, 52.56, None, None, None, None, 12.52, None, 5.161, 138.8, 5.0, None, 15.1, 13.5, None, None, None, 22.9, None, None, 53.0, None,2021-07-04 05:00:00, None, None, None,27
None, 14.57, 54.47, None, None, None, None, 13.45, None, 5.463, 143.3, 6.0, None, 14.6, 13.5, None, None, None, 22.9, None, None, 54.0, None,2021-07-04 06:00:00, None, None, None,27
None, 16.7, 44.41, None, None, None, None, 21.03, None, 5.102, 128.3, 5.0, None, 16.7, 14.6, None, None, None, 16.7, None, None, 44.0, None,2021-07-04 07:00:00, None, None, None,27
None, 18.2, 45.75, None, None, None, None, 34.99, None, 4.281, 137.5, 6.0, None, 18.2, 14.6, None, None, None, 18.2, None, None, 46.0, None,2021-07-04 08:00:00, None, None, None,27
None, 18.45, 41.99, None, None, None, None, 46.19, None, 3.749, 167.4, 5.0, None, 18.5, 14.6, None, None, None, 18.8, None, None, 42.0, None,2021-07-04 09:00:00, None, None, None,27
None, 18.61, 48.98, None, None, None, None, 51.32, None, 2.817, 210.6, 8.0, None, 18.6, 14.6, None, None, None, 19.8, None, None, 49.0, None,2021-07-04 10:00:00, None, None, None,27
None, 20.22, 43.49, None, None, None, None, 45.71, None, 3.367, 187.2, 8.0, None, 20.2, 14.6, None, None, None, 21.0, None, None, 43.0, None,2021-07-04 11:00:00, None, None, None,27
None, 21.32, 34.87, None, None, None, None, 50.9, None, 4.284, 199.7, 5.0, None, 21.3, 14.6, None, None, None, 21.4, None, None, 35.0, None,2021-07-04 12:00:00, None, None, None,27
None, 21.45, 35.62, None, None, None, None, 67.01, None, 3.479, 236.3, 6.0, None, 21.5, 14.6, None, None, None, 22.1, None, None, 36.0, None,2021-07-04 13:00:00, None, None, None,27
None, 22.44, 28.16, None, None, None, None, 62.48, None, 3.699, 263.9, 3.0, None, 22.4, 14.6, None, None, None, 22.9, None, None, 28.0, None,2021-07-04 14:00:00, None, None, None,27
None, 23.41, 29.93, None, None, None, None, 55.14, None, 3.854, 281.1, 4.0, None, 23.4, 14.6, None, None, None, 23.5, None, None, 30.0, None,2021-07-04 15:00:00, None, None, None,27
None, 22.64, 32.49, None, None, None, None, 53.73, None, 4.745, 262.5, 6.0, None, 22.6, 14.6, None, None, None, 24.3, None, None, 32.0, None,2021-07-04 16:00:00, None, None, None,27
None, 21.4, 37.99, None, None, None, None, 57.14, None, 4.207, 286.0, 6.0, None, 21.4, 14.6, None, None, None, 24.3, None, None, 38.0, None,2021-07-04 17:00:00, None, None, None,27
None, 19.55, 45.9, None, None, None, None, 36.03, None, 9.63, 294.6, 8.0, None, 19.6, 14.6, None, None, None, 24.3, None, None, 46.0, None,2021-07-04 18:00:00, None, None, None,27
None, 18.15, 46.93, None, None, None, None, 42.25, None, 4.757, 288.8, 6.0, None, 18.2, 18.3, None, None, None, 20.9, None, None, 47.0, None,2021-07-04 19:00:00, None, None, None,27
None, 18.15, 45.17, None, None, None, None, 27.54, None, 6.082, 302.6, 6.0, None, 18.2, 17.5, None, None, None, 20.9, None, None, 45.0, None,2021-07-04 20:00:00, None, None, None,27
None, 16.23, 52.55, None, None, None, None, 32.18, None, 5.321, 324.0, 7.0, None, 16.2, 16.3, None, None, None, 20.9, None, None, 53.0, None,2021-07-04 21:00:00, None, None, None,27
None, 15.96, 50.04, None, None, None, None, 19.43, None, 4.968, 10.19, 6.0, None, 16.0, 15.7, None, None, None, 20.9, None, None, 50.0, None,2021-07-04 22:00:00, None, None, None,27
None, 15.84, 52.29, None, None, None, None, 41.29, None, 4.65, 50.75, 6.0, None, 15.8, 15.7, None, None, None, 20.9, None, None, 52.0, None,2021-07-04 23:00:00, None, None, None,27
