pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
4.6, 10.21, 94.7, 11.3, 95.0, 9.0, 10.2, 10.2, 1015.9, 1.0, 9.0, 921.0, None,2021-07-02 00:00:00, None, None, 921.0,27
4.0, 10.21, 95.2, 11.3, 95.0, 9.0, 10.2, 10.2, 1015.9, 0.0, 9.0, 921.0, None,2021-07-02 01:00:00, None, None, 921.0,27
4.0, 9.89, 94.8, 11.3, 95.0, 9.0, 9.9, 9.9, 1017.0, 0.0, 9.0, 922.0, None,2021-07-02 02:00:00, None, None, 922.0,27
4.0, 9.62, 94.7, 11.3, 95.0, 9.0, 9.6, 9.6, 1015.9, 0.0, 9.0, 921.0, None,2021-07-02 03:00:00, None, None, 921.0,27
4.0, 9.47, 94.6, 11.3, 95.0, 9.0, 9.5, 9.4, 1015.9, 0.0, 9.0, 921.0, None,2021-07-02 04:00:00, None, None, 921.0,27
4.0, 9.22, 94.5, 11.3, 95.0, 8.0, 9.2, 9.2, 1015.9, 0.0, 8.0, 921.0, None,2021-07-02 05:00:00, None, None, 921.0,27
5.0, 8.98, 95.5, 11.3, 96.0, 8.0, 9.0, 9.0, 1016.0, 1.0, 8.0, 921.0, None,2021-07-02 06:00:00, None, None, 921.0,27
5.8, 8.94, 96.1, 9.0, 96.0, 8.0, 8.9, 8.9, 1016.1, 1.0, 8.0, 921.0, None,2021-07-02 07:00:00, None, None, 921.0,27
6.0, 9.0, 96.2, 9.1, 96.0, 8.0, 9.0, 8.9, 1017.2, 1.0, 8.0, 922.0, None,2021-07-02 08:00:00, None, None, 922.0,27
None, 9.14, 96.2, 9.2, 96.0, 9.0, 9.1, 8.9, 1017.1, None, 9.0, 922.0, None,2021-07-02 09:00:00, None, None, 922.0,27
