air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
19.1,19.1, 996.0, None,23.0,67.0, None,2021-07-02 00:00:00, None,13.0, 989.0,27
18.9,18.9, 996.0, None,23.0,67.0, None,2021-07-02 01:00:00, None,13.0, 989.0,27
17.7,17.7, 996.0, None,23.0,71.0, None,2021-07-02 02:00:00, None,12.0, 989.0,27
16.9,16.8, 997.0, None,23.0,73.0, None,2021-07-02 03:00:00, None,12.0, 990.0,27
17.0,16.4, 996.0, None,23.0,74.0, None,2021-07-02 04:00:00, None,12.0, 989.0,27
16.5,16.4, 997.0, None,23.0,78.0, None,2021-07-02 05:00:00, None,13.0, 990.0,27
17.3,16.4, 997.0, None,23.0,76.0, None,2021-07-02 06:00:00, None,13.0, 990.0,27
18.1,17.3, 997.0, None,18.1,73.0, None,2021-07-02 07:00:00, None,13.0, 990.0,27
19.1,17.3, 997.0, None,19.1,69.0, None,2021-07-02 08:00:00, None,13.0, 990.0,27
20.2,17.3, 998.0, None,20.1,63.0, None,2021-07-02 09:00:00, None,13.0, 991.0,27
20.3,17.3, 998.0, None,20.2,60.0, None,2021-07-02 10:00:00, None,12.0, 991.0,27
21.2,17.3, 998.0, None,21.3,57.0, None,2021-07-02 11:00:00, None,12.0, 991.0,27
22.4,17.3, 998.0, None,22.4,45.0, None,2021-07-02 12:00:00, None,10.0, 991.0,27
22.9,17.3, 997.0, None,23.2,40.0, None,2021-07-02 13:00:00, None,9.0, 990.0,27
23.2,17.3, 998.0, None,23.5,40.0, None,2021-07-02 14:00:00, None,8.0, 991.0,27
23.9,17.3, 997.0, None,24.0,37.0, None,2021-07-02 15:00:00, None,8.0, 990.0,27
23.8,17.3, 997.0, None,24.4,40.0, None,2021-07-02 16:00:00, None,9.0, 990.0,27
23.0,17.3, 997.0, None,24.4,44.0, None,2021-07-02 17:00:00, None,10.0, 990.0,27
23.1,17.3, 997.0, None,24.4,46.0, None,2021-07-02 18:00:00, None,11.0, 990.0,27
23.5,23.0, 996.0, None,23.7,45.0, None,2021-07-02 19:00:00, None,11.0, 989.0,27
