CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 17.77, 53.12, None, None, None, None, 8.61, 14.41, 218.6, 8.0, None, 17.8, 17.8, None, None, None, 23.9, None, None, 53.0, None,2021-07-02 00:00:00, None, None,27
None, 17.51, 54.05, None, None, None, None, 12.0, 12.84, 210.3, 8.0, None, 17.5, 17.5, None, None, None, 23.9, None, None, 54.0, None,2021-07-02 01:00:00, None, None,27
None, 16.27, 55.92, None, None, None, None, 30.32, 14.19, 171.2, 7.0, None, 16.3, 16.3, None, None, None, 23.9, None, None, 56.0, None,2021-07-02 02:00:00, None, None,27
None, 16.78, 47.35, None, None, None, None, 20.48, 17.56, 161.5, 6.0, None, 16.8, 16.2, None, None, None, 23.9, None, None, 47.0, None,2021-07-02 03:00:00, None, None,27
None, 15.92, 48.9, None, None, None, None, 26.63, 16.75, 171.5, 5.0, None, 15.9, 15.7, None, None, None, 23.9, None, None, 49.0, None,2021-07-02 04:00:00, None, None,27
None, 15.5, 51.56, None, None, None, None, 6.825, 17.7, 201.8, 6.0, None, 15.5, 15.2, None, None, None, 23.9, None, None, 52.0, None,2021-07-02 05:00:00, None, None,27
None, 15.7, 55.99, None, None, None, None, 5.392, 13.84, 205.2, 7.0, None, 15.7, 15.2, None, None, None, 23.9, None, None, 56.0, None,2021-07-02 06:00:00, None, None,27
None, 16.91, 51.64, None, None, None, None, 24.11, 9.13, 164.7, 7.0, None, 16.9, 15.6, None, None, None, 17.1, None, None, 52.0, None,2021-07-02 07:00:00, None, None,27
None, 17.96, 51.4, None, None, None, None, 18.08, 8.96, 136.6, 8.0, None, 18.0, 15.6, None, None, None, 17.9, None, None, 51.0, None,2021-07-02 08:00:00, None, None,27
None, 18.19, 49.19, None, None, None, None, 16.95, 7.92, 126.4, 7.0, None, 18.2, 15.6, None, None, None, 18.8, None, None, 49.0, None,2021-07-02 09:00:00, None, None,27
None, 17.74, 53.0, None, None, None, None, 35.29, 8.89, 151.2, 8.0, None, 17.7, 15.6, None, None, None, 20.2, None, None, 53.0, None,2021-07-02 10:00:00, None, None,27
None, 18.29, 50.98, None, None, None, None, 13.34, 13.51, 204.3, 8.0, None, 18.3, 15.6, None, None, None, 20.2, None, None, 51.0, None,2021-07-02 11:00:00, None, None,27
