WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, 14.4, 0.619,2018-05-21 00:00:00, 12.53,21
None, 12.5, 1.049,2018-05-21 01:00:00, 11.14,21
None, 11.1, 1.383,2018-05-21 02:00:00, 11.73,21
None, 11.7, 0.952,2018-05-21 03:00:00, 10.9,21
None, 10.9, 0.938,2018-05-21 04:00:00, 10.91,21
None, 10.9, 1.295,2018-05-21 05:00:00, 11.77,21
None, 11.8, 0.995998,2018-05-21 06:00:00, 12.18,21
None, 12.2, 0.5,2018-05-21 07:00:00, 12.73,21
None, 12.7, 1.021,2018-05-21 08:00:00, 13.64,21
None, 13.6, 1.851,2018-05-21 09:00:00, 14.32,21
None, 14.3, 2.051,2018-05-21 10:00:00, 15.43,21
None, 15.4, 2.105,2018-05-21 11:00:00, 16.85,21
None, 16.9, 2.397,2018-05-21 12:00:00, 16.84,21
None, 16.8, 2.205,2018-05-21 13:00:00, 17.94,21
None, 17.9, 2.723,2018-05-21 14:00:00, 19.58,21
None, 19.6, 2.517,2018-05-21 15:00:00, 20.02,21
None, 20.0, 2.538,2018-05-21 16:00:00, 20.34,21
None, 20.3, 2.321,2018-05-21 17:00:00, 20.32,21
None, 20.3, 1.562,2018-05-21 18:00:00, 20.38,21
None, 20.4, 1.68,2018-05-21 19:00:00, 20.03,21
None, 20.0, 1.496,2018-05-21 20:00:00, 18.0,21
None, 18.0, 1.336,2018-05-21 21:00:00, 14.4,21
None, 14.4, 1.432,2018-05-21 22:00:00, 13.38,21
None, 13.4, 0.999,2018-05-21 23:00:00, 12.74,21
None, 12.7, 0.722998,2018-05-22 00:00:00, 11.69,21
None, 11.7, 0.785,2018-05-22 01:00:00, 10.97,21
None, 11.0, 0.596,2018-05-22 02:00:00, 10.64,21
None, 10.6, 0.365999,2018-05-22 03:00:00, 9.89,21
None, 9.9, 0.558,2018-05-22 04:00:00, 9.57,21
None, 9.6, 0.503,2018-05-22 05:00:00, 9.32,21
None, 9.3, 0.587998,2018-05-22 06:00:00, 11.04,21
None, 11.0, 0.764998,2018-05-22 07:00:00, 14.22,21
None, 14.2, 1.709,2018-05-22 08:00:00, 15.57,21
None, 15.6, 1.535,2018-05-22 09:00:00, 17.29,21
None, 17.3, 1.86,2018-05-22 10:00:00, 17.41,21
None, 17.4, 1.923,2018-05-22 11:00:00, 18.33,21
None, 18.3, 2.377,2018-05-22 12:00:00, 20.31,21
None, 20.3, 2.3,2018-05-22 13:00:00, 20.27,21
None, 20.3, 2.208,2018-05-22 14:00:00, 21.03,21
None, 21.0, 2.836,2018-05-22 15:00:00, 22.9,21
None, 22.9, 3.312,2018-05-22 16:00:00, 23.19,21
None, 23.2, 3.139,2018-05-22 17:00:00, 23.77,21
None, 23.8, 2.329,2018-05-22 18:00:00, 24.79,21
None, 24.8, 2.027,2018-05-22 19:00:00, 23.7,21
None, 23.7, 0.758,2018-05-22 20:00:00, 20.37,21
None, 20.4, 0.861998,2018-05-22 21:00:00, 16.74,21
None, 16.7, 1.113,2018-05-22 22:00:00, 15.61,21
None, 15.6, 1.198,2018-05-22 23:00:00, 14.96,21
None, 15.0, 0.662,2018-05-23 00:00:00, 13.27,21
None, 13.3, 0.842998,2018-05-23 01:00:00, 12.17,21
None, 12.2, 0.476,2018-05-23 02:00:00, 11.58,21
None, 11.6, 0.490999,2018-05-23 03:00:00, 11.06,21
None, 11.1, 0.915,2018-05-23 04:00:00, 11.53,21
None, 11.5, 1.399,2018-05-23 05:00:00, 11.36,21
None, 11.4, 0.833998,2018-05-23 06:00:00, 13.54,21
None, 13.5, 1.461,2018-05-23 07:00:00, 16.8,21
None, 16.8, 2.847,2018-05-23 08:00:00, 17.65,21
None, 17.7, 2.765,2018-05-23 09:00:00, 18.45,21
None, 18.5, 2.683,2018-05-23 10:00:00, 19.04,21
None, 19.0, 3.333,2018-05-23 11:00:00, 20.22,21
None, 20.2, 3.768,2018-05-23 12:00:00, 21.07,21
None, 21.1, 3.121,2018-05-23 13:00:00, 22.18,21
None, 22.2, 2.32,2018-05-23 14:00:00, 22.59,21
None, 22.6, 2.004,2018-05-23 15:00:00, 22.91,21
None, 22.9, 1.877,2018-05-23 16:00:00, 23.59,21
None, 23.6, 1.796,2018-05-23 17:00:00, 25.0,21
