WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,13.8, None,66.9,2018-05-21 00:00:00,21
None,12.8, None,72.6,2018-05-21 01:00:00,21
None,10.8, None,80.5,2018-05-21 02:00:00,21
None,9.1, None,86.0,2018-05-21 03:00:00,21
None,9.3, None,85.0,2018-05-21 04:00:00,21
None,10.6, None,82.1,2018-05-21 05:00:00,21
None,9.7, None,84.9,2018-05-21 06:00:00,21
None,10.1, None,82.7,2018-05-21 07:00:00,21
None,12.3, None,73.4,2018-05-21 08:00:00,21
None,15.1, None,62.4,2018-05-21 09:00:00,21
None,16.7, None,54.8,2018-05-21 10:00:00,21
None,18.4, None,45.5,2018-05-21 11:00:00,21
None,19.2, None,40.8,2018-05-21 12:00:00,21
None,20.0, None,34.4,2018-05-21 13:00:00,21
None,21.0, None,32.5,2018-05-21 14:00:00,21
None,22.2, None,30.1,2018-05-21 15:00:00,21
None,22.8, None,26.9,2018-05-21 16:00:00,21
None,23.6, None,22.7,2018-05-21 17:00:00,21
None,22.8, None,24.8,2018-05-21 18:00:00,21
None,23.7, None,23.0,2018-05-21 19:00:00,21
None,22.7, None,25.2,2018-05-21 20:00:00,21
None,20.1, None,33.1,2018-05-21 21:00:00,21
None,15.9, None,49.2,2018-05-21 22:00:00,21
None,14.9, None,49.2,2018-05-21 23:00:00,21
None,12.9, None,56.6,2018-05-22 00:00:00,21
None,11.1, None,64.1,2018-05-22 01:00:00,21
None,10.3, None,66.4,2018-05-22 02:00:00,21
None,7.6, None,78.6,2018-05-22 03:00:00,21
None,6.6, None,82.5,2018-05-22 04:00:00,21
None,5.6, None,84.1,2018-05-22 05:00:00,21
None,5.3, None,85.6,2018-05-22 06:00:00,21
None,8.0, None,76.9,2018-05-22 07:00:00,21
None,11.9, None,62.6,2018-05-22 08:00:00,21
None,14.2, None,53.5,2018-05-22 09:00:00,21
None,16.2, None,47.0,2018-05-22 10:00:00,21
None,18.7, None,40.6,2018-05-22 11:00:00,21
