TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 3.035, None, 56.34,2018-05-21 00:00:00, 15.9,21
None, 4.983, None, 58.91,2018-05-21 01:00:00, 15.28,21
None, 3.754, None, 61.5,2018-05-21 02:00:00, 14.6,21
None, 3.662, None, 63.3,2018-05-21 03:00:00, 14.06,21
None, 3.321, None, 65.26,2018-05-21 04:00:00, 13.35,21
None, 3.698, None, 63.85,2018-05-21 05:00:00, 13.27,21
None, 3.129, None, 59.74,2018-05-21 06:00:00, 14.01,21
None, 2.804, None, 52.26,2018-05-21 07:00:00, 15.53,21
None, 3.157, None, 43.06,2018-05-21 08:00:00, 17.63,21
None, 5.712, None, 32.95,2018-05-21 09:00:00, 19.35,21
None, 5.867, None, 26.67,2018-05-21 10:00:00, 20.89,21
None, 5.097, None, 24.17,2018-05-21 11:00:00, 22.32,21
None, 5.935, None, 23.53,2018-05-21 12:00:00, 22.59,21
None, 5.159, None, 20.59,2018-05-21 13:00:00, 23.34,21
None, 4.824, None, 18.74,2018-05-21 14:00:00, 23.95,21
None, 5.629, None, 19.67,2018-05-21 15:00:00, 23.94,21
None, 5.684, None, 22.79,2018-05-21 16:00:00, 22.88,21
None, 5.833, None, 22.93,2018-05-21 17:00:00, 22.4,21
None, 5.564, None, 23.42,2018-05-21 18:00:00, 21.81,21
None, 4.467, None, 23.85,2018-05-21 19:00:00, 21.39,21
None, 3.587, None, 27.32,2018-05-21 20:00:00, 20.2,21
None, 3.17, None, 31.61,2018-05-21 21:00:00, 18.72,21
None, 3.937, None, 34.76,2018-05-21 22:00:00, 17.12,21
None, 4.01, None, 35.68,2018-05-21 23:00:00, 16.34,21
None, 3.143, None, 38.86,2018-05-22 00:00:00, 15.42,21
None, 2.34, None, 40.22,2018-05-22 01:00:00, 15.02,21
None, 3.353, None, 44.21,2018-05-22 02:00:00, 14.16,21
None, 3.343, None, 45.95,2018-05-22 03:00:00, 13.78,21
None, 3.795, None, 45.13,2018-05-22 04:00:00, 14.1,21
None, 0.952, None, 52.17,2018-05-22 05:00:00, 12.73,21
None, 0.793, None, 53.03,2018-05-22 06:00:00, 13.1,21
None, 0.473, None, 50.18,2018-05-22 07:00:00, 14.6,21
None, 0.916, None, 46.47,2018-05-22 08:00:00, 16.04,21
None, 2.846, None, 35.52,2018-05-22 09:00:00, 19.31,21
None, 4.11, None, 30.34,2018-05-22 10:00:00, 21.37,21
None, 5.642, None, 27.5,2018-05-22 11:00:00, 22.68,21
None, 5.172, None, 26.51,2018-05-22 12:00:00, 23.71,21
None, 4.496, None, 25.0,2018-05-22 13:00:00, 24.76,21
None, 4.045, None, 23.71,2018-05-22 14:00:00, 25.84,21
None, 4.233, None, 22.33,2018-05-22 15:00:00, 26.88,21
None, 4.169, None, 21.58,2018-05-22 16:00:00, 27.46,21
None, 4.243, None, 21.18,2018-05-22 17:00:00, 27.6,21
None, 3.619, None, 22.94,2018-05-22 18:00:00, 26.81,21
None, 3.266, None, 25.16,2018-05-22 19:00:00, 25.8,21
None, 3.634, None, 30.71,2018-05-22 20:00:00, 23.2,21
None, 1.784, None, 34.09,2018-05-22 21:00:00, 21.6,21
None, 0.43, None, 40.94,2018-05-22 22:00:00, 19.54,21
None, 2.023, None, 43.67,2018-05-22 23:00:00, 18.43,21
None, 1.872, None, 52.59,2018-05-23 00:00:00, 16.24,21
None, 1.228, None, 58.15,2018-05-23 01:00:00, 15.23,21
None, 0.571, None, 57.45,2018-05-23 02:00:00, 15.39,21
None, 0.388, None, 61.28,2018-05-23 03:00:00, 14.43,21
None, 0.826, None, 66.15,2018-05-23 04:00:00, 13.46,21
None, 0.594, None, 66.51,2018-05-23 05:00:00, 13.69,21
None, 0.868, None, 63.53,2018-05-23 06:00:00, 14.77,21
None, 0.931, None, 64.84,2018-05-23 07:00:00, 14.42,21
None, 1.549, None, 55.79,2018-05-23 08:00:00, 17.6,21
None, 1.375, None, 50.26,2018-05-23 09:00:00, 19.59,21
None, 1.221, None, 39.75,2018-05-23 10:00:00, 22.62,21
None, 1.899, None, 31.36,2018-05-23 11:00:00, 24.26,21
None, 2.124, None, 28.28,2018-05-23 12:00:00, 25.78,21
None, 2.182, None, 25.25,2018-05-23 13:00:00, 26.67,21
None, 1.988, None, 23.29,2018-05-23 14:00:00, 27.75,21
None, 2.168, None, 21.08,2018-05-23 15:00:00, 28.62,21
None, 1.947, None, 20.42,2018-05-23 16:00:00, 28.96,21
None, 1.762, None, 19.7,2018-05-23 17:00:00, 29.71,21
None, 1.019, None, 20.48,2018-05-23 18:00:00, 29.19,21
None, 0.825, None, 22.03,2018-05-23 19:00:00, 28.8,21
None, 1.257, None, 27.39,2018-05-23 20:00:00, 26.89,21
None, 1.784, None, 30.29,2018-05-23 21:00:00, 25.17,21
None, 4.088, None, 41.71,2018-05-23 22:00:00, 22.97,21
None, 3.226, None, 47.49,2018-05-23 23:00:00, 21.84,21
None, 1.981, None, 53.51,2018-05-24 00:00:00, 20.67,21
None, 2.5, None, 64.42,2018-05-24 01:00:00, 18.15,21
None, 2.558, None, 63.51,2018-05-24 02:00:00, 17.24,21
None, 2.848, None, 71.47,2018-05-24 03:00:00, 15.26,21
None, 2.581, None, 74.9,2018-05-24 04:00:00, 14.45,21
None, 2.655, None, 75.81,2018-05-24 05:00:00, 14.13,21
None, 2.632, None, 75.2,2018-05-24 06:00:00, 14.08,21
None, 2.458, None, 72.56,2018-05-24 07:00:00, 14.66,21
None, 0.657, None, 66.99,2018-05-24 08:00:00, 15.86,21
None, 2.092, None, 61.3,2018-05-24 09:00:00, 17.67,21
None, 3.226, None, 57.84,2018-05-24 10:00:00, 19.13,21
None, 3.745, None, 50.46,2018-05-24 11:00:00, 20.96,21
None, 3.627, None, 44.09,2018-05-24 12:00:00, 21.64,21
None, 3.203, None, 43.65,2018-05-24 13:00:00, 21.07,21
None, 4.501, None, 33.21,2018-05-24 14:00:00, 23.21,21
None, 5.473, None, 25.37,2018-05-24 15:00:00, 24.47,21
None, 3.324, None, 25.16,2018-05-24 16:00:00, 24.64,21
None, 5.497, None, 22.32,2018-05-24 17:00:00, 25.41,21
None, 5.89, None, 22.0,2018-05-24 18:00:00, 24.84,21
None, 4.741, None, 23.64,2018-05-24 19:00:00, 23.6,21
None, 4.731, None, 25.54,2018-05-24 20:00:00, 22.23,21
None, 3.837, None, 29.66,2018-05-24 21:00:00, 20.34,21
None, 4.241, None, 32.37,2018-05-24 22:00:00, 18.84,21
None, 3.3, None, 38.46,2018-05-24 23:00:00, 17.31,21
None, 2.61, None, 42.86,2018-05-25 00:00:00, 15.88,21
None, 2.202, None, 48.63,2018-05-25 01:00:00, 14.42,21
None, 1.779, None, 58.9,2018-05-25 02:00:00, 12.69,21
None, 1.418, None, 63.24,2018-05-25 03:00:00, 11.4,21
None, 0.992, None, 67.51,2018-05-25 04:00:00, 10.4,21
None, 2.445, None, 64.69,2018-05-25 05:00:00, 10.64,21
None, 2.785, None, 49.61,2018-05-25 06:00:00, 11.99,21
None, 2.044, None, 44.26,2018-05-25 07:00:00, 13.31,21
None, 2.48, None, 39.77,2018-05-25 08:00:00, 15.42,21
None, 4.991, None, 31.0,2018-05-25 09:00:00, 17.19,21
None, 5.173, None, 27.2,2018-05-25 10:00:00, 18.01,21
None, 4.723, None, 23.29,2018-05-25 11:00:00, 18.97,21
None, 4.987, None, 19.47,2018-05-25 12:00:00, 19.99,21
None, 5.413, None, 16.52,2018-05-25 13:00:00, 20.7,21
None, 6.076, None, 16.19,2018-05-25 14:00:00, 20.79,21
None, 5.257, None, 16.98,2018-05-25 15:00:00, 20.44,21
None, 5.542, None, 17.28,2018-05-25 16:00:00, 19.62,21
None, 4.554, None, 18.58,2018-05-25 17:00:00, 18.88,21
None, 4.253, None, 19.5,2018-05-25 18:00:00, 18.92,21
None, 4.474, None, 18.45,2018-05-25 19:00:00, 18.05,21
None, 5.683, None, 22.05,2018-05-25 20:00:00, 16.82,21
None, 6.579, None, 26.78,2018-05-25 21:00:00, 15.23,21
None, 5.883, None, 32.0,2018-05-25 22:00:00, 13.79,21
None, 5.49, None, 38.05,2018-05-25 23:00:00, 12.54,21
None, 4.981, None, 41.01,2018-05-26 00:00:00, 11.52,21
None, 5.029, None, 45.47,2018-05-26 01:00:00, 10.58,21
None, 4.241, None, 46.94,2018-05-26 02:00:00, 9.93,21
None, 3.972, None, 49.46,2018-05-26 03:00:00, 9.38,21
None, 3.361, None, 51.89,2018-05-26 04:00:00, 8.97,21
None, 3.084, None, 52.89,2018-05-26 05:00:00, 9.03,21
None, 3.531, None, 51.79,2018-05-26 06:00:00, 9.9,21
None, 4.079, None, 46.92,2018-05-26 07:00:00, 11.73,21
None, 5.329, None, 40.47,2018-05-26 08:00:00, 13.17,21
None, 5.908, None, 34.82,2018-05-26 09:00:00, 14.29,21
None, 6.209, None, 31.87,2018-05-26 10:00:00, 15.13,21
None, 6.507, None, 29.21,2018-05-26 11:00:00, 15.76,21
None, 6.244, None, 26.55,2018-05-26 12:00:00, 16.81,21
None, 6.833, None, 25.44,2018-05-26 13:00:00, 16.7,21
None, 8.03, None, 26.12,2018-05-26 14:00:00, 15.94,21
None, 8.12, None, 24.9,2018-05-26 15:00:00, 16.05,21
None, 8.0, None, 25.14,2018-05-26 16:00:00, 15.67,21
None, 8.01, None, 27.47,2018-05-26 17:00:00, 15.56,21
None, 8.54, None, 29.43,2018-05-26 18:00:00, 14.96,21
None, 7.233, None, 31.49,2018-05-26 19:00:00, 14.31,21
None, 6.063, None, 34.47,2018-05-26 20:00:00, 13.17,21
None, 5.839, None, 40.42,2018-05-26 21:00:00, 11.51,21
None, 6.823, None, 42.12,2018-05-26 22:00:00, 11.27,21
None, 4.722, None, 46.39,2018-05-26 23:00:00, 10.58,21
None, 4.116, None, 49.57,2018-05-27 00:00:00, 10.08,21
None, 3.206, None, 52.75,2018-05-27 01:00:00, 9.8,21
None, 3.346, None, 55.11,2018-05-27 02:00:00, 9.71,21
None, 4.307, None, 56.55,2018-05-27 03:00:00, 9.69,21
None, 4.931, None, 56.12,2018-05-27 04:00:00, 10.02,21
None, 5.181, None, 57.55,2018-05-27 05:00:00, 9.91,21
None, 5.141, None, 58.9,2018-05-27 06:00:00, 10.17,21
None, 4.215, None, 58.47,2018-05-27 07:00:00, 10.95,21
None, 6.008, None, 50.89,2018-05-27 08:00:00, 13.0,21
None, 7.556, None, 41.75,2018-05-27 09:00:00, 14.71,21
None, 7.724, None, 36.44,2018-05-27 10:00:00, 16.12,21
None, 7.002, None, 33.31,2018-05-27 11:00:00, 17.71,21
None, 5.963, None, 33.49,2018-05-27 12:00:00, 17.48,21
None, 6.485, None, 32.23,2018-05-27 13:00:00, 17.57,21
None, 6.663, None, 31.17,2018-05-27 14:00:00, 18.35,21
None, 5.732, None, 33.33,2018-05-27 15:00:00, 18.31,21
None, 6.25, None, 33.68,2018-05-27 16:00:00, 18.12,21
None, 6.214, None, 33.79,2018-05-27 17:00:00, 17.83,21
None, 5.624, None, 34.8,2018-05-27 18:00:00, 17.75,21
None, 3.531, None, 38.26,2018-05-27 19:00:00, 16.83,21
None, 3.369, None, 44.2,2018-05-27 20:00:00, 15.99,21
None, 4.048, None, 47.38,2018-05-27 21:00:00, 15.41,21
None, 3.655, None, 51.42,2018-05-27 22:00:00, 14.53,21
None, 3.484, None, 52.4,2018-05-27 23:00:00, 14.11,21
