station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 6.8, None, 2015-01-01 00:00:00, -11.2, -3.5
None, 0.0, None, 2015-01-02 00:00:00, -12.2, -7.4
None, 4.0, None, 2015-01-03 00:00:00, -11.0, -5.8
None, 25.0, None, 2015-01-04 00:00:00, -12.9, -8.2
None, 31.0, None, 2015-01-05 00:00:00, -8.5, -3.8
None, 17.8, None, 2015-01-06 00:00:00, -4.4, 0.9
None, 0.0, None, 2015-01-07 00:00:00, -5.5, 2.9
None, 0.0, None, 2015-01-08 00:00:00, -6.5, 0.1
None, 0.0, None, 2015-01-09 00:00:00, -8.0, -3.0
None, 1.0, None, 2015-01-10 00:00:00, -8.0, -3.3
None, 4.0, None, 2015-01-11 00:00:00, -8.2, -4.5
None, 0.0, None, 2015-01-12 00:00:00, -9.4, -2.9
None, 1.0, None, 2015-01-13 00:00:00, -11.9, -1.0
None, 2.0, None, 2015-01-14 00:00:00, -13.4, -1.6
None, 3.0, None, 2015-01-15 00:00:00, -13.7, -6.8
None, 0.0, None, 2015-01-16 00:00:00, -7.9, -2.0
None, 1.0, None, 2015-01-17 00:00:00, -7.5, -3.7
None, 3.0, None, 2015-01-18 00:00:00, -5.1, 0.4
None, 1.0, None, 2015-01-19 00:00:00, -7.5, -1.8
None, 2.0, None, 2015-01-20 00:00:00, -12.0, -2.1
None, 8.0, None, 2015-01-21 00:00:00, -13.3, -2.0
None, 17.0, None, 2015-01-22 00:00:00, -6.6, -3.5
None, 1.1, None, 2015-01-23 00:00:00, -4.8, -2.9
None, 2.7, None, 2015-01-24 00:00:00, -3.1, 1.4
None, 0.3, None, 2015-01-25 00:00:00, -0.7, 3.9
None, 0.0, None, 2015-01-26 00:00:00, -1.3, 8.4
None, 0.0, None, 2015-01-27 00:00:00, -3.5, 2.5
None, 0.0, None, 2015-01-28 00:00:00, -8.4, 4.0
None, 0.0, None, 2015-01-29 00:00:00, -10.7, 4.6
None, 6.0, None, 2015-01-30 00:00:00, -10.0, 2.7
None, 0.0, None, 2015-01-31 00:00:00, -9.6, 0.5
None, 14.0, None, 2015-02-01 00:00:00, -9.3, -4.8
None, 0.0, None, 2015-02-02 00:00:00, -7.0, -4.1
None, 0.0, None, 2015-02-03 00:00:00, -5.5, 0.0
None, 8.0, None, 2015-02-04 00:00:00, -7.6, -0.2
None, 15.0, None, 2015-02-05 00:00:00, -4.0, 1.3
None, 6.9, None, 2015-02-06 00:00:00, -0.1, 2.6
None, 5.0, None, 2015-02-07 00:00:00, -0.1, 1.7
None, 2.0, None, 2015-02-08 00:00:00, -0.6, 6.0
None, 10.0, None, 2015-02-09 00:00:00, -0.2, 2.4
None, 5.3, None, 2015-02-10 00:00:00, 0.0, 4.1
None, 0.0, None, 2015-02-11 00:00:00, -0.2, 3.6
None, 4.0, None, 2015-02-12 00:00:00, -0.2, 2.7
None, 1.0, None, 2015-02-13 00:00:00, 0.1, 3.4
None, 3.0, None, 2015-02-14 00:00:00, -3.7, 2.7
None, 0.0, None, 2015-02-15 00:00:00, -6.6, 5.5
None, 2.2, None, 2015-02-16 00:00:00, -10.0, 8.7
None, 3.0, None, 2015-02-17 00:00:00, -10.4, 9.7
None, 3.0, None, 2015-02-18 00:00:00, -8.3, 7.3
None, 0.0, None, 2015-02-19 00:00:00, -6.5, 1.5
None, 0.0, None, 2015-02-20 00:00:00, -5.5, 1.5
None, 0.0, None, 2015-02-21 00:00:00, -12.8, 3.6
None, 0.0, None, 2015-02-22 00:00:00, -13.5, 7.1
None, 0.0, None, 2015-02-23 00:00:00, -9.2, 10.2
None, 0.0, None, 2015-02-24 00:00:00, -5.7, 8.4
None, 0.0, None, 2015-02-25 00:00:00, -10.3, 10.4
None, 0.0, None, 2015-02-26 00:00:00, -11.4, 3.4
None, 0.0, None, 2015-02-27 00:00:00, -13.0, -1.1
None, 0.0, None, 2015-02-28 00:00:00, -15.1, 3.9
None, 0.0, None, 2015-03-01 00:00:00, -13.7, 2.6
None, 0.0, None, 2015-03-02 00:00:00, -17.1, -3.6
None, 0.0, None, 2015-03-03 00:00:00, -19.2, 1.4
None, 0.0, None, 2015-03-04 00:00:00, -17.6, 2.7
None, 0.0, None, 2015-03-05 00:00:00, -11.6, 4.8
None, 0.0, None, 2015-03-06 00:00:00, -6.4, 11.1
None, 0.0, None, 2015-03-07 00:00:00, -3.6, 9.0
None, 0.0, None, 2015-03-08 00:00:00, -4.7, 10.8
None, 1.0, None, 2015-03-09 00:00:00, -3.7, 15.5
None, 0.0, None, 2015-03-10 00:00:00, -5.0, 14.4
None, 0.0, None, 2015-03-11 00:00:00, 0.8, 7.6
None, 1.0, None, 2015-03-12 00:00:00, -1.6, 12.1
None, 0.0, None, 2015-03-13 00:00:00, -1.4, 10.3
None, 2.9, None, 2015-03-14 00:00:00, -0.1, 7.0
None, 11.0, None, 2015-03-15 00:00:00, -2.7, 1.0
None, 2.0, None, 2015-03-16 00:00:00, -4.4, 5.9
None, 0.0, None, 2015-03-17 00:00:00, -4.9, 10.9
None, 0.0, None, 2015-03-18 00:00:00, -4.0, 10.5
None, 8.8, None, 2015-03-19 00:00:00, -1.2, 1.0
None, 6.0, None, 2015-03-20 00:00:00, 0.0, 3.9
None, 11.0, None, 2015-03-21 00:00:00, -3.9, 3.5
None, 3.1, None, 2015-03-22 00:00:00, -7.1, 4.6
None, 8.0, None, 2015-03-23 00:00:00, -1.8, 9.5
None, 3.4, None, 2015-03-24 00:00:00, -6.1, 3.0
None, 33.0, None, 2015-03-25 00:00:00, -5.5, 1.3
None, 17.4, None, 2015-03-26 00:00:00, -1.5, 5.0
