station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 0.0, None, 2015-01-01 00:00:00, -1.8, 2.6
None, 1.0, None, 2015-01-02 00:00:00, -7.9, -1.4
None, 0.4, None, 2015-01-03 00:00:00, -16.7, -8.0
None, 0.4, None, 2015-01-04 00:00:00, -13.7, -4.5
None, 3.0, None, 2015-01-05 00:00:00, -4.4, 0.8
None, 20.3, None, 2015-01-06 00:00:00, 0.2, 1.9
None, 0.0, None, 2015-01-07 00:00:00, 0.3, 7.6
None, 0.0, None, 2015-01-08 00:00:00, -2.6, 1.6
None, 0.0, None, 2015-01-09 00:00:00, -2.8, 0.8
None, 0.0, None, 2015-01-10 00:00:00, -4.0, 0.2
None, 0.0, None, 2015-01-11 00:00:00, -6.8, -2.8
None, 0.0, None, 2015-01-12 00:00:00, -6.9, 1.7
None, 0.0, None, 2015-01-13 00:00:00, -6.9, 2.9
None, 0.0, None, 2015-01-14 00:00:00, -2.6, 7.9
None, 0.9, None, 2015-01-15 00:00:00, -4.3, -1.2
None, 10.0, None, 2015-01-16 00:00:00, -5.3, -0.5
None, 0.0, None, 2015-01-17 00:00:00, -6.5, -1.6
None, 9.0, None, 2015-01-18 00:00:00, -5.2, -1.8
None, 0.0, None, 2015-01-19 00:00:00, -6.8, -1.2
None, 0.0, None, 2015-01-20 00:00:00, -8.1, -0.9
None, 0.0, None, 2015-01-21 00:00:00, -7.2, -3.3
None, 0.0, None, 2015-01-22 00:00:00, -4.2, 1.6
None, 4.0, None, 2015-01-23 00:00:00, -0.5, 0.9
None, 1.0, None, 2015-01-24 00:00:00, 0.5, 2.4
None, 0.0, None, 2015-01-25 00:00:00, 1.2, 5.5
None, 0.0, None, 2015-01-26 00:00:00, 1.1, 6.8
None, 0.0, None, 2015-01-27 00:00:00, -3.8, 4.5
None, 0.0, None, 2015-01-28 00:00:00, -5.8, -0.2
None, 0.0, None, 2015-01-29 00:00:00, -6.5, 4.1
None, 0.0, None, 2015-01-30 00:00:00, -3.2, 3.4
None, 0.0, None, 2015-01-31 00:00:00, -6.2, -0.7
None, 2.0, None, 2015-02-01 00:00:00, -5.5, -2.7
None, 1.0, None, 2015-02-02 00:00:00, -5.8, -3.5
None, 0.0, None, 2015-02-03 00:00:00, -5.0, 0.1
None, 0.0, None, 2015-02-04 00:00:00, -7.5, 0.9
None, 6.0, None, 2015-02-05 00:00:00, -3.9, 0.2
None, 29.7, None, 2015-02-06 00:00:00, -1.7, 0.3
None, 4.3, None, 2015-02-07 00:00:00, -1.5, 0.6
None, 0.0, None, 2015-02-08 00:00:00, -1.7, 2.5
None, 7.3, None, 2015-02-09 00:00:00, -1.9, 2.3
None, 1.0, None, 2015-02-10 00:00:00, -1.1, 2.3
None, 0.0, None, 2015-02-11 00:00:00, -1.9, 0.8
None, 4.0, None, 2015-02-12 00:00:00, -1.5, 0.3
None, 12.4, None, 2015-02-13 00:00:00, -0.2, 4.1
None, 4.6, None, 2015-02-14 00:00:00, -4.9, 5.8
None, 0.0, None, 2015-02-15 00:00:00, -6.7, 4.1
None, 0.0, None, 2015-02-16 00:00:00, -6.3, 2.1
None, 0.0, None, 2015-02-17 00:00:00, -3.9, 9.9
None, 1.0, None, 2015-02-18 00:00:00, -2.5, 5.9
None, 0.0, None, 2015-02-19 00:00:00, -3.0, 0.0
None, 0.0, None, 2015-02-20 00:00:00, -5.4, 2.2
