CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
11.98, 87.7, None, None,26.97, 0.267,136.5, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 00:00:00, None,29
11.8, 86.4, None, None,37.6, 0.181,146.4, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 01:00:00, None,29
11.66, 89.0, None, None,49.73, 0.012,120.0, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 02:00:00, None,29
11.39, 88.7, None, None,57.51, 0.252,141.8, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 03:00:00, None,29
9.9, 91.5, None, None,75.56, 0.128,83.7, None, None, None, None, None, None, 9.0, None, None, None,2016-07-15 04:00:00, None,29
9.83, 92.8, None, None,69.64, 0.307,233.8, None, None, None, None, None, None, 9.0, None, None, None,2016-07-15 05:00:00, None,29
10.0, 92.8, None, None,59.25, 0.134,166.7, None, None, None, None, None, None, 9.0, None, None, None,2016-07-15 06:00:00, None,29
10.26, 93.3, None, None,68.06, 0.0,224.9, None, None, None, None, None, None, 9.0, None, None, None,2016-07-15 07:00:00, None,29
10.06, 92.7, None, None,77.73, 0.032,217.3, None, None, None, None, None, None, 9.0, None, None, None,2016-07-15 08:00:00, None,29
10.4, 93.2, None, None,69.74, 0.019,16.03, None, None, None, None, None, None, 9.0, None, None, None,2016-07-15 09:00:00, None,29
10.75, 92.3, None, None,24.16, 0.253,270.0, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 10:00:00, None,29
10.95, 91.3, None, None,52.19, 0.509,247.9, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 11:00:00, None,29
11.4, 91.3, None, None,75.71, 0.935,355.6, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 12:00:00, None,29
13.25, 83.2, None, None,58.07, 0.113,75.53, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 13:00:00, None,29
12.85, 87.7, None, None,63.21, 0.541,275.5, None, None, None, None, None, None, 11.0, None, None, None,2016-07-15 14:00:00, None,29
12.02, 87.9, None, None,53.79, 0.337,359.0, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 15:00:00, None,29
11.16, 89.9, None, None,68.23, 0.371,85.0, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 16:00:00, None,29
11.5, 91.8, None, None,30.41, 0.112,269.8, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 17:00:00, None,29
12.48, 86.9, None, None,63.76, 0.0,353.7, None, None, None, None, None, None, 11.0, None, None, None,2016-07-15 18:00:00, None,29
12.98, 85.9, None, None,36.9, 0.0,320.1, None, None, None, None, None, None, 11.0, None, None, None,2016-07-15 19:00:00, None,29
11.61, 89.0, None, None,57.93, 0.0,308.3, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 20:00:00, None,29
10.91, 91.8, None, None,69.37, 0.0,216.8, None, None, None, None, None, None, 10.0, None, None, None,2016-07-15 21:00:00, None,29
9.55, 92.2, None, None,54.95, 0.0,177.8, None, None, None, None, None, None, 8.0, None, None, None,2016-07-15 22:00:00, None,29
9.14, 93.0, None, None,21.32, 0.0,112.5, None, None, None, None, None, None, 8.0, None, None, None,2016-07-15 23:00:00, None,29
8.69, 93.5, None, None,37.63, 0.0,132.1, None, None, None, None, None, None, 8.0, None, None, None,2016-07-16 00:00:00, None,29
8.71, 93.6, None, None,43.78, 0.0,123.1, None, None, None, None, None, None, 8.0, None, None, None,2016-07-16 01:00:00, None,29
8.73, 93.9, None, None,34.99, 0.0,110.7, None, None, None, None, None, None, 8.0, None, None, None,2016-07-16 02:00:00, None,29
8.82, 94.0, None, None,56.63, 0.0,130.1, None, None, None, None, None, None, 8.0, None, None, None,2016-07-16 03:00:00, None,29
8.91, 94.1, None, None,31.82, 0.0,100.2, None, None, None, None, None, None, 8.0, None, None, None,2016-07-16 04:00:00, None,29
8.92, 94.3, None, None,33.63, 0.0,140.1, None, None, None, None, None, None, 8.0, None, None, None,2016-07-16 05:00:00, None,29
9.29, 94.4, None, None,32.41, 0.001,113.8, None, None, None, None, None, None, 8.0, None, None, None,2016-07-16 06:00:00, None,29
9.44, 94.4, None, None,19.35, 0.004,104.0, None, None, None, None, None, None, 9.0, None, None, None,2016-07-16 07:00:00, None,29
