pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 9.61,93.7, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-07-15 00:00:00, None, None, None,29
None, None, 9.66,93.6, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-07-15 01:00:00, None, None, None,29
None, None, 9.61,94.0, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-07-15 02:00:00, None, None, None,29
None, None, 9.71,94.3, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-07-15 03:00:00, None, None, None,29
None, None, 9.66,94.4, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-07-15 04:00:00, None, None, None,29
None, None, 9.71,94.7, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-07-15 05:00:00, None, None, None,29
None, None, 9.66,94.7, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-07-15 06:00:00, None, None, None,29
None, None, 10.04,95.0, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-07-15 07:00:00, None, None, None,29
None, None, 10.99,95.5, None, None, None, None, None, None, None, None, None, None, 10.0, None, None, None, None,2016-07-15 09:00:00, None, None, None,29
None, None, 11.41,95.2, None, None, None, None, None, None, None, None, None, None, 11.0, None, None, None, None,2016-07-15 10:00:00, None, None, None,29
None, None, 11.35,94.8, None, None, None, None, None, None, None, None, None, None, 11.0, None, None, None, None,2016-07-15 11:00:00, None, None, None,29
None, None, 14.11,90.6, None, None, None, None, None, None, None, None, None, None, 13.0, None, None, None, None,2016-07-15 12:00:00, None, None, None,29
None, None, 15.82,80.6, None, None, None, None, None, None, None, None, None, None, 12.0, None, None, None, None,2016-07-15 13:00:00, None, None, None,29
None, None, 17.78,75.2, None, None, None, None, None, None, None, None, None, None, 13.0, None, None, None, None,2016-07-15 14:00:00, None, None, None,29
None, None, 18.42,68.68, None, None, None, None, None, None, None, None, None, None, 13.0, None, None, None, None,2016-07-15 15:00:00, None, None, None,29
None, None, 15.7,84.6, None, None, None, None, None, None, None, None, None, None, 13.0, None, None, None, None,2016-07-15 16:00:00, None, None, None,29
None, None, 16.37,79.2, None, None, None, None, None, None, None, None, None, None, 13.0, None, None, None, None,2016-07-15 17:00:00, None, None, None,29
None, None, 16.28,82.1, None, None, None, None, None, None, None, None, None, None, 13.0, None, None, None, None,2016-07-15 18:00:00, None, None, None,29
None, None, 15.67,80.2, None, None, None, None, None, None, None, None, None, None, 12.0, None, None, None, None,2016-07-15 19:00:00, None, None, None,29
None, None, 15.31,81.4, None, None, None, None, None, None, None, None, None, None, 12.0, None, None, None, None,2016-07-15 20:00:00, None, None, None,29
None, None, 13.64,88.1, None, None, None, None, None, None, None, None, None, None, 12.0, None, None, None, None,2016-07-15 21:00:00, None, None, None,29
None, None, 12.71,88.5, None, None, None, None, None, None, None, None, None, None, 11.0, None, None, None, None,2016-07-15 22:00:00, None, None, None,29
None, None, 11.86,89.5, None, None, None, None, None, None, None, None, None, None, 10.0, None, None, None, None,2016-07-15 23:00:00, None, None, None,29
None, None, 10.73,90.4, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-07-16 00:00:00, None, None, None,29
None, None, 10.83,84.7, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-07-16 01:00:00, None, None, None,29
None, None, 10.41,85.8, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-07-16 02:00:00, None, None, None,29
None, None, 10.36,90.5, None, None, None, None, None, None, None, None, None, None, 9.0, None, None, None, None,2016-07-16 03:00:00, None, None, None,29
None, None, 10.51,79.2, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-07-16 04:00:00, None, None, None,29
None, None, 10.51,80.8, None, None, None, None, None, None, None, None, None, None, 7.0, None, None, None, None,2016-07-16 05:00:00, None, None, None,29
None, None, 10.04,90.1, None, None, None, None, None, None, None, None, None, None, 8.0, None, None, None, None,2016-07-16 06:00:00, None, None, None,29
None, None, 11.67,90.5, None, None, None, None, None, None, None, None, None, None, 10.0, None, None, None, None,2016-07-16 07:00:00, None, None, None,29
None, None, 12.08,87.5, None, None, None, None, None, None, None, None, None, None, 10.0, None, None, None, None,2016-07-16 08:00:00, None, None, None,29
None, None, 14.65,82.9, None, None, None, None, None, None, None, None, None, None, 12.0, None, None, None, None,2016-07-16 09:00:00, None, None, None,29
None, None, 13.95,85.5, None, None, None, None, None, None, None, None, None, None, 12.0, None, None, None, None,2016-07-16 10:00:00, None, None, None,29
