pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
0.0, 1.4, 1.399, 71.21, 0.0, 0.0, 3.3, 71.0, 0.3,2022-04-02 00:00:00, None, -3.0,14
0.0, 1.6, 1.619, 68.79, 0.0, 0.0, 3.3, 69.0, 0.3,2022-04-02 01:00:00, None, -3.0,14
0.0, 0.9, 0.856, 75.31, 0.0, 0.0, 3.3, 75.0, 0.3,2022-04-02 02:00:00, None, -3.0,14
0.0, 0.6, 0.574, 70.29, 0.0, 0.0, 3.3, 70.0, 0.2,2022-04-02 03:00:00, None, -4.0,14
0.0, -0.4, -0.396, 79.44, 0.0, 0.0, 3.3, 79.0, -0.4,2022-04-02 04:00:00, None, -3.0,14
0.0, -0.5, -0.522, 79.63, 0.0, 0.0, 3.3, 80.0, -0.5,2022-04-02 05:00:00, None, -3.0,14
0.0, -1.0, -0.952, 81.0, 0.0, 0.0, 3.3, 81.0, -1.0,2022-04-02 06:00:00, None, -4.0,14
0.0, -1.1, -1.123, 79.63, 0.0, 0.0, -0.6, 80.0, -1.1,2022-04-02 07:00:00, None, -4.0,14
0.0, -0.9, -0.92, 73.74, 0.0, 0.0, -0.6, 74.0, -1.2,2022-04-02 08:00:00, None, -4.0,14
0.0, -0.3, -0.345, 71.88, 0.0, 0.0, -0.4, 72.0, -1.2,2022-04-02 09:00:00, None, -4.0,14
0.0, 2.6, 2.605, 53.86, 0.0, 0.0, 2.6, 54.0, -1.2,2022-04-02 10:00:00, None, -6.0,14
0.0, 2.6, 2.571, 55.37, 0.0, 0.0, 3.1, 55.0, -1.2,2022-04-02 11:00:00, None, -5.0,14
0.0, 3.4, 3.35, 42.8, 0.0, 0.0, 3.4, 43.0, -1.2,2022-04-02 12:00:00, None, -8.0,14
0.0, 3.4, 3.366, 48.21, 0.0, 0.0, 3.9, 48.0, -1.2,2022-04-02 13:00:00, None, -7.0,14
0.0, 3.6, 3.561, 49.59, 0.0, 0.0, 4.1, 50.0, -1.2,2022-04-02 14:00:00, None, -6.0,14
0.0, 3.6, 3.588, 46.78, 0.0, 0.0, 4.2, 47.0, -1.2,2022-04-02 15:00:00, None, -7.0,14
0.0, 3.3, 3.298, 46.83, 0.0, 0.0, 4.5, 47.0, -1.2,2022-04-02 16:00:00, None, -7.0,14
0.0, 3.9, 3.887, 44.13, 0.0, 0.0, 4.5, 44.0, -1.2,2022-04-02 17:00:00, None, -7.0,14
0.0, 1.6, 1.561, 57.17, 0.0, 0.0, 4.5, 57.0, -1.2,2022-04-02 18:00:00, None, -6.0,14
0.0, 1.2, 1.184, 59.96, 0.0, 0.0, 1.6, 60.0, 1.2,2022-04-02 19:00:00, None, -6.0,14
0.0, 0.4, 0.363, 61.31, 0.0, 0.0, 1.6, 61.0, 0.3,2022-04-02 20:00:00, None, -6.0,14
0.0, -0.1, -0.13, 64.98, 0.0, 0.0, 1.6, 65.0, -0.2,2022-04-02 21:00:00, None, -5.0,14
0.0, -1.1, -1.06, 70.46, 0.0, 0.0, 1.6, 70.0, -1.0,2022-04-02 22:00:00, None, -5.0,14
