pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 4.9, 4.926, 4.9, 454.0, -1.0, 11.6, None, 13.39,2022-04-02 00:00:00, 13.0, None,14
None, 4.6, 4.557, 4.6, 454.0, 3.0, 11.6, None, 16.17,2022-04-02 01:00:00, 16.0, None,14
None, 4.4, 4.385, 4.4, 454.0, 0.0, 11.6, None, 16.32,2022-04-02 02:00:00, 16.0, None,14
None, 4.3, 4.322, 4.3, 456.0, 2.0, 11.6, None, 17.4,2022-04-02 03:00:00, 17.0, None,14
None, 4.3, 4.279, 4.3, 456.0, 1.0, 11.6, None, 17.81,2022-04-02 04:00:00, 18.0, None,14
None, 4.2, 4.198, 4.2, 457.0, -1.0, 11.6, None, 17.16,2022-04-02 05:00:00, 17.0, None,14
None, 4.1, 4.107, 4.1, 459.0, -4.0, 11.6, None, 13.47,2022-04-02 06:00:00, 13.0, None,14
None, 3.9, 3.913, 3.9, 459.0, 2.0, 4.1, None, 14.76,2022-04-02 07:00:00, 15.0, None,14
None, 4.2, 4.15, 3.9, 459.0, -1.0, 4.2, None, 13.44,2022-04-02 08:00:00, 13.0, None,14
None, 5.0, 4.988, 3.9, 459.0, 2.0, 5.0, None, 15.32,2022-04-02 09:00:00, 15.0, None,14
None, 7.1, 7.058, 3.9, 459.0, -1.0, 7.0, None, 14.05,2022-04-02 10:00:00, 14.0, None,14
None, 9.8, 9.84, 3.9, 459.0, -3.0, 9.8, None, 11.57,2022-04-02 11:00:00, 12.0, None,14
None, 12.3, 12.25, 3.9, 459.0, 3.0, 12.2, None, 14.38,2022-04-02 12:00:00, 14.0, None,14
None, 13.1, 13.11, 3.9, 459.0, -1.0, 13.1, None, 12.95,2022-04-02 13:00:00, 13.0, None,14
None, 13.9, 13.91, 3.9, 459.0, -5.0, 13.9, None, 8.02,2022-04-02 14:00:00, 8.0, None,14
None, 15.3, 15.29, 3.9, 458.8, 3.0, 15.9, None, 10.83,2022-04-02 15:00:00, 11.0, None,14
None, 11.4, 11.35, 3.9, 458.8, 1.0, 15.9, None, 11.28,2022-04-02 16:00:00, 11.0, None,14
None, 10.2, 10.22, 3.9, 459.0, -3.0, 15.9, None, 8.64,2022-04-02 17:00:00, 9.0, None,14
None, 9.0, 9.03, 3.9, 459.0, -1.0, 15.9, None, 7.501,2022-04-02 18:00:00, 8.0, None,14
None, 7.6, 7.644, 7.7, 459.0, 2.0, 9.1, None, 9.31,2022-04-02 19:00:00, 9.0, None,14
None, 6.4, 6.39, 6.4, 459.0, -1.0, 9.1, None, 8.79,2022-04-02 20:00:00, 9.0, None,14
None, 4.8, 4.755, 4.8, 459.0, 0.0, 9.1, None, 8.41,2022-04-02 21:00:00, 8.0, None,14
None, 3.8, 3.764, 3.8, 459.0, 0.0, 9.1, None, 7.986,2022-04-02 22:00:00, 8.0, None,14
None, 3.2, 3.204, 3.2, 459.0, 0.0, 9.1, None, 8.16,2022-04-02 23:00:00, 8.0, None,14
None, 2.6, 2.628, 2.6, 459.0, 0.0, 9.1, None, 7.858,2022-04-03 00:00:00, 8.0, None,14
None, 2.3, 2.331, 2.3, 459.0, 0.0, 9.1, None, 7.766,2022-04-03 01:00:00, 8.0, None,14
None, 1.8, 1.755, 1.8, 459.0, 1.0, 9.1, None, 8.19,2022-04-03 02:00:00, 8.0, None,14
None, 1.6, 1.629, 1.6, 459.0, 0.0, 9.1, None, 7.706,2022-04-03 03:00:00, 8.0, None,14
