pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -1.752, 95.9, 2.5, 96.0, -2.0, -1.8, -1.7, -2.0, 0.0, 0.0,2022-04-02 00:00:00, 105.0, 105.0,14
None, -1.499, 95.8, 2.5, 96.0, -2.0, -1.5, -1.8, -2.0, 0.1, -1.0,2022-04-02 01:00:00, 104.0, 104.3,14
None, -1.831, 95.7, 2.5, 96.0, -2.0, -1.8, -1.9, -2.0, 0.0, -1.0,2022-04-02 02:00:00, 103.0, 103.4,14
None, -2.212, 94.7, 2.5, 95.0, -3.0, -2.2, -2.2, -3.0, -0.1, 1.0,2022-04-02 03:00:00, 104.0, 103.7,14
None, -2.846, 95.9, 2.5, 96.0, -4.0, -2.8, -2.9, -4.0, 0.0, 3.0,2022-04-02 04:00:00, 106.0, 105.9,14
None, -2.64, 93.8, 2.5, 94.0, -4.0, -2.6, -2.9, -4.0, 0.1, 0.0,2022-04-02 05:00:00, 106.0, 105.7,14
None, -3.559, 94.6, 2.5, 95.0, -4.0, -3.6, -3.5, -4.0, 0.0, 0.0,2022-04-02 06:00:00, 106.0, 105.7,14
None, -4.627, 94.4, -3.4, 94.0, -6.0, -4.6, -4.6, -6.0, -0.1, 0.0,2022-04-02 07:00:00, 106.0, 105.7,14
None, -3.453, 90.4, -3.4, 90.0, -5.0, -3.5, -4.9, -5.0, 0.2, 0.0,2022-04-02 08:00:00, 106.0, 105.5,14
None, -2.21, 87.7, -1.9, 88.0, -4.0, -2.2, -4.9, -4.0, 0.4, 0.0,2022-04-02 09:00:00, 105.0, 105.3,14
None, -0.31, 67.51, -0.4, 68.0, -5.0, -0.3, -4.9, -5.0, 0.1, 0.0,2022-04-02 10:00:00, 106.0, 105.5,14
None, 1.396, 57.75, 1.4, 58.0, -6.0, 1.4, -4.9, -6.0, 0.2, 0.0,2022-04-02 11:00:00, 105.0, 105.1,14
None, 2.93, 41.25, 4.3, 41.0, -9.0, 2.9, -4.9, -9.0, -0.2, -1.0,2022-04-02 12:00:00, 105.0, 104.5,14
None, 4.561, 38.96, 4.5, 39.0, -8.0, 4.6, -4.9, -8.0, -0.3, 1.0,2022-04-02 13:00:00, 105.0, 104.8,14
None, 3.975, 39.41, 4.6, 39.0, -8.0, 4.0, -4.9, -8.0, -0.4, 0.0,2022-04-02 14:00:00, 105.0, 104.8,14
None, 3.246, 44.76, 5.2, 45.0, -7.0, 3.2, -4.9, -7.0, 0.1, 0.0,2022-04-02 15:00:00, 105.0, 104.5,14
None, 3.769, 44.69, 5.2, 45.0, -7.0, 3.8, -4.9, -7.0, -0.4, None,2022-04-02 16:00:00, None, 104.3,14
None, 3.354, 53.19, 5.2, 53.0, -5.0, 3.4, -4.9, -5.0, -0.1, 0.0,2022-04-02 17:00:00, 104.0, 104.4,14
None, 3.84, 48.32, 5.2, 48.0, -6.0, 3.8, -4.9, -6.0, 0.1, 0.0,2022-04-02 18:00:00, 104.0, 104.4,14
None, 2.351, 55.36, 4.0, 55.0, -5.0, 2.4, 2.3, -5.0, -0.2, 0.0,2022-04-02 19:00:00, 105.0, 104.5,14
None, 2.368, 54.17, 4.0, 54.0, -6.0, 2.4, 1.8, -6.0, 0.0, 0.0,2022-04-02 20:00:00, 105.0, 104.6,14
None, 2.098, 56.11, 4.0, 56.0, -6.0, 2.1, 0.6, -6.0, 0.0, 0.0,2022-04-02 21:00:00, 105.0, 104.5,14
None, 1.988, 54.25, 4.0, 54.0, -6.0, 2.0, 0.6, -6.0, 0.0, 0.0,2022-04-02 22:00:00, 104.0, 104.4,14
None, 0.387, 65.3, 4.0, 65.0, -5.0, 0.4, 0.3, -5.0, 0.0, 0.0,2022-04-02 23:00:00, 104.0, 104.3,14
None, 0.514, 61.94, 4.0, 62.0, -6.0, 0.5, -0.1, -6.0, 0.0, 0.0,2022-04-03 00:00:00, 105.0, 104.5,14
None, 1.021, 59.7, 4.0, 60.0, -6.0, 1.0, -0.1, -6.0, 0.0, 0.0,2022-04-03 01:00:00, 104.0, 104.3,14
None, 1.274, 55.53, 4.0, 56.0, -7.0, 1.3, -0.1, -7.0, 0.1, 0.0,2022-04-03 02:00:00, 105.0, 104.5,14
None, 1.1, 61.54, 4.0, 62.0, -6.0, 1.1, -0.1, -6.0, -0.1, 0.0,2022-04-03 03:00:00, 104.0, 104.4,14
None, 1.068, 61.02, 4.0, 61.0, -5.0, 1.1, -0.1, -5.0, -0.1, 0.0,2022-04-03 04:00:00, 104.0, 104.4,14
None, 0.799, 61.99, 4.0, 62.0, -6.0, 0.8, -0.1, -6.0, -0.1, 0.0,2022-04-03 05:00:00, 105.0, 104.5,14
None, 0.625, 62.94, 4.0, 63.0, -6.0, 0.6, -0.1, -6.0, 0.1, 0.0,2022-04-03 06:00:00, 104.0, 104.3,14
None, 1.053, 61.52, 1.1, 62.0, -5.0, 1.1, 0.1, -5.0, 0.2, 0.0,2022-04-03 08:00:00, 104.0, 104.3,14
None, 1.734, 57.4, 1.7, 57.0, -6.0, 1.7, 0.1, -6.0, 0.2, 0.0,2022-04-03 09:00:00, 104.0, 104.3,14
None, 2.479, 52.99, 2.6, 53.0, -6.0, 2.5, 0.1, -6.0, 0.2, 0.0,2022-04-03 10:00:00, 104.0, 104.2,14
None, 2.922, 54.43, 3.0, 54.0, -4.0, 2.9, 0.1, -4.0, -0.1, 0.0,2022-04-03 11:00:00, 104.0, 104.2,14
None, 4.557, 43.48, 5.0, 43.0, -7.0, 4.6, 0.1, -7.0, 0.0, 0.0,2022-04-03 12:00:00, 104.0, 104.2,14
None, 4.404, 43.56, 5.3, 44.0, -7.0, 4.4, 0.1, -7.0, None, None,2022-04-03 13:00:00, None, 104.0,14
None, 4.466, 48.57, 5.3, 49.0, -5.0, 4.5, 0.1, -5.0, -0.1, 0.0,2022-04-03 14:00:00, 104.0, 103.8,14
None, 2.552, 65.98, 5.3, 66.0, -3.0, 2.6, 0.1, -3.0, -0.3, 0.0,2022-04-03 15:00:00, 104.0, 103.9,14
None, -0.637, 77.15, 5.3, 77.0, -4.0, -0.6, -0.2, -4.0, -0.1, -1.0,2022-04-03 16:00:00, 103.0, 103.3,14
None, -3.226, 94.0, 5.3, 94.0, -4.0, -3.2, -3.4, -4.0, 3.3, 5.0,2022-04-03 17:00:00, 107.0, 107.4,14
None, -2.101, 93.5, 5.3, 94.0, -3.0, -2.1, -3.4, -3.0, 1.3, 2.0,2022-04-03 18:00:00, 109.0, 108.5,14
None, -2.465, 94.0, -1.7, 94.0, -3.0, -2.5, -2.5, -3.0, 0.1, 0.0,2022-04-03 19:00:00, 108.0, 108.3,14
None, -3.305, 96.2, -1.7, 96.0, -4.0, -3.3, -3.4, -4.0, -0.3, 0.0,2022-04-03 20:00:00, 108.0, 108.2,14
None, -4.144, 96.0, -1.7, 96.0, -5.0, -4.1, -4.3, -5.0, -0.2, 0.0,2022-04-03 21:00:00, 108.0, 108.0,14
None, -4.816, 94.3, -1.7, 94.0, -6.0, -4.8, -4.8, -6.0, 0.0, 0.0,2022-04-03 22:00:00, 108.0, 107.9,14
None, -4.891, 96.1, -1.7, 96.0, -5.0, -4.9, -5.2, -5.0, 0.0, 0.0,2022-04-03 23:00:00, 108.0, 108.0,14
None, -4.416, 95.8, -1.7, 96.0, -5.0, -4.4, -5.2, -5.0, 0.1, 0.0,2022-04-04 00:00:00, 108.0, 108.0,14
None, -3.849, 96.0, -1.7, 96.0, -4.0, -3.8, -5.2, -4.0, 0.0, 0.0,2022-04-04 01:00:00, 108.0, 107.7,14
None, -3.754, 95.5, -1.7, 96.0, -4.0, -3.8, -5.2, -4.0, 0.1, 0.0,2022-04-04 02:00:00, 108.0, 107.9,14
None, None, None, -1.7, 96.0, -4.0, -3.6, -5.2, None, 0.3, 1.0,2022-04-04 03:00:00, 109.0, None,14
None, -3.351, 95.7, -1.7, 96.0, -4.0, -3.4, -5.2, -4.0, 0.3, 1.0,2022-04-04 04:00:00, 109.0, 109.2,14
None, -3.365, 95.7, -1.7, 96.0, -4.0, -3.4, -5.2, -4.0, 0.4, 0.0,2022-04-04 05:00:00, 109.0, 109.4,14
None, -3.281, 95.7, -1.7, 96.0, -4.0, -3.3, -5.2, -4.0, 0.3, 0.0,2022-04-04 06:00:00, 110.0, 109.6,14
None, -3.036, 96.5, -3.0, 97.0, -3.0, -3.0, -3.4, -3.0, 0.4, 1.0,2022-04-04 07:00:00, 110.0, 109.9,14
None, 0.34, 92.3, 0.5, 92.0, -1.0, 0.3, -3.4, -1.0, 0.7, 0.0,2022-04-04 08:00:00, 110.0, 109.7,14
None, 0.546, 91.6, 0.6, 92.0, 0.0, 0.5, -3.4, 0.0, 0.1, 0.0,2022-04-04 09:00:00, 109.0, 109.4,14
None, 0.435, 94.6, 0.7, 95.0, 0.0, 0.4, -3.4, 0.0, 0.3, -2.0,2022-04-04 10:00:00, 108.0, 107.9,14
None, 0.641, 93.3, 0.9, 93.0, 0.0, 0.6, -3.4, 0.0, 0.4, 1.0,2022-04-04 11:00:00, 109.0, 108.5,14
None, -1.023, 95.1, 0.9, 95.0, -2.0, -1.0, -3.4, -2.0, 1.4, 2.0,2022-04-04 12:00:00, 110.0, 110.1,14
None, 0.292, 90.8, 0.9, 91.0, -1.0, 0.3, -3.4, -1.0, 1.2, 1.0,2022-04-04 13:00:00, 111.0, 111.0,14
None, -0.817, 92.6, 0.9, 93.0, -2.0, -0.8, -3.4, -2.0, 0.3, -3.0,2022-04-04 14:00:00, 108.0, 108.2,14
None, 0.847, 86.7, 0.9, 87.0, -1.0, 0.8, -3.4, -1.0, 0.5, -1.0,2022-04-04 15:00:00, 107.0, 107.4,14
None, 1.639, 84.0, 2.1, 84.0, -1.0, 1.6, -3.4, -1.0, 0.1, 3.0,2022-04-04 16:00:00, 110.0, 109.9,14
None, 1.456, 87.0, 2.1, 87.0, -1.0, 1.5, -3.4, -1.0, -0.3, 2.0,2022-04-04 17:00:00, 111.0, 111.0,14
None, 0.733, 93.3, 2.1, 93.0, 0.0, 0.7, -3.4, 0.0, -0.2, -1.0,2022-04-04 18:00:00, 110.0, 110.1,14
None, -0.532, 91.7, 0.8, 92.0, -2.0, -0.5, -0.5, -2.0, -0.2, -4.0,2022-04-04 19:00:00, 107.0, 106.6,14
None, -1.308, 93.7, 0.8, 94.0, -2.0, -1.3, -1.4, -2.0, 0.4, 3.0,2022-04-04 20:00:00, 109.0, 109.0,14
None, -1.61, 95.8, 0.8, 96.0, -2.0, -1.6, -1.7, -2.0, 0.3, 1.0,2022-04-04 21:00:00, 109.0, 109.3,14
None, -1.8, 96.5, 0.8, 97.0, -2.0, -1.8, -1.8, -2.0, 0.5, 4.0,2022-04-04 22:00:00, 112.0, 112.4,14
None, -1.847, 97.3, 0.8, 97.0, -2.0, -1.8, -2.1, -2.0, 0.0, 0.0,2022-04-04 23:00:00, 112.0, 112.1,14
None, -2.544, 96.1, 0.8, 96.0, -3.0, -2.5, -2.5, -3.0, 0.4, 0.0,2022-04-05 00:00:00, 112.0, 111.6,14
None, -3.512, 96.7, 0.8, 97.0, -4.0, -3.5, -3.6, -4.0, -0.2, 1.0,2022-04-05 01:00:00, 112.0, 112.3,14
None, -4.452, 95.7, 0.8, 96.0, -5.0, -4.5, -4.5, -5.0, 0.0, 0.0,2022-04-05 02:00:00, 112.0, 112.0,14
None, -5.468, 94.3, 0.8, 94.0, -6.0, -5.5, -5.5, -6.0, -0.1, 0.0,2022-04-05 03:00:00, 112.0, 111.5,14
None, -6.187, 94.2, 0.8, 94.0, -7.0, -6.2, -6.3, -7.0, 0.0, 0.0,2022-04-05 04:00:00, 112.0, 111.5,14
None, -5.933, 94.8, 0.8, 95.0, -7.0, -5.9, -6.4, -7.0, None, None,2022-04-05 05:00:00, None, 111.3,14
None, -4.965, 96.2, 0.8, 96.0, -5.0, -5.0, -6.4, -5.0, 0.1, 0.0,2022-04-05 06:00:00, 111.0, 111.2,14
None, -3.919, 95.6, -4.0, 96.0, -5.0, -3.9, -5.1, -5.0, 0.3, 0.0,2022-04-05 07:00:00, 111.0, 111.2,14
None, -3.516, 95.1, -3.4, 95.0, -4.0, -3.5, -5.1, -4.0, 0.4, 0.0,2022-04-05 08:00:00, 111.0, 110.8,14
None, -2.541, 93.8, -2.5, 94.0, -3.0, -2.5, -5.1, -3.0, 0.6, 0.0,2022-04-05 09:00:00, 110.0, 110.3,14
None, -1.372, 91.0, -1.1, 91.0, -2.0, -1.4, -5.1, -2.0, 1.0, 4.0,2022-04-05 10:00:00, 114.0, 114.0,14
