wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
22.0,5.5,229.0,49.0,2021-11-26 00:00:00,48
37.1,4.5,227.0,68.0,2021-11-26 01:00:00,48
18.4,2.9,212.0,81.0,2021-11-26 02:00:00,48
28.4,2.4,243.0,82.0,2021-11-26 03:00:00,48
27.7,2.1,210.0,72.0,2021-11-26 04:00:00,48
32.8,2.0,224.0,56.0,2021-11-26 05:00:00,48
27.7,1.4,231.0,53.0,2021-11-26 06:00:00,48
24.1,1.1,229.0,53.0,2021-11-26 07:00:00,48
27.4,0.1,255.0,68.0,2021-11-26 08:00:00,48
28.8,0.8,223.0,54.0,2021-11-26 09:00:00,48
28.1,1.1,230.0,48.0,2021-11-26 10:00:00,48
32.8,1.3,247.0,44.0,2021-11-26 11:00:00,48
29.2,1.0,237.0,42.0,2021-11-26 12:00:00,48
45.4,1.0,236.0,41.0,2021-11-26 13:00:00,48
36.7,0.3,229.0,46.0,2021-11-26 14:00:00,48
26.3,-0.2,228.0,47.0,2021-11-26 15:00:00,48
36.0,-0.2,230.0,47.0,2021-11-26 16:00:00,48
28.8,-0.3,247.0,47.0,2021-11-26 17:00:00,48
37.1,-0.3,239.0,47.0,2021-11-26 18:00:00,48
42.1,-0.2,241.0,46.0,2021-11-26 19:00:00,48
28.1,-0.5,235.0,47.0,2021-11-26 20:00:00,48
20.5,-0.3,202.0,45.0,2021-11-26 21:00:00,48
19.1,-0.7,208.0,47.0,2021-11-26 22:00:00,48
15.8,-1.2,212.0,49.0,2021-11-26 23:00:00,48
19.8,-1.3,229.0,49.0,2021-11-27 00:00:00,48
13.0,-1.5,208.0,49.0,2021-11-27 01:00:00,48
6.8,-2.6,228.0,58.0,2021-11-27 02:00:00,48
8.3,-3.7,251.0,59.0,2021-11-27 03:00:00,48
0.7,-4.0,97.0,61.0,2021-11-27 04:00:00,48
1.8,-4.8,102.0,66.0,2021-11-27 05:00:00,48
4.0,-5.3,215.0,69.0,2021-11-27 06:00:00,48
1.4,-4.7,127.0,66.0,2021-11-27 07:00:00,48
2.9,-4.7,86.0,69.0,2021-11-27 08:00:00,48
5.8,-4.3,193.0,67.0,2021-11-27 09:00:00,48
0.7,-4.0,241.0,67.0,2021-11-27 10:00:00,48
1.4,-3.6,133.0,69.0,2021-11-27 11:00:00,48
2.2,-2.7,33.0,68.0,2021-11-27 12:00:00,48
3.2,-2.2,211.0,69.0,2021-11-27 13:00:00,48
7.9,-2.9,240.0,72.0,2021-11-27 14:00:00,48
12.2,-4.2,247.0,80.0,2021-11-27 15:00:00,48
13.3,-4.5,241.0,83.0,2021-11-27 16:00:00,48
17.3,-4.3,241.0,85.0,2021-11-27 17:00:00,48
15.5,-3.5,238.0,82.0,2021-11-27 18:00:00,48
6.5,-3.8,204.0,84.0,2021-11-27 19:00:00,48
7.6,-4.2,237.0,88.0,2021-11-27 20:00:00,48
1.1,-4.4,203.0,88.0,2021-11-27 21:00:00,48
2.9,-4.1,200.0,87.0,2021-11-27 22:00:00,48
6.5,-3.0,256.0,88.0,2021-11-27 23:00:00,48
6.1,-1.9,310.0,90.0,2021-11-28 00:00:00,48
11.2,3.6,260.0,82.0,2021-11-28 01:00:00,48
8.6,2.4,288.0,85.0,2021-11-28 02:00:00,48
