WDIR_VECT,time,week_of_year
38.3,2018-10-15 00:00:00,42
14.9,2018-10-15 01:00:00,42
33.2,2018-10-15 02:00:00,42
330.1,2018-10-15 03:00:00,42
19.7,2018-10-15 04:00:00,42
14.5,2018-10-15 05:00:00,42
13.4,2018-10-15 06:00:00,42
359.3,2018-10-15 07:00:00,42
355.8,2018-10-15 08:00:00,42
22.7,2018-10-15 09:00:00,42
86.7,2018-10-15 10:00:00,42
178.2,2018-10-15 11:00:00,42
202.3,2018-10-15 12:00:00,42
234.8,2018-10-15 13:00:00,42
258.3,2018-10-15 14:00:00,42
231.2,2018-10-15 15:00:00,42
223.8,2018-10-15 16:00:00,42
236.3,2018-10-15 17:00:00,42
229.1,2018-10-15 18:00:00,42
247.9,2018-10-15 19:00:00,42
355.8,2018-10-15 20:00:00,42
16.9,2018-10-15 21:00:00,42
48.1,2018-10-15 22:00:00,42
16.5,2018-10-16 01:00:00,42
22.6,2018-10-16 02:00:00,42
26.3,2018-10-16 03:00:00,42
9.0,2018-10-16 04:00:00,42
11.0,2018-10-16 05:00:00,42
1.1,2018-10-16 06:00:00,42
4.0,2018-10-16 07:00:00,42
335.1,2018-10-16 08:00:00,42
52.4,2018-10-16 09:00:00,42
104.0,2018-10-16 10:00:00,42
209.0,2018-10-16 11:00:00,42
225.5,2018-10-16 12:00:00,42
226.3,2018-10-16 13:00:00,42
229.6,2018-10-16 14:00:00,42
243.7,2018-10-16 15:00:00,42
238.9,2018-10-16 16:00:00,42
235.5,2018-10-16 17:00:00,42
232.6,2018-10-16 18:00:00,42
254.0,2018-10-16 19:00:00,42
57.8,2018-10-16 20:00:00,42
30.3,2018-10-16 21:00:00,42
45.4,2018-10-16 23:00:00,42
56.2,2018-10-17 01:00:00,42
51.1,2018-10-17 02:00:00,42
32.1,2018-10-17 03:00:00,42
11.1,2018-10-17 04:00:00,42
43.3,2018-10-17 05:00:00,42
348.2,2018-10-17 06:00:00,42
14.9,2018-10-17 07:00:00,42
10.8,2018-10-17 08:00:00,42
87.3,2018-10-17 10:00:00,42
111.1,2018-10-17 11:00:00,42
163.2,2018-10-17 12:00:00,42
191.9,2018-10-17 13:00:00,42
236.6,2018-10-17 14:00:00,42
247.3,2018-10-17 15:00:00,42
234.9,2018-10-17 16:00:00,42
227.1,2018-10-17 17:00:00,42
249.6,2018-10-17 18:00:00,42
60.3,2018-10-17 19:00:00,42
51.4,2018-10-17 20:00:00,42
30.7,2018-10-17 21:00:00,42
353.8,2018-10-17 22:00:00,42
39.6,2018-10-17 23:00:00,42
57.9,2018-10-18 00:00:00,42
51.9,2018-10-18 01:00:00,42
38.8,2018-10-18 02:00:00,42
5.6,2018-10-18 03:00:00,42
17.8,2018-10-18 04:00:00,42
19.1,2018-10-18 05:00:00,42
19.1,2018-10-18 06:00:00,42
355.0,2018-10-18 07:00:00,42
24.7,2018-10-18 08:00:00,42
50.8,2018-10-18 09:00:00,42
207.6,2018-10-18 12:00:00,42
246.6,2018-10-18 13:00:00,42
238.8,2018-10-18 14:00:00,42
222.1,2018-10-18 15:00:00,42
226.9,2018-10-18 16:00:00,42
232.2,2018-10-18 17:00:00,42
239.1,2018-10-18 18:00:00,42
269.8,2018-10-18 19:00:00,42
46.0,2018-10-18 20:00:00,42
48.3,2018-10-18 21:00:00,42
12.1,2018-10-18 22:00:00,42
38.0,2018-10-18 23:00:00,42
56.9,2018-10-19 00:00:00,42
40.5,2018-10-19 01:00:00,42
38.7,2018-10-19 02:00:00,42
11.1,2018-10-19 03:00:00,42
20.1,2018-10-19 04:00:00,42
355.0,2018-10-19 05:00:00,42
3.1,2018-10-19 06:00:00,42
33.1,2018-10-19 07:00:00,42
352.9,2018-10-19 08:00:00,42
20.2,2018-10-19 09:00:00,42
