pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 1.9, 1.939, 1.9, 3.0, 2.0, 3.7, None, 1.91,2021-11-26 00:00:00, 2.0, None,48
None, 2.0, 2.011, 1.9, 1.0, 1.0, 3.7, None, 2.561,2021-11-26 01:00:00, 3.0, None,48
None, 2.3, 2.268, 1.9, 0.0, 0.0, 3.7, None, 2.135,2021-11-26 02:00:00, 2.0, None,48
None, 2.7, 2.709, 1.9, 0.0, -3.0, 3.7, None, -1.177,2021-11-26 03:00:00, -1.0, None,48
None, 2.8, 2.779, 1.9, 1.0, 2.0, 3.7, None, 0.446,2021-11-26 04:00:00, 0.0, None,48
17.1, 2.9, 2.907, 1.9, 0.0, 1.0, 3.7, None, 0.81,2021-11-26 05:00:00, 1.0, None,48
18.1, 3.0, 2.95, 1.9, 1.0, 0.0, 3.7, None, 0.608,2021-11-26 06:00:00, 1.0, None,48
19.1, 2.8, 2.844, 2.8, 1.0, 0.0, 3.0, None, 0.167,2021-11-26 07:00:00, 0.0, None,48
20.1, 2.8, 2.758, 2.8, 1.0, 1.0, 3.0, None, 0.773,2021-11-26 08:00:00, 1.0, None,48
20.1, 2.9, 2.856, 2.7, 1.0, 2.0, 3.0, None, 1.851,2021-11-26 09:00:00, 2.0, None,48
20.1, 3.6, 3.568, 2.7, 0.0, 3.0, 3.5, None, 4.594,2021-11-26 10:00:00, 5.0, None,48
20.8, 4.0, 4.042, 2.7, 0.9, 0.0, 4.0, None, 4.506,2021-11-26 11:00:00, 5.0, None,48
19.7, 4.6, 4.572, 2.7, 0.1, -2.0, 4.6, None, 2.038,2021-11-26 12:00:00, 2.0, None,48
18.9, 4.9, 4.945, 2.7, 0.0, 2.0, 4.9, None, 3.955,2021-11-26 13:00:00, 4.0, None,48
