CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, None, 94.5, None, None, None, 12.67, 35.67, None, 217.7, -38.0, None, -37.6, -37.7, 0.0, -38.0, None, None, -37.2, None, None, 95.0, None,2021-11-26 00:00:00, None, None, None, None,48
None, None, 94.5, None, None, None, 11.93, 29.36, None, 211.9, -38.0, None, -37.6, -37.7, 0.0, -38.0, None, None, -37.2, None, None, 95.0, None,2021-11-26 01:00:00, None, None, None, None,48
None, None, 94.3, None, None, None, 12.32, 27.15, None, 218.2, -38.0, None, -37.8, -37.8, 0.0, -38.0, None, None, -37.2, None, None, 94.0, None,2021-11-26 02:00:00, None, None, None, None,48
None, None, 94.5, None, None, None, 10.68, 28.32, None, 226.0, -38.0, None, -37.8, -37.8, 0.0, -38.0, None, None, -37.2, None, None, 95.0, None,2021-11-26 03:00:00, None, None, None, None,48
None, None, 93.9, None, None, None, 15.14, 26.75, None, 242.0, -39.0, None, -38.1, -38.1, 0.0, -39.0, None, None, -37.2, None, None, 94.0, None,2021-11-26 04:00:00, None, None, None, None,48
None, None, 93.8, None, None, None, 13.71, 30.09, None, 244.4, -39.0, None, -38.2, -38.2, 0.0, -39.0, None, None, -37.2, None, None, 94.0, None,2021-11-26 05:00:00, None, None, None, None,48
None, None, 93.4, None, None, None, 11.88, 32.25, None, 242.0, -39.0, None, -38.4, -38.4, 0.0, -39.0, None, None, -37.2, None, None, 93.0, None,2021-11-26 06:00:00, None, None, None, None,48
None, None, 93.6, None, None, None, 12.3, 28.64, None, 244.5, -39.0, None, -38.5, -38.5, 0.0, -39.0, None, None, -38.4, None, None, 94.0, None,2021-11-26 07:00:00, None, None, None, None,48
None, None, 93.7, None, None, None, 12.33, 22.76, None, 244.8, -39.0, None, -38.5, -38.6, 0.0, -39.0, None, None, -38.4, None, None, 94.0, None,2021-11-26 08:00:00, None, None, None, None,48
None, None, 93.4, None, None, None, 16.26, 16.97, None, 239.1, -39.0, None, -38.7, -38.7, 0.0, -39.0, None, None, -38.4, None, None, 93.0, None,2021-11-26 09:00:00, None, None, None, None,48
