pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -0.405, 96.9, 1.3, 97.0, -1.0, -0.4, -0.4, -1.0, 0.0, 0.0,2021-11-26 00:00:00, 21.0, 21.36,48
None, 0.34, 97.4, 1.3, 97.0, 0.0, 0.3, -0.4, 0.0, 0.2, 0.0,2021-11-26 01:00:00, 21.0, 21.29,48
None, 0.102, 97.9, 1.3, 98.0, 0.0, 0.1, -0.4, 0.0, 0.1, 0.0,2021-11-26 02:00:00, 21.0, 21.37,48
None, 0.276, 97.9, 1.3, 98.0, 0.0, 0.3, -0.4, 0.0, 0.3, 0.0,2021-11-26 03:00:00, 21.0, 21.43,48
None, -0.104, 98.1, 1.3, 98.0, 0.0, -0.1, -0.4, 0.0, 0.0, 0.0,2021-11-26 04:00:00, 21.0, 21.26,48
None, -0.183, 98.3, 1.3, 98.0, 0.0, -0.2, -0.4, 0.0, 0.0, 0.0,2021-11-26 05:00:00, 21.0, 21.21,48
None, -0.31, 97.8, 1.3, 98.0, -1.0, -0.3, -0.4, -1.0, 0.0, 0.0,2021-11-26 06:00:00, 21.0, 21.26,48
None, -0.453, 98.2, -0.2, 98.0, -1.0, -0.5, -0.6, -1.0, 0.0, 0.0,2021-11-26 07:00:00, 21.0, 21.18,48
None, -0.754, 92.3, -0.2, 92.0, -2.0, -0.8, -0.7, -2.0, -0.1, 0.0,2021-11-26 08:00:00, 21.0, 21.22,48
None, -0.722, 89.5, -0.2, 90.0, -2.0, -0.7, -0.8, -2.0, 0.0, 0.0,2021-11-26 09:00:00, 21.0, 21.17,48
None, -1.324, 90.3, -0.2, 90.0, -3.0, -1.3, -1.3, -3.0, 0.2, 0.0,2021-11-26 10:00:00, 21.0, 20.89,48
None, -1.831, 84.2, -0.2, 84.0, -4.0, -1.8, -2.0, -4.0, -0.1, 0.0,2021-11-26 11:00:00, 21.0, 20.8,48
None, -1.815, 78.37, -0.2, 78.0, -5.0, -1.8, -2.1, -5.0, 0.1, 0.0,2021-11-26 12:00:00, 21.0, 20.74,48
None, -1.657, 75.58, -0.2, 76.0, -5.0, -1.7, -2.1, -5.0, 0.1, 0.0,2021-11-26 13:00:00, 21.0, 20.82,48
None, -1.815, 65.86, -0.2, 66.0, -7.0, -1.8, -2.6, -7.0, 0.0, 0.0,2021-11-26 14:00:00, 21.0, 20.84,48
None, -2.481, 81.3, -0.2, 81.0, -5.0, -2.5, -2.6, -5.0, -0.1, 0.0,2021-11-26 15:00:00, 21.0, 20.68,48
None, -4.076, 88.8, -0.2, 89.0, -6.0, -4.1, -4.1, -6.0, -0.1, None,2021-11-26 16:00:00, None, 20.8,48
None, -4.908, 88.6, -0.2, 89.0, -6.0, -4.9, -4.9, -6.0, -0.2, 0.0,2021-11-26 17:00:00, 21.0, 20.62,48
None, -5.981, 89.5, -0.2, 90.0, -7.0, -6.0, -6.0, -7.0, -0.1, 0.0,2021-11-26 18:00:00, 21.0, 20.62,48
None, -8.03, 91.0, -5.9, 91.0, -9.0, -8.0, -8.1, -9.0, None, None,2021-11-26 19:00:00, None, 20.58,48
None, -9.61, 90.6, -5.9, 91.0, -11.0, -9.6, -9.9, -11.0, -0.1, 0.0,2021-11-26 20:00:00, 21.0, 20.52,48
None, -10.63, 92.8, -5.9, 93.0, -11.0, -10.6, -11.0, -11.0, -0.1, 0.0,2021-11-26 21:00:00, 21.0, 20.63,48
None, -11.75, 88.9, -5.9, 89.0, -13.0, -11.8, -12.0, -13.0, -0.2, 0.0,2021-11-26 22:00:00, 20.0, 20.49,48
None, -11.98, 88.2, -5.9, 88.0, -13.0, -12.0, -12.2, -13.0, 0.0, 0.0,2021-11-26 23:00:00, 21.0, 20.5,48
None, -11.94, 89.9, -5.9, 90.0, -13.0, -11.9, -12.5, -13.0, 0.1, 0.0,2021-11-27 00:00:00, 21.0, 20.51,48
None, -12.08, 90.3, -5.9, 90.0, -13.0, -12.1, -12.5, -13.0, 0.0, 0.0,2021-11-27 01:00:00, 21.0, 20.67,48
None, -11.07, 90.5, -5.9, 91.0, -12.0, -11.1, -12.5, -12.0, 0.1, 0.0,2021-11-27 02:00:00, 21.0, 20.83,48
None, -10.17, 90.6, -5.9, 91.0, -11.0, -10.2, -12.5, -11.0, 0.2, 0.0,2021-11-27 03:00:00, 21.0, 20.61,48
None, -10.94, 91.0, -5.9, 91.0, -12.0, -10.9, -12.5, -12.0, 0.0, 0.0,2021-11-27 04:00:00, 21.0, 20.59,48
None, -10.93, 91.8, -5.9, 92.0, -12.0, -10.9, -12.5, -12.0, -0.1, 0.0,2021-11-27 05:00:00, 21.0, 20.53,48
None, -9.56, 91.3, -5.9, 91.0, -10.0, -9.6, -12.5, -10.0, 0.1, 0.0,2021-11-27 06:00:00, 20.0, 20.43,48
None, -2.65, 74.31, -2.9, 74.0, -6.0, -2.7, -9.8, -6.0, 1.1, 1.0,2021-11-27 07:00:00, 21.0, 20.9,48
None, -1.604, 70.78, -0.5, 71.0, -6.0, -1.6, -9.8, -6.0, 0.4, -1.0,2021-11-27 08:00:00, 20.0, 20.27,48
None, -2.247, 90.6, -0.5, 91.0, -3.0, -2.2, -9.8, -3.0, 0.3, 0.0,2021-11-27 09:00:00, 20.0, 20.04,48
None, -2.144, 92.6, -0.5, 93.0, -3.0, -2.1, -9.8, -3.0, 0.7, 2.0,2021-11-27 10:00:00, 21.0, 21.38,48
None, -1.023, 92.5, -0.5, 93.0, -2.0, -1.0, -9.8, -2.0, 0.8, 0.0,2021-11-27 11:00:00, 21.0, 20.93,48
None, -0.12, 89.7, 0.2, 90.0, -1.0, -0.1, -9.8, -1.0, 0.1, 2.0,2021-11-27 12:00:00, 22.0, 22.05,48
None, 1.179, 81.7, 1.2, 82.0, -1.0, 1.2, -9.8, -1.0, -0.1, 0.0,2021-11-27 13:00:00, 22.0, 21.72,48
None, 2.114, 78.09, 2.3, 78.0, -1.0, 2.1, -9.8, -1.0, 0.0, 1.0,2021-11-27 14:00:00, 22.0, 22.11,48
None, 2.415, 75.49, 2.9, 75.0, -2.0, 2.4, -9.8, -2.0, 0.0, 0.0,2021-11-27 15:00:00, 22.0, 21.98,48
None, 2.606, 74.37, 3.2, 74.0, -1.0, 2.6, -9.8, -1.0, 0.0, 0.0,2021-11-27 16:00:00, 22.0, 21.86,48
None, 2.526, 76.89, 3.2, 77.0, -1.0, 2.5, -9.8, -1.0, -0.1, 0.0,2021-11-27 17:00:00, 22.0, 21.84,48
None, 3.556, 69.79, 3.9, 70.0, -2.0, 3.6, -9.8, -2.0, 0.1, 0.0,2021-11-27 18:00:00, 22.0, 21.67,48
None, 3.445, 76.22, 4.3, 76.0, 0.0, 3.4, 2.7, 0.0, 0.0, 0.0,2021-11-27 19:00:00, 22.0, 21.83,48
None, 3.382, 78.47, 4.3, 78.0, 0.0, 3.4, 2.5, 0.0, 0.0, 0.0,2021-11-27 20:00:00, 21.0, 21.4,48
None, 2.178, 89.1, 4.3, 89.0, 1.0, 2.2, 2.0, 1.0, 0.0, 0.0,2021-11-27 21:00:00, 21.0, 21.06,48
None, 1.623, 95.4, 4.3, 95.0, 1.0, 1.6, 1.6, 1.0, 0.6, 0.0,2021-11-27 22:00:00, 21.0, 20.88,48
None, 1.211, 96.5, 4.3, 97.0, 1.0, 1.2, 1.3, 1.0, 1.4, -1.0,2021-11-27 23:00:00, 20.0, 20.11,48
None, 1.306, 97.4, 4.3, 97.0, 1.0, 1.3, 1.1, 1.0, 0.8, 0.0,2021-11-28 00:00:00, 20.0, 20.03,48
None, 1.401, 96.6, 4.3, 97.0, 1.0, 1.4, 1.1, 1.0, 0.4, 0.0,2021-11-28 01:00:00, 20.0, 19.91,48
None, 0.815, 98.2, 4.3, 98.0, 1.0, 0.8, 0.7, 1.0, 0.7, 0.0,2021-11-28 02:00:00, 20.0, 19.9,48
None, 0.593, 98.2, 4.3, 98.0, 0.0, 0.6, 0.4, 0.0, 1.5, 0.0,2021-11-28 03:00:00, 20.0, 19.57,48
