air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
6.0,5.4, 999.2, None,6.2,89.0, None,2021-11-26 00:00:00, None,4.0, 992.0,48
5.9,5.4, 998.2, None,6.2,90.0, None,2021-11-26 01:00:00, None,4.0, 991.0,48
5.8,5.4, 998.2, None,6.3,90.0, None,2021-11-26 02:00:00, None,4.0, 991.0,48
8.2,5.4, 999.2, None,8.2,89.0, None,2021-11-26 03:00:00, None,7.0, 992.0,48
8.3,5.4, 998.2, None,8.4,89.0, None,2021-11-26 04:00:00, None,7.0, 991.0,48
8.6,5.4, 999.2, None,8.5,89.0, None,2021-11-26 05:00:00, None,7.0, 992.0,48
7.3,5.4, 999.2, None,8.6,90.0, None,2021-11-26 06:00:00, None,6.0, 992.0,48
8.5,7.3, 1000.2, None,8.8,88.0, None,2021-11-26 07:00:00, None,7.0, 993.0,48
8.5,7.3, 1000.2, None,9.0,88.0, None,2021-11-26 08:00:00, None,7.0, 993.0,48
9.1,7.3, 1000.2, None,9.2,87.0, None,2021-11-26 09:00:00, None,7.0, 993.0,48
9.3,7.3, 1001.2, None,9.9,86.0, None,2021-11-26 10:00:00, None,7.0, 994.0,48
10.4,7.3, 1002.2, None,10.5,79.0, None,2021-11-26 11:00:00, None,7.0, 995.0,48
10.2,7.3, 1002.2, None,11.0,78.0, None,2021-11-26 12:00:00, None,7.0, 995.0,48
11.6,7.3, 1002.2, None,11.8,67.0, None,2021-11-26 13:00:00, None,6.0, 995.0,48
11.1,7.3, 1002.2, None,11.8,63.0, None,2021-11-26 14:00:00, None,4.0, 995.0,48
10.8,7.3, 1002.2, None,11.8,71.0, None,2021-11-26 15:00:00, None,6.0, 995.0,48
9.5,7.3, 1002.2, None,11.8,78.0, None,2021-11-26 16:00:00, None,6.0, 995.0,48
9.3,7.3, 1003.2, None,11.8,80.0, None,2021-11-26 17:00:00, None,6.0, 996.0,48
8.5,7.3, 1002.2, None,11.8,83.0, None,2021-11-26 18:00:00, None,6.0, 995.0,48
7.9,7.9, 1002.2, None,8.5,87.0, None,2021-11-26 19:00:00, None,6.0, 995.0,48
7.8,7.7, 1002.2, None,8.5,85.0, None,2021-11-26 20:00:00, None,5.0, 995.0,48
7.6,7.6, 1002.2, None,8.5,83.0, None,2021-11-26 21:00:00, None,5.0, 995.0,48
7.8,7.6, 1002.2, None,8.5,81.0, None,2021-11-26 22:00:00, None,5.0, 995.0,48
7.0,7.0, 1003.2, None,8.5,85.0, None,2021-11-26 23:00:00, None,5.0, 996.0,48
7.4,6.9, 1002.2, None,8.5,78.0, None,2021-11-27 00:00:00, None,4.0, 995.0,48
7.7,6.9, 1002.2, None,8.5,74.0, None,2021-11-27 01:00:00, None,3.0, 995.0,48
7.3,6.9, 1002.2, None,8.5,81.0, None,2021-11-27 02:00:00, None,4.0, 995.0,48
7.8,6.9, 1001.2, None,8.5,71.0, None,2021-11-27 03:00:00, None,3.0, 994.0,48
7.5,6.9, 1000.2, None,8.5,74.0, None,2021-11-27 04:00:00, None,3.0, 993.0,48
7.3,6.9, 1000.2, None,8.5,75.0, None,2021-11-27 05:00:00, None,3.0, 993.0,48
7.6,6.9, 999.2, None,8.5,75.0, None,2021-11-27 06:00:00, None,3.0, 992.0,48
7.2,7.1, 999.2, None,7.6,79.0, None,2021-11-27 07:00:00, None,4.0, 992.0,48
