CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
None, None, -6.1, 100.0, None, None, None, None, None, -6.8, -7.0, None, None, -7.0,2021-11-26 00:00:00,48
None, None, -6.1, 100.0, None, None, None, None, None, -6.7, -7.0, None, None, -6.0,2021-11-26 01:00:00,48
None, None, -6.0, 100.0, None, None, None, None, None, -6.0, -7.0, None, None, -6.0,2021-11-26 02:00:00,48
None, None, -5.5, 100.0, None, None, None, None, None, -5.8, -7.0, None, None, -6.0,2021-11-26 03:00:00,48
None, None, -5.5, 100.0, None, None, None, None, None, -5.7, -7.0, None, None, -6.0,2021-11-26 04:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -5.4, -7.0, None, None, -5.0,2021-11-26 05:00:00,48
None, None, -5.2, 100.0, None, None, None, None, None, -5.6, -7.0, None, None, -6.0,2021-11-26 06:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -5.6, -5.7, None, None, -6.0,2021-11-26 07:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -5.9, -6.0, None, None, -6.0,2021-11-26 08:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -5.9, -6.0, None, None, -6.0,2021-11-26 09:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -6.4, -6.5, None, None, -7.0,2021-11-26 10:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -6.6, -6.7, None, None, -7.0,2021-11-26 11:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -6.7, -6.8, None, None, -7.0,2021-11-26 12:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -7.0, -7.1, None, None, -7.0,2021-11-26 13:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -7.1, -7.3, None, None, -7.0,2021-11-26 14:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -7.4, -7.6, None, None, -8.0,2021-11-26 15:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -8.0, -8.1, None, None, -8.0,2021-11-26 16:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -8.2, -8.5, None, None, -8.0,2021-11-26 17:00:00,48
None, None, -5.4, 100.0, None, None, None, None, None, -8.2, -8.5, None, None, -8.0,2021-11-26 18:00:00,48
None, None, -8.0, 100.0, None, None, None, None, None, -8.4, -8.7, None, None, -8.0,2021-11-26 19:00:00,48
None, None, -8.0, 100.0, None, None, None, None, None, -9.0, -9.1, None, None, -9.0,2021-11-26 20:00:00,48
None, None, -8.0, 100.0, None, None, None, None, None, -9.1, -9.2, None, None, -9.0,2021-11-26 21:00:00,48
None, None, -8.0, 99.0, None, None, None, None, None, -9.4, -9.4, None, None, -10.0,2021-11-26 22:00:00,48
None, None, -8.0, 98.0, None, None, None, None, None, -9.4, -9.6, None, None, -10.0,2021-11-26 23:00:00,48
None, None, -8.0, 97.0, None, None, None, None, None, -10.0, -10.3, None, None, -10.0,2021-11-27 01:00:00,48
None, None, -8.0, 96.0, None, None, None, None, None, -10.2, -10.4, None, None, -11.0,2021-11-27 02:00:00,48
None, None, -8.0, 96.0, None, None, None, None, None, -10.3, -10.4, None, None, -11.0,2021-11-27 03:00:00,48
None, None, -8.0, 96.0, None, None, None, None, None, -10.5, -10.6, None, None, -11.0,2021-11-27 04:00:00,48
None, None, -8.0, 95.0, None, None, None, None, None, -10.8, -10.7, None, None, -11.0,2021-11-27 05:00:00,48
None, None, -8.0, 95.0, None, None, None, None, None, -10.7, -11.0, None, None, -11.0,2021-11-27 06:00:00,48
None, None, -10.4, 96.0, None, None, None, None, None, -10.4, -10.9, None, None, -11.0,2021-11-27 07:00:00,48
None, None, -10.2, 96.0, None, None, None, None, None, -10.2, -10.9, None, None, -11.0,2021-11-27 08:00:00,48
None, None, -9.4, 97.0, None, None, None, None, None, -9.6, -10.9, None, None, -10.0,2021-11-27 09:00:00,48
None, None, -8.6, 98.0, None, None, None, None, None, -9.0, -10.9, None, None, -9.0,2021-11-27 10:00:00,48
None, None, -7.8, 100.0, None, None, None, None, None, -7.7, -10.9, None, None, -8.0,2021-11-27 11:00:00,48
None, None, -7.3, 100.0, None, None, None, None, None, -7.3, -10.9, None, None, -7.0,2021-11-27 12:00:00,48
