station_observations
RelativeHumidity, AirTemperature, time, Rain
54.0, 22.4, 2019-08-03 13:00:00, 0.0
58.0, 21.7, 2019-08-03 13:15:00, 0.0
57.0, 21.8, 2019-08-03 13:30:00, 0.0
57.0, 21.9, 2019-08-03 13:45:00, 0.0
55.0, 22.3, 2019-08-03 14:00:00, 0.0
53.0, 22.8, 2019-08-03 14:15:00, 0.0
49.0, 23.6, 2019-08-03 14:30:00, 0.0
43.0, 23.8, 2019-08-03 14:45:00, 0.0
42.0, 23.9, 2019-08-03 15:00:00, 0.0
36.0, 24.2, 2019-08-03 15:15:00, 0.0
38.0, 23.8, 2019-08-03 15:30:00, 0.0
42.0, 24.1, 2019-08-03 15:45:00, 0.0
41.0, 23.9, 2019-08-03 16:00:00, 0.0
41.0, 24.0, 2019-08-03 16:15:00, 0.0
48.0, 24.0, 2019-08-03 16:30:00, 0.0
47.0, 24.1, 2019-08-03 16:45:00, 0.0
45.0, 24.3, 2019-08-03 17:00:00, 0.0
45.0, 24.2, 2019-08-03 17:15:00, 0.0
48.0, 24.0, 2019-08-03 17:30:00, 0.0
47.0, 24.4, 2019-08-03 17:45:00, 0.0
49.0, 24.0, 2019-08-03 18:00:00, 0.0
51.0, 23.5, 2019-08-03 18:15:00, 0.0
52.0, 23.0, 2019-08-03 18:30:00, 0.0
52.0, 22.2, 2019-08-03 18:45:00, 0.0
54.0, 21.3, 2019-08-03 19:00:00, 0.0
57.0, 20.6, 2019-08-03 19:15:00, 0.0
58.0, 20.2, 2019-08-03 19:30:00, 0.0
59.0, 19.7, 2019-08-03 19:45:00, 0.0
61.0, 19.3, 2019-08-03 20:00:00, 0.0
62.0, 18.9, 2019-08-03 20:15:00, 0.0
60.0, 19.2, 2019-08-03 20:30:00, 0.0
62.0, 18.8, 2019-08-03 20:45:00, 0.0
55.0, 19.1, 2019-08-03 21:00:00, 0.0
50.0, 19.4, 2019-08-03 21:15:00, 0.0
44.0, 19.3, 2019-08-03 21:30:00, 0.0
41.0, 19.5, 2019-08-03 21:45:00, 0.0
40.0, 19.6, 2019-08-03 22:00:00, 0.0
38.0, 19.7, 2019-08-03 22:15:00, 0.0
40.0, 19.6, 2019-08-03 22:30:00, 0.0
41.0, 19.7, 2019-08-03 22:45:00, 0.0
40.0, 19.8, 2019-08-03 23:00:00, 0.0
40.0, 19.7, 2019-08-03 23:15:00, 0.0
41.0, 19.9, 2019-08-03 23:30:00, 0.0
39.0, 19.6, 2019-08-03 23:45:00, 0.0
39.0, 19.6, 2019-08-04 00:00:00, 0.0
40.0, 20.0, 2019-08-04 00:15:00, 0.0
41.0, 19.7, 2019-08-04 00:30:00, 0.0
40.0, 19.6, 2019-08-04 00:45:00, 0.0
41.0, 20.0, 2019-08-04 01:00:00, 0.0
41.0, 19.8, 2019-08-04 01:15:00, 0.0
41.0, 19.7, 2019-08-04 01:30:00, 0.0
41.0, 19.6, 2019-08-04 01:45:00, 0.0
40.0, 19.5, 2019-08-04 02:00:00, 0.0
40.0, 19.5, 2019-08-04 02:15:00, 0.0
39.0, 19.3, 2019-08-04 02:30:00, 0.0
40.0, 19.2, 2019-08-04 02:45:00, 0.0
41.0, 18.9, 2019-08-04 03:00:00, 0.0
42.0, 18.6, 2019-08-04 03:15:00, 0.0
43.0, 18.5, 2019-08-04 03:30:00, 0.0
43.0, 18.5, 2019-08-04 03:45:00, 0.0
44.0, 18.4, 2019-08-04 04:00:00, 0.0
44.0, 18.1, 2019-08-04 04:15:00, 0.0
44.0, 18.2, 2019-08-04 04:30:00, 0.0
45.0, 18.0, 2019-08-04 04:45:00, 0.0
47.0, 17.6, 2019-08-04 05:00:00, 0.0
48.0, 17.4, 2019-08-04 05:15:00, 0.0
47.0, 17.8, 2019-08-04 05:30:00, 0.0
47.0, 18.1, 2019-08-04 05:45:00, 0.0
47.0, 18.4, 2019-08-04 06:00:00, 0.0
47.0, 18.6, 2019-08-04 06:15:00, 0.0
47.0, 19.0, 2019-08-04 06:30:00, 0.0
47.0, 19.1, 2019-08-04 06:45:00, 0.0
47.0, 19.5, 2019-08-04 07:00:00, 0.0
45.0, 20.1, 2019-08-04 07:15:00, 0.0
47.0, 20.2, 2019-08-04 07:30:00, 0.0
47.0, 19.8, 2019-08-04 07:45:00, 0.0
49.0, 19.7, 2019-08-04 08:00:00, 0.0
48.0, 19.8, 2019-08-04 08:15:00, 0.0
47.0, 20.2, 2019-08-04 08:30:00, 0.0
46.0, 20.8, 2019-08-04 08:45:00, 0.0
48.0, 20.8, 2019-08-04 09:00:00, 0.0
46.0, 21.3, 2019-08-04 09:15:00, 0.0
45.0, 21.9, 2019-08-04 09:30:00, 0.0
45.0, 21.9, 2019-08-04 09:45:00, 0.0
45.0, 22.3, 2019-08-04 10:00:00, 0.0
44.0, 22.9, 2019-08-04 10:15:00, 0.0
42.0, 23.3, 2019-08-04 10:30:00, 0.0
42.0, 23.3, 2019-08-04 10:45:00, 0.0
43.0, 23.7, 2019-08-04 11:00:00, 0.0
41.0, 23.8, 2019-08-04 11:15:00, 0.0
39.0, 24.0, 2019-08-04 11:30:00, 0.0
37.0, 24.7, 2019-08-04 11:45:00, 0.0
38.0, 25.3, 2019-08-04 12:00:00, 0.0
36.0, 25.8, 2019-08-04 12:15:00, 0.0
36.0, 25.8, 2019-08-04 12:30:00, 0.0
35.0, 25.7, 2019-08-04 12:45:00, 0.0
35.0, 25.7, 2019-08-04 13:00:00, 0.0
37.0, 26.4, 2019-08-04 13:15:00, 0.0
37.0, 26.0, 2019-08-04 13:30:00, 0.0
36.0, 26.3, 2019-08-04 13:45:00, 0.0
36.0, 26.5, 2019-08-04 14:00:00, 0.0
35.0, 26.8, 2019-08-04 14:15:00, 0.0
36.0, 26.6, 2019-08-04 14:30:00, 0.0
32.0, 27.1, 2019-08-04 14:45:00, 0.0
32.0, 26.8, 2019-08-04 15:00:00, 0.0
31.0, 27.4, 2019-08-04 15:15:00, 0.0
36.0, 27.6, 2019-08-04 15:30:00, 0.0
34.0, 27.9, 2019-08-04 15:45:00, 0.0
35.0, 26.9, 2019-08-04 16:00:00, 0.0
36.0, 26.7, 2019-08-04 16:15:00, 0.0
34.0, 27.5, 2019-08-04 16:30:00, 0.0
33.0, 27.9, 2019-08-04 16:45:00, 0.0
34.0, 27.8, 2019-08-04 17:00:00, 0.0
36.0, 27.4, 2019-08-04 17:15:00, 0.0
34.0, 27.4, 2019-08-04 17:30:00, 0.0
34.0, 27.6, 2019-08-04 17:45:00, 0.0
37.0, 27.1, 2019-08-04 18:00:00, 0.0
40.0, 25.7, 2019-08-04 18:15:00, 0.0
41.0, 24.8, 2019-08-04 18:30:00, 0.0
43.0, 24.3, 2019-08-04 18:45:00, 0.0
43.0, 24.2, 2019-08-04 19:00:00, 0.0
44.0, 23.5, 2019-08-04 19:15:00, 0.0
42.0, 23.0, 2019-08-04 19:30:00, 0.0
42.0, 22.8, 2019-08-04 19:45:00, 0.0
41.0, 23.0, 2019-08-04 20:00:00, 0.0
40.0, 23.2, 2019-08-04 20:15:00, 0.0
41.0, 23.4, 2019-08-04 20:30:00, 0.0
41.0, 23.3, 2019-08-04 20:45:00, 0.0
40.0, 23.6, 2019-08-04 21:00:00, 0.0
38.0, 23.7, 2019-08-04 21:15:00, 0.0
38.0, 23.6, 2019-08-04 21:30:00, 0.0
38.0, 23.5, 2019-08-04 21:45:00, 0.0
37.0, 23.3, 2019-08-04 22:00:00, 0.0
35.0, 23.2, 2019-08-04 22:15:00, 0.0
33.0, 23.3, 2019-08-04 22:30:00, 0.0
31.0, 23.7, 2019-08-04 22:45:00, 0.0
29.0, 23.9, 2019-08-04 23:00:00, 0.0
28.0, 24.0, 2019-08-04 23:15:00, 0.0
29.0, 24.0, 2019-08-04 23:30:00, 0.0
29.0, 24.1, 2019-08-04 23:45:00, 0.0
29.0, 24.1, 2019-08-05 00:00:00, 0.0
27.0, 24.5, 2019-08-05 00:15:00, 0.0
29.0, 24.0, 2019-08-05 00:30:00, 0.0
29.0, 23.9, 2019-08-05 00:45:00, 0.0
28.0, 24.0, 2019-08-05 01:00:00, 0.0
28.0, 24.1, 2019-08-05 01:15:00, 0.0
27.0, 24.5, 2019-08-05 01:30:00, 0.0
29.0, 23.8, 2019-08-05 01:45:00, 0.0
29.0, 23.6, 2019-08-05 02:00:00, 0.0
29.0, 23.5, 2019-08-05 02:15:00, 0.0
30.0, 23.6, 2019-08-05 02:30:00, 0.0
30.0, 23.4, 2019-08-05 02:45:00, 0.0
34.0, 22.7, 2019-08-05 03:00:00, 0.0
36.0, 22.4, 2019-08-05 03:15:00, 0.0
36.0, 22.4, 2019-08-05 03:30:00, 0.0
36.0, 22.4, 2019-08-05 03:45:00, 0.0
35.0, 22.4, 2019-08-05 04:00:00, 0.0
35.0, 22.3, 2019-08-05 04:15:00, 0.0
37.0, 22.0, 2019-08-05 04:30:00, 0.0
39.0, 21.2, 2019-08-05 04:45:00, 0.0
44.0, 20.7, 2019-08-05 05:00:00, 0.0
45.0, 20.3, 2019-08-05 05:15:00, 0.0
42.0, 20.7, 2019-08-05 05:30:00, 0.0
39.0, 21.5, 2019-08-05 05:45:00, 0.0
43.0, 21.6, 2019-08-05 06:00:00, 0.0
42.0, 21.8, 2019-08-05 06:15:00, 0.0
41.0, 21.7, 2019-08-05 06:30:00, 0.0
44.0, 21.2, 2019-08-05 06:45:00, 0.0
42.0, 22.4, 2019-08-05 07:00:00, 0.0
44.0, 22.0, 2019-08-05 07:15:00, 0.0
45.0, 21.7, 2019-08-05 07:30:00, 0.0
46.0, 21.4, 2019-08-05 07:45:00, 0.0
45.0, 21.6, 2019-08-05 08:00:00, 0.0
46.0, 21.7, 2019-08-05 08:15:00, 0.0
46.0, 22.2, 2019-08-05 08:30:00, 0.0
45.0, 22.6, 2019-08-05 08:45:00, 0.0
43.0, 23.2, 2019-08-05 09:00:00, 0.0
41.0, 23.9, 2019-08-05 09:15:00, 0.0
44.0, 23.2, 2019-08-05 09:30:00, 0.0
39.0, 24.5, 2019-08-05 09:45:00, 0.0
43.0, 24.0, 2019-08-05 10:00:00, 0.0
39.0, 24.8, 2019-08-05 10:15:00, 0.0
38.0, 25.9, 2019-08-05 10:30:00, 0.0
37.0, 25.9, 2019-08-05 10:45:00, 0.0
37.0, 26.4, 2019-08-05 11:00:00, 0.0
35.0, 27.3, 2019-08-05 11:15:00, 0.0
35.0, 27.3, 2019-08-05 11:30:00, 0.0
37.0, 26.8, 2019-08-05 11:45:00, 0.0
35.0, 27.8, 2019-08-05 12:00:00, 0.0
35.0, 27.7, 2019-08-05 12:15:00, 0.0
33.0, 27.6, 2019-08-05 12:30:00, 0.0
32.0, 28.3, 2019-08-05 12:45:00, 0.0
32.0, 28.9, 2019-08-05 13:00:00, 0.0
32.0, 28.7, 2019-08-05 13:15:00, 0.0
32.0, 28.8, 2019-08-05 13:30:00, 0.0
33.0, 27.9, 2019-08-05 13:45:00, 0.0
33.0, 27.6, 2019-08-05 14:00:00, 0.0
33.0, 27.9, 2019-08-05 14:15:00, 0.0
34.0, 27.4, 2019-08-05 14:30:00, 0.0
33.0, 28.1, 2019-08-05 14:45:00, 0.0
37.0, 26.9, 2019-08-05 15:00:00, 0.0
35.0, 27.5, 2019-08-05 15:15:00, 0.0
36.0, 27.2, 2019-08-05 15:30:00, 0.0
34.0, 27.1, 2019-08-05 15:45:00, 0.0
35.0, 27.5, 2019-08-05 16:00:00, 0.0
35.0, 27.5, 2019-08-05 16:15:00, 0.0
35.0, 27.6, 2019-08-05 16:30:00, 0.0
37.0, 27.4, 2019-08-05 16:45:00, 0.0
39.0, 27.1, 2019-08-05 17:00:00, 0.0
39.0, 26.7, 2019-08-05 17:15:00, 0.0
42.0, 25.7, 2019-08-05 17:30:00, 0.0
41.0, 25.5, 2019-08-05 17:45:00, 0.0
41.0, 25.1, 2019-08-05 18:00:00, 0.0
39.0, 24.8, 2019-08-05 18:15:00, 0.0
36.0, 24.3, 2019-08-05 18:30:00, 0.0
38.0, 24.2, 2019-08-05 18:45:00, 0.0
35.0, 24.2, 2019-08-05 19:00:00, 0.0
34.0, 24.3, 2019-08-05 19:15:00, 0.0
33.0, 24.4, 2019-08-05 19:30:00, 0.0
33.0, 24.2, 2019-08-05 19:45:00, 0.0
33.0, 24.2, 2019-08-05 20:00:00, 0.0
32.0, 24.1, 2019-08-05 20:15:00, 0.0
32.0, 24.3, 2019-08-05 20:30:00, 0.0
33.0, 24.3, 2019-08-05 20:45:00, 0.0
36.0, 24.4, 2019-08-05 21:00:00, 0.0
39.0, 24.3, 2019-08-05 21:15:00, 0.0
38.0, 24.6, 2019-08-05 21:30:00, 0.0
38.0, 24.6, 2019-08-05 21:45:00, 0.0
37.0, 24.7, 2019-08-05 22:00:00, 0.0
38.0, 24.9, 2019-08-05 22:15:00, 0.0
38.0, 24.5, 2019-08-05 22:30:00, 0.0
39.0, 23.8, 2019-08-05 22:45:00, 0.0
38.0, 23.8, 2019-08-05 23:00:00, 0.0
38.0, 23.8, 2019-08-05 23:15:00, 0.0
37.0, 24.1, 2019-08-05 23:30:00, 0.0
37.0, 24.1, 2019-08-05 23:45:00, 0.0
38.0, 24.1, 2019-08-06 00:00:00, 0.0
37.0, 24.4, 2019-08-06 00:15:00, 0.0
39.0, 24.1, 2019-08-06 00:30:00, 0.0
40.0, 23.4, 2019-08-06 00:45:00, 0.0
39.0, 23.6, 2019-08-06 01:00:00, 0.0
40.0, 23.4, 2019-08-06 01:15:00, 0.0
41.0, 23.0, 2019-08-06 01:30:00, 0.0
43.0, 22.7, 2019-08-06 01:45:00, 0.0
45.0, 22.3, 2019-08-06 02:00:00, 0.0
46.0, 22.2, 2019-08-06 02:15:00, 0.0
47.0, 21.9, 2019-08-06 02:30:00, 0.0
47.0, 22.0, 2019-08-06 02:45:00, 0.0
48.0, 21.5, 2019-08-06 03:00:00, 0.0
51.0, 20.6, 2019-08-06 03:15:00, 0.0
53.0, 20.0, 2019-08-06 03:30:00, 0.0
54.0, 20.1, 2019-08-06 03:45:00, 0.0
52.0, 20.2, 2019-08-06 04:00:00, 0.0
53.0, 20.1, 2019-08-06 04:15:00, 0.0
56.0, 19.4, 2019-08-06 04:30:00, 0.0
58.0, 19.6, 2019-08-06 04:45:00, 0.0
59.0, 18.9, 2019-08-06 05:00:00, 0.0
58.0, 19.0, 2019-08-06 05:15:00, 0.0
57.0, 19.4, 2019-08-06 05:30:00, 0.0
56.0, 19.7, 2019-08-06 05:45:00, 0.0
56.0, 20.1, 2019-08-06 06:00:00, 0.0
54.0, 20.7, 2019-08-06 06:15:00, 0.0
53.0, 21.4, 2019-08-06 06:30:00, 0.0
52.0, 21.5, 2019-08-06 06:45:00, 0.0
54.0, 20.6, 2019-08-06 07:00:00, 0.0
52.0, 21.2, 2019-08-06 07:15:00, 0.0
52.0, 21.6, 2019-08-06 07:30:00, 0.0
51.0, 21.5, 2019-08-06 07:45:00, 0.0
54.0, 21.3, 2019-08-06 08:00:00, 0.0
55.0, 21.1, 2019-08-06 08:15:00, 0.0
55.0, 21.6, 2019-08-06 08:30:00, 0.0
53.0, 22.4, 2019-08-06 08:45:00, 0.0
50.0, 22.9, 2019-08-06 09:00:00, 0.0
50.0, 23.1, 2019-08-06 09:15:00, 0.0
47.0, 23.9, 2019-08-06 09:30:00, 0.0
50.0, 23.8, 2019-08-06 09:45:00, 0.0
49.0, 23.9, 2019-08-06 10:00:00, 0.0
46.0, 24.8, 2019-08-06 10:15:00, 0.0
45.0, 24.8, 2019-08-06 10:30:00, 0.0
47.0, 24.3, 2019-08-06 10:45:00, 0.0
48.0, 24.3, 2019-08-06 11:00:00, 0.0
44.0, 25.1, 2019-08-06 11:15:00, 0.0
44.0, 25.4, 2019-08-06 11:30:00, 0.0
41.0, 26.4, 2019-08-06 11:45:00, 0.0
41.0, 26.8, 2019-08-06 12:00:00, 0.0
39.0, 27.5, 2019-08-06 12:15:00, 0.0
39.0, 28.0, 2019-08-06 12:30:00, 0.0
38.0, 27.7, 2019-08-06 12:45:00, 0.0
39.0, 27.8, 2019-08-06 13:00:00, 0.0
40.0, 27.1, 2019-08-06 13:15:00, 0.0
39.0, 27.2, 2019-08-06 13:30:00, 0.0
39.0, 27.6, 2019-08-06 13:45:00, 0.0
37.0, 27.9, 2019-08-06 14:00:00, 0.0
39.0, 27.2, 2019-08-06 14:15:00, 0.0
38.0, 27.6, 2019-08-06 14:30:00, 0.0
38.0, 26.8, 2019-08-06 14:45:00, 0.0
37.0, 27.0, 2019-08-06 15:00:00, 0.0
36.0, 27.3, 2019-08-06 15:15:00, 0.0
36.0, 26.9, 2019-08-06 15:30:00, 0.0
38.0, 26.5, 2019-08-06 15:45:00, 0.0
37.0, 26.6, 2019-08-06 16:00:00, 0.0
38.0, 27.0, 2019-08-06 16:15:00, 0.0
37.0, 27.1, 2019-08-06 16:30:00, 0.0
36.0, 27.1, 2019-08-06 16:45:00, 0.0
37.0, 26.8, 2019-08-06 17:00:00, 0.0
38.0, 26.8, 2019-08-06 17:15:00, 0.0
38.0, 26.3, 2019-08-06 17:30:00, 0.0
40.0, 25.9, 2019-08-06 17:45:00, 0.0
44.0, 24.9, 2019-08-06 18:00:00, 0.0
44.0, 24.5, 2019-08-06 18:15:00, 0.0
45.0, 24.2, 2019-08-06 18:30:00, 0.0
46.0, 23.8, 2019-08-06 18:45:00, 0.0
47.0, 23.4, 2019-08-06 19:00:00, 0.0
45.0, 23.3, 2019-08-06 19:15:00, 0.0
42.0, 23.3, 2019-08-06 19:30:00, 0.0
39.0, 23.6, 2019-08-06 19:45:00, 0.0
39.0, 23.6, 2019-08-06 20:00:00, 0.0
38.0, 23.6, 2019-08-06 20:15:00, 0.0
37.0, 23.7, 2019-08-06 20:30:00, 0.0
40.0, 23.4, 2019-08-06 20:45:00, 0.0
41.0, 23.0, 2019-08-06 21:00:00, 0.0
41.0, 23.5, 2019-08-06 21:15:00, 0.0
41.0, 24.0, 2019-08-06 21:30:00, 0.0
42.0, 24.3, 2019-08-06 21:45:00, 0.0
44.0, 24.0, 2019-08-06 22:00:00, 0.0
43.0, 24.1, 2019-08-06 22:15:00, 0.0
42.0, 24.4, 2019-08-06 22:30:00, 0.0
44.0, 23.7, 2019-08-06 22:45:00, 0.0
43.0, 23.7, 2019-08-06 23:00:00, 0.0
43.0, 23.9, 2019-08-06 23:15:00, 0.0
42.0, 24.5, 2019-08-06 23:30:00, 0.0
43.0, 24.5, 2019-08-06 23:45:00, 0.0
44.0, 24.3, 2019-08-07 00:00:00, 0.0
44.0, 24.2, 2019-08-07 00:15:00, 0.0
44.0, 23.9, 2019-08-07 00:30:00, 0.0
46.0, 23.3, 2019-08-07 00:45:00, 0.0
46.0, 23.1, 2019-08-07 01:00:00, 0.0
47.0, 23.2, 2019-08-07 01:15:00, 0.0
48.0, 23.0, 2019-08-07 01:30:00, 0.0
50.0, 22.2, 2019-08-07 01:45:00, 0.0
50.0, 22.2, 2019-08-07 02:00:00, 0.0
49.0, 22.4, 2019-08-07 02:15:00, 0.0
49.0, 22.3, 2019-08-07 02:30:00, 0.0
52.0, 21.8, 2019-08-07 02:45:00, 0.0
54.0, 21.2, 2019-08-07 03:00:00, 0.0
54.0, 21.1, 2019-08-07 03:15:00, 0.0
58.0, 20.3, 2019-08-07 03:30:00, 0.0
60.0, 19.9, 2019-08-07 03:45:00, 0.0
62.0, 19.5, 2019-08-07 04:00:00, 0.0
62.0, 19.2, 2019-08-07 04:15:00, 0.0
60.0, 19.4, 2019-08-07 04:30:00, 0.0
62.0, 19.1, 2019-08-07 04:45:00, 0.0
64.0, 18.9, 2019-08-07 05:00:00, 0.0
65.0, 18.6, 2019-08-07 05:15:00, 0.0
64.0, 18.8, 2019-08-07 05:30:00, 0.0
63.0, 19.2, 2019-08-07 05:45:00, 0.0
61.0, 19.6, 2019-08-07 06:00:00, 0.0
60.0, 20.3, 2019-08-07 06:15:00, 0.0
58.0, 20.8, 2019-08-07 06:30:00, 0.0
56.0, 21.7, 2019-08-07 06:45:00, 0.0
55.0, 21.8, 2019-08-07 07:00:00, 0.0
56.0, 21.6, 2019-08-07 07:15:00, 0.0
56.0, 21.8, 2019-08-07 07:30:00, 0.0
57.0, 21.9, 2019-08-07 07:45:00, 0.0
59.0, 21.5, 2019-08-07 08:00:00, 0.0
58.0, 21.5, 2019-08-07 08:15:00, 0.0
60.0, 21.0, 2019-08-07 08:30:00, 0.0
64.0, 19.7, 2019-08-07 08:45:00, 0.0
62.0, 20.8, 2019-08-07 09:00:00, 0.0
57.0, 21.7, 2019-08-07 09:15:00, 0.0
59.0, 21.7, 2019-08-07 09:30:00, 0.0
62.0, 21.2, 2019-08-07 09:45:00, 0.0
59.0, 21.9, 2019-08-07 10:00:00, 0.0
56.0, 22.6, 2019-08-07 10:15:00, 0.0
55.0, 22.6, 2019-08-07 10:30:00, 0.0
52.0, 23.3, 2019-08-07 10:45:00, 0.0
53.0, 23.4, 2019-08-07 11:00:00, 0.0
55.0, 22.3, 2019-08-07 11:15:00, 0.0
56.0, 21.8, 2019-08-07 11:30:00, 0.0
54.0, 22.5, 2019-08-07 11:45:00, 0.0
50.0, 23.3, 2019-08-07 12:00:00, 0.0
52.0, 23.0, 2019-08-07 12:15:00, 0.0
49.0, 23.7, 2019-08-07 12:30:00, 0.0
51.0, 23.8, 2019-08-07 12:45:00, 0.0
52.0, 23.2, 2019-08-07 13:00:00, 0.0
49.0, 23.4, 2019-08-07 13:15:00, 0.0
48.0, 24.3, 2019-08-07 13:30:00, 0.0
46.0, 24.4, 2019-08-07 13:45:00, 0.0
49.0, 23.7, 2019-08-07 14:00:00, 0.0
44.0, 25.3, 2019-08-07 14:15:00, 0.0
45.0, 24.5, 2019-08-07 14:30:00, 0.0
46.0, 24.7, 2019-08-07 14:45:00, 0.0
44.0, 25.2, 2019-08-07 15:00:00, 0.0
45.0, 24.7, 2019-08-07 15:15:00, 0.0
43.0, 25.2, 2019-08-07 15:30:00, 0.0
44.0, 24.7, 2019-08-07 15:45:00, 0.0
44.0, 24.6, 2019-08-07 16:00:00, 0.0
44.0, 24.6, 2019-08-07 16:15:00, 0.0
46.0, 24.2, 2019-08-07 16:30:00, 0.0
48.0, 24.0, 2019-08-07 16:45:00, 0.0
49.0, 23.6, 2019-08-07 17:00:00, 0.0
51.0, 22.7, 2019-08-07 17:15:00, 0.0
54.0, 22.0, 2019-08-07 17:30:00, 0.0
58.0, 20.8, 2019-08-07 17:45:00, 0.0
60.0, 20.1, 2019-08-07 18:00:00, 0.0
61.0, 19.6, 2019-08-07 18:15:00, 0.0
64.0, 18.6, 2019-08-07 18:30:00, 0.0
63.0, 18.2, 2019-08-07 18:45:00, 0.0
61.0, 19.1, 2019-08-07 19:00:00, 0.0
62.0, 18.6, 2019-08-07 19:15:00, 0.0
69.0, 17.4, 2019-08-07 19:30:00, 0.0
69.0, 17.7, 2019-08-07 19:45:00, 0.0
69.0, 17.3, 2019-08-07 20:00:00, 0.0
65.0, 18.0, 2019-08-07 20:15:00, 0.0
63.0, 18.4, 2019-08-07 20:30:00, 0.0
69.0, 17.8, 2019-08-07 20:45:00, 0.0
82.0, 15.1, 2019-08-07 21:00:00, 0.0
81.0, 14.6, 2019-08-07 21:15:00, 0.0
83.0, 14.4, 2019-08-07 21:30:00, 0.0
75.0, 15.9, 2019-08-07 21:45:00, 0.0
79.0, 15.7, 2019-08-07 22:00:00, 0.0
78.0, 15.4, 2019-08-07 22:15:00, 0.0
71.0, 16.7, 2019-08-07 22:30:00, 0.0
61.0, 18.9, 2019-08-07 22:45:00, 0.0
65.0, 18.7, 2019-08-07 23:00:00, 0.0
79.0, 15.8, 2019-08-07 23:15:00, 0.0
82.0, 14.5, 2019-08-07 23:30:00, 0.0
83.0, 14.1, 2019-08-07 23:45:00, 0.0
90.0, 12.9, 2019-08-08 00:00:00, 0.0
92.0, 12.3, 2019-08-08 00:15:00, 0.0
91.0, 12.5, 2019-08-08 00:30:00, 0.0
92.0, 12.2, 2019-08-08 00:45:00, 0.0
94.0, 12.0, 2019-08-08 01:00:00, 0.0
93.0, 12.3, 2019-08-08 01:15:00, 0.0
93.0, 12.2, 2019-08-08 01:30:00, 0.0
88.0, 13.0, 2019-08-08 01:45:00, 0.0
95.0, 11.9, 2019-08-08 02:00:00, 0.0
96.0, 11.6, 2019-08-08 02:15:00, 0.0
97.0, 11.5, 2019-08-08 02:30:00, 0.0
97.0, 11.5, 2019-08-08 02:45:00, 0.0
97.0, 11.4, 2019-08-08 03:00:00, 0.0
97.0, 11.4, 2019-08-08 03:15:00, 0.0
98.0, 11.4, 2019-08-08 03:30:00, 0.0
97.0, 11.4, 2019-08-08 03:45:00, 0.0
97.0, 11.4, 2019-08-08 04:00:00, 0.0
98.0, 11.3, 2019-08-08 04:15:00, 0.0
98.0, 11.2, 2019-08-08 04:30:00, 0.0
98.0, 11.3, 2019-08-08 04:45:00, 0.0
97.0, 11.3, 2019-08-08 05:00:00, 0.0
93.0, 11.9, 2019-08-08 05:15:00, 0.0
96.0, 11.6, 2019-08-08 05:30:00, 0.0
96.0, 11.5, 2019-08-08 05:45:00, 0.0
95.0, 11.8, 2019-08-08 06:00:00, 0.0
94.0, 12.0, 2019-08-08 06:15:00, 0.0
93.0, 12.2, 2019-08-08 06:30:00, 0.0
91.0, 12.5, 2019-08-08 06:45:00, 0.0
90.0, 12.8, 2019-08-08 07:00:00, 0.0
88.0, 13.2, 2019-08-08 07:15:00, 0.0
87.0, 13.4, 2019-08-08 07:30:00, 0.0
85.0, 13.8, 2019-08-08 07:45:00, 0.0
83.0, 14.4, 2019-08-08 08:00:00, 0.0
80.0, 15.2, 2019-08-08 08:15:00, 0.0
78.0, 15.7, 2019-08-08 08:30:00, 0.0
74.0, 16.7, 2019-08-08 08:45:00, 0.0
71.0, 17.1, 2019-08-08 09:00:00, 0.0
70.0, 17.4, 2019-08-08 09:15:00, 0.0
70.0, 17.5, 2019-08-08 09:30:00, 0.0
71.0, 17.2, 2019-08-08 09:45:00, 0.0
68.0, 17.8, 2019-08-08 10:00:00, 0.0
68.0, 18.1, 2019-08-08 10:15:00, 0.0
67.0, 18.2, 2019-08-08 10:30:00, 0.0
66.0, 18.4, 2019-08-08 10:45:00, 0.0
66.0, 18.6, 2019-08-08 11:00:00, 0.0
63.0, 19.1, 2019-08-08 11:15:00, 0.0
60.0, 19.5, 2019-08-08 11:30:00, 0.0
60.0, 20.1, 2019-08-08 11:45:00, 0.0
57.0, 20.6, 2019-08-08 12:00:00, 0.0
56.0, 21.0, 2019-08-08 12:15:00, 0.0
61.0, 20.4, 2019-08-08 12:30:00, 0.0
57.0, 21.3, 2019-08-08 12:45:00, 0.0
59.0, 20.6, 2019-08-08 13:00:00, 0.0
58.0, 21.1, 2019-08-08 13:15:00, 0.0
57.0, 21.0, 2019-08-08 13:30:00, 0.0
60.0, 20.5, 2019-08-08 13:45:00, 0.0
56.0, 21.4, 2019-08-08 14:00:00, 0.0
52.0, 22.4, 2019-08-08 14:15:00, 0.0
58.0, 21.5, 2019-08-08 14:30:00, 0.0
58.0, 21.5, 2019-08-08 14:45:00, 0.0
56.0, 21.6, 2019-08-08 15:00:00, 0.0
55.0, 22.0, 2019-08-08 15:15:00, 0.0
57.0, 21.3, 2019-08-08 15:30:00, 0.0
57.0, 21.3, 2019-08-08 15:45:00, 0.0
58.0, 20.7, 2019-08-08 16:00:00, 0.0
57.0, 20.8, 2019-08-08 16:15:00, 0.0
60.0, 20.4, 2019-08-08 16:30:00, 0.0
62.0, 19.7, 2019-08-08 16:45:00, 0.0
61.0, 19.6, 2019-08-08 17:00:00, 0.0
61.0, 19.1, 2019-08-08 17:15:00, 0.0
62.0, 18.6, 2019-08-08 17:30:00, 0.0
