WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 0.3, 95.9, 95.9,2017-11-26 00:00:00, 0.349,48
None, 0.6, 95.6, 95.6,2017-11-26 01:00:00, 0.578998,48
None, 0.6, 95.6, 95.6,2017-11-26 02:00:00, 0.612999,48
None, 0.6, 95.3, 95.3,2017-11-26 03:00:00, 0.648998,48
None, 0.9, 94.4, 94.4,2017-11-26 04:00:00, 0.921,48
None, 0.9, 93.8, 93.8,2017-11-26 05:00:00, 0.888998,48
None, 0.3, 95.7, 95.7,2017-11-26 06:00:00, 0.287,48
None, 0.2, 96.4, 96.4,2017-11-26 07:00:00, 0.155,48
None, 0.4, 96.8, 96.8,2017-11-26 08:00:00, 0.389999,48
None, 1.0, 95.0, 95.0,2017-11-26 09:00:00, 1.044,48
None, 1.3, 93.8, 93.8,2017-11-26 10:00:00, 1.254,48
None, 1.4, 94.1, 94.1,2017-11-26 11:00:00, 1.444,48
None, 2.0, 92.3, 92.3,2017-11-26 12:00:00, 2.044,48
None, 3.0, 92.4, 92.4,2017-11-26 13:00:00, 2.995,48
None, 3.6, 90.6, 90.6,2017-11-26 14:00:00, 3.589,48
None, 3.1, 88.3, 88.3,2017-11-26 15:00:00, 3.107,48
None, 2.0, 92.4, 92.4,2017-11-26 16:00:00, 2.038,48
None, 1.6, 88.8, 88.8,2017-11-26 17:00:00, 1.554,48
None, 0.9, 86.7, 86.7,2017-11-26 18:00:00, 0.943,48
None, 1.8, 69.7, 69.68,2017-11-26 19:00:00, 1.802,48
None, 0.1, 87.3, 87.3,2017-11-26 20:00:00, 0.059999,48
None, -0.5, 93.1, 93.1,2017-11-26 21:00:00, -0.541,48
None, -0.5, 94.5, 94.5,2017-11-26 22:00:00, -0.54,48
None, -0.8, 95.5, 95.5,2017-11-26 23:00:00, -0.829999,48
None, -0.1, 89.2, 89.2,2017-11-27 00:00:00, -0.082998,48
None, 0.8, 80.8, 80.8,2017-11-27 01:00:00, 0.754998,48
None, 2.0, 70.8, 70.81,2017-11-27 02:00:00, 1.963,48
None, 1.7, 66.0, 66.04,2017-11-27 03:00:00, 1.683,48
None, 0.9, 64.4, 64.39,2017-11-27 04:00:00, 0.853999,48
None, -0.1, 68.7, 68.68,2017-11-27 05:00:00, -0.103,48
None, 0.2, 62.3, 62.25,2017-11-27 06:00:00, 0.151998,48
None, -0.8, 69.8, 69.79,2017-11-27 07:00:00, -0.820999,48
None, -2.5, 79.4, 79.43,2017-11-27 08:00:00, -2.471,48
None, -3.4, 85.1, 85.1,2017-11-27 09:00:00, -3.426,48
None, -3.0, 85.4, 85.4,2017-11-27 10:00:00, -2.998,48
None, 0.1, 68.3, 68.32,2017-11-27 11:00:00, 0.149,48
None, 0.1, 73.3, 73.34,2017-11-27 12:00:00, 0.094999,48
None, 2.1, 60.3, 60.29,2017-11-27 13:00:00, 2.095,48
None, 2.3, 57.5, 57.48,2017-11-27 14:00:00, 2.257,48
None, 1.8, 60.7, 60.72,2017-11-27 15:00:00, 1.837,48
None, 0.2, 71.0, 71.02,2017-11-27 16:00:00, 0.217998,48
None, -1.9, 83.9, 83.9,2017-11-27 17:00:00, -1.911,48
None, -2.9, 87.9, 87.9,2017-11-27 18:00:00, -2.856,48
None, -3.2, 88.7, 88.7,2017-11-27 19:00:00, -3.219,48
None, -2.9, 89.8, 89.8,2017-11-27 20:00:00, -2.927,48
None, -2.1, 85.0, 85.0,2017-11-27 21:00:00, -2.142,48
None, -2.0, 84.0, 84.0,2017-11-27 22:00:00, -2.018,48
None, -1.5, 85.7, 85.7,2017-11-27 23:00:00, -1.514,48
None, -1.5, 92.6, 92.6,2017-11-28 00:00:00, -1.455,48
None, -1.3, 93.4, 93.4,2017-11-28 01:00:00, -1.334,48
None, -1.0, 90.3, 90.3,2017-11-28 02:00:00, -0.976998,48
None, -0.6, 87.4, 87.4,2017-11-28 03:00:00, -0.606998,48
None, -0.5, 85.9, 85.9,2017-11-28 04:00:00, -0.472,48
None, -0.5, 85.2, 85.2,2017-11-28 05:00:00, -0.499,48
None, -0.4, 83.8, 83.8,2017-11-28 06:00:00, -0.377999,48
None, -0.3, 83.3, 83.3,2017-11-28 07:00:00, -0.287,48
None, -1.7, 88.2, 88.2,2017-11-28 08:00:00, -1.663,48
None, -2.7, 89.2, 89.2,2017-11-28 09:00:00, -2.672,48
None, -2.5, 89.5, 89.5,2017-11-28 10:00:00, -2.538,48
None, -1.9, 87.9, 87.9,2017-11-28 11:00:00, -1.882,48
None, -1.5, 87.0, 87.0,2017-11-28 12:00:00, -1.482,48
None, 0.5, 77.8, 77.81,2017-11-28 13:00:00, 0.470999,48
None, 2.8, 63.7, 63.69,2017-11-28 14:00:00, 2.816,48
None, 3.7, 57.3, 57.32,2017-11-28 15:00:00, 3.727,48
None, 2.6, 69.5, 69.45,2017-11-28 16:00:00, 2.584,48
None, 0.9, 86.2, 86.2,2017-11-28 17:00:00, 0.927999,48
None, 2.7, 74.2, 74.24,2017-11-28 18:00:00, 2.668,48
None, 3.0, 73.0, 73.01,2017-11-28 19:00:00, 3.033,48
None, 3.1, 72.0, 72.01,2017-11-28 20:00:00, 3.131,48
None, 3.2, 71.3, 71.31,2017-11-28 21:00:00, 3.171,48
None, 3.1, 69.7, 69.71,2017-11-28 22:00:00, 3.123,48
None, 3.0, 66.5, 66.46,2017-11-28 23:00:00, 2.993,48
None, 2.3, 68.8, 68.78,2017-11-29 00:00:00, 2.287,48
None, 1.5, 72.0, 72.01,2017-11-29 01:00:00, 1.528,48
None, 0.7, 76.5, 76.52,2017-11-29 02:00:00, 0.736998,48
None, 0.9, 73.1, 73.06,2017-11-29 03:00:00, 0.871999,48
None, -2.0, 86.1, 86.1,2017-11-29 04:00:00, -2.04,48
None, -3.2, 90.4, 90.4,2017-11-29 05:00:00, -3.187,48
None, -3.5, 91.7, 91.7,2017-11-29 06:00:00, -3.487,48
None, -3.3, 91.6, 91.6,2017-11-29 07:00:00, -3.307,48
None, -3.0, 90.9, 90.9,2017-11-29 08:00:00, -3.048,48
None, -3.0, 90.3, 90.3,2017-11-29 09:00:00, -2.98,48
None, -2.9, 90.0, 90.0,2017-11-29 10:00:00, -2.912,48
None, -1.3, 84.2, 84.2,2017-11-29 11:00:00, -1.348,48
None, 2.3, 69.2, 69.22,2017-11-29 12:00:00, 2.318,48
None, 5.3, 57.1, 57.11,2017-11-29 13:00:00, 5.344,48
None, 5.0, 63.1, 63.05,2017-11-29 14:00:00, 4.976,48
None, 3.6, 73.7, 73.71,2017-11-29 15:00:00, 3.619,48
None, 2.6, 80.0, 80.0,2017-11-29 16:00:00, 2.56,48
None, 3.1, 73.5, 73.54,2017-11-29 17:00:00, 3.06,48
None, 3.6, 66.4, 66.43,2017-11-29 18:00:00, 3.585,48
None, 1.2, 77.4, 77.44,2017-11-29 19:00:00, 1.187,48
None, 0.5, 80.2, 80.2,2017-11-29 20:00:00, 0.458999,48
None, -2.1, 90.1, 90.1,2017-11-29 21:00:00, -2.086,48
None, -3.0, 92.1, 92.1,2017-11-29 22:00:00, -3.043,48
None, -4.2, 93.0, 93.0,2017-11-29 23:00:00, -4.204,48
None, -4.5, 92.9, 92.9,2017-11-30 00:00:00, -4.499,48
None, -5.1, 92.9, 92.9,2017-11-30 01:00:00, -5.11,48
None, -6.6, 93.5, 93.5,2017-11-30 02:00:00, -6.614,48
None, -7.1, 92.8, 92.8,2017-11-30 03:00:00, -7.109,48
None, -7.6, 90.7, 90.7,2017-11-30 04:00:00, -7.607,48
None, -6.9, 90.2, 90.2,2017-11-30 05:00:00, -6.867,48
None, -7.2, 89.5, 89.5,2017-11-30 06:00:00, -7.22,48
None, -7.5, 89.2, 89.2,2017-11-30 07:00:00, -7.52,48
None, -7.9, 88.9, 88.9,2017-11-30 08:00:00, -7.936,48
None, -7.9, 88.8, 88.8,2017-11-30 09:00:00, -7.901,48
None, -7.8, 88.4, 88.4,2017-11-30 10:00:00, -7.83,48
None, -6.2, 88.7, 88.7,2017-11-30 11:00:00, -6.18,48
None, -4.1, 87.4, 87.4,2017-11-30 12:00:00, -4.116,48
None, -2.4, 83.9, 83.9,2017-11-30 13:00:00, -2.449,48
None, -1.6, 83.5, 83.5,2017-11-30 14:00:00, -1.555,48
None, -2.3, 86.2, 86.2,2017-11-30 15:00:00, -2.318,48
None, -3.3, 87.2, 87.2,2017-11-30 16:00:00, -3.322,48
None, -4.9, 89.4, 89.4,2017-11-30 17:00:00, -4.908,48
None, -5.4, 90.2, 90.2,2017-11-30 18:00:00, -5.421,48
None, -4.8, 90.1, 90.1,2017-11-30 19:00:00, -4.81,48
None, -4.8, 89.6, 89.6,2017-11-30 20:00:00, -4.819,48
None, -4.7, 88.9, 88.9,2017-11-30 21:00:00, -4.715,48
None, -3.6, 89.2, 89.2,2017-11-30 22:00:00, -3.612,48
None, -3.3, 91.7, 91.7,2017-11-30 23:00:00, -3.333,48
None, -4.0, 93.0, 93.0,2017-12-01 00:00:00, -3.968,48
