time,tasmin,tasmax,pcp,week_of_year
2019-01-08,-12.6,-6.5,7.5,2
2019-01-09,-9.0,-6.7,21.7,2
2019-01-10,-6.2,2.3,17.2,2
2019-01-11,1.1,2.0,15.6,2
2019-01-12,0.6,2.5,-0.5,2
2019-01-13,1.0,1.9,-0.4,2
2019-01-14,-0.2,3.0,22.6,2
