time,tasmin,tasmax,pcp,week_of_year
2018-04-16,-2.8,6.9,0.1,16
2018-04-17,-5.6,3.0,0.0,16
2018-04-18,-2.1,2.8,0.3,16
2018-04-19,-1.6,2.5,0.7,16
2018-04-20,-1.5,1.4,5.2,16
2018-04-21,-2.8,4.1,4.0,16
2018-04-22,-3.3,4.1,0.0,16
