time,tasmin,tasmax,pcp,week_of_year
2018-04-16,-4.3,2.4,0.0,16
2018-04-17,-5.9,4.3,0.3,16
2018-04-18,-3.0,7.1,0.0,16
2018-04-19,-3.4,5.1,0.0,16
2018-04-20,-1.3,4.3,4.0,16
2018-04-21,-3.4,2.9,3.1,16
2018-04-22,-5.2,6.9,0.1,16
