CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, None, None, None, None, None,19.36, None, 30.74,226.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 00:00:00, None, None,43
None, None, None, None, None, None, None,32.38, None, 34.92,222.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 01:00:00, None, None,43
None, None, None, None, None, None, None,49.61, None, 43.28,115.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 02:00:00, None, None,43
None, None, None, None, None, None, None,27.54, None, 48.89,338.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 03:00:00, None, None,43
None, None, None, None, None, None, None,27.28, None, 48.5,342.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 04:00:00, None, None,43
None, None, None, None, None, None, None,29.18, None, 35.65,353.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 05:00:00, None, None,43
None, None, None, None, None, None, None,38.09, None, 33.98,356.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 06:00:00, None, None,43
None, None, None, None, None, None, None,27.02, None, 26.98,18.77, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 07:00:00, None, None,43
None, None, None, None, None, None, None,27.53, None, 24.43,49.23, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 08:00:00, None, None,43
None, None, None, None, None, None, None,21.08, None, 28.49,54.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 09:00:00, None, None,43
None, None, None, None, None, None, None,24.52, None, 28.45,35.14, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 10:00:00, None, None,43
None, None, None, None, None, None, None,23.37, None, 30.16,50.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 11:00:00, None, None,43
None, None, None, None, None, None, None,23.43, None, 27.21,57.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 12:00:00, None, None,43
None, None, None, None, None, None, None,22.61, None, 27.31,72.12, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-10-22 13:00:00, None, None,43
