air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
2.4, 2.6, 2.4, 100.0, 100.0, 13.3, 0.7, 83.0, 0.1,2021-10-15 00:00:00,42
2.6, 2.9, 2.6, 100.0, 100.0, 12.8, 0.4, 0.0, 0.0,2021-10-15 01:00:00,42
2.6, 3.4, 2.6, 100.0, 99.0, 12.1, 0.1, 7.0, 0.2,2021-10-15 02:00:00,42
2.9, 4.2, 2.9, 100.0, 99.0, 11.4, 0.0, 0.0, 0.1,2021-10-15 03:00:00,42
3.4, 4.7, 3.3, 99.0, 100.0, 10.5, 0.2, 0.0, 0.2,2021-10-15 04:00:00,42
4.2, 4.8, 4.1, 99.0, 100.0, 9.7, 0.1, 19.0, 0.6,2021-10-15 05:00:00,42
None, 5.1, None, None, 100.0, None, None, None, 0.1,2021-10-15 06:00:00,42
None, 5.5, None, None, 100.0, None, None, None, 0.0,2021-10-15 07:00:00,42
5.1, 6.1, 5.1, 100.0, 100.0, 8.8, 0.1, 17.0, 0.0,2021-10-15 08:00:00,42
5.5, 7.2, 5.5, 100.0, 97.0, 8.2, 0.0, 17.0, 0.0,2021-10-15 09:00:00,42
6.1, 7.4, 6.1, 100.0, 94.0, 7.2, 0.0, 10.0, 0.0,2021-10-15 10:00:00,42
7.2, 7.8, 6.8, 97.0, 95.0, 6.4, 0.0, 0.0, 0.0,2021-10-15 11:00:00,42
None, 7.1, None, None, 97.0, None, None, None, 0.0,2021-10-15 12:00:00,42
None, 6.8, None, None, 99.0, None, None, None, 0.0,2021-10-15 13:00:00,42
7.1, 6.6, 6.7, 97.0, 100.0, 4.4, 0.0, 13.0, 0.9,2021-10-15 14:00:00,42
None, 6.6, None, None, 100.0, None, None, None, 0.9,2021-10-15 15:00:00,42
6.6, 6.6, 6.6, 100.0, 100.0, 5.2, 0.9, None, 0.8,2021-10-15 16:00:00,42
None, 6.8, None, None, 100.0, None, None, None, 1.0,2021-10-15 17:00:00,42
6.6, 7.0, 6.6, 100.0, 100.0, 6.9, 0.8, None, 0.7,2021-10-15 18:00:00,42
6.8, 7.4, 6.8, 100.0, 100.0, 7.9, 1.0, 5.0, 0.5,2021-10-15 19:00:00,42
7.0, 7.7, 7.0, 100.0, 100.0, 8.6, 0.7, 11.0, 0.3,2021-10-15 20:00:00,42
7.4, 7.8, 7.4, 100.0, 100.0, 8.8, 0.5, 5.0, 0.4,2021-10-15 21:00:00,42
7.7, 8.0, 7.7, 100.0, 100.0, 8.2, 0.3, 13.0, 0.3,2021-10-15 22:00:00,42
7.8, 8.0, 7.8, 100.0, 100.0, 7.9, 0.4, 14.0, 0.2,2021-10-15 23:00:00,42
None, 7.9, None, None, 100.0, None, None, None, 0.1,2021-10-16 00:00:00,42
8.0, 7.7, 8.0, 100.0, 100.0, None, 0.2, 16.0, 0.2,2021-10-16 01:00:00,42
7.9, 7.1, 7.9, 100.0, 100.0, 7.3, 0.1, 14.0, 0.0,2021-10-16 02:00:00,42
7.7, 5.8, 7.7, 100.0, 99.0, 7.5, 0.2, 11.0, 0.5,2021-10-16 03:00:00,42
7.1, 5.5, 7.1, 100.0, 98.0, 7.3, 0.0, 15.0, 0.1,2021-10-16 04:00:00,42
5.8, 5.0, 5.7, 99.0, 100.0, 7.7, 0.5, 15.0, 0.0,2021-10-16 05:00:00,42
5.5, 5.0, 5.2, 98.0, 100.0, 7.6, 0.1, 14.0, 0.0,2021-10-16 06:00:00,42
None, 5.2, None, None, 97.0, None, None, None, 0.0,2021-10-16 07:00:00,42
5.0, 4.8, 5.0, 100.0, 90.0, 6.9, 0.0, 13.0, 0.0,2021-10-16 08:00:00,42
5.2, 3.3, 4.8, 97.0, 97.0, 6.9, 0.0, 13.0, 0.1,2021-10-16 09:00:00,42
4.8, 2.9, 3.3, 90.0, 100.0, 6.9, 0.0, 13.0, 0.7,2021-10-16 10:00:00,42
3.3, 2.8, 2.9, 97.0, 100.0, 7.0, 0.1, 12.0, 0.8,2021-10-16 11:00:00,42
2.9, 3.0, 2.9, 100.0, 100.0, 7.7, 0.7, 12.0, 1.2,2021-10-16 12:00:00,42
None, 3.1, None, None, 100.0, None, None, None, 0.3,2021-10-16 13:00:00,42
None, 3.4, None, None, 100.0, None, None, None, 0.2,2021-10-16 14:00:00,42
None, 2.9, None, None, 100.0, None, None, None, 0.2,2021-10-16 15:00:00,42
None, 1.8, None, None, 100.0, None, None, None, 0.0,2021-10-16 16:00:00,42
None, 1.2, None, None, 100.0, None, None, None, 0.0,2021-10-16 17:00:00,42
None, 1.2, None, None, 100.0, None, None, None, 0.0,2021-10-16 18:00:00,42
None, 0.8, None, None, 100.0, None, None, None, 0.0,2021-10-16 19:00:00,42
None, 1.4, None, None, 100.0, None, None, None, 0.0,2021-10-16 20:00:00,42
0.8, 1.1, 0.8, 100.0, 100.0, None, 0.0, 13.0, 0.0,2021-10-16 21:00:00,42
1.4, 1.3, 1.4, 100.0, 100.0, 5.3, 0.0, 14.0, 0.0,2021-10-16 22:00:00,42
1.1, 0.6, 1.1, 100.0, 100.0, 4.9, 0.0, 14.0, 0.8,2021-10-16 23:00:00,42
1.3, 0.4, 1.3, 100.0, 100.0, 4.6, 0.0, 14.0, 0.2,2021-10-17 00:00:00,42
None, 0.2, None, None, 100.0, None, None, None, 0.0,2021-10-17 01:00:00,42
None, -0.2, None, None, 100.0, None, None, None, 0.0,2021-10-17 02:00:00,42
None, -0.5, None, None, 100.0, None, None, None, 0.0,2021-10-17 03:00:00,42
-0.2, -0.6, -0.2, 100.0, 100.0, 5.1, 0.0, 12.0, 0.0,2021-10-17 04:00:00,42
None, -0.9, None, None, 100.0, None, None, None, 0.0,2021-10-17 05:00:00,42
-0.6, -0.9, -0.6, 100.0, 100.0, 4.5, 0.0, 7.0, 0.0,2021-10-17 06:00:00,42
-0.9, -0.4, -0.9, 100.0, 100.0, 4.5, 0.0, 8.0, 0.0,2021-10-17 07:00:00,42
-0.9, -0.2, -0.9, 100.0, 100.0, 4.5, 0.0, 10.0, 0.0,2021-10-17 08:00:00,42
None, 0.3, None, None, 100.0, None, None, None, 0.0,2021-10-17 09:00:00,42
None, 0.7, None, None, 100.0, None, None, None, 0.0,2021-10-17 10:00:00,42
0.3, 0.8, 0.3, 100.0, 100.0, 4.4, 0.0, 10.0, 0.0,2021-10-17 11:00:00,42
0.7, 1.4, 0.7, 100.0, 98.0, 3.7, 0.0, 10.0, 3.5,2021-10-17 12:00:00,42
None, 0.7, None, None, 100.0, None, None, None, 2.1,2021-10-17 13:00:00,42
1.4, 1.0, 1.1, 98.0, 100.0, 5.2, 3.5, 12.0, 1.3,2021-10-17 14:00:00,42
None, 0.6, None, None, 97.0, None, None, None, 0.7,2021-10-17 15:00:00,42
None, 1.0, None, None, 100.0, None, None, None, 0.4,2021-10-17 16:00:00,42
None, -0.9, None, None, 98.0, None, None, None, 0.1,2021-10-17 17:00:00,42
None, -1.3, None, None, 99.0, None, None, None, 0.0,2021-10-17 18:00:00,42
None, -1.7, None, None, 100.0, None, None, None, 0.0,2021-10-17 19:00:00,42
-1.3, -1.4, -1.4, 99.0, 100.0, 9.1, 0.0, 13.0, 0.0,2021-10-17 20:00:00,42
-1.7, -1.5, -1.7, 100.0, 100.0, 9.1, 0.0, 13.0, 0.0,2021-10-17 21:00:00,42
None, -2.1, None, None, 100.0, None, None, None, 0.0,2021-10-17 22:00:00,42
-1.5, -2.4, -1.5, 100.0, 100.0, 9.1, 0.0, 13.0, 0.0,2021-10-17 23:00:00,42
-2.1, -2.4, -2.1, 100.0, 100.0, 9.1, 0.0, 13.0, 0.0,2021-10-18 00:00:00,42
-2.4, -2.9, -2.4, 100.0, 100.0, 8.3, 0.0, 13.0, 0.0,2021-10-18 01:00:00,42
-2.4, -3.0, -2.4, 100.0, 100.0, 8.1, 0.0, 16.0, 0.0,2021-10-18 02:00:00,42
-2.9, -2.9, -2.9, 100.0, 100.0, 8.1, 0.0, 20.0, 0.0,2021-10-18 03:00:00,42
-3.0, -3.2, -3.0, 100.0, 100.0, 8.1, 0.0, 20.0, 0.0,2021-10-18 04:00:00,42
-2.9, -3.1, -2.9, 100.0, 100.0, 8.1, 0.0, 20.0, 0.0,2021-10-18 05:00:00,42
-3.2, -2.7, -3.2, 100.0, 97.0, 8.1, 0.0, 89.0, 0.0,2021-10-18 06:00:00,42
-3.1, -1.5, -3.1, 100.0, 83.0, 8.1, 0.0, 88.0, 0.0,2021-10-18 07:00:00,42
-2.7, -0.3, -3.1, 97.0, 79.0, 8.1, 0.0, 7.0, 0.0,2021-10-18 08:00:00,42
-1.5, 2.7, -4.0, 83.0, 65.0, 8.1, 0.0, 9.0, 0.1,2021-10-18 09:00:00,42
None, 4.7, None, None, 62.0, None, None, None, 0.4,2021-10-18 10:00:00,42
None, 4.5, None, None, 84.0, None, None, None, 0.4,2021-10-18 11:00:00,42
4.7, 5.3, -2.0, 62.0, 58.0, 8.6, 0.4, 11.0, 0.0,2021-10-18 12:00:00,42
4.5, 5.1, 2.0, 84.0, 58.0, 9.0, 0.4, 12.0, 0.0,2021-10-18 13:00:00,42
None, 3.3, None, None, 73.0, None, None, None, 0.0,2021-10-18 14:00:00,42
None, 3.1, None, None, 51.0, None, None, None, 0.0,2021-10-18 15:00:00,42
3.3, 3.3, -1.1, 73.0, 43.0, 2.1, 0.0, None, 0.0,2021-10-18 16:00:00,42
3.1, 2.4, -6.1, 51.0, 51.0, 1.4, 0.0, None, 0.0,2021-10-18 17:00:00,42
3.3, 2.4, -8.1, 43.0, 49.0, 1.0, 0.0, 13.0, 0.0,2021-10-18 18:00:00,42
2.4, 3.3, -6.7, 51.0, 37.0, 0.9, 0.0, 13.0, 0.0,2021-10-18 19:00:00,42
2.4, 3.2, -7.2, 49.0, 40.0, 0.9, 0.0, 13.0, 0.0,2021-10-18 20:00:00,42
3.3, 3.0, -10.0, 37.0, 42.0, 0.9, 0.0, 13.0, 0.0,2021-10-18 21:00:00,42
3.2, 2.8, -9.1, 40.0, 42.0, 0.9, 0.0, 14.0, 0.0,2021-10-18 22:00:00,42
3.0, 3.8, -8.7, 42.0, 38.0, 0.9, 0.0, 14.0, 0.0,2021-10-18 23:00:00,42
2.8, 4.0, -8.8, 42.0, 35.0, 0.9, 0.0, 13.0, 0.0,2021-10-19 00:00:00,42
3.8, 3.9, -9.2, 38.0, 35.0, 0.9, 0.0, 13.0, 0.0,2021-10-19 01:00:00,42
4.0, 4.4, -10.1, 35.0, 32.0, 0.9, 0.0, 12.0, 0.0,2021-10-19 02:00:00,42
3.9, 5.2, -10.2, 35.0, 28.0, 0.9, 0.0, 11.0, 0.0,2021-10-19 03:00:00,42
4.4, 5.3, -10.9, 32.0, 28.0, 0.9, 0.0, 10.0, 0.0,2021-10-19 04:00:00,42
5.2, 5.0, -11.8, 28.0, 33.0, 0.9, 0.0, 10.0, 0.0,2021-10-19 05:00:00,42
5.3, 4.8, -11.7, 28.0, 34.0, 0.9, 0.0, 9.0, 0.0,2021-10-19 06:00:00,42
5.0, 4.9, -9.9, 33.0, 42.0, 0.9, 0.0, 9.0, 0.0,2021-10-19 07:00:00,42
4.8, 6.1, -9.7, 34.0, 40.0, 0.9, 0.0, 9.0, 0.0,2021-10-19 08:00:00,42
4.9, 6.8, -6.9, 42.0, 39.0, 0.9, 0.0, 11.0, 0.0,2021-10-19 09:00:00,42
6.1, 6.0, -6.5, 40.0, 46.0, 0.9, 0.0, 11.0, 0.0,2021-10-19 10:00:00,42
None, 6.7, None, None, 40.0, None, None, None, 0.0,2021-10-19 11:00:00,42
6.0, 7.6, -4.7, 46.0, 44.0, 0.4, 0.0, 9.0, 0.0,2021-10-19 12:00:00,42
None, 7.2, None, None, 39.0, None, None, None, 0.0,2021-10-19 13:00:00,42
7.6, 5.7, -3.9, 44.0, 52.0, 0.0, 0.0, 7.0, 0.0,2021-10-19 14:00:00,42
7.2, 5.2, -5.8, 39.0, 53.0, 0.0, 0.0, 7.0, 0.0,2021-10-19 15:00:00,42
5.7, 5.7, -3.4, 52.0, 51.0, 0.0, 0.0, 7.0, 0.0,2021-10-19 16:00:00,42
None, 5.5, None, None, 53.0, None, None, None, 0.0,2021-10-19 17:00:00,42
5.7, 5.1, -3.6, 51.0, 52.0, 0.0, 0.0, None, 0.0,2021-10-19 18:00:00,42
None, 5.3, None, None, 53.0, None, None, None, 0.0,2021-10-19 19:00:00,42
5.1, 5.4, -3.9, 52.0, 59.0, 0.0, 0.0, 9.0, 0.0,2021-10-19 20:00:00,42
5.3, 4.8, -3.5, 53.0, 66.0, 0.0, 0.0, 8.0, 0.0,2021-10-19 21:00:00,42
5.4, 4.8, -2.0, 59.0, 73.0, 0.0, 0.0, 7.0, 0.0,2021-10-19 22:00:00,42
4.8, 4.7, -1.0, 66.0, 82.0, 0.0, 0.0, 7.0, 0.0,2021-10-19 23:00:00,42
None, 4.7, None, None, 81.0, None, None, None, 0.0,2021-10-20 00:00:00,42
None, 5.4, None, None, 74.0, None, None, None, 0.0,2021-10-20 01:00:00,42
4.7, 5.6, 1.7, 81.0, 75.0, 0.0, 0.0, 7.0, 0.0,2021-10-20 02:00:00,42
