air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
23.7,23.0, None, None,29.8,45.0, None,2021-07-30 00:00:00, None,11.0, 989.0,31
22.3,22.1, 996.0, None,29.8,43.0, None,2021-07-30 01:00:00, None,9.0, 989.0,31
21.1,21.1, 997.0, None,29.8,58.0, None,2021-07-30 02:00:00, None,13.0, 990.0,31
20.0,20.0, 997.0, None,29.8,64.0, None,2021-07-30 03:00:00, None,13.0, 990.0,31
19.7,19.7, 997.0, None,29.8,63.0, None,2021-07-30 04:00:00, None,13.0, 990.0,31
19.8,19.5, 997.0, None,29.8,63.0, None,2021-07-30 05:00:00, None,12.0, 990.0,31
19.9,19.5, 997.0, None,29.8,65.0, None,2021-07-30 06:00:00, None,13.0, 990.0,31
20.4,19.3, 998.0, None,20.4,64.0, None,2021-07-30 07:00:00, None,13.0, 991.0,31
22.0,19.3, 998.0, None,21.9,56.0, None,2021-07-30 08:00:00, None,13.0, 991.0,31
22.9,19.3, 998.0, None,22.9,55.0, None,2021-07-30 09:00:00, None,13.0, 991.0,31
24.9,19.3, 998.0, None,24.9,47.0, None,2021-07-30 10:00:00, None,13.0, 991.0,31
26.5,19.3, 998.0, None,26.4,46.0, None,2021-07-30 11:00:00, None,14.0, 991.0,31
28.1,19.3, 997.0, None,28.1,32.0, None,2021-07-30 12:00:00, None,10.0, 990.0,31
29.1,19.3, 997.0, None,29.2,33.0, None,2021-07-30 13:00:00, None,11.0, 990.0,31
29.9,19.3, 997.0, None,29.9,30.0, None,2021-07-30 14:00:00, None,11.0, 990.0,31
30.8,19.3, 997.0, None,30.8,25.0, None,2021-07-30 15:00:00, None,9.0, 990.0,31
31.4,19.3, 996.0, None,31.4,23.0, None,2021-07-30 16:00:00, None,8.0, 989.0,31
31.3,19.3, 995.0, None,31.4,26.0, None,2021-07-30 17:00:00, None,10.0, 988.0,31
31.0,19.3, 995.0, None,31.6,24.0, None,2021-07-30 18:00:00, None,8.0, 988.0,31
30.9,30.6, 995.0, None,31.2,26.0, None,2021-07-30 19:00:00, None,9.0, 988.0,31
29.4,29.4, 995.0, None,31.2,30.0, None,2021-07-30 20:00:00, None,10.0, 988.0,31
28.3,28.3, 995.0, None,31.2,32.0, None,2021-07-30 21:00:00, None,10.0, 988.0,31
25.4,25.6, 995.0, None,31.2,53.0, None,2021-07-30 22:00:00, None,15.0, 988.0,31
24.7,24.7, 995.0, None,31.2,52.0, None,2021-07-30 23:00:00, None,14.0, 988.0,31
24.5,24.2, 996.0, None,31.2,44.0, None,2021-07-31 00:00:00, None,11.0, 989.0,31
22.7,22.4, 996.0, None,31.2,50.0, None,2021-07-31 01:00:00, None,12.0, 989.0,31
22.2,22.2, 996.0, None,31.2,59.0, None,2021-07-31 02:00:00, None,14.0, 989.0,31
22.3,22.0, 996.0, None,31.2,59.0, None,2021-07-31 03:00:00, None,14.0, 989.0,31
21.1,21.0, 996.0, None,31.2,69.0, None,2021-07-31 04:00:00, None,15.0, 989.0,31
20.3,20.1, 996.0, None,31.2,72.0, None,2021-07-31 05:00:00, None,15.0, 989.0,31
20.3,20.1, 997.0, None,31.2,71.0, None,2021-07-31 06:00:00, None,15.0, 990.0,31
20.0,20.0, 997.0, None,21.2,69.0, None,2021-07-31 07:00:00, None,14.0, 990.0,31
20.4,19.7, 998.0, None,21.2,61.0, None,2021-07-31 08:00:00, None,12.0, 991.0,31
21.8,19.7, 998.0, None,21.7,58.0, None,2021-07-31 09:00:00, None,13.0, 991.0,31
18.9,18.8, 999.0, None,21.8,74.0, None,2021-07-31 10:00:00, None,14.0, 992.0,31
20.2,18.8, 999.0, None,21.8,70.0, None,2021-07-31 11:00:00, None,15.0, 992.0,31
22.3,18.8, 999.0, None,22.1,63.0, None,2021-07-31 12:00:00, None,15.0, 992.0,31
22.0,18.8, 998.0, None,22.9,66.0, None,2021-07-31 13:00:00, None,15.0, 991.0,31
22.5,18.8, 999.0, None,23.1,65.0, None,2021-07-31 14:00:00, None,16.0, 992.0,31
22.4,18.8, 999.0, None,23.1,63.0, None,2021-07-31 15:00:00, None,15.0, 992.0,31
24.5,18.8, 998.0, None,24.9,55.0, None,2021-07-31 16:00:00, None,15.0, 991.0,31
25.8,18.8, 998.0, None,25.9,49.0, None,2021-07-31 17:00:00, None,14.0, 991.0,31
