pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 10.89, 94.1, None,2021-07-30 00:00:00, 18.9, None, 10.0, 10.9, 10.9, 0.0, None, 94.0, None, None, None, None,31
None, None, 10.17, 96.0, None,2021-07-30 01:00:00, 18.9, None, 10.0, 10.2, 10.1, 0.1, None, 96.0, None, None, None, None,31
None, None, 9.47, 96.0, None,2021-07-30 02:00:00, 18.9, None, 9.0, 9.5, 9.4, 0.0, None, 96.0, None, None, None, None,31
None, None, 8.78, 96.5, None,2021-07-30 03:00:00, 18.9, None, 8.0, 8.8, 8.7, 0.0, None, 97.0, None, None, None, None,31
None, None, 8.09, 96.9, None,2021-07-30 04:00:00, 18.9, None, 8.0, 8.1, 8.1, 0.1, None, 97.0, None, None, None, None,31
None, None, 7.432, 96.7, None,2021-07-30 05:00:00, 18.9, None, 7.0, 7.4, 7.5, 0.0, None, 97.0, None, None, None, None,31
None, None, 7.153, 96.6, None,2021-07-30 06:00:00, 18.9, None, 7.0, 7.2, 7.1, 0.0, None, 97.0, None, None, None, None,31
None, None, 7.07, 97.1, None,2021-07-30 07:00:00, 7.2, None, 7.0, 7.1, 6.9, 0.0, None, 97.0, None, None, None, None,31
None, None, 8.35, 94.3, None,2021-07-30 08:00:00, 8.3, None, 7.0, 8.4, 6.9, -0.2, None, 94.0, None, None, None, None,31
None, None, 13.24, 83.6, None,2021-07-30 09:00:00, 13.2, None, 10.0, 13.2, 6.9, -0.4, None, 84.0, None, None, None, None,31
None, None, 17.52, 70.62, None,2021-07-30 10:00:00, 17.4, None, 12.0, 17.5, 6.9, -0.5, None, 71.0, None, None, None, None,31
None, None, 20.68, 54.65, None,2021-07-30 11:00:00, 20.7, None, 11.0, 20.7, 6.9, -0.6, None, 55.0, None, None, None, None,31
None, None, 23.11, 47.97, None,2021-07-30 12:00:00, 23.2, None, 12.0, 23.1, 6.9, -0.3, None, 48.0, None, None, None, None,31
None, None, 25.13, 43.05, None,2021-07-30 13:00:00, 25.1, None, 12.0, 25.1, 6.9, -0.2, None, 43.0, None, None, None, None,31
None, None, 26.0, 37.95, None,2021-07-30 14:00:00, 26.5, None, 11.0, 26.0, 6.9, -0.3, None, 38.0, None, None, None, None,31
None, None, 26.36, 38.55, None,2021-07-30 15:00:00, 26.6, None, 11.0, 26.4, 6.9, 0.2, None, 39.0, None, None, None, None,31
None, None, 26.85, 37.25, None,2021-07-30 16:00:00, 26.8, None, 11.0, 26.9, 6.9, -0.1, None, 37.0, None, None, None, None,31
None, None, 24.5, 50.34, None,2021-07-30 17:00:00, 27.0, None, 13.0, 24.5, 6.9, 0.1, None, 50.0, None, None, None, None,31
None, None, 21.86, 56.6, None,2021-07-30 18:00:00, 27.0, None, 13.0, 21.9, 6.9, 0.2, None, 57.0, None, None, None, None,31
None, None, 21.18, 65.35, None,2021-07-30 19:00:00, 22.1, None, 15.0, 21.2, 21.2, 0.0, None, 65.0, None, None, None, None,31
None, None, 18.71, 75.61, None,2021-07-30 20:00:00, 22.1, None, 14.0, 18.7, 18.8, 0.1, None, 76.0, None, None, None, None,31
None, None, 16.73, 84.5, None,2021-07-30 21:00:00, 22.1, None, 14.0, 16.7, 16.8, 0.1, None, 85.0, None, None, None, None,31
None, None, 15.26, 87.8, None,2021-07-30 22:00:00, 22.1, None, 13.0, 15.3, 15.3, 0.0, None, 88.0, None, None, None, None,31
None, None, 13.91, 91.4, None,2021-07-30 23:00:00, 22.1, None, 12.0, 13.9, 13.9, 0.1, None, 91.0, None, None, None, None,31
None, None, 12.75, 93.6, None,2021-07-31 00:00:00, 22.1, None, 12.0, 12.8, 12.8, 0.1, None, 94.0, None, None, None, None,31
None, None, 11.77, 94.1, None,2021-07-31 01:00:00, 22.1, None, 11.0, 11.8, 11.8, 0.0, None, 94.0, None, None, None, None,31
None, None, 11.12, 95.1, None,2021-07-31 02:00:00, 22.1, None, 11.0, 11.1, 11.1, 0.0, None, 95.0, None, None, None, None,31
None, None, 10.32, 95.8, None,2021-07-31 03:00:00, 22.1, None, 10.0, 10.3, 10.3, 0.1, None, 96.0, None, None, None, None,31
None, None, 9.83, 96.4, None,2021-07-31 04:00:00, 22.1, None, 9.0, 9.8, 9.8, -0.1, None, 96.0, None, None, None, None,31
None, None, 9.31, 96.1, None,2021-07-31 05:00:00, 22.1, None, 9.0, 9.3, 9.3, 0.0, None, 96.0, None, None, None, None,31
None, None, 9.19, 97.4, None,2021-07-31 06:00:00, 22.1, None, 9.0, 9.2, 9.1, 0.0, None, 97.0, None, None, None, None,31
None, None, 9.42, 96.3, None,2021-07-31 07:00:00, 9.4, None, 9.0, 9.4, 9.0, 0.0, None, 96.0, None, None, None, None,31
None, None, 10.4, 95.9, None,2021-07-31 08:00:00, 10.3, None, 10.0, 10.4, 9.0, -0.1, None, 96.0, None, None, None, None,31
None, None, 15.52, 79.96, None,2021-07-31 09:00:00, 15.7, None, 12.0, 15.5, 9.0, -0.4, None, 80.0, None, None, None, None,31
None, None, 19.06, 66.6, None,2021-07-31 10:00:00, 19.1, None, 13.0, 19.1, 9.0, -0.4, None, 67.0, None, None, None, None,31
None, None, 23.03, 48.19, None,2021-07-31 11:00:00, 22.9, None, 11.0, 23.0, 9.0, -0.5, None, 48.0, None, None, None, None,31
None, None, 24.01, 49.42, None,2021-07-31 12:00:00, 24.0, None, 13.0, 24.0, 9.0, -0.3, None, 49.0, None, None, None, None,31
None, None, 26.5, 43.51, None,2021-07-31 13:00:00, 26.8, None, 13.0, 26.5, 9.0, -0.1, None, 44.0, None, None, None, None,31
None, None, 28.43, 43.37, None,2021-07-31 14:00:00, 28.4, None, 14.0, 28.4, 9.0, -0.2, None, 43.0, None, None, None, None,31
None, None, 29.1, 36.11, None,2021-07-31 15:00:00, 29.1, None, 13.0, 29.1, 9.0, 0.1, None, 36.0, None, None, None, None,31
None, None, 29.39, 32.4, None,2021-07-31 16:00:00, 29.5, None, 12.0, 29.4, 9.0, -0.1, None, 32.0, None, None, None, None,31
None, None, 29.97, 33.26, None,2021-07-31 17:00:00, 30.0, None, 12.0, 30.0, 9.0, -0.1, None, 33.0, None, None, None, None,31
None, None, 25.12, 43.04, None,2021-07-31 18:00:00, 30.2, None, 12.0, 25.1, 9.0, 0.1, None, 43.0, None, None, None, None,31
None, None, 23.87, 47.22, None,2021-07-31 19:00:00, 25.3, None, 12.0, 23.9, 22.6, 0.3, None, 47.0, None, None, None, None,31
None, None, 20.64, 55.65, None,2021-07-31 20:00:00, 25.3, None, 11.0, 20.6, 20.6, 0.1, None, 56.0, None, None, None, None,31
None, None, 18.47, 76.28, None,2021-07-31 21:00:00, 25.3, None, 14.0, 18.5, 18.5, 0.0, None, 76.0, None, None, None, None,31
None, None, 16.8, 83.7, None,2021-07-31 22:00:00, 25.3, None, 14.0, 16.8, 16.8, 0.1, None, 84.0, None, None, None, None,31
None, None, 15.19, 87.9, None,2021-07-31 23:00:00, 25.3, None, 13.0, 15.2, 15.3, 0.0, None, 88.0, None, None, None, None,31
None, None, 13.89, 90.3, None,2021-08-01 00:00:00, 25.3, None, 12.0, 13.9, 13.9, 0.1, None, 90.0, None, None, None, None,31
None, None, 13.26, 92.0, None,2021-08-01 01:00:00, 25.3, None, 12.0, 13.3, 13.2, 0.1, None, 92.0, None, None, None, None,31
None, None, 12.3, 93.8, None,2021-08-01 02:00:00, 25.3, None, 11.0, 12.3, 12.3, 0.0, None, 94.0, None, None, None, None,31
None, None, 11.65, 93.9, None,2021-08-01 03:00:00, 25.3, None, 11.0, 11.7, 11.7, 0.0, None, 94.0, None, None, None, None,31
None, None, 11.22, 94.6, None,2021-08-01 04:00:00, 25.3, None, 10.0, 11.2, 11.2, 0.0, None, 95.0, None, None, None, None,31
None, None, 10.6, 95.7, None,2021-08-01 05:00:00, 25.3, None, 10.0, 10.6, 10.6, 0.1, None, 96.0, None, None, None, None,31
