RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
15.43, None, None, None, 2.703, 14.28, -9.0, 16.9, -9.0, None, None, None, None, None, None, None, None, 16.95, None, 22.7, 15.0, None, 35.69, None, 17.0, 0.0, None,2021-07-30 00:00:00, None,31
15.56, None, None, None, 1.492, 84.5, -10.0, 16.5, -10.0, None, None, None, None, None, None, None, None, 16.52, None, 22.7, 16.0, None, 35.52, None, 16.5, 0.0, None,2021-07-30 01:00:00, None,31
15.65, None, None, None, 2.728, 335.7, -10.0, 16.2, -10.0, None, None, None, None, None, None, None, None, 16.4, None, 22.7, 16.0, None, 35.4, None, 16.4, 0.0, None,2021-07-30 02:00:00, None,31
15.8, None, None, None, 4.475, 341.6, -10.0, 15.9, -10.0, None, None, None, None, None, None, None, None, 15.93, None, 22.7, 16.0, None, 16.34, None, 15.9, 0.0, None,2021-07-30 03:00:00, None,31
15.85, None, None, None, 0.606, 347.2, -10.0, 15.5, -10.0, None, None, None, None, None, None, None, None, 15.53, None, 22.7, 16.0, None, 54.39, None, 15.5, 0.0, None,2021-07-30 04:00:00, None,31
15.97, None, None, None, 1.073, 61.58, -10.0, 15.3, -10.0, None, None, None, None, None, None, None, None, 15.35, None, 22.7, 16.0, None, 53.73, None, 15.4, 0.1, None,2021-07-30 05:00:00, None,31
15.96, None, None, None, 2.396, 345.3, -10.0, 15.2, -10.0, None, None, None, None, None, None, None, None, 15.19, None, 22.7, 16.0, None, 47.26, None, 15.2, 0.0, None,2021-07-30 06:00:00, None,31
15.72, None, None, None, 2.233, 25.36, -10.0, 15.2, -10.0, None, None, None, None, None, None, None, None, 15.96, None, 16.0, 16.0, None, 47.92, None, 16.0, -0.2, None,2021-07-30 07:00:00, None,31
15.23, None, None, None, 0.615, 34.8, -9.0, 15.2, -9.0, None, None, None, None, None, None, None, None, 17.6, None, 17.6, 15.0, None, 63.82, None, 17.6, -0.5, None,2021-07-30 08:00:00, None,31
14.63, None, None, None, 1.617, 327.7, -8.0, 15.2, -8.0, None, None, None, None, None, None, None, None, 19.39, None, 19.4, 15.0, None, 30.01, None, 19.4, -0.6, None,2021-07-30 09:00:00, None,31
