air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
7.4,7.4, None,23.3, None, None,2021-07-30 00:00:00, None, None,31
6.0,6.0, None,23.3, None, None,2021-07-30 01:00:00, None, None,31
4.9,4.8, None,23.3, None, None,2021-07-30 02:00:00, None, None,31
4.1,4.1, None,23.3, None, None,2021-07-30 03:00:00, None, None,31
2.9,2.9, None,23.3, None, None,2021-07-30 04:00:00, None, None,31
2.2,2.1, None,23.3, None, None,2021-07-30 05:00:00, None, None,31
1.8,1.6, None,23.3, None, None,2021-07-30 06:00:00, None, None,31
4.1,1.7, None,4.0, None, None,2021-07-30 07:00:00, None, None,31
7.5,1.7, None,7.4, None, None,2021-07-30 08:00:00, None, None,31
10.5,1.7, None,10.5, None, None,2021-07-30 09:00:00, None, None,31
15.3,1.7, None,15.3, None, None,2021-07-30 10:00:00, None, None,31
18.9,1.7, None,18.9, None, None,2021-07-30 11:00:00, None, None,31
20.7,1.7, None,21.0, None, None,2021-07-30 12:00:00, None, None,31
22.5,1.7, None,22.8, None, None,2021-07-30 13:00:00, None, None,31
23.9,1.7, None,24.0, None, None,2021-07-30 14:00:00, None, None,31
22.9,1.7, None,24.0, None, None,2021-07-30 15:00:00, None, None,31
23.0,1.7, None,24.0, None, None,2021-07-30 16:00:00, None, None,31
25.8,1.7, None,25.9, None, None,2021-07-30 17:00:00, None, None,31
26.1,1.7, None,26.2, None, None,2021-07-30 18:00:00, None, None,31
24.5,24.2, None,26.2, None, None,2021-07-30 19:00:00, None, None,31
23.3,23.4, None,26.2, None, None,2021-07-30 20:00:00, None, None,31
18.7,18.6, None,26.2, None, None,2021-07-30 21:00:00, None, None,31
18.1,18.0, None,26.2, None, None,2021-07-30 22:00:00, None, None,31
14.1,14.2, None,26.2, None, None,2021-07-30 23:00:00, None, None,31
12.1,12.1, None,26.2, None, None,2021-07-31 00:00:00, None, None,31
10.3,10.3, None,26.2, None, None,2021-07-31 01:00:00, None, None,31
8.9,8.9, None,26.2, None, None,2021-07-31 02:00:00, None, None,31
7.9,7.9, None,26.2, None, None,2021-07-31 03:00:00, None, None,31
7.2,7.1, None,26.2, None, None,2021-07-31 04:00:00, None, None,31
6.2,6.1, None,26.2, None, None,2021-07-31 05:00:00, None, None,31
5.7,5.7, None,26.2, None, None,2021-07-31 06:00:00, None, None,31
7.5,5.6, None,7.5, None, None,2021-07-31 07:00:00, None, None,31
11.1,5.6, None,11.1, None, None,2021-07-31 08:00:00, None, None,31
14.5,5.6, None,14.4, None, None,2021-07-31 09:00:00, None, None,31
18.6,5.6, None,18.5, None, None,2021-07-31 10:00:00, None, None,31
21.3,5.6, None,21.2, None, None,2021-07-31 11:00:00, None, None,31
24.3,5.6, None,24.3, None, None,2021-07-31 12:00:00, None, None,31
26.0,5.6, None,26.0, None, None,2021-07-31 13:00:00, None, None,31
27.5,5.6, None,27.4, None, None,2021-07-31 14:00:00, None, None,31
23.9,5.6, None,27.7, None, None,2021-07-31 15:00:00, None, None,31
26.1,5.6, None,27.7, None, None,2021-07-31 16:00:00, None, None,31
26.9,5.6, None,27.9, None, None,2021-07-31 17:00:00, None, None,31
22.8,5.6, None,27.9, None, None,2021-07-31 18:00:00, None, None,31
19.8,19.7, None,22.9, None, None,2021-07-31 19:00:00, None, None,31
22.0,19.7, None,22.9, None, None,2021-07-31 20:00:00, None, None,31
19.9,19.7, None,22.9, None, None,2021-07-31 21:00:00, None, None,31
17.8,17.3, None,22.9, None, None,2021-07-31 22:00:00, None, None,31
14.2,14.2, None,22.9, None, None,2021-07-31 23:00:00, None, None,31
14.5,14.1, None,22.9, None, None,2021-08-01 00:00:00, None, None,31
13.7,13.6, None,22.9, None, None,2021-08-01 01:00:00, None, None,31
11.2,11.3, None,22.9, None, None,2021-08-01 02:00:00, None, None,31
9.8,9.8, None,22.9, None, None,2021-08-01 03:00:00, None, None,31
8.6,8.6, None,22.9, None, None,2021-08-01 04:00:00, None, None,31
7.6,7.6, None,22.9, None, None,2021-08-01 05:00:00, None, None,31
7.0,7.0, None,22.9, None, None,2021-08-01 06:00:00, None, None,31
8.4,7.0, None,8.3, None, None,2021-08-01 07:00:00, None, None,31
10.9,7.0, None,11.1, None, None,2021-08-01 08:00:00, None, None,31
13.9,7.0, None,13.9, None, None,2021-08-01 09:00:00, None, None,31
17.2,7.0, None,17.1, None, None,2021-08-01 10:00:00, None, None,31
20.3,7.0, None,20.3, None, None,2021-08-01 11:00:00, None, None,31
23.6,7.0, None,23.7, None, None,2021-08-01 12:00:00, None, None,31
26.3,7.0, None,26.3, None, None,2021-08-01 13:00:00, None, None,31
28.2,7.0, None,28.4, None, None,2021-08-01 14:00:00, None, None,31
27.0,7.0, None,28.9, None, None,2021-08-01 15:00:00, None, None,31
28.1,7.0, None,29.2, None, None,2021-08-01 16:00:00, None, None,31
28.3,7.0, None,30.1, None, None,2021-08-01 17:00:00, None, None,31
30.0,7.0, None,30.1, None, None,2021-08-01 18:00:00, None, None,31
29.7,29.2, None,30.3, None, None,2021-08-01 19:00:00, None, None,31
24.9,25.0, None,30.3, None, None,2021-08-01 20:00:00, None, None,31
24.0,22.9, None,30.3, None, None,2021-08-01 21:00:00, None, None,31
16.2,16.2, None,30.3, None, None,2021-08-01 22:00:00, None, None,31
14.6,14.6, None,30.3, None, None,2021-08-01 23:00:00, None, None,31
13.8,13.8, None,30.3, None, None,2021-08-02 00:00:00, None, None,31
13.4,13.3, None,30.3, None, None,2021-08-02 01:00:00, None, None,31
12.5,12.5, None,30.3, None, None,2021-08-02 02:00:00, None, None,31
12.7,12.3, None,30.3, None, None,2021-08-02 03:00:00, None, None,31
11.5,11.5, None,30.3, None, None,2021-08-02 04:00:00, None, None,31
11.4,11.3, None,30.3, None, None,2021-08-02 05:00:00, None, None,31
11.4,10.9, None,30.3, None, None,2021-08-02 06:00:00, None, None,31
11.6,11.3, None,11.8, None, None,2021-08-02 07:00:00, None, None,31
12.9,11.3, None,12.9, None, None,2021-08-02 08:00:00, None, None,31
14.5,11.3, None,14.4, None, None,2021-08-02 09:00:00, None, None,31
16.6,11.3, None,16.5, None, None,2021-08-02 10:00:00, None, None,31
18.4,11.3, None,18.4, None, None,2021-08-02 11:00:00, None, None,31
20.2,11.3, None,20.8, None, None,2021-08-02 12:00:00, None, None,31
22.1,11.3, None,22.4, None, None,2021-08-02 13:00:00, None, None,31
23.4,11.3, None,23.4, None, None,2021-08-02 14:00:00, None, None,31
19.3,11.3, None,23.5, None, None,2021-08-02 15:00:00, None, None,31
16.2,11.3, None,23.5, None, None,2021-08-02 16:00:00, None, None,31
14.8,11.3, None,23.5, None, None,2021-08-02 17:00:00, None, None,31
14.9,11.3, None,23.5, None, None,2021-08-02 18:00:00, None, None,31
17.9,14.9, None,17.8, None, None,2021-08-02 19:00:00, None, None,31
16.8,14.9, None,18.3, None, None,2021-08-02 20:00:00, None, None,31
14.7,14.7, None,18.3, None, None,2021-08-02 21:00:00, None, None,31
13.6,13.7, None,18.3, None, None,2021-08-02 22:00:00, None, None,31
12.6,12.6, None,18.3, None, None,2021-08-02 23:00:00, None, None,31
11.2,11.2, None,18.3, None, None,2021-08-03 00:00:00, None, None,31
10.4,10.3, None,18.3, None, None,2021-08-03 01:00:00, None, None,31
10.0,9.7, None,18.3, None, None,2021-08-03 02:00:00, None, None,31
9.1,9.1, None,18.3, None, None,2021-08-03 03:00:00, None, None,31
8.9,8.9, None,18.3, None, None,2021-08-03 04:00:00, None, None,31
8.3,8.2, None,18.3, None, None,2021-08-03 05:00:00, None, None,31
7.9,7.9, None,18.3, None, None,2021-08-03 06:00:00, None, None,31
8.7,7.9, None,8.7, None, None,2021-08-03 07:00:00, None, None,31
10.6,7.9, None,10.6, None, None,2021-08-03 08:00:00, None, None,31
12.3,7.9, None,12.2, None, None,2021-08-03 09:00:00, None, None,31
13.8,7.9, None,13.8, None, None,2021-08-03 10:00:00, None, None,31
16.0,7.9, None,15.9, None, None,2021-08-03 11:00:00, None, None,31
16.5,7.9, None,17.6, None, None,2021-08-03 12:00:00, None, None,31
18.9,7.9, None,19.2, None, None,2021-08-03 13:00:00, None, None,31
20.1,7.9, None,20.5, None, None,2021-08-03 14:00:00, None, None,31
20.9,7.9, None,21.9, None, None,2021-08-03 15:00:00, None, None,31
20.5,7.9, None,21.9, None, None,2021-08-03 16:00:00, None, None,31
20.4,7.9, None,23.2, None, None,2021-08-03 17:00:00, None, None,31
20.0,7.9, None,23.2, None, None,2021-08-03 18:00:00, None, None,31
19.3,19.0, None,20.1, None, None,2021-08-03 19:00:00, None, None,31
