wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
359.0, 70.0, 5.9, 0.0, 6.1, 2.2, 11.4, 9.2, 171.0, 0.0, None, 77.0,2020-05-20 00:00:00, None,21,,,,,,,,,,,,
97.0, 69.0, 5.0, 0.0, 5.0, 3.6, 10.4, 7.8, 88.0, 0.0, None, 85.0,2020-05-20 01:00:00, None,21,,,,,,,,,,,,
100.0, 77.0, 2.2, 0.0, 5.4, 3.8, 9.2, 7.2, 359.0, 0.0, None, 89.0,2020-05-20 02:00:00, None,21,,,,,,,,,,,,
95.0, 85.0, 3.6, 0.0, 5.4, 2.5, 7.8, 6.7, 97.0, 0.0, None, 91.0,2020-05-20 03:00:00, None,21,,,,,,,,,,,,
, 89.0, 3.8, None, 5.5, None, 7.2, None, 100.0, 0.0, None, None,2020-05-20 04:00:00, None,21,,,,,,,,,,,,
92.0, 91.0, 2.5, 0.0, 5.3, 1.7, 6.7, 9.3, 95.0, 0.0, None, 82.0,2020-05-20 05:00:00, None,21,,,,,,,,,,,,
320.0, None, None, 0.0, None, 3.1, None, 10.0, None, None, None, 77.0,2020-05-20 06:00:00, None,21,,,,,,,,,,,,
, 82.0, 1.7, None, 6.4, None, 9.3, None, 92.0, 0.0, None, None,2020-05-20 07:00:00, None,21,,,,,,,,,,,,
78.0, 77.0, 3.1, 0.0, 6.2, 2.4, 10.0, 14.9, 320.0, 0.0, None, 64.0,2020-05-20 08:00:00, None,21,,,,,,,,,,,,
316.0, None, None, 0.0, None, 3.5, None, 17.8, None, None, None, 53.0,2020-05-20 09:00:00, None,21,,,,,,,,,,,,
, 64.0, 2.4, None, 8.2, None, 14.9, None, 78.0, 0.0, None, None,2020-05-20 10:00:00, None,21,,,,,,,,,,,,
284.0, 53.0, 3.5, 0.0, 8.1, 4.1, 17.8, 20.8, 316.0, 0.0, None, 43.0,2020-05-20 11:00:00, None,21,,,,,,,,,,,,
254.0, 43.0, 4.1, 0.0, 7.8, 7.7, 20.8, 21.6, 284.0, 0.0, None, 42.0,2020-05-20 13:00:00, None,21,,,,,,,,,,,,
255.0, None, None, 0.0, None, 2.4, None, 22.4, None, None, None, 46.0,2020-05-20 14:00:00, None,21,,,,,,,,,,,,
205.0, 42.0, 7.7, 0.0, 8.1, 8.1, 21.6, 21.0, 254.0, 0.0, None, 44.0,2020-05-20 15:00:00, None,21,,,,,,,,,,,,
190.0, 46.0, 2.4, 0.0, 10.2, 12.2, 22.4, 18.5, 255.0, 0.0, None, 48.0,2020-05-20 16:00:00, None,21,,,,,,,,,,,,
, 44.0, 8.1, None, 8.3, None, 21.0, None, 205.0, 0.0, None, None,2020-05-20 17:00:00, None,21,,,,,,,,,,,,
119.0, 48.0, 12.2, 0.0, 7.3, 4.9, 18.5, 15.4, 190.0, 0.0, None, 73.0,2020-05-20 18:00:00, None,21,,,,,,,,,,,,
192.0, None, None, 0.0, None, 23.4, None, 17.1, None, None, None, 49.0,2020-05-20 19:00:00, None,21,,,,,,,,,,,,
197.0, 73.0, 4.9, 0.0, 10.6, 16.9, 15.4, 16.2, 119.0, 0.0, None, 47.0,2020-05-20 20:00:00, None,21,,,,,,,,,,,,
, 49.0, 23.4, None, 6.3, None, 17.1, None, 192.0, 0.0, None, None,2020-05-20 21:00:00, None,21,,,,,,,,,,,,
151.0, 47.0, 16.9, 1.2, 4.9, 6.7, 16.2, 11.5, 197.0, 0.0, None, 76.0,2020-05-20 22:00:00, None,21,,,,,,,,,,,,
105.0, None, None, 0.0, None, 5.8, None, 9.8, None, None, None, 95.0,2020-05-20 23:00:00, None,21,,,,,,,,,,,,
39.0, 76.0, 6.7, 0.8, 7.4, 3.9, 11.5, 9.6, 151.0, 1.2, None, 96.0,2020-05-21 00:00:00, None,21,,,,,,,,,,,,
117.0, 95.0, 5.8, 1.0, 9.0, 4.7, 9.8, 9.3, 105.0, 0.0, None, 97.0,2020-05-21 01:00:00, None,21,,,,,,,,,,,,
54.0, 96.0, 3.9, 0.4, 9.0, 3.3, 9.6, 9.1, 39.0, 0.8, None, 98.0,2020-05-21 02:00:00, None,21,,,,,,,,,,,,
117.0, 97.0, 4.7, 0.0, 8.8, 3.1, 9.3, 9.0, 117.0, 1.0, None, 97.0,2020-05-21 03:00:00, None,21,,,,,,,,,,,,
305.0, 98.0, 3.3, 0.2, 8.8, 2.4, 9.1, 9.0, 54.0, 0.4, None, 97.0,2020-05-21 04:00:00, None,21,,,,,,,,,,,,
179.0, 97.0, 3.1, 0.0, 8.5, 14.2, 9.0, 10.7, 117.0, 0.0, None, 72.0,2020-05-21 05:00:00, None,21,,,,,,,,,,,,
, 97.0, 2.4, None, 8.5, None, 9.0, None, 305.0, 0.2, None, None,2020-05-21 06:00:00, None,21,,,,,,,,,,,,
193.0, 72.0, 14.2, 0.0, 5.9, 15.4, 10.7, 11.0, 179.0, 0.0, None, 66.0,2020-05-21 07:00:00, None,21,,,,,,,,,,,,
212.0, None, None, 0.0, None, 18.9, None, 12.2, None, None, None, 63.0,2020-05-21 08:00:00, None,21,,,,,,,,,,,,
214.0, 66.0, 15.4, 0.0, 4.9, 23.3, 11.0, 12.9, 193.0, 0.0, None, 56.0,2020-05-21 09:00:00, None,21,,,,,,,,,,,,
219.0, 63.0, 18.9, 0.0, 5.4, 23.4, 12.2, 13.0, 212.0, 0.0, None, 57.0,2020-05-21 10:00:00, None,21,,,,,,,,,,,,
, 56.0, 23.3, None, 4.3, None, 12.9, None, 214.0, 0.0, None, None,2020-05-21 11:00:00, None,21,,,,,,,,,,,,
204.0, 57.0, 23.4, 0.0, 4.7, 14.6, 13.0, 14.7, 219.0, 0.0, None, 51.0,2020-05-21 12:00:00, None,21,,,,,,,,,,,,
130.0, None, None, 0.2, None, 8.0, None, 14.0, None, None, None, 58.0,2020-05-21 13:00:00, None,21,,,,,,,,,,,,
, 51.0, 14.6, None, 4.7, None, 14.7, None, 204.0, 0.0, None, None,2020-05-21 14:00:00, None,21,,,,,,,,,,,,
175.0, 58.0, 8.0, 0.8, 5.9, 17.2, 14.0, 10.4, 130.0, 0.2, None, 78.0,2020-05-21 15:00:00, None,21,,,,,,,,,,,,
192.0, None, None, 0.4, None, 17.8, None, 9.4, None, None, None, 86.0,2020-05-21 16:00:00, None,21,,,,,,,,,,,,
103.0, 78.0, 17.2, 0.4, 6.7, 4.1, 10.4, 9.1, 175.0, 0.8, None, 84.0,2020-05-21 17:00:00, None,21,,,,,,,,,,,,
217.0, 86.0, 17.8, 0.2, 7.2, 11.1, 9.4, 8.8, 192.0, 0.4, None, 92.0,2020-05-21 18:00:00, None,21,,,,,,,,,,,,
190.0, 84.0, 4.1, 0.2, 6.5, 19.9, 9.1, 8.9, 103.0, 0.4, None, 83.0,2020-05-21 19:00:00, None,21,,,,,,,,,,,,
195.0, 92.0, 11.1, 0.0, 7.6, 21.0, 8.8, 8.6, 217.0, 0.2, None, 81.0,2020-05-21 20:00:00, None,21,,,,,,,,,,,,
190.0, 83.0, 19.9, 0.0, 6.2, 12.5, 8.9, 8.2, 190.0, 0.2, None, 82.0,2020-05-21 21:00:00, None,21,,,,,,,,,,,,
, 81.0, 21.0, None, 5.5, None, 8.6, None, 195.0, 0.0, None, None,2020-05-21 22:00:00, None,21,,,,,,,,,,,,
191.0, 82.0, 12.5, 0.0, 5.3, 15.7, 8.2, 7.8, 190.0, 0.0, None, 83.0,2020-05-21 23:00:00, None,21,,,,,,,,,,,,
201.0, None, None, 0.2, None, 14.8, None, 7.6, None, None, None, 83.0,2020-05-22 00:00:00, None,21,,,,,,,,,,,,
, 83.0, 15.7, None, 5.1, None, 7.8, None, 191.0, 0.0, None, None,2020-05-22 01:00:00, None,21,,,,,,,,,,,,
199.0, 83.0, 14.8, 0.0, 4.9, 13.6, 7.6, 7.6, 201.0, 0.2, None, 81.0,2020-05-22 02:00:00, None,21,,,,,,,,,,,,
208.0, None, None, 0.2, None, 11.2, None, 7.2, None, None, None, 84.0,2020-05-22 03:00:00, None,21,,,,,,,,,,,,
204.0, 81.0, 13.6, 0.0, 4.6, 13.8, 7.6, 7.5, 199.0, 0.0, None, 79.0,2020-05-22 04:00:00, None,21,,,,,,,,,,,,
212.0, 84.0, 11.2, 0.0, 4.7, 12.1, 7.2, 7.3, 208.0, 0.2, None, 83.0,2020-05-22 05:00:00, None,21,,,,,,,,,,,,
, 79.0, 13.8, None, 4.1, None, 7.5, None, 204.0, 0.0, None, None,2020-05-22 06:00:00, None,21,,,,,,,,,,,,
194.0, 83.0, 12.1, 0.2, 4.6, 15.8, 7.3, 8.4, 212.0, 0.0, None, 78.0,2020-05-22 07:00:00, None,21,,,,,,,,,,,,
191.0, None, None, 0.0, None, 16.9, None, 8.6, None, None, None, 77.0,2020-05-22 08:00:00, None,21,,,,,,,,,,,,
192.0, 78.0, 15.8, 0.0, 4.8, 14.7, 8.4, 8.8, 194.0, 0.2, None, 78.0,2020-05-22 09:00:00, None,21,,,,,,,,,,,,
190.0, 77.0, 16.9, 0.2, 4.8, 15.5, 8.6, 9.1, 191.0, 0.0, None, 74.0,2020-05-22 10:00:00, None,21,,,,,,,,,,,,
199.0, 78.0, 14.7, 0.0, 5.2, 10.7, 8.8, 9.6, 192.0, 0.0, None, 79.0,2020-05-22 11:00:00, None,21,,,,,,,,,,,,
192.0, 74.0, 15.5, 0.0, 4.7, 8.5, 9.1, 9.8, 190.0, 0.2, None, 75.0,2020-05-22 12:00:00, None,21,,,,,,,,,,,,
279.0, 79.0, 10.7, 0.0, 6.1, 3.7, 9.6, 10.4, 199.0, 0.0, None, 81.0,2020-05-22 13:00:00, None,21,,,,,,,,,,,,
305.0, 75.0, 8.5, 0.0, 5.6, 3.4, 9.8, 10.4, 192.0, 0.0, None, 87.0,2020-05-22 14:00:00, None,21,,,,,,,,,,,,
342.0, 81.0, 3.7, 0.4, 7.3, 3.4, 10.4, 9.8, 279.0, 0.0, None, 91.0,2020-05-22 15:00:00, None,21,,,,,,,,,,,,
1.0, 87.0, 3.4, 0.2, 8.3, 1.8, 10.4, 9.6, 305.0, 0.0, None, 94.0,2020-05-22 16:00:00, None,21,,,,,,,,,,,,
85.0, 91.0, 3.4, 0.0, 8.4, 4.2, 9.8, 9.7, 342.0, 0.4, None, 90.0,2020-05-22 17:00:00, None,21,,,,,,,,,,,,
153.0, 94.0, 1.8, 0.0, 8.7, 5.6, 9.6, 9.6, 1.0, 0.2, None, 82.0,2020-05-22 18:00:00, None,21,,,,,,,,,,,,
173.0, 90.0, 4.2, 0.0, 8.1, 8.5, 9.7, 9.3, 85.0, 0.0, None, 82.0,2020-05-22 19:00:00, None,21,,,,,,,,,,,,
208.0, 82.0, 5.6, 0.0, 6.7, 14.3, 9.6, 10.0, 153.0, 0.0, None, 75.0,2020-05-22 20:00:00, None,21,,,,,,,,,,,,
181.0, 82.0, 8.5, 0.0, 6.4, 12.8, 9.3, 9.7, 173.0, 0.0, None, 73.0,2020-05-22 21:00:00, None,21,,,,,,,,,,,,
156.0, 75.0, 14.3, 0.0, 5.8, 6.5, 10.0, 9.2, 208.0, 0.0, None, 73.0,2020-05-22 22:00:00, None,21,,,,,,,,,,,,
184.0, 73.0, 12.8, 0.0, 5.1, 14.1, 9.7, 9.6, 181.0, 0.0, None, 69.0,2020-05-22 23:00:00, None,21,,,,,,,,,,,,
196.0, 73.0, 6.5, 0.0, 4.6, 12.5, 9.2, 9.3, 156.0, 0.0, None, 72.0,2020-05-23 00:00:00, None,21,,,,,,,,,,,,
, 69.0, 14.1, None, 4.2, None, 9.6, None, 184.0, 0.0, None, None,2020-05-23 01:00:00, None,21,,,,,,,,,,,,
200.0, 72.0, 12.5, 0.0, 4.5, 8.2, 9.3, 8.4, 196.0, 0.0, None, 79.0,2020-05-23 02:00:00, None,21,,,,,,,,,,,,
66.0, 79.0, 8.2, 0.0, 5.0, 2.4, 8.4, 7.5, 200.0, 0.0, None, 94.0,2020-05-23 04:00:00, None,21,,,,,,,,,,,,
292.0, None, None, 0.2, None, 1.6, None, 7.6, None, None, None, 96.0,2020-05-23 05:00:00, None,21,,,,,,,,,,,,
12.0, 94.0, 2.4, 0.0, 6.6, 1.8, 7.5, 8.1, 66.0, 0.0, None, 93.0,2020-05-23 06:00:00, None,21,,,,,,,,,,,,
6.0, 96.0, 1.6, 0.0, 7.0, 3.3, 7.6, 8.1, 292.0, 0.2, None, 94.0,2020-05-23 07:00:00, None,21,,,,,,,,,,,,
278.0, 93.0, 1.8, 0.0, 7.0, 2.5, 8.1, 8.5, 12.0, 0.0, None, 94.0,2020-05-23 08:00:00, None,21,,,,,,,,,,,,
0.0, 94.0, 3.3, 0.0, 7.2, 2.7, 8.1, 9.7, 6.0, 0.0, None, 87.0,2020-05-23 09:00:00, None,21,,,,,,,,,,,,
342.0, 94.0, 2.5, 0.0, 7.6, 4.9, 8.5, 10.9, 278.0, 0.0, None, 78.0,2020-05-23 10:00:00, None,21,,,,,,,,,,,,
301.0, 87.0, 2.7, 0.0, 7.6, 5.5, 9.7, 11.8, 0.0, 0.0, None, 67.0,2020-05-23 11:00:00, None,21,,,,,,,,,,,,
277.0, 78.0, 4.9, 0.0, 7.2, 3.1, 10.9, 14.6, 342.0, 0.0, None, 60.0,2020-05-23 12:00:00, None,21,,,,,,,,,,,,
245.0, 67.0, 5.5, 0.0, 5.9, 6.0, 11.8, 14.5, 301.0, 0.0, None, 64.0,2020-05-23 13:00:00, None,21,,,,,,,,,,,,
211.0, 60.0, 3.1, 0.0, 6.9, 3.9, 14.6, 17.4, 277.0, 0.0, None, 50.0,2020-05-23 14:00:00, None,21,,,,,,,,,,,,
189.0, 64.0, 6.0, 0.0, 7.8, 1.7, 14.5, 16.1, 245.0, 0.0, None, 52.0,2020-05-23 15:00:00, None,21,,,,,,,,,,,,
, 50.0, 3.9, None, 6.9, None, 17.4, None, 211.0, 0.0, None, None,2020-05-23 16:00:00, None,21,,,,,,,,,,,,
338.0, 52.0, 1.7, 0.0, 6.3, 4.3, 16.1, 15.8, 189.0, 0.0, None, 64.0,2020-05-23 17:00:00, None,21,,,,,,,,,,,,
125.0, None, None, 0.0, None, 2.1, None, 12.3, None, None, None, 78.0,2020-05-23 18:00:00, None,21,,,,,,,,,,,,
89.0, 64.0, 4.3, 0.0, 9.0, 5.8, 15.8, 10.0, 338.0, 0.0, None, 87.0,2020-05-23 19:00:00, None,21,,,,,,,,,,,,
, 78.0, 2.1, None, 8.6, None, 12.3, None, 125.0, 0.0, None, None,2020-05-23 20:00:00, None,21,,,,,,,,,,,,
153.0, 87.0, 5.8, 0.0, 7.9, 5.5, 10.0, 9.3, 89.0, 0.0, None, 86.0,2020-05-23 21:00:00, None,21,,,,,,,,,,,,
135.0, None, None, 0.0, None, 5.3, None, 8.2, None, None, None, 91.0,2020-05-23 22:00:00, None,21,,,,,,,,,,,,
134.0, 86.0, 5.5, 0.0, 7.1, 3.8, 9.3, 7.2, 153.0, 0.0, None, 94.0,2020-05-23 23:00:00, None,21,,,,,,,,,,,,
91.0, 91.0, 5.3, 0.0, 6.8, 2.1, 8.2, 6.5, 135.0, 0.0, None, 95.0,2020-05-24 00:00:00, None,21,,,,,,,,,,,,
, 94.0, 3.8, None, 6.3, None, 7.2, None, 134.0, 0.0, None, None,2020-05-24 01:00:00, None,21,,,,,,,,,,,,
