wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
34.0, 83.0, 4.3,0.0, 3.0,4.9, 5.7,5.0, 250.0, 0.0, 0.0,84.0,2020-05-20 00:00:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0, 83.0, 5.3,0.0, 2.7,4.5, 5.4,4.1, 345.0, 0.0, 0.0,91.0,2020-05-20 01:00:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.0, 84.0, 4.9,0.0, 2.5,7.9, 5.0,4.9, 34.0, 0.0, 0.0,89.0,2020-05-20 02:00:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230.0, 91.0, 4.5,0.0, 2.8,2.3, 4.1,4.7, 48.0, 0.0, 0.0,90.0,2020-05-20 03:00:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0, 89.0, 7.9,0.0, 3.2,4.3, 4.9,5.4, 77.0, 0.0, 0.0,88.0,2020-05-20 04:00:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0, 90.0, 2.3,0.0, 3.2,4.3, 4.7,5.9, 230.0, 0.0, 0.0,87.0,2020-05-20 05:00:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.0, 88.0, 4.3,0.0, 3.6,4.6, 5.4,8.0, 57.0, 0.0, 0.0,79.0,2020-05-20 06:00:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.0, 87.0, 4.3,0.0, 3.9,6.6, 5.9,11.6, 51.0, 0.0, 0.0,66.0,2020-05-20 07:00:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.0, 79.0, 4.6,0.0, 4.6,7.4, 8.0,12.5, 67.0, 0.0, 0.0,64.0,2020-05-20 08:00:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, 66.0, 6.6,0.0, 5.5,7.6, 11.6,15.0, 338.0, 0.0, 0.0,55.0,2020-05-20 09:00:00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
