CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
10.22,50.34, None, None, None,35.64,3.556,152.6, None, None, None, None, None, 0.0, None, None, None, None, None, None,2018-07-09 00:00:00, None, None, None, None,28
8.52,60.39, None, None, None,33.49,7.39,148.7, None, None, None, None, None, 1.0, None, None, None, None, None, None,2018-07-09 01:00:00, None, None, None, None,28
8.42,57.4, None, None, None,32.04,12.0,148.8, None, None, None, None, None, 1.0, None, None, None, None, None, None,2018-07-09 02:00:00, None, None, None, None,28
8.96,54.62, None, None, None,22.82,4.317,162.9, None, None, None, None, None, 0.0, None, None, None, None, None, None,2018-07-09 03:00:00, None, None, None, None,28
9.59,54.48, None, None, None,26.7,6.401,157.5, None, None, None, None, None, 1.0, None, None, None, None, None, None,2018-07-09 04:00:00, None, None, None, None,28
9.49,53.67, None, None, None,27.97,4.535,155.2, None, None, None, None, None, 1.0, None, None, None, None, None, None,2018-07-09 05:00:00, None, None, None, None,28
10.66,51.02, None, None, None,21.53,2.764,204.2, None, None, None, None, None, 1.0, None, None, None, None, None, None,2018-07-09 06:00:00, None, None, None, None,28
11.24,54.32, None, None, None,23.89,4.124,161.7, None, None, None, None, None, 2.0, None, None, None, None, None, None,2018-07-09 07:00:00, None, None, None, None,28
11.34,51.1, None, None, None,29.24,3.159,167.4, None, None, None, None, None, 2.0, None, None, None, None, None, None,2018-07-09 08:00:00, None, None, None, None,28
11.41,58.0, None, None, None,63.91,1.441,211.4, None, None, None, None, None, 3.0, None, None, None, None, None, None,2018-07-09 09:00:00, None, None, None, None,28
11.64,56.56, None, None, None,46.74,1.58,335.8, None, None, None, None, None, 3.0, None, None, None, None, None, None,2018-07-09 10:00:00, None, None, None, None,28
12.47,56.57, None, None, None,45.61,2.53,345.4, None, None, None, None, None, 4.0, None, None, None, None, None, None,2018-07-09 11:00:00, None, None, None, None,28
12.42,53.93, None, None, None,31.92,3.775,337.6, None, None, None, None, None, 3.0, None, None, None, None, None, None,2018-07-09 12:00:00, None, None, None, None,28
13.35,50.13, None, None, None,36.07,3.28,321.2, None, None, None, None, None, 3.0, None, None, None, None, None, None,2018-07-09 13:00:00, None, None, None, None,28
13.59,45.04, None, None, None,33.84,3.841,302.7, None, None, None, None, None, 2.0, None, None, None, None, None, None,2018-07-09 14:00:00, None, None, None, None,28
14.07,42.94, None, None, None,45.04,4.589,293.5, None, None, None, None, None, 2.0, None, None, None, None, None, None,2018-07-09 15:00:00, None, None, None, None,28
15.11,40.5, None, None, None,60.51,2.461,293.8, None, None, None, None, None, 2.0, None, None, None, None, None, None,2018-07-09 16:00:00, None, None, None, None,28
14.49,40.71, None, None, None,71.8,1.188,285.5, None, None, None, None, None, 1.0, None, None, None, None, None, None,2018-07-09 17:00:00, None, None, None, None,28
14.11,42.48, None, None, None,52.06,2.542,305.4, None, None, None, None, None, 2.0, None, None, None, None, None, None,2018-07-09 18:00:00, None, None, None, None,28
13.78,39.23, None, None, None,65.46,1.397,108.4, None, None, None, None, None, 0.0, None, None, None, None, None, None,2018-07-09 19:00:00, None, None, None, None,28
13.47,41.34, None, None, None,12.73,5.713,78.7, None, None, None, None, None, 1.0, None, None, None, None, None, None,2018-07-09 20:00:00, None, None, None, None,28
13.61,39.92, None, None, None,8.28,12.68,82.1, None, None, None, None, None, 0.0, None, None, None, None, None, None,2018-07-09 21:00:00, None, None, None, None,28
13.25,41.76, None, None, None,20.13,10.27,78.4, None, None, None, None, None, 1.0, None, None, None, None, None, None,2018-07-09 22:00:00, None, None, None, None,28
13.69,40.27, None, None, None,16.16,9.93,75.9, None, None, None, None, None, 0.0, None, None, None, None, None, None,2018-07-09 23:00:00, None, None, None, None,28
14.03,40.27, None, None, None,41.79,4.176,88.8, None, None, None, None, None, 1.0, None, None, None, None, None, None,2018-07-10 00:00:00, None, None, None, None,28
14.03,40.61, None, None, None,40.17,3.604,61.31, None, None, None, None, None, 1.0, None, None, None, None, None, None,2018-07-10 01:00:00, None, None, None, None,28
13.84,41.02, None, None, None,42.13,3.462,50.37, None, None, None, None, None, 1.0, None, None, None, None, None, None,2018-07-10 02:00:00, None, None, None, None,28
