RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
17.05, None, None, None,2.173,126.8, None, None,-13.0, None, None, None, None, None, None, None, None,11.55, None, None, None, None,34.68, None, None, None, None,2018-07-09 00:00:00, None,28
17.18, None, None, None,1.495,109.4, None, None,-13.0, None, None, None, None, None, None, None, None,11.12, None, None, None, None,46.49, None, None, None, None,2018-07-09 01:00:00, None,28
17.2, None, None, None,1.94,88.5, None, None,-13.0, None, None, None, None, None, None, None, None,10.83, None, None, None, None,52.71, None, None, None, None,2018-07-09 02:00:00, None,28
17.42, None, None, None,4.204,92.5, None, None,-13.0, None, None, None, None, None, None, None, None,10.3, None, None, None, None,24.48, None, None, None, None,2018-07-09 03:00:00, None,28
17.3, None, None, None,5.227,138.4, None, None,-13.0, None, None, None, None, None, None, None, None,10.5, None, None, None, None,16.37, None, None, None, None,2018-07-09 04:00:00, None,28
17.51, None, None, None,5.536,152.5, None, None,-14.0, None, None, None, None, None, None, None, None,10.02, None, None, None, None,16.09, None, None, None, None,2018-07-09 05:00:00, None,28
17.45, None, None, None,5.169,127.2, None, None,-13.0, None, None, None, None, None, None, None, None,10.41, None, None, None, None,27.24, None, None, None, None,2018-07-09 06:00:00, None,28
16.53, None, None, None,3.146,124.4, None, None,-11.0, None, None, None, None, None, None, None, None,13.49, None, None, None, None,34.5, None, None, None, None,2018-07-09 07:00:00, None,28
16.16, None, None, None,3.568,130.3, None, None,-11.0, None, None, None, None, None, None, None, None,14.71, None, None, None, None,31.12, None, None, None, None,2018-07-09 08:00:00, None,28
15.75, None, None, None,2.938,154.3, None, None,-10.0, None, None, None, None, None, None, None, None,15.89, None, None, None, None,38.91, None, None, None, None,2018-07-09 09:00:00, None,28
15.47, None, None, None,3.731,173.1, None, None,-9.0, None, None, None, None, None, None, None, None,17.0, None, None, None, None,39.14, None, None, None, None,2018-07-09 10:00:00, None,28
15.01, None, None, None,3.905,202.5, None, None,-9.0, None, None, None, None, None, None, None, None,18.33, None, None, None, None,27.5, None, None, None, None,2018-07-09 11:00:00, None,28
14.28, None, None, None,2.501,191.1, None, None,-7.0, None, None, None, None, None, None, None, None,20.78, None, None, None, None,39.32, None, None, None, None,2018-07-09 12:00:00, None,28
14.97, None, None, None,3.275,151.1, None, None,-9.0, None, None, None, None, None, None, None, None,18.27, None, None, None, None,27.29, None, None, None, None,2018-07-09 13:00:00, None,28
14.83, None, None, None,5.456,157.0, None, None,-9.0, None, None, None, None, None, None, None, None,18.75, None, None, None, None,29.62, None, None, None, None,2018-07-09 14:00:00, None,28
13.9, None, None, None,2.26,188.8, None, None,-8.0, None, None, None, None, None, None, None, None,20.99, None, None, None, None,33.86, None, None, None, None,2018-07-09 15:00:00, None,28
14.23, None, None, None,3.547,164.3, None, None,-7.0, None, None, None, None, None, None, None, None,20.93, None, None, None, None,44.07, None, None, None, None,2018-07-09 16:00:00, None,28
14.6, None, None, None,2.234,231.1, None, None,-9.0, None, None, None, None, None, None, None, None,18.64, None, None, None, None,24.74, None, None, None, None,2018-07-09 17:00:00, None,28
14.3, None, None, None,4.663,244.1, None, None,-8.0, None, None, None, None, None, None, None, None,19.88, None, None, None, None,25.0, None, None, None, None,2018-07-09 18:00:00, None,28
15.55, None, None, None,2.537,186.0, None, None,-10.0, None, None, None, None, None, None, None, None,16.55, None, None, None, None,49.62, None, None, None, None,2018-07-09 19:00:00, None,28
15.57, None, None, None,5.077,29.37, None, None,-11.0, None, None, None, None, None, None, None, None,15.42, None, None, None, None,17.35, None, None, None, None,2018-07-09 20:00:00, None,28
15.92, None, None, None,5.921,48.08, None, None,-10.0, None, None, None, None, None, None, None, None,15.53, None, None, None, None,11.34, None, None, None, None,2018-07-09 21:00:00, None,28
16.09, None, None, None,1.583,52.8, None, None,-11.0, None, None, None, None, None, None, None, None,14.75, None, None, None, None,17.51, None, None, None, None,2018-07-09 22:00:00, None,28
16.17, None, None, None,1.688,88.1, None, None,-11.0, None, None, None, None, None, None, None, None,14.46, None, None, None, None,41.1, None, None, None, None,2018-07-09 23:00:00, None,28
16.48, None, None, None,0.18,292.1, None, None,-11.0, None, None, None, None, None, None, None, None,13.45, None, None, None, None,70.5, None, None, None, None,2018-07-10 00:00:00, None,28
16.51, None, None, None,5.803,352.5, None, None,-12.0, None, None, None, None, None, None, None, None,13.35, None, None, None, None,21.56, None, None, None, None,2018-07-10 01:00:00, None,28
16.51, None, None, None,9.98,344.5, None, None,-12.0, None, None, None, None, None, None, None, None,13.34, None, None, None, None,14.31, None, None, None, None,2018-07-10 02:00:00, None,28
16.79, None, None, None,8.45,332.6, None, None,-12.0, None, None, None, None, None, None, None, None,12.41, None, None, None, None,20.68, None, None, None, None,2018-07-10 03:00:00, None,28
17.31, None, None, None,6.256,335.6, None, None,-13.0, None, None, None, None, None, None, None, None,10.69, None, None, None, None,30.84, None, None, None, None,2018-07-10 04:00:00, None,28
17.51, None, None, None,6.455,94.0, None, None,-13.0, None, None, None, None, None, None, None, None,10.22, None, None, None, None,29.11, None, None, None, None,2018-07-10 05:00:00, None,28
17.54, None, None, None,8.93,98.7, None, None,-13.0, None, None, None, None, None, None, None, None,10.11, None, None, None, None,13.16, None, None, None, None,2018-07-10 06:00:00, None,28
16.98, None, None, None,5.84,96.1, None, None,-13.0, None, None, None, None, None, None, None, None,10.93, None, None, None, None,15.9, None, None, None, None,2018-07-10 07:00:00, None,28
17.03, None, None, None,1.374,131.0, None, None,-13.0, None, None, None, None, None, None, None, None,10.98, None, None, None, None,46.32, None, None, None, None,2018-07-10 08:00:00, None,28
16.89, None, None, None,5.319,332.9, None, None,-12.0, None, None, None, None, None, None, None, None,12.29, None, None, None, None,26.93, None, None, None, None,2018-07-10 09:00:00, None,28
17.39, None, None, None,5.814,334.9, None, None,-13.0, None, None, None, None, None, None, None, None,10.82, None, None, None, None,21.92, None, None, None, None,2018-07-10 10:00:00, None,28
24.89, None, None, None,4.251,330.0, None, None,-10.0, None, None, None, None, None, None, None, None,8.85, None, None, None, None,35.53, None, None, None, None,2018-07-10 11:00:00, None,28
29.17, None, None, None,4.205,321.7, None, None,-7.0, None, None, None, None, None, None, None, None,10.01, None, None, None, None,34.78, None, None, None, None,2018-07-10 12:00:00, None,28
36.92, None, None, None,4.131,303.2, None, None,-5.0, None, None, None, None, None, None, None, None,9.33, None, None, None, None,25.38, None, None, None, None,2018-07-10 13:00:00, None,28
30.15, None, None, None,3.827,303.0, None, None,-7.0, None, None, None, None, None, None, None, None,10.17, None, None, None, None,31.3, None, None, None, None,2018-07-10 14:00:00, None,28
22.36, None, None, None,2.479,300.9, None, None,-10.0, None, None, None, None, None, None, None, None,10.34, None, None, None, None,31.84, None, None, None, None,2018-07-10 15:00:00, None,28
20.12, None, None, None,2.962,239.1, None, None,-10.0, None, None, None, None, None, None, None, None,11.6, None, None, None, None,36.2, None, None, None, None,2018-07-10 16:00:00, None,28
19.24, None, None, None,3.098,195.3, None, None,-11.0, None, None, None, None, None, None, None, None,11.37, None, None, None, None,28.3, None, None, None, None,2018-07-10 17:00:00, None,28
20.23, None, None, None,3.642,186.1, None, None,-11.0, None, None, None, None, None, None, None, None,11.03, None, None, None, None,30.04, None, None, None, None,2018-07-10 18:00:00, None,28
32.18, None, None, None,1.976,165.1, None, None,-6.0, None, None, None, None, None, None, None, None,9.35, None, None, None, None,51.92, None, None, None, None,2018-07-10 19:00:00, None,28
45.03, None, None, None,2.975,144.5, None, None,-3.0, None, None, None, None, None, None, None, None,8.65, None, None, None, None,46.01, None, None, None, None,2018-07-10 20:00:00, None,28
47.72, None, None, None,5.452,89.5, None, None,-2.0, None, None, None, None, None, None, None, None,8.36, None, None, None, None,23.72, None, None, None, None,2018-07-10 21:00:00, None,28
47.18, None, None, None,6.276,95.5, None, None,-2.0, None, None, None, None, None, None, None, None,8.34, None, None, None, None,15.15, None, None, None, None,2018-07-10 22:00:00, None,28
48.32, None, None, None,5.779,104.9, None, None,-2.0, None, None, None, None, None, None, None, None,8.41, None, None, None, None,23.76, None, None, None, None,2018-07-10 23:00:00, None,28
50.14, None, None, None,4.349,88.1, None, None,-1.0, None, None, None, None, None, None, None, None,8.38, None, None, None, None,26.43, None, None, None, None,2018-07-11 00:00:00, None,28
52.81, None, None, None,4.452,94.5, None, None,-1.0, None, None, None, None, None, None, None, None,8.54, None, None, None, None,22.29, None, None, None, None,2018-07-11 01:00:00, None,28
54.23, None, None, None,4.779,116.7, None, None,0.0, None, None, None, None, None, None, None, None,8.5, None, None, None, None,17.32, None, None, None, None,2018-07-11 02:00:00, None,28
56.03, None, None, None,5.017,88.3, None, None,0.0, None, None, None, None, None, None, None, None,8.48, None, None, None, None,31.61, None, None, None, None,2018-07-11 03:00:00, None,28
56.14, None, None, None,3.993,98.1, None, None,0.0, None, None, None, None, None, None, None, None,8.39, None, None, None, None,27.1, None, None, None, None,2018-07-11 04:00:00, None,28
55.19, None, None, None,0.457,127.7, None, None,0.0, None, None, None, None, None, None, None, None,8.28, None, None, None, None,62.4, None, None, None, None,2018-07-11 05:00:00, None,28
52.26, None, None, None,0.706,57.98, None, None,-1.0, None, None, None, None, None, None, None, None,7.9, None, None, None, None,67.5, None, None, None, None,2018-07-11 06:00:00, None,28
58.89, None, None, None,3.948,90.9, None, None,1.0, None, None, None, None, None, None, None, None,8.73, None, None, None, None,19.89, None, None, None, None,2018-07-11 07:00:00, None,28
46.84, None, None, None,1.272,127.5, None, None,-1.0, None, None, None, None, None, None, None, None,9.58, None, None, None, None,55.86, None, None, None, None,2018-07-11 08:00:00, None,28
