ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,-1.0, None,2017-02-20,18.0,6.0,8,,,,,,,,,,,,,,,,,,
, None,-1.0, None,2017-02-21,15.0,7.0,8,,,,,,,,,,,,,,,,,,
, None,-1.0, None,2017-02-22,15.0,5.5,8,,,,,,,,,,,,,,,,,,
, None,-8.5, None,2017-02-23,14.0,3.0,8,,,,,,,,,,,,,,,,,,
, None,-4.0, None,2017-02-24,14.0,4.5,8,,,,,,,,,,,,,,,,,,
,,,,2017-02-19 00:00:00,,,8,34.0, None, None,0.0, None,0.1, None,0.1, None, None, None,99.0,,,,,,
,,,,2017-02-19 01:00:00,,,8,245.0, None, None,0.0, None,4.3, None,0.6, None, None, None,99.0,,,,,,
,,,,2017-02-19 02:00:00,,,8,234.0, None, None,0.0, None,6.2, None,1.0, None, None, None,97.0,,,,,,
,,,,2017-02-19 03:00:00,,,8,229.0, None, None,0.0, None,9.6, None,1.1, None, None, None,95.0,,,,,,
,,,,2017-02-19 04:00:00,,,8,218.0, None, None,0.8, None,5.5, None,1.2, None, None, None,94.0,,,,,,
,,,,2017-02-19 05:00:00,,,8,212.0, None, None,0.2, None,7.8, None,1.2, None, None, None,94.0,,,,,,
,,,,2017-02-19 06:00:00,,,8,219.0, None, None,0.2, None,5.8, None,1.2, None, None, None,91.0,,,,,,
,,,,2017-02-19 07:00:00,,,8,232.0, None, None,0.0, None,4.4, None,1.2, None, None, None,91.0,,,,,,
,,,,2017-02-19 08:00:00,,,8,215.0, None, None,0.0, None,6.7, None,1.5, None, None, None,87.0,,,,,,
,,,,2017-02-19 09:00:00,,,8,195.0, None, None,0.0, None,3.5, None,3.0, None, None, None,80.0,,,,,,
,,,,2017-02-19 10:00:00,,,8,212.0, None, None,0.0, None,10.7, None,3.3, None, None, None,77.0,,,,,,
,,,,2017-02-19 11:00:00,,,8,221.0, None, None,0.0, None,11.3, None,6.0, None, None, None,62.0,,,,,,
,,,,2017-02-19 12:00:00,,,8,199.0, None, None,0.0, None,10.1, None,7.0, None, None, None,58.0,,,,,,
,,,,2017-02-19 13:00:00,,,8,211.0, None, None,0.0, None,10.8, None,4.2, None, None, None,67.0,,,,,,
,,,,2017-02-19 14:00:00,,,8,202.0, None, None,0.0, None,10.1, None,5.8, None, None, None,63.0,,,,,,
,,,,2017-02-19 15:00:00,,,8,209.0, None, None,0.0, None,8.6, None,5.0, None, None, None,66.0,,,,,,
