wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
172.0, None, None,0.0, None,1.9, None,-1.0, None, None, None,96.0,2017-02-19 00:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0, None, None,0.0, None,2.7, None,-0.9, None, None, None,96.0,2017-02-19 01:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.0, None, None,0.0, None,2.2, None,-1.1, None, None, None,96.0,2017-02-19 02:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.0, None, None,0.0, None,2.9, None,-1.2, None, None, None,96.0,2017-02-19 03:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0, None, None,0.0, None,3.4, None,-1.3, None, None, None,96.0,2017-02-19 04:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, None, None,0.0, None,2.7, None,-1.5, None, None, None,95.0,2017-02-19 05:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.0, None, None,0.0, None,1.8, None,-1.6, None, None, None,95.0,2017-02-19 06:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0, None, None,0.0, None,2.8, None,-1.7, None, None, None,95.0,2017-02-19 07:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0, None, None,0.0, None,4.9, None,-1.4, None, None, None,94.0,2017-02-19 08:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.0, None, None,0.0, None,4.7, None,-0.7, None, None, None,91.0,2017-02-19 09:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.0, None, None,0.0, None,6.6, None,0.9, None, None, None,84.0,2017-02-19 10:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0, None, None,1.6, None,7.1, None,0.4, None, None, None,84.0,2017-02-19 11:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, None, None,1.6, None,7.9, None,0.5, None, None, None,85.0,2017-02-19 12:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0, None, None,0.4, None,8.4, None,0.5, None, None, None,85.0,2017-02-19 13:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0, None, None,0.2, None,9.3, None,1.1, None, None, None,83.0,2017-02-19 14:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0, None, None,0.0, None,8.6, None,0.6, None, None, None,84.0,2017-02-19 15:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, None, None,0.0, None,8.1, None,0.1, None, None, None,85.0,2017-02-19 16:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0, None, None,0.0, None,7.5, None,-0.3, None, None, None,86.0,2017-02-19 17:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0, None, None,0.0, None,5.9, None,-1.7, None, None, None,92.0,2017-02-19 18:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.0, None, None,0.0, None,4.8, None,-2.4, None, None, None,94.0,2017-02-19 19:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.0, None, None,0.0, None,5.4, None,-2.1, None, None, None,93.0,2017-02-19 20:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, None, None,0.0, None,7.5, None,-2.0, None, None, None,94.0,2017-02-19 21:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, None, None,0.0, None,6.3, None,-1.8, None, None, None,94.0,2017-02-19 22:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0, None, None,0.0, None,8.0, None,-1.9, None, None, None,92.0,2017-02-19 23:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0, None, None,0.0, None,8.8, None,-2.1, None, None, None,91.0,2017-02-20 00:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0, None, None,0.0, None,9.5, None,-2.0, None, None, None,91.0,2017-02-20 01:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, None, None,0.0, None,6.7, None,-1.9, None, None, None,91.0,2017-02-20 02:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, None, None,0.0, None,6.3, None,-1.9, None, None, None,93.0,2017-02-20 03:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0, None, None,0.0, None,6.8, None,-2.0, None, None, None,93.0,2017-02-20 04:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0, None, None,0.0, None,4.5, None,-2.1, None, None, None,93.0,2017-02-20 05:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0, None, None,0.0, None,5.2, None,-1.9, None, None, None,93.0,2017-02-20 06:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.0, None, None,0.0, None,6.7, None,-1.8, None, None, None,92.0,2017-02-20 07:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0, None, None,0.0, None,6.4, None,-1.4, None, None, None,90.0,2017-02-20 08:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0, None, None,0.0, None,3.8, None,-0.2, None, None, None,84.0,2017-02-20 09:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, None, None,0.4, None,3.4, None,0.7, None, None, None,78.0,2017-02-20 10:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0, None, None,0.2, None,4.6, None,2.3, None, None, None,73.0,2017-02-20 11:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0, None, None,0.0, None,5.1, None,2.4, None, None, None,76.0,2017-02-20 12:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0, None, None,0.0, None,3.1, None,2.7, None, None, None,78.0,2017-02-20 13:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0, None, None,0.0, None,4.0, None,3.1, None, None, None,78.0,2017-02-20 14:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.0, None, None,0.2, None,2.2, None,2.4, None, None, None,86.0,2017-02-20 15:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0, None, None,0.2, None,3.2, None,1.4, None, None, None,90.0,2017-02-20 16:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0, None, None,0.2, None,2.9, None,0.5, None, None, None,92.0,2017-02-20 17:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0, None, None,0.0, None,3.9, None,-0.5, None, None, None,93.0,2017-02-20 18:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.0, None, None,0.0, None,3.7, None,-1.0, None, None, None,93.0,2017-02-20 19:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, None, None,0.0, None,2.8, None,-1.1, None, None, None,92.0,2017-02-20 20:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0, None, None,0.0, None,1.8, None,-2.3, None, None, None,94.0,2017-02-20 21:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,6.3, None,-3.0, None, None, None,94.0,2017-02-20 22:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0, None, None,0.0, None,2.2, None,-4.4, None, None, None,93.0,2017-02-20 23:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.0, None, None,0.0, None,2.0, None,-4.7, None, None, None,93.0,2017-02-21 00:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0, None, None,0.0, None,1.9, None,-4.2, None, None, None,94.0,2017-02-21 01:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.0, None, None,0.0, None,1.7, None,-3.1, None, None, None,94.0,2017-02-21 02:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0, None, None,0.0, None,1.8, None,-3.4, None, None, None,94.0,2017-02-21 03:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346.0, None, None,0.0, None,2.1, None,-4.2, None, None, None,93.0,2017-02-21 04:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0, None, None,0.0, None,1.6, None,-3.8, None, None, None,92.0,2017-02-21 05:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.0, None, None,0.0, None,1.7, None,-4.3, None, None, None,91.0,2017-02-21 06:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0, None, None,0.0, None,2.7, None,-5.9, None, None, None,88.0,2017-02-21 07:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0, None, None,0.0, None,2.4, None,-5.6, None, None, None,89.0,2017-02-21 08:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0, None, None,0.0, None,2.0, None,-3.3, None, None, None,87.0,2017-02-21 09:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
