ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
12.0,0.0,-6.0,12.0,2018-01-08,96.0,-3.0,2,,,,,,,,,,,,,
4.0,0.0,-4.5,4.0,2018-01-09,105.0,-4.5,2,,,,,,,,,,,,,
2.0,0.0,-9.5,2.0,2018-01-10,107.0,-9.5,2,,,,,,,,,,,,,
0.0,0.0,-16.0,0.0,2018-01-11,108.0,-9.0,2,,,,,,,,,,,,,
7.0,0.0,-11.5,7.0,2018-01-12,104.0,-3.5,2,,,,,,,,,,,,,
0.0,0.0,-5.0,0.0,2018-01-13,110.0,0.0,2,,,,,,,,,,,,,
0.0,0.0,-4.0,0.0,2018-01-14,109.0,1.0,2,,,,,,,,,,,,,
10.0,0.0,-3.0,10.0,2018-01-08,58.0,-0.5,2,,,,,,,,,,,,,
4.0,0.0,-2.5,4.0,2018-01-09,64.0,0.5,2,,,,,,,,,,,,,
2.0,0.0,-7.0,2.0,2018-01-10,65.0,-5.5,2,,,,,,,,,,,,,
0.0,0.0,-16.0,0.0,2018-01-11,66.0,-6.5,2,,,,,,,,,,,,,
6.0,0.0,-15.5,6.0,2018-01-12,61.0,-3.5,2,,,,,,,,,,,,,
0.0,0.0,-11.0,0.0,2018-01-13,66.0,1.5,2,,,,,,,,,,,,,
0.0,0.0,-5.0,0.0,2018-01-14,63.0,3.5,2,,,,,,,,,,,,,
12.0,0.0, -6.0,12.0,2018-01-08,118.0,-3.5,2,,,,,,,,,,,,,
6.0,0.0, -5.5,6.0,2018-01-09,129.0,-5.5,2,,,,,,,,,,,,,
3.0,0.0, -11.5,3.0,2018-01-10,131.0,-12.0,2,,,,,,,,,,,,,
0.0,0.0, -15.5,0.0,2018-01-11,131.0,-9.0,2,,,,,,,,,,,,,
7.0,0.0, -12.0,7.0,2018-01-12,130.0,-5.0,2,,,,,,,,,,,,,
0.0,0.0, None,0.0,2018-01-13,133.0,0.0,2,,,,,,,,,,,,,
0.0,0.0, -4.0,0.0,2018-01-14,134.0,-0.5,2,,,,,,,,,,,,,
,,,,2018-01-08 00:00:00,,,2,37.0, None, None,0.0, None,4.3, None,-4.3, None, None, None,96.0,
