ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,snw_dpth,dwpt_temp
0.0,0.0,1.5,0.0,2020-12-16,0.0,5.5,51,,,,,,,,,,,
0.0,0.0,1.5,0.0,2020-12-17,0.0,6.0,51,,,,,,,,,,,
0.0,0.0,3.5,0.0,2020-12-18,0.0,7.0,51,,,,,,,,,,,
0.0,0.0,2.5,0.0,2020-12-19,0.0,8.5,51,,,,,,,,,,,
3.0,0.0,4.5,3.0,2020-12-20,0.0,10.5,51,,,,,,,,,,,
12.0,0.0,0.5,12.0,2020-12-21,3.0,3.0,51,,,,,,,,,,,
0.0,0.0,0.0,0.0,2020-12-22,10.0,3.5,51,,,,,,,,,,,
,,,,2020-12-16 00:00:00,,,51,2.6,-4.4,-4.365,99.8,0.0,0.0,-3.6,100.0,-5.5,-6999.0,-4.0
,,,,2020-12-16 01:00:00,,,51,2.6,-4.4,-4.424,99.9,0.0,0.0,-3.6,100.0,-5.5,-6999.0,-5.0
,,,,2020-12-16 02:00:00,,,51,2.6,-3.3,-3.255,99.9,0.0,0.0,-3.3,100.0,-5.5,-6999.0,-3.0
,,,,2020-12-16 03:00:00,,,51,2.6,-4.3,-4.281,99.9,0.0,0.0,-3.3,100.0,-5.5,-6999.0,-4.0
,,,,2020-12-16 04:00:00,,,51,2.6,-4.2,-4.182,99.8,0.0,0.0,-3.0,100.0,-5.5,-6999.0,-4.0
,,,,2020-12-16 05:00:00,,,51,2.6,-1.8,-1.787,99.8,0.0,0.0,-1.7,100.0,-5.5,-6999.0,-2.0
