ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
14.0, 0.0, -5.5, 14.0,2020-12-16, 82.0, -3.0,51,,,,,,,,,,,,,
9.0, 0.0, -5.5, 9.0,2020-12-17, 95.0, -4.5,51,,,,,,,,,,,,,
, None, -6.0, None,2020-12-18, 103.0, None,51,,,,,,,,,,,,,
2.0, 0.0, None, 2.0,2020-12-19, None, -2.0,51,,,,,,,,,,,,,
0.0, 0.0, -6.0, 0.0,2020-12-20, 106.0, -3.5,51,,,,,,,,,,,,,
10.0, 0.0, -9.0, 10.0,2020-12-21, 104.0, -7.0,51,,,,,,,,,,,,,
1.0, 0.0, -11.0, 1.0,2020-12-22, 125.0, -9.0,51,,,,,,,,,,,,,
12.0,0.0,-4.5,12.0,2020-12-16,40.0,-1.0,51,,,,,,,,,,,,,
7.0,0.0,-2.5,7.0,2020-12-17,48.0,0.5,51,,,,,,,,,,,,,
6.0,0.0,-3.0,6.0,2020-12-18,53.0,1.0,51,,,,,,,,,,,,,
1.0,0.0,-3.5,1.0,2020-12-19,57.0,2.5,51,,,,,,,,,,,,,
0.0,0.0,-5.5,0.0,2020-12-20,55.0,2.0,51,,,,,,,,,,,,,
9.0,0.0,-5.0,9.0,2020-12-21,53.0,-3.0,51,,,,,,,,,,,,,
0.0,0.0,-6.5,0.0,2020-12-22,64.0,-4.5,51,,,,,,,,,,,,,
10.0,0.0,-7.5,10.0,2020-12-16,104.0,-5.5,51,,,,,,,,,,,,,
9.0,0.0,-7.5,9.0,2020-12-17,113.0,-6.0,51,,,,,,,,,,,,,
8.0,0.0,-7.5,8.0,2020-12-18,120.0,-4.0,51,,,,,,,,,,,,,
4.0,0.0,-8.5,4.0,2020-12-19,124.0,-3.0,51,,,,,,,,,,,,,
0.0,0.0,-7.5,0.0,2020-12-20,121.0,-5.0,51,,,,,,,,,,,,,
8.0,0.0,-11.0,8.0,2020-12-21,120.0,-8.5,51,,,,,,,,,,,,,
1.0,0.0,-13.0,1.0,2020-12-22,138.0,-12.5,51,,,,,,,,,,,,,
,,,,2020-12-16 00:00:00,,,51,163.0, 97.0, 3.1,0.0, -3.8,1.7, -3.4,-3.5, 178.0, 0.0, 0.0,97.0,
,,,,2020-12-16 01:00:00,,,51,210.0, 97.0, 1.7,0.0, -3.9,3.7, -3.5,-3.1, 163.0, 0.0, 0.0,97.0,
,,,,2020-12-16 02:00:00,,,51,186.0, 97.0, 3.7,0.0, -3.5,2.2, -3.1,-3.2, 210.0, 0.0, 0.0,97.0,
,,,,2020-12-16 03:00:00,,,51,190.0, 97.0, 2.2,0.0, -3.6,1.8, -3.2,-3.3, 186.0, 0.0, 0.0,97.0,
,,,,2020-12-16 04:00:00,,,51,195.0, 97.0, 1.8,0.0, -3.7,2.4, -3.3,-3.1, 190.0, 0.0, 0.0,97.0,
,,,,2020-12-16 05:00:00,,,51,247.0, 97.0, 2.4,0.0, -3.5,4.0, -3.1,-3.3, 195.0, 0.0, 0.0,97.0,
,,,,2020-12-16 06:00:00,,,51,265.0, 97.0, 4.0,0.0, -3.7,2.8, -3.3,-3.3, 247.0, 0.0, 0.0,97.0,
,,,,2020-12-16 07:00:00,,,51,200.0, 97.0, 2.8,0.0, -3.7,3.5, -3.3,-3.2, 265.0, 0.0, 0.0,97.0,
,,,,2020-12-16 08:00:00,,,51,177.0, 97.0, 3.5,0.0, -3.6,2.3, -3.2,-2.9, 200.0, 0.0, 0.0,97.0,
,,,,2020-12-16 09:00:00,,,51,128.0, 97.0, 2.3,0.0, -3.3,1.0, -2.9,-2.5, 177.0, 0.0, 0.0,96.0,
,,,,2020-12-16 10:00:00,,,51,145.0, 96.0, 1.0,0.0, -3.0,3.2, -2.5,-2.5, 128.0, 0.0, 0.0,96.0,
,,,,2020-12-16 11:00:00,,,51,112.0, 96.0, 3.2,0.0, -3.0,1.8, -2.5,-2.6, 145.0, 0.0, 0.0,96.0,
,,,,2020-12-16 12:00:00,,,51,103.0, 96.0, 1.8,0.0, -3.1,1.7, -2.6,-2.4, 112.0, 0.0, 0.0,96.0,
,,,,2020-12-16 13:00:00,,,51,89.0, 96.0, 1.7,0.0, -2.9,2.8, -2.4,-2.6, 103.0, 0.0, 0.0,96.0,
,,,,2020-12-16 14:00:00,,,51,83.0, 96.0, 2.8,0.0, -3.1,4.9, -2.6,-3.9, 89.0, 0.0, 0.0,97.0,
,,,,2020-12-16 15:00:00,,,51,88.0, 97.0, 4.9,0.0, -4.3,3.2, -3.9,-4.0, 83.0, 0.0, 0.0,97.0,
,,,,2020-12-16 16:00:00,,,51,66.0, 97.0, 3.2,0.0, -4.4,3.2, -4.0,-4.2, 88.0, 0.0, 0.0,97.0,
,,,,2020-12-16 17:00:00,,,51,93.0, 97.0, 3.2,0.0, -4.6,2.8, -4.2,-4.0, 66.0, 0.0, 0.0,97.0,
,,,,2020-12-16 18:00:00,,,51,112.0, 97.0, 2.8,0.0, -4.4,3.6, -4.0,-4.1, 93.0, 0.0, 0.0,96.0,
,,,,2020-12-16 19:00:00,,,51,105.0, 96.0, 3.6,0.0, -4.6,3.9, -4.1,-4.1, 112.0, 0.0, 0.0,96.0,
,,,,2020-12-16 20:00:00,,,51,107.0, 96.0, 3.9,0.0, -4.6,3.1, -4.1,-3.9, 105.0, 0.0, 0.0,96.0,
,,,,2020-12-16 21:00:00,,,51,141.0, 96.0, 3.1,0.0, -4.4,3.8, -3.9,-3.6, 107.0, 0.0, 0.0,97.0,
,,,,2020-12-16 22:00:00,,,51,134.0, 97.0, 3.8,0.0, -4.0,3.9, -3.6,-3.5, 141.0, 0.0, 0.0,97.0,
,,,,2020-12-16 23:00:00,,,51,141.0, 97.0, 3.9,0.0, -3.9,3.3, -3.5,-3.4, 134.0, 0.0, 0.0,97.0,
,,,,2020-12-17 00:00:00,,,51,162.0, 97.0, 3.3,0.0, -3.8,3.5, -3.4,-3.3, 141.0, 0.0, 0.0,97.0,
,,,,2020-12-17 01:00:00,,,51,171.0, 97.0, 3.5,0.0, -3.7,4.0, -3.3,-3.2, 162.0, 0.0, 0.0,97.0,
,,,,2020-12-17 02:00:00,,,51,159.0, 97.0, 4.0,0.0, -3.6,3.9, -3.2,-3.2, 171.0, 0.0, 0.0,97.0,
,,,,2020-12-17 03:00:00,,,51,202.0, 97.0, 3.9,0.0, -3.6,3.7, -3.2,-3.2, 159.0, 0.0, 0.0,97.0,
,,,,2020-12-17 04:00:00,,,51,221.0, 97.0, 3.7,0.0, -3.6,3.5, -3.2,-3.2, 202.0, 0.0, 0.0,97.0,
,,,,2020-12-17 05:00:00,,,51,257.0, 97.0, 3.5,0.0, -3.6,3.4, -3.2,-3.1, 221.0, 0.0, 0.0,97.0,
,,,,2020-12-17 06:00:00,,,51,275.0, 97.0, 3.4,0.0, -3.5,4.7, -3.1,-3.0, 257.0, 0.0, 0.0,98.0,
,,,,2020-12-17 07:00:00,,,51,277.0, 98.0, 4.7,0.0, -3.3,6.1, -3.0,-2.9, 275.0, 0.0, 0.0,98.0,
,,,,2020-12-17 08:00:00,,,51,272.0, 98.0, 6.1,0.0, -3.2,4.6, -2.9,-2.6, 277.0, 0.0, 0.0,98.0,
