pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 11.78, 73.1, 19.4, None, 42.83, 2.722, 181.7, 7.0, None, 11.8, 11.7, 7.0, 0.0, None, None, 73.0,2022-07-09 00:00:00, None,28
0.0, 9.39, 84.2, 19.4, None, 47.52, 2.901, 168.9, 7.0, None, 9.4, 9.5, 7.0, 0.0, None, None, 84.0,2022-07-09 01:00:00, None,28
0.0, 9.13, 87.0, 19.4, None, 38.2, 3.807, 145.1, 7.0, None, 9.1, 9.0, 7.0, 0.0, None, None, 87.0,2022-07-09 02:00:00, None,28
0.0, 10.11, 82.7, 19.4, None, 49.45, 2.589, 172.0, 7.0, None, 10.1, 7.9, 7.0, 0.0, None, None, 83.0,2022-07-09 03:00:00, None,28
0.0, 9.61, 84.4, 19.4, None, 61.4, 3.058, 144.3, 7.0, None, 9.6, 7.8, 7.0, 0.0, None, None, 84.0,2022-07-09 04:00:00, None,28
0.0, 10.65, 76.75, 19.4, None, 32.77, 3.046, 124.8, 6.0, None, 10.7, 7.8, 6.0, 0.0, None, None, 77.0,2022-07-09 05:00:00, None,28
0.0, 8.47, 83.8, 19.4, None, 66.54, 2.203, 59.06, 6.0, None, 8.5, 7.8, 6.0, 0.0, None, None, 84.0,2022-07-09 06:00:00, None,28
0.0, 12.6, 68.8, 12.7, None, 46.12, 1.191, 1.224, 7.0, None, 12.6, 8.3, 7.0, 0.0, None, None, 69.0,2022-07-09 07:00:00, None,28
0.0, 13.92, 64.73, 14.5, None, 69.71, 3.41, 37.42, 8.0, None, 13.9, 8.3, 8.0, 0.0, None, None, 65.0,2022-07-09 08:00:00, None,28
0.0, 15.29, 57.16, 15.5, None, 62.6, 4.148, 310.4, 7.0, None, 15.3, 8.3, 7.0, 0.0, None, None, 57.0,2022-07-09 09:00:00, None,28
0.0, 16.6, 53.37, 16.9, None, 56.0, 4.802, 300.2, 7.0, None, 16.6, 8.3, 7.0, 0.0, None, None, 53.0,2022-07-09 10:00:00, None,28
0.0, 16.96, 51.14, 17.9, None, 57.07, 6.318, 308.6, 7.0, None, 17.0, 8.3, 7.0, 0.0, None, None, 51.0,2022-07-09 11:00:00, None,28
0.0, 17.4, 48.88, 17.9, None, 29.49, 6.3, 300.7, 7.0, None, 17.4, 8.3, 7.0, 0.0, None, None, 49.0,2022-07-09 12:00:00, None,28
0.0, 18.33, 46.49, 18.6, None, 45.84, 6.973, 301.0, 6.0, None, 18.3, 8.3, 6.0, 0.0, None, None, 46.0,2022-07-09 13:00:00, None,28
0.0, 18.81, 43.11, 19.0, None, 27.31, 8.62, 295.1, 6.0, None, 18.8, 8.3, 6.0, 0.0, None, None, 43.0,2022-07-09 14:00:00, None,28
0.0, 18.82, 42.32, 19.7, None, 34.62, 8.79, 292.7, 6.0, None, 18.8, 8.3, 6.0, 0.0, None, None, 42.0,2022-07-09 15:00:00, None,28
0.0, 18.32, 43.83, 19.7, None, 46.82, 7.64, 287.6, 6.0, None, 18.3, 8.3, 6.0, 0.0, None, None, 44.0,2022-07-09 16:00:00, None,28
0.0, 19.17, 40.99, 19.7, None, 41.63, 9.29, 291.4, 5.0, None, 19.2, 8.3, 5.0, 0.0, None, None, 41.0,2022-07-09 17:00:00, None,28
0.0, 19.49, 41.74, 19.9, None, 39.13, 12.28, 289.1, 6.0, None, 19.5, 8.3, 6.0, 0.0, None, None, 42.0,2022-07-09 18:00:00, None,28
0.0, 18.23, 44.05, 19.6, None, 67.81, 6.877, 339.4, 6.0, None, 18.2, 17.7, 6.0, 0.0, None, None, 44.0,2022-07-09 19:00:00, None,28
0.0, 17.47, 47.69, 19.6, None, 73.35, 5.387, 309.7, 7.0, None, 17.5, 17.2, 7.0, 0.0, None, None, 48.0,2022-07-09 20:00:00, None,28
0.0, 15.9, 54.59, 19.6, None, 69.29, 5.38, 289.0, 6.0, None, 15.9, 15.7, 6.0, 0.0, None, None, 55.0,2022-07-09 21:00:00, None,28
None, 14.46, 60.61, None, None, 68.82, 4.452, 126.3, None, None, None, None, 7.0, None, None, None, None,2022-07-09 22:00:00, None,28
0.0, 13.36, 65.1, 19.6, None, 50.11, 5.261, 102.8, 7.0, None, 13.4, 13.4, 7.0, 0.0, None, None, 65.0,2022-07-09 23:00:00, None,28
0.0, 12.72, 65.19, 19.6, None, 25.28, 8.36, 113.3, 7.0, None, 12.7, 12.6, 7.0, 0.0, None, None, 65.0,2022-07-10 00:00:00, None,28
0.0, 11.98, 69.72, 19.6, None, 15.12, 10.31, 116.8, 7.0, None, 12.0, 11.7, 7.0, 0.0, None, None, 70.0,2022-07-10 01:00:00, None,28
0.0, 12.16, 68.27, 19.6, None, 24.84, 4.763, 122.1, 7.0, None, 12.2, 11.7, 7.0, 0.0, None, None, 68.0,2022-07-10 02:00:00, None,28
0.0, 12.42, 67.75, 19.6, None, 18.04, 5.058, 112.6, 7.0, None, 12.4, 11.7, 7.0, 0.0, None, None, 68.0,2022-07-10 03:00:00, None,28
0.0, 12.07, 69.82, 19.6, None, 21.38, 5.772, 119.5, 7.0, None, 12.1, 11.7, 7.0, 0.0, None, None, 70.0,2022-07-10 04:00:00, None,28
0.0, 12.03, 69.83, 19.6, None, 21.36, 5.678, 118.5, 6.0, None, 12.0, 11.7, 6.0, 0.0, None, None, 70.0,2022-07-10 05:00:00, None,28
0.0, 12.23, 69.37, 19.6, None, 35.74, 3.666, 123.3, 7.0, None, 12.2, 11.5, 7.0, 0.0, None, None, 69.0,2022-07-10 06:00:00, None,28
