CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 7.81, 18.11, None, None, None, None, 2.81, 0.115, 23.78, -15.0, None, 7.8, 7.8, -0.6, -15.0, None, None, 12.9, None, None, 18.0, None,2022-07-09 00:00:00, None, None, None, None,28
None, 7.44, 18.22, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 7.4, 7.4, -0.5, -15.0, None, None, 12.9, None, None, 18.0, None,2022-07-09 01:00:00, None, None, None, None,28
None, 7.94, 18.07, None, None, None, None, 13.02, 0.019, 74.9, -15.0, None, 7.9, 7.4, -0.5, -15.0, None, None, 12.9, None, None, 18.0, None,2022-07-09 02:00:00, None, None, None, None,28
None, 7.12, 18.31, None, None, None, None, 8.94, 0.217, 338.5, -15.0, None, 7.1, 7.0, -0.2, -15.0, None, None, 12.9, None, None, 18.0, None,2022-07-09 03:00:00, None, None, None, None,28
None, 6.845, 18.4, None, None, None, None, 0.0, 0.0, 349.6, -16.0, None, 6.8, 6.8, -0.3, -16.0, None, None, 12.9, None, None, 18.0, None,2022-07-09 04:00:00, None, None, None, None,28
None, 6.626, 18.46, None, None, None, None, 0.0, 0.0, 0.0, -16.0, None, 6.6, 6.5, -0.2, -16.0, None, None, 12.9, None, None, 18.0, None,2022-07-09 05:00:00, None, None, None, None,28
None, 6.93, 18.37, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 6.9, 6.5, 0.0, -15.0, None, None, 12.9, None, None, 18.0, None,2022-07-09 06:00:00, None, None, None, None,28
None, 7.98, 18.06, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 8.0, 6.9, -0.3, -15.0, None, None, 8.0, None, None, 18.0, None,2022-07-09 07:00:00, None, None, None, None,28
None, 9.17, 17.7, None, None, None, None, 0.0, 0.0, 0.0, -14.0, None, 9.2, 6.9, 0.6, -14.0, None, None, 9.2, None, None, 18.0, None,2022-07-09 08:00:00, None, None, None, None,28
None, 12.34, 16.75, None, None, None, None, 0.0, 0.0, 0.0, -12.0, None, 12.3, 6.9, 0.7, -12.0, None, None, 12.3, None, None, 17.0, None,2022-07-09 09:00:00, None, None, None, None,28
