air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
11.0,11.0, 0.0,14.8,75.0,2022-07-09 00:00:00, -2.0,7.0,28
10.4,10.3, 0.0,14.8,77.0,2022-07-09 01:00:00, -1.0,6.0,28
10.1,9.9, 0.0,14.8,78.0,2022-07-09 02:00:00, -1.0,7.0,28
10.4,9.9, 0.0,14.8,78.0,2022-07-09 03:00:00, -1.0,7.0,28
10.5,9.9, 0.0,14.8,78.0,2022-07-09 04:00:00, -1.0,7.0,28
9.6,9.3, 0.0,14.8,83.0,2022-07-09 05:00:00, -1.0,7.0,28
9.2,8.9, 0.0,14.8,83.0,2022-07-09 06:00:00, -2.0,6.0,28
8.9,8.9, 0.0,9.4,85.0,2022-07-09 07:00:00, -2.0,7.0,28
10.3,8.9, 0.0,10.4,71.0,2022-07-09 08:00:00, -2.0,5.0,28
11.4,8.9, 1.0,11.4,64.0,2022-07-09 09:00:00, -1.0,5.0,28
13.3,8.9, 1.0,13.2,59.0,2022-07-09 10:00:00, -1.0,6.0,28
15.6,8.9, 1.0,16.0,52.0,2022-07-09 11:00:00, -1.0,5.0,28
14.5,8.9, 0.0,17.4,58.0,2022-07-09 12:00:00, -1.0,6.0,28
17.7,8.9, 1.0,17.4,47.0,2022-07-09 13:00:00, 0.0,7.0,28
15.6,8.9, -1.0,19.9,46.0,2022-07-09 14:00:00, -2.0,4.0,28
16.9,8.9, 0.0,19.9,43.0,2022-07-09 15:00:00, -1.0,5.0,28
15.1,8.9, 1.0,19.9,50.0,2022-07-09 16:00:00, -1.0,5.0,28
14.6,8.9, 0.0,19.9,50.0,2022-07-09 17:00:00, -1.0,4.0,28
16.4,8.9, 0.0,19.9,47.0,2022-07-09 18:00:00, -1.0,5.0,28
14.2,14.4, 0.0,16.4,54.0,2022-07-09 19:00:00, -1.0,5.0,28
13.2,13.0, 0.0,16.4,57.0,2022-07-09 20:00:00, -1.0,5.0,28
11.1,11.2, 0.0,16.4,64.0,2022-07-09 21:00:00, -2.0,5.0,28
10.7,10.4, 0.0,16.4,68.0,2022-07-09 23:00:00, -1.0,5.0,28
9.3,9.1, 1.0,16.4,72.0,2022-07-10 00:00:00, -1.0,4.0,28
8.9,8.1, 0.0,16.4,74.0,2022-07-10 01:00:00, -1.0,4.0,28
9.3,8.0, 0.0,16.4,70.0,2022-07-10 02:00:00, -1.0,4.0,28
9.0,8.0, -1.0,16.4,71.0,2022-07-10 03:00:00, -2.0,4.0,28
8.4,8.0, 1.0,16.4,72.0,2022-07-10 04:00:00, -1.0,4.0,28
7.5,7.4, 0.0,16.4,77.0,2022-07-10 05:00:00, -1.0,4.0,28
7.9,7.4, 0.0,16.4,73.0,2022-07-10 06:00:00, -2.0,3.0,28
8.7,7.7, 0.0,9.0,74.0,2022-07-10 07:00:00, -1.0,4.0,28
8.1,7.7, 1.0,9.0,84.0,2022-07-10 08:00:00, -1.0,5.0,28
10.3,7.7, 0.0,10.2,67.0,2022-07-10 09:00:00, -1.0,5.0,28
10.0,7.7, 0.0,11.1,73.0,2022-07-10 10:00:00, -1.0,5.0,28
8.2,7.7, 0.0,11.1,84.0,2022-07-10 11:00:00, -1.0,6.0,28
14.2,7.7, 1.0,14.5,58.0,2022-07-10 12:00:00, 0.0,6.0,28
12.0,7.7, -1.0,14.5,65.0,2022-07-10 13:00:00, -1.0,6.0,28
9.4,7.5, 0.0,14.5,80.0,2022-07-10 14:00:00, -1.0,6.0,28
11.7,7.5, 0.0,14.5,70.0,2022-07-10 15:00:00, -1.0,7.0,28
12.1,7.5, -1.0,16.0,69.0,2022-07-10 16:00:00, -1.0,6.0,28
12.6,7.5, 1.0,16.0,59.0,2022-07-10 17:00:00, -1.0,5.0,28
13.2,7.5, -1.0,16.0,58.0,2022-07-10 18:00:00, -2.0,6.0,28
12.7,11.3, 0.0,13.5,61.0,2022-07-10 19:00:00, -2.0,5.0,28
11.3,11.3, 0.0,13.5,64.0,2022-07-10 20:00:00, -2.0,5.0,28
10.7,10.4, 1.0,13.5,62.0,2022-07-10 21:00:00, -1.0,4.0,28
10.2,10.3, -1.0,13.5,66.0,2022-07-10 22:00:00, -2.0,4.0,28
9.5,9.6, 0.0,13.5,71.0,2022-07-10 23:00:00, -2.0,5.0,28
9.7,9.2, 1.0,13.5,68.0,2022-07-11 00:00:00, -2.0,4.0,28
9.5,8.3, 0.0,13.5,68.0,2022-07-11 01:00:00, -2.0,4.0,28
9.1,8.3, 0.0,13.5,71.0,2022-07-11 02:00:00, -2.0,4.0,28
