pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 17.2, None, None, None, None, None, None, 6.6, None, 2.0,2022-07-09 00:00:00, 2.0, 2.487, None,28
None, None, 17.2, None, None, None, None, None, None, -33.6, None, 0.0,2022-07-09 01:00:00, 2.0, None, None,28
None, None, 17.2, None, None, None, None, 11.7, None, 27.4, None, 0.0,2022-07-09 02:00:00, 2.0, None, None,28
None, None, 17.2, None, None, None, None, None, None, -12.0, None, 0.0,2022-07-09 03:00:00, 2.0, 2.442, None,28
None, None, 17.2, None, None, None, None, None, None, -12.6, None, -1.0,2022-07-09 04:00:00, 1.0, None, None,28
None, None, 17.2, None, None, None, None, None, None, 12.0, None, 0.0,2022-07-09 05:00:00, 2.0, None, None,28
None, None, 17.2, None, None, None, None, None, None, 12.9, None, -1.0,2022-07-09 06:00:00, 1.0, None, None,28
None, None, 10.7, None, None, None, None, 10.7, None, -32.9, None, 1.0,2022-07-09 07:00:00, 2.0, None, None,28
None, None, 11.9, None, None, None, None, None, None, 15.0, None, 0.0,2022-07-09 08:00:00, 2.0, 2.347, None,28
None, None, 11.9, None, None, None, None, None, None, -34.6, None, 0.0,2022-07-09 09:00:00, 2.0, None, None,28
None, None, 16.5, None, None, None, None, 16.5, None, 63.5, None, 0.0,2022-07-09 10:00:00, 2.0, None, None,28
None, None, 17.6, None, None, None, None, None, None, None, None, 0.0,2022-07-09 12:00:00, 2.0, None, None,28
None, None, 17.6, None, None, None, None, None, None, 54.4, None, 0.0,2022-07-09 13:00:00, 2.0, None, None,28
None, None, 18.6, None, None, None, None, None, None, -23.5, None, 0.0,2022-07-09 14:00:00, 2.0, None, None,28
None, None, 18.6, None, None, None, None, None, None, -45.4, None, 151.0,2022-07-09 15:00:00, 152.0, None, None,28
None, None, 18.6, None, None, None, None, None, None, -83.6, None, 23.0,2022-07-09 16:00:00, 175.0, 174.5, None,28
None, None, 23.9, None, None, None, None, None, None, 130.5, None, 0.0,2022-07-09 17:00:00, 175.0, 174.5, None,28
None, None, 23.9, None, None, None, None, None, None, 31.6, None, 0.0,2022-07-09 18:00:00, 175.0, 174.5, None,28
None, None, 21.2, None, None, None, None, None, None, 12.5, None, 0.0,2022-07-09 19:00:00, 175.0, 174.5, None,28
None, None, 21.2, None, None, None, None, None, None, -133.5, None, 0.0,2022-07-09 20:00:00, 175.0, 174.5, None,28
None, None, 21.2, None, None, None, None, None, None, 120.1, None, 0.0,2022-07-09 21:00:00, 175.0, 174.5, None,28
None, None, None, None, None, None, None, None, None, None, None, None,2022-07-09 22:00:00, None, 174.5, None,28
None, None, 21.2, None, None, None, None, None, None, -98.6, None, 0.0,2022-07-09 23:00:00, 175.0, 174.5, None,28
None, None, 21.2, None, None, None, None, None, None, 70.1, None, 0.0,2022-07-10 00:00:00, 175.0, 174.5, None,28
None, None, 21.2, None, None, None, None, None, None, 127.2, None, 0.0,2022-07-10 01:00:00, 175.0, 174.5, None,28
None, None, 21.2, None, None, None, None, None, None, -81.7, None, 0.0,2022-07-10 02:00:00, 175.0, 174.5, None,28
None, None, 21.2, None, None, None, None, 10.8, None, 106.0, None, 0.0,2022-07-10 03:00:00, 175.0, None, None,28
None, None, 21.2, None, None, None, None, None, None, -54.9, None, 0.0,2022-07-10 04:00:00, 175.0, 174.5, None,28
None, None, 21.2, None, None, None, None, None, None, -56.7, None, 0.0,2022-07-10 05:00:00, 175.0, 174.5, None,28
None, None, 21.2, None, None, None, None, None, None, -56.0, None, 0.0,2022-07-10 06:00:00, 175.0, 174.5, None,28
None, None, None, None, None, None, None, None, None, -26.2, None, 0.0,2022-07-10 07:00:00, 175.0, 174.5, None,28
None, None, 10.8, None, None, None, None, None, None, 14.1, None, 0.0,2022-07-10 08:00:00, 175.0, 174.5, None,28
None, None, 14.2, None, None, None, None, None, None, 24.2, None, 0.0,2022-07-10 09:00:00, 175.0, 174.5, None,28
None, None, 15.7, None, None, None, None, None, None, 29.4, None, 0.0,2022-07-10 11:00:00, 175.0, 174.5, None,28
None, None, 19.9, None, None, None, None, None, None, None, None, 0.0,2022-07-10 13:00:00, 175.0, 174.5, None,28
None, None, 20.9, None, None, None, None, None, None, -234.8, None, 0.0,2022-07-10 14:00:00, 175.0, 174.5, None,28
None, None, 20.9, None, None, None, None, None, None, 169.3, None, 0.0,2022-07-10 15:00:00, 175.0, 174.5, None,28
None, None, 22.8, None, None, None, None, None, None, 100.1, None, 0.0,2022-07-10 16:00:00, 175.0, 174.5, None,28
None, None, 22.8, None, None, None, None, None, None, 35.4, None, 0.0,2022-07-10 17:00:00, 175.0, 174.5, None,28
None, None, 22.8, None, None, None, None, 19.0, None, -135.0, None, 0.0,2022-07-10 18:00:00, 175.0, 174.5, None,28
None, None, 19.0, None, None, None, None, 18.4, None, 229.4, None, 0.0,2022-07-10 19:00:00, 175.0, None, None,28
None, None, 19.1, None, None, None, None, None, None, -0.2, None, 0.0,2022-07-10 20:00:00, 175.0, None, None,28
None, None, 19.1, None, None, None, None, None, None, -193.7, None, 0.0,2022-07-10 21:00:00, 175.0, 174.5, None,28
None, None, 19.1, None, None, None, None, 16.2, None, 193.3, None, 0.0,2022-07-10 22:00:00, 175.0, None, None,28
None, None, 19.1, None, None, None, None, None, None, -147.5, None, 0.0,2022-07-10 23:00:00, 175.0, 174.5, None,28
None, None, 19.1, None, None, None, None, 14.9, None, 22.7, None, 0.0,2022-07-11 00:00:00, 175.0, 174.5, None,28
None, None, 19.1, None, None, None, None, 14.6, None, 65.4, None, 0.0,2022-07-11 01:00:00, 175.0, None, None,28
None, None, 19.1, None, None, None, None, None, None, -159.7, None, 0.0,2022-07-11 02:00:00, 175.0, None, None,28
None, None, 19.1, None, None, None, None, 14.1, None, 218.7, None, 0.0,2022-07-11 03:00:00, 175.0, None, None,28
None, None, 19.1, None, None, None, None, None, None, -349.2, None, 0.0,2022-07-11 04:00:00, 175.0, 174.5, None,28
None, None, 19.1, None, None, None, None, None, None, 71.9, None, 0.0,2022-07-11 05:00:00, 175.0, 174.5, None,28
None, None, 19.1, None, None, None, None, None, None, 36.4, None, 0.0,2022-07-11 06:00:00, 175.0, 174.5, None,28
None, None, None, None, None, None, None, None, None, 146.5, None, 0.0,2022-07-11 07:00:00, 175.0, 174.5, None,28
None, None, 13.9, None, None, None, None, None, None, -9.8, None, 0.0,2022-07-11 08:00:00, 175.0, 174.5, None,28
None, None, 18.6, None, None, None, None, 18.6, None, 68.8, None, 0.0,2022-07-11 09:00:00, 175.0, None, None,28
None, None, 20.8, None, None, None, None, 20.8, None, 6.6, None, 0.0,2022-07-11 10:00:00, 175.0, None, None,28
None, None, 23.5, None, None, None, None, None, None, -240.7, None, 0.0,2022-07-11 11:00:00, 175.0, 174.5, None,28
None, None, 25.7, None, None, None, None, 25.7, None, 179.7, None, 0.0,2022-07-11 12:00:00, 175.0, 174.5, None,28
None, None, 27.4, None, None, None, None, 26.7, None, 76.9, None, 0.0,2022-07-11 13:00:00, 175.0, None, None,28
None, None, 29.4, None, None, None, None, None, None, -210.2, None, 0.0,2022-07-11 14:00:00, 175.0, 174.5, None,28
None, None, 30.1, None, None, None, None, 29.9, None, 206.0, None, 0.0,2022-07-11 15:00:00, 175.0, 174.5, None,28
None, None, 30.3, None, None, None, None, 30.2, None, -259.2, None, 0.0,2022-07-11 16:00:00, 175.0, 174.5, None,28
None, None, 30.3, None, None, None, None, None, None, 178.5, None, 0.0,2022-07-11 17:00:00, 175.0, None, None,28
None, None, 30.3, None, None, None, None, None, None, 59.6, None, 0.0,2022-07-11 18:00:00, 175.0, None, None,28
None, None, 26.1, None, None, None, None, 25.1, None, -22.2, None, 0.0,2022-07-11 19:00:00, 175.0, None, None,28
None, None, 26.1, None, None, None, None, 21.3, None, -0.2, None, 0.0,2022-07-11 21:00:00, 175.0, None, None,28
None, None, 26.1, None, None, None, None, None, None, -62.6, None, 0.0,2022-07-11 22:00:00, 175.0, None, None,28
None, None, 26.1, None, None, None, None, 19.2, None, 61.9, None, 0.0,2022-07-11 23:00:00, 175.0, None, None,28
None, None, 26.1, None, None, None, None, 18.2, None, -0.4, None, 0.0,2022-07-12 00:00:00, 175.0, None, None,28
None, None, 26.1, None, None, None, None, 17.3, None, -0.2, None, 0.0,2022-07-12 01:00:00, 175.0, None, None,28
None, None, 26.1, None, None, None, None, 14.4, None, -0.2, None, 0.0,2022-07-12 02:00:00, 175.0, None, None,28
None, None, 26.1, None, None, None, None, 14.6, None, -0.3, None, 0.0,2022-07-12 03:00:00, 175.0, None, None,28
None, None, 26.1, None, None, None, None, 14.3, None, 0.0, None, 0.0,2022-07-12 04:00:00, 175.0, None, None,28
None, None, 26.1, None, None, None, None, 11.7, None, -0.4, None, -151.0,2022-07-12 05:00:00, 25.0, None, None,28
None, None, 26.1, None, None, None, None, 11.9, None, 0.0, None, -23.0,2022-07-12 06:00:00, 3.0, 2.524, None,28
None, 11.44, 11.9, None, None, None, None, 11.4, 11.1, -0.1, None, 0.0,2022-07-12 07:00:00, 2.0, 2.498, None,28
None, 15.6, 15.6, None, None, None, None, 15.6, 11.1, 0.0, None, 0.0,2022-07-12 08:00:00, 3.0, 2.55, None,28
None, 18.52, 18.8, None, None, None, None, 18.5, 11.1, 0.0, None, 0.0,2022-07-12 09:00:00, 2.0, 2.365, None,28
None, None, 20.9, None, None, None, None, None, None, -174.4, None, 0.0,2022-07-12 10:00:00, 2.0, None, None,28
None, None, 23.4, None, None, None, None, None, None, -41.9, None, 0.0,2022-07-12 11:00:00, 2.0, None, None,28
None, None, 28.9, None, None, None, None, None, None, 17.8, None, 0.0,2022-07-12 12:00:00, 2.0, None, None,28
None, None, 31.7, None, None, None, None, 31.7, None, 197.9, None, 0.0,2022-07-12 13:00:00, 2.0, 1.773, None,28
None, None, 32.4, None, None, None, None, 31.1, None, 0.0, None, 0.0,2022-07-12 14:00:00, 2.0, 1.959, None,28
None, None, 32.4, None, None, None, None, 32.0, None, 0.2, None, 0.0,2022-07-12 15:00:00, 2.0, 1.632, None,28
None, None, 32.4, None, None, None, None, 31.8, None, -0.1, None, 0.0,2022-07-12 16:00:00, 2.0, 2.094, None,28
None, None, 32.4, None, None, None, None, None, None, -71.3, None, 0.0,2022-07-12 17:00:00, 2.0, None, None,28
None, None, 32.4, None, None, None, None, None, None, 35.5, None, 0.0,2022-07-12 18:00:00, 2.0, None, None,28
None, None, 28.6, None, None, None, None, None, None, -17.3, None, 0.0,2022-07-12 19:00:00, 2.0, None, None,28
None, None, 28.6, None, None, None, None, 26.5, None, 52.0, None, -1.0,2022-07-12 20:00:00, 1.0, 1.415, None,28
None, None, 28.6, None, None, None, None, 25.1, None, -0.4, None, 1.0,2022-07-12 21:00:00, 2.0, 2.43, None,28
None, None, 28.6, None, None, None, None, None, None, -3.4, None, -14.0,2022-07-12 22:00:00, -12.0, None, None,28
None, None, 28.6, None, None, None, None, 22.6, None, 2.8, None, -7.0,2022-07-12 23:00:00, -19.0, None, None,28
None, None, 28.6, None, None, None, None, 20.7, None, -0.4, None, 21.0,2022-07-13 00:00:00, 2.0, 2.314, None,28
None, None, 28.6, None, None, None, None, None, None, -20.6, None, 0.0,2022-07-13 01:00:00, 2.0, None, None,28
None, None, 28.6, None, None, None, None, None, None, -12.4, None, -4.0,2022-07-13 02:00:00, -1.0, None, None,28
None, None, 28.6, None, None, None, None, None, None, 26.4, None, 0.0,2022-07-13 03:00:00, -1.0, None, None,28
None, None, 28.6, None, None, None, None, 17.2, None, 6.0, None, 4.0,2022-07-13 04:00:00, 2.0, 2.094, None,28
None, None, 28.6, None, None, None, None, 16.5, None, -0.1, None, 0.0,2022-07-13 05:00:00, 2.0, 2.336, None,28
None, None, 28.6, None, None, None, None, 15.4, None, -0.1, None, 0.0,2022-07-13 06:00:00, 2.0, 2.384, None,28
None, 16.61, 16.7, None, None, None, None, 16.6, 15.4, 0.0, None, 0.0,2022-07-13 07:00:00, 3.0, 2.581, None,28
None, 18.34, 18.5, None, None, None, None, 18.3, 15.4, -0.2, None, 0.0,2022-07-13 08:00:00, 2.0, 2.222, None,28
None, 20.71, 21.0, None, None, None, None, 20.7, 15.4, -0.2, None, 0.0,2022-07-13 09:00:00, 2.0, 2.145, None,28
None, 21.81, 21.8, None, None, None, None, 21.8, 15.4, -0.1, None, 0.0,2022-07-13 10:00:00, 3.0, 2.6, None,28
None, 23.33, 24.2, None, None, None, None, 23.3, 15.4, 0.0, None, 0.0,2022-07-13 11:00:00, 3.0, 2.667, None,28
None, 25.61, 27.4, None, None, None, None, 25.6, 15.4, -0.2, None, 0.0,2022-07-13 12:00:00, 3.0, 2.799, None,28
None, None, 27.5, None, None, None, None, None, None, -20.4, None, 0.0,2022-07-13 13:00:00, 3.0, None, None,28
None, None, 29.3, None, None, None, None, 28.1, None, 20.3, None, -2.0,2022-07-13 14:00:00, 1.0, 0.732, None,28
None, None, 29.3, None, None, None, None, 26.6, None, -0.1, None, 2.0,2022-07-13 15:00:00, 2.0, 2.45, None,28
None, None, 29.3, None, None, None, None, 27.2, None, -0.2, None, 0.0,2022-07-13 16:00:00, 2.0, 2.415, None,28
None, None, 29.3, None, None, None, None, 26.6, None, 0.0, None, 0.0,2022-07-13 17:00:00, 2.0, 2.107, None,28
None, None, 29.3, None, None, None, None, None, None, -23.0, None, -1.0,2022-07-13 18:00:00, 1.0, 1.252, None,28
None, None, 24.4, None, None, None, None, 22.3, None, 22.6, None, 0.0,2022-07-13 19:00:00, 1.0, 1.152, None,28
None, None, 24.4, None, None, None, None, 20.3, None, -0.4, None, 1.0,2022-07-13 20:00:00, 2.0, 2.257, None,28
None, None, 24.4, None, None, None, None, 19.6, None, -0.2, None, 0.0,2022-07-13 21:00:00, 2.0, 2.228, None,28
None, None, 24.4, None, None, None, None, 18.3, None, -0.3, None, 0.0,2022-07-13 22:00:00, 2.0, 2.169, None,28
None, None, 24.4, None, None, None, None, 17.0, None, -0.3, None, 0.0,2022-07-13 23:00:00, 2.0, 2.154, None,28
None, None, 24.4, None, None, None, None, 16.4, None, 0.0, None, 0.0,2022-07-14 00:00:00, 2.0, 2.103, None,28
None, None, 24.4, None, None, None, None, 15.7, None, -0.4, None, 0.0,2022-07-14 01:00:00, 2.0, 2.105, None,28
None, None, 24.4, None, None, None, None, 14.1, None, 0.0, None, 0.0,2022-07-14 02:00:00, 2.0, 2.182, None,28
None, None, 24.4, None, None, None, None, 14.1, None, -1.0, None, 0.0,2022-07-14 03:00:00, 2.0, 2.254, None,28
None, None, 24.4, None, None, None, None, 13.1, None, 0.5, None, 0.0,2022-07-14 04:00:00, 2.0, 2.497, None,28
None, None, 24.4, None, None, None, None, 12.7, None, 0.0, None, 0.0,2022-07-14 05:00:00, 3.0, 2.506, None,28
None, None, 24.4, None, None, None, None, 9.8, None, 0.0, None, 0.0,2022-07-14 06:00:00, 2.0, 2.454, None,28
None, 10.47, 11.6, None, None, None, None, 10.5, 9.3, -0.5, None, 0.0,2022-07-14 07:00:00, 3.0, 2.547, None,28
None, None, 12.3, None, None, None, None, None, None, None, None, -14.0,2022-07-14 09:00:00, -11.0, None, None,28
None, None, 20.0, None, None, None, None, None, None, 2.1, None, -1.0,2022-07-14 10:00:00, -12.0, None, None,28
None, None, 24.2, None, None, None, None, 24.2, None, 2.3, None, 14.0,2022-07-14 11:00:00, 2.0, 2.046, None,28
None, None, 27.6, None, None, None, None, 27.6, None, 0.1, None, 1.0,2022-07-14 12:00:00, 3.0, 2.869, None,28
None, None, 28.2, None, None, None, None, 26.6, None, -0.1, None, 0.0,2022-07-14 13:00:00, 3.0, 2.894, None,28
None, None, 30.8, None, None, None, None, 29.7, None, -0.1, None, -1.0,2022-07-14 14:00:00, 2.0, 2.273, None,28
None, None, 30.9, None, None, None, None, None, None, None, None, 1.0,2022-07-14 16:00:00, 2.0, None, None,28
None, None, 30.9, None, None, None, None, 28.5, None, 42.9, None, -1.0,2022-07-14 17:00:00, 1.0, 0.63, None,28
None, None, 30.9, None, None, None, None, 27.1, None, -0.1, None, 2.0,2022-07-14 18:00:00, 2.0, 2.433, None,28
None, 25.79, 27.2, None, None, None, None, 25.8, 25.7, -0.2, None, 0.0,2022-07-14 19:00:00, 3.0, 2.503, None,28
None, 25.22, 27.2, None, None, None, None, 25.2, 25.2, -0.2, None, 0.0,2022-07-14 20:00:00, 2.0, 2.212, None,28
None, 22.35, 27.2, None, None, None, None, 22.4, 22.0, -0.2, None, 0.0,2022-07-14 21:00:00, 2.0, 2.326, None,28
None, 20.63, 27.2, None, None, None, None, 20.6, 20.6, -0.3, None, 0.0,2022-07-14 22:00:00, 2.0, 2.319, None,28
None, 18.55, 27.2, None, None, None, None, 18.6, 18.6, -0.3, None, 0.0,2022-07-14 23:00:00, 2.0, 2.16, None,28
None, 18.63, 27.2, None, None, None, None, 18.6, 17.7, -0.4, None, 0.0,2022-07-15 00:00:00, 2.0, 2.262, None,28
None, 16.53, 27.2, None, None, None, None, 16.5, 16.0, -0.1, None, 0.0,2022-07-15 01:00:00, 2.0, 2.4, None,28
None, 16.42, 27.2, None, None, None, None, 16.4, 16.0, -0.2, None, 0.0,2022-07-15 02:00:00, 2.0, 2.47, None,28
None, 14.85, 27.2, None, None, None, None, 14.9, 14.5, -0.2, None, 0.0,2022-07-15 03:00:00, 2.0, 2.415, None,28
None, 13.59, 27.2, None, None, None, None, 13.6, 12.7, -0.2, None, 0.0,2022-07-15 04:00:00, 3.0, 2.554, None,28
None, 12.74, 27.2, None, None, None, None, 12.7, 12.1, -0.3, None, 0.0,2022-07-15 05:00:00, 2.0, 2.307, None,28
None, 12.67, 27.2, None, None, None, None, 12.7, 12.1, 0.0, None, 0.0,2022-07-15 06:00:00, 3.0, 2.611, None,28
None, 12.0, 12.7, None, None, None, None, 12.0, 10.6, -0.5, None, 0.0,2022-07-15 07:00:00, 3.0, 2.614, None,28
None, 14.26, 14.4, None, None, None, None, 14.3, 10.6, 0.3, None, 0.0,2022-07-15 08:00:00, 3.0, 2.684, None,28
None, 18.76, 18.8, None, None, None, None, 18.8, 10.6, -0.1, None, 0.0,2022-07-15 09:00:00, 2.0, 2.261, None,28
None, 21.41, 21.6, None, None, None, None, 21.4, 10.6, -0.1, None, 0.0,2022-07-15 10:00:00, 2.0, 2.44, None,28
None, 25.78, 25.8, None, None, None, None, 25.8, 10.6, -0.4, None, 0.0,2022-07-15 11:00:00, 3.0, 2.591, None,28
None, 29.17, 29.2, None, None, None, None, 29.2, 10.6, 0.0, None, 0.0,2022-07-15 12:00:00, 3.0, 2.557, None,28
None, 30.7, 30.7, None, None, None, None, 30.7, 10.6, 0.0, None, 0.0,2022-07-15 13:00:00, 3.0, 2.977, None,28
None, 30.58, 31.1, None, None, None, None, 30.6, 10.6, -0.3, None, -1.0,2022-07-15 14:00:00, 2.0, 2.469, None,28
None, 31.54, 32.0, None, None, None, None, 31.5, 10.6, 0.0, None, 0.0,2022-07-15 15:00:00, 3.0, 2.848, None,28
None, 32.29, 32.6, None, None, None, None, 32.3, 10.6, 0.0, None, -1.0,2022-07-15 16:00:00, 2.0, 2.057, None,28
None, 28.65, 32.6, None, None, None, None, 28.7, 10.6, 0.3, None, 0.0,2022-07-15 17:00:00, 2.0, 2.336, None,28
None, 28.92, 32.6, None, None, None, None, 28.9, 10.6, -0.2, None, 0.0,2022-07-15 18:00:00, 2.0, 2.068, None,28
None, 27.67, 28.9, None, None, None, None, 27.7, 27.5, -0.2, None, 0.0,2022-07-15 19:00:00, 2.0, 2.362, None,28
None, 26.85, 28.9, None, None, None, None, 26.9, 26.9, -0.4, None, 0.0,2022-07-15 20:00:00, 3.0, 2.512, None,28
None, 23.74, 28.9, None, None, None, None, 23.7, 23.7, -0.4, None, 0.0,2022-07-15 21:00:00, 2.0, 2.466, None,28
None, 22.07, 28.9, None, None, None, None, 22.1, 21.9, -0.4, None, 0.0,2022-07-15 22:00:00, 3.0, 2.522, None,28
None, 21.16, 28.9, None, None, None, None, 21.2, 21.0, -0.2, None, 0.0,2022-07-15 23:00:00, 2.0, 2.315, None,28
