pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
None,13.0,12.8, 1020.5, None, None,19.5,95.0,2022-07-09 00:00:00,12.0,939.0,28
None,12.6,12.5, 1020.5, None, None,19.5,94.0,2022-07-09 01:00:00,11.0,939.0,28
None,11.8,11.7, 1020.6, None, None,19.5,96.0,2022-07-09 02:00:00,11.0,939.0,28
None,10.9,10.9, 1020.6, None, None,19.5,98.0,2022-07-09 03:00:00,11.0,939.0,28
None,10.5,10.5, 1020.7, None, None,19.5,98.0,2022-07-09 04:00:00,10.0,939.0,28
None,10.0,9.9, 1020.7, None, None,19.5,98.0,2022-07-09 05:00:00,10.0,939.0,28
None,10.2,9.9, 1021.8, None, None,19.5,99.0,2022-07-09 06:00:00,10.0,940.0,28
None,12.5,10.2, 1021.7, None, None,12.5,92.0,2022-07-09 07:00:00,11.0,940.0,28
None,14.1,10.2, 1021.7, None, None,14.2,88.0,2022-07-09 08:00:00,12.0,940.0,28
None,14.6,10.2, 1021.7, None, None,14.6,85.0,2022-07-09 09:00:00,12.0,940.0,28
None,15.6,10.2, 1020.6, None, None,15.6,77.0,2022-07-09 10:00:00,12.0,939.0,28
None,16.9,10.2, 1020.5, None, None,17.1,70.0,2022-07-09 11:00:00,11.0,939.0,28
None,19.1,10.2, 1020.5, None, None,19.1,62.0,2022-07-09 12:00:00,12.0,939.0,28
None,20.4,10.2, 1019.3, None, None,20.3,54.0,2022-07-09 13:00:00,11.0,938.0,28
None,22.6,10.2, 1018.1, None, None,22.7,43.0,2022-07-09 14:00:00,9.0,937.0,28
None,23.3,10.2, 1018.1, None, None,23.3,40.0,2022-07-09 15:00:00,9.0,937.0,28
None,23.3,10.2, 1018.1, None, None,23.6,38.0,2022-07-09 16:00:00,8.0,937.0,28
None,24.2,10.2, 1018.1, None, None,24.3,33.0,2022-07-09 17:00:00,7.0,937.0,28
None,23.1,10.2, 1017.1, None, None,24.3,32.0,2022-07-09 18:00:00,5.0,936.0,28
None,21.8,21.8, 1018.1, None, None,23.2,36.0,2022-07-09 19:00:00,6.0,937.0,28
None,20.4,20.4, 1018.1, None, None,23.2,42.0,2022-07-09 20:00:00,7.0,937.0,28
None,17.7,18.0, 1019.4, None, None,23.2,60.0,2022-07-09 21:00:00,10.0,938.0,28
None,13.7,13.7, 1020.6, None, None,23.2,70.0,2022-07-09 23:00:00,8.0,939.0,28
None,15.6,13.7, 1020.2, None, None,23.2,60.0,2022-07-10 00:00:00,8.0,939.0,28
None,15.6,13.7, 1020.1, None, None,23.2,61.0,2022-07-10 01:00:00,8.0,939.0,28
None,14.7,13.7, 1021.1, None, None,23.2,68.0,2022-07-10 02:00:00,9.0,940.0,28
None,14.1,13.7, 1021.1, None, None,23.2,71.0,2022-07-10 03:00:00,9.0,940.0,28
None,14.1,13.7, 1022.2, None, None,23.2,71.0,2022-07-10 04:00:00,9.0,941.0,28
None,13.5,13.4, 1022.2, None, None,23.2,75.0,2022-07-10 05:00:00,9.0,941.0,28
None,13.0,13.0, 1022.3, None, None,23.2,81.0,2022-07-10 06:00:00,10.0,941.0,28
None,13.8,12.9, 1022.3, None, None,13.8,78.0,2022-07-10 07:00:00,10.0,941.0,28
None,14.1,12.9, 1023.5, None, None,14.3,77.0,2022-07-10 08:00:00,10.0,942.0,28
None,16.0,12.9, 1023.6, None, None,15.8,69.0,2022-07-10 09:00:00,10.0,942.0,28
None,16.3,12.9, 1023.7, None, None,16.2,66.0,2022-07-10 10:00:00,10.0,942.0,28
None,17.5,12.9, 1023.8, None, None,17.6,65.0,2022-07-10 11:00:00,11.0,942.0,28
None,19.5,12.9, 1023.5, None, None,19.5,51.0,2022-07-10 12:00:00,9.0,942.0,28
None,18.9,12.9, 1023.5, None, None,20.0,60.0,2022-07-10 13:00:00,11.0,942.0,28
None,21.1,12.9, 1023.4, None, None,20.9,48.0,2022-07-10 14:00:00,10.0,942.0,28
None,20.6,12.9, 1023.5, None, None,21.1,50.0,2022-07-10 15:00:00,10.0,942.0,28
None,21.2,12.9, 1023.4, None, None,21.7,46.0,2022-07-10 16:00:00,9.0,942.0,28
None,21.4,12.9, 1023.5, None, None,21.7,50.0,2022-07-10 17:00:00,11.0,942.0,28
