pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 1.0, 0.969, 0.8, 0.0, 0.0, 1.2, None, 120.9,2022-01-22 00:00:00, 121.0, None,4
None, 1.0, 1.032, 0.8, 0.0, 0.0, 1.2, None, 120.8,2022-01-22 01:00:00, 121.0, None,4
None, 1.1, 1.075, 0.8, 0.0, 0.0, 1.2, None, 120.6,2022-01-22 02:00:00, 121.0, None,4
None, 1.1, 1.107, 0.8, 0.0, 0.0, 1.2, None, 120.3,2022-01-22 03:00:00, 120.0, None,4
None, 1.2, 1.166, 0.8, 0.0, 0.0, 1.2, None, 120.3,2022-01-22 04:00:00, 120.0, None,4
None, 1.2, 1.202, 0.8, 0.0, 0.0, 1.2, None, 120.1,2022-01-22 05:00:00, 120.0, None,4
None, 1.2, 1.205, 0.8, 0.0, 0.0, 1.2, None, 120.0,2022-01-22 06:00:00, 120.0, None,4
None, 1.2, 1.202, 1.2, -0.7, 0.0, 1.2, None, 119.9,2022-01-22 07:00:00, 120.0, None,4
None, 1.2, 1.202, 1.2, 0.5, 0.0, 1.2, None, 120.1,2022-01-22 08:00:00, 120.0, None,4
None, 1.3, 1.288, 1.2, 0.2, 0.0, 1.3, None, 119.8,2022-01-22 09:00:00, 120.0, None,4
None, 1.7, 1.735, 1.2, 0.0, 0.0, 1.7, None, 119.8,2022-01-22 10:00:00, 120.0, None,4
None, 2.7, 2.749, 1.2, 0.0, 0.0, 2.7, None, 119.6,2022-01-22 11:00:00, 120.0, None,4
None, 4.7, 4.742, 1.2, 0.0, 0.0, 4.7, None, 119.2,2022-01-22 12:00:00, 119.0, None,4
None, 6.9, 6.852, 1.2, -0.8, -1.0, 6.8, None, 118.4,2022-01-22 13:00:00, 118.0, None,4
None, 6.8, 6.792, 1.2, -0.3, 0.0, 7.1, None, 118.3,2022-01-22 14:00:00, 118.0, None,4
None, 5.5, 5.455, 1.2, 0.0, 0.0, 7.1, None, 118.4,2022-01-22 15:00:00, 118.0, None,4
None, 3.6, 3.561, 1.2, 0.0, 1.0, 7.1, None, 118.6,2022-01-22 16:00:00, 119.0, None,4
None, 1.5, 1.466, 1.2, 0.0, 0.0, 7.1, None, 118.7,2022-01-22 17:00:00, 119.0, None,4
None, 0.5, 0.46, 0.5, 0.0, 0.0, 7.1, None, 118.9,2022-01-22 18:00:00, 119.0, None,4
None, 0.7, 0.734, 0.5, 0.0, 0.0, 0.7, None, 118.7,2022-01-22 19:00:00, 119.0, None,4
None, 1.0, 0.965, 0.5, 0.0, 0.0, 0.9, None, 118.6,2022-01-22 20:00:00, 119.0, None,4
None, 1.2, 1.202, 0.5, 0.0, 0.0, 1.2, None, 118.4,2022-01-22 21:00:00, 118.0, None,4
None, 1.2, 1.231, 0.5, 0.0, 0.0, 1.2, None, 118.4,2022-01-22 22:00:00, 118.0, None,4
None, 1.2, 1.195, 0.5, 0.0, 0.0, 1.2, None, 118.3,2022-01-22 23:00:00, 118.0, None,4
None, 1.1, 1.13, 0.5, 0.0, 0.0, 1.2, None, 118.3,2022-01-23 00:00:00, 118.0, None,4
None, 1.1, 1.075, 0.5, 0.0, 0.0, 1.2, None, 118.2,2022-01-23 01:00:00, 118.0, None,4
None, 1.0, 1.032, 0.5, 0.0, 0.0, 1.2, None, 118.1,2022-01-23 02:00:00, 118.0, None,4
None, 0.9, 0.903, 0.5, 0.0, 0.0, 1.2, None, 118.1,2022-01-23 03:00:00, 118.0, None,4
None, 0.8, 0.757, 0.5, 0.0, 0.0, 1.2, None, 118.0,2022-01-23 04:00:00, 118.0, None,4
