air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,6999.0, -7999.0,5.8,0.0,2022-01-22 00:00:00,988.0,4
5.3,-1162.0, -7999.0,5.8,100.0,2022-01-22 01:00:00,5.0,4
5.4,-1747.0, -7999.0,5.8,100.0,2022-01-22 02:00:00,5.0,4
5.4,-1747.0, -7999.0,5.8,100.0,2022-01-22 03:00:00,5.0,4
None,6999.0, -7999.0,5.8,0.0,2022-01-22 04:00:00,940.0,4
None,6999.0, -7999.0,5.8,0.0,2022-01-22 05:00:00,988.0,4
None,6999.0, -7999.0,5.8,0.0,2022-01-22 06:00:00,988.0,4
None,6999.0, -7999.0,11.7,0.0,2022-01-22 07:00:00,1010.0,4
None,6999.0, -7999.0,11.7,0.0,2022-01-22 08:00:00,940.0,4
3.9,-1163.0, -7999.0,11.7,100.0,2022-01-22 09:00:00,4.0,4
5.1,-1163.0, -7999.0,11.7,93.0,2022-01-22 10:00:00,4.0,4
7.6,-1163.0, -7999.0,11.7,76.0,2022-01-22 11:00:00,4.0,4
6.1,-1163.0, -7999.0,11.7,81.0,2022-01-22 12:00:00,3.0,4
6.3,-1163.0, -7999.0,11.7,78.0,2022-01-22 13:00:00,3.0,4
6.3,-1163.0, -7999.0,11.7,77.0,2022-01-22 14:00:00,3.0,4
5.8,-1163.0, -7999.0,11.7,78.0,2022-01-22 15:00:00,2.0,4
5.7,-1163.0, -7999.0,11.7,86.0,2022-01-22 16:00:00,4.0,4
5.6,-1163.0, -7999.0,11.7,87.0,2022-01-22 17:00:00,4.0,4
5.2,-1163.0, -7999.0,11.7,87.0,2022-01-22 18:00:00,3.0,4
4.7,4.6, -7999.0,5.3,100.0,2022-01-22 19:00:00,5.0,4
4.7,4.4, -7999.0,5.3,100.0,2022-01-22 20:00:00,5.0,4
4.5,4.4, -7999.0,5.3,100.0,2022-01-22 21:00:00,5.0,4
4.5,-1163.0, -7999.0,5.3,100.0,2022-01-22 22:00:00,5.0,4
4.4,-1163.0, -7999.0,5.3,100.0,2022-01-22 23:00:00,5.0,4
4.4,-1163.0, -7999.0,5.3,100.0,2022-01-23 00:00:00,4.0,4
4.1,-1163.0, -7999.0,5.3,100.0,2022-01-23 01:00:00,4.0,4
3.7,-6415.0, -7999.0,5.3,100.0,2022-01-23 02:00:00,4.0,4
None,6999.0, -7999.0,5.3,0.0,2022-01-23 03:00:00,940.0,4
None,6999.0, -7999.0,5.3,0.0,2022-01-23 04:00:00,965.0,4
2.0,-1751.0, -7999.0,5.3,100.0,2022-01-23 05:00:00,2.0,4
1.9,-1751.0, -7999.0,5.3,100.0,2022-01-23 06:00:00,2.0,4
1.7,1.4, -7999.0,2.0,100.0,2022-01-23 07:00:00,2.0,4
1.6,1.3, -7999.0,2.0,100.0,2022-01-23 08:00:00,2.0,4
1.4,1.3, -7999.0,2.0,100.0,2022-01-23 09:00:00,1.0,4
1.5,1.3, -7999.0,2.0,100.0,2022-01-23 10:00:00,1.0,4
2.1,1.3, -7999.0,2.1,100.0,2022-01-23 11:00:00,2.0,4
2.7,1.3, -7999.0,2.9,100.0,2022-01-23 12:00:00,2.0,4
2.3,1.3, -7999.0,2.9,100.0,2022-01-23 13:00:00,2.0,4
2.6,1.3, -7999.0,2.9,100.0,2022-01-23 14:00:00,3.0,4
2.5,1.3, -7999.0,2.9,100.0,2022-01-23 15:00:00,2.0,4
2.7,1.3, -7999.0,2.9,100.0,2022-01-23 16:00:00,3.0,4
2.4,1.3, -7999.0,2.9,100.0,2022-01-23 17:00:00,2.0,4
2.8,1.3, -7999.0,2.9,100.0,2022-01-23 18:00:00,3.0,4
2.8,2.6, -7999.0,2.9,100.0,2022-01-23 19:00:00,3.0,4
2.6,2.6, -7999.0,2.9,100.0,2022-01-23 20:00:00,3.0,4
2.7,2.5, -7999.0,2.9,100.0,2022-01-23 21:00:00,2.0,4
2.9,2.5, -7999.0,3.0,100.0,2022-01-23 22:00:00,3.0,4
2.6,2.4, -7999.0,3.0,100.0,2022-01-23 23:00:00,3.0,4
2.6,2.4, -7999.0,3.0,100.0,2022-01-24 00:00:00,3.0,4
2.3,2.2, -7999.0,3.0,100.0,2022-01-24 01:00:00,2.0,4
2.0,2.0, -7999.0,3.0,100.0,2022-01-24 02:00:00,2.0,4
2.0,1.9, -7999.0,3.0,100.0,2022-01-24 03:00:00,2.0,4
2.0,1.7, -7999.0,3.0,100.0,2022-01-24 04:00:00,2.0,4
1.6,1.4, -7999.0,3.0,100.0,2022-01-24 05:00:00,2.0,4
1.8,1.4, -7999.0,3.0,100.0,2022-01-24 06:00:00,2.0,4
1.5,1.5, -7999.0,1.8,100.0,2022-01-24 07:00:00,1.0,4
1.2,1.1, -7999.0,1.8,100.0,2022-01-24 08:00:00,1.0,4
