CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -5.88, 96.0, None, None, None, None, 26.09, 0.0, 2.966, 276.1, -6.0, None, -5.9, -6.2, None, None, None, -5.4, None, None, 96.0, None,2022-01-22 00:00:00, 207.0, None, 207.4,4
None, -5.92, 95.8, None, None, None, None, 27.18, 0.0, 2.247, 265.7, -6.0, None, -5.9, -6.2, None, None, None, -5.4, None, None, 96.0, None,2022-01-22 01:00:00, 207.0, None, 207.3,4
None, -6.15, 95.5, None, None, None, None, 16.83, 0.0, 5.049, 293.4, -7.0, None, -6.2, -6.2, None, None, None, -5.4, None, None, 96.0, None,2022-01-22 02:00:00, 207.0, None, 207.1,4
None, -6.128, 94.3, None, None, None, None, 8.88, 0.0, 7.891, 305.9, -7.0, None, -6.1, -6.2, None, None, None, -5.4, None, None, 94.0, None,2022-01-22 03:00:00, 207.0, None, 206.9,4
None, -5.526, 91.2, None, None, None, None, 11.39, 0.0, 7.697, 304.1, -7.0, None, -5.5, -6.2, None, None, None, -5.4, None, None, 91.0, None,2022-01-22 04:00:00, 207.0, None, 206.9,4
None, -5.837, 92.2, None, None, None, None, 16.02, 0.0, 5.863, 286.7, -7.0, None, -5.8, -6.2, None, None, None, -5.4, None, None, 92.0, None,2022-01-22 05:00:00, 207.0, None, 206.6,4
None, -4.961, 88.8, None, None, None, None, 11.15, 0.0, 8.42, 295.3, -6.0, None, -5.0, -6.2, None, None, None, -4.9, None, None, 89.0, None,2022-01-22 06:00:00, 206.0, None, 206.2,4
None, -5.037, 90.2, None, None, None, None, 35.03, -1.0, 5.638, 320.6, -6.0, None, -5.0, -5.5, None, None, None, -4.7, None, None, 90.0, None,2022-01-22 07:00:00, 205.0, None, 205.4,4
None, -4.291, 87.3, None, None, None, None, 15.16, 0.0, 9.72, 318.5, -6.0, None, -4.3, -5.5, None, None, None, -4.0, None, None, 87.0, None,2022-01-22 08:00:00, 205.0, None, 205.4,4
None, -2.643, 80.0, None, None, None, None, 17.31, 1.0, 10.55, 318.2, -5.0, None, -2.6, -5.5, None, None, None, -2.6, None, None, 80.0, None,2022-01-22 09:00:00, 206.0, None, 205.8,4
None, -2.414, 74.25, None, None, None, None, 17.5, 0.0, 15.51, 316.3, -6.0, None, -2.4, -5.5, None, None, None, -1.8, None, None, 74.0, None,2022-01-22 10:00:00, 206.0, None, 205.6,4
None, -1.404, 66.74, None, None, None, None, 11.9, 0.0, 10.1, 311.5, -6.0, None, -1.4, -5.5, None, None, None, -1.4, None, None, 67.0, None,2022-01-22 11:00:00, 205.0, None, 205.4,4
None, -1.227, 73.82, None, None, None, None, 11.49, 0.0, 9.21, 300.0, -5.0, None, -1.2, -5.5, None, None, None, -1.2, None, None, 74.0, None,2022-01-22 12:00:00, 206.0, None, 205.5,4
None, -0.756, 73.31, None, None, None, None, 16.01, 1.0, 8.66, 295.1, -4.0, None, -0.8, -5.5, None, None, None, -0.8, None, None, 73.0, None,2022-01-22 13:00:00, 206.0, None, 206.0,4
None, -1.042, 73.11, None, None, None, None, 28.92, -1.0, 1.687, 259.7, -5.0, None, -1.0, -5.5, None, None, None, 0.3, None, None, 73.0, None,2022-01-22 14:00:00, 206.0, None, 205.5,4
