pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, -4.817, 101.9, None, None, None, None, None, None, None, None, -5.0, None, -4.8, -4.8, 0.2, -5.0, None, None, -3.1, 102.0, None,2022-01-22 00:00:00, None, None, None, None,4
None, None, -5.019, 101.7, None, None, None, None, None, None, None, None, -5.0, None, -5.0, -5.0, 0.0, -5.0, None, None, -3.1, 102.0, None,2022-01-22 01:00:00, None, None, None, None,4
None, None, -4.979, 102.3, None, None, None, None, None, None, None, None, -5.0, None, -5.0, -5.1, 0.1, -5.0, None, None, -3.1, 102.0, None,2022-01-22 02:00:00, None, None, None, None,4
None, None, -4.672, None, None, None, None, None, None, None, None, None, -5.0, None, -4.7, -5.1, 0.0, -5.0, None, None, -3.1, 103.0, None,2022-01-22 03:00:00, None, None, None, None,4
None, None, -5.056, 100.5, None, None, None, None, None, None, None, None, -5.0, None, -5.1, -5.1, 0.1, -5.0, None, None, -3.1, 101.0, None,2022-01-22 04:00:00, None, None, None, None,4
None, None, -5.239, 101.9, None, None, None, None, None, None, None, None, -5.0, None, -5.2, -5.3, 0.2, -5.0, None, None, -3.1, 102.0, None,2022-01-22 05:00:00, None, None, None, None,4
None, None, -5.711, 101.0, None, None, None, None, None, None, None, None, -6.0, None, -5.7, -5.7, 0.2, -6.0, None, None, -3.1, 101.0, None,2022-01-22 06:00:00, None, None, None, None,4
None, None, -5.44, 102.9, None, None, None, None, None, None, None, None, -5.0, None, -5.4, -5.7, 0.3, -5.0, None, None, -5.4, 103.0, None,2022-01-22 07:00:00, None, None, None, None,4
None, None, -5.662, 101.4, None, None, None, None, None, None, None, None, -6.0, None, -5.7, -5.7, 0.2, -6.0, None, None, -5.4, 101.0, None,2022-01-22 08:00:00, None, None, None, None,4
None, None, -3.58, None, None, None, None, None, None, None, None, None, -4.0, None, -3.6, -5.8, -0.9, -4.0, None, None, -3.6, 104.0, None,2022-01-22 09:00:00, None, None, None, None,4
None, None, -2.876, 96.5, None, None, None, None, None, None, None, None, -3.0, None, -2.9, -5.8, -0.5, -3.0, None, None, -2.3, 97.0, None,2022-01-22 10:00:00, None, None, None, None,4
None, None, -2.767, 80.4, None, None, None, None, None, None, None, None, -5.0, None, -2.8, -5.8, -0.1, -5.0, None, None, -1.8, 80.0, None,2022-01-22 11:00:00, None, None, None, None,4
None, None, -1.284, 72.4, None, None, None, None, None, None, None, None, -5.0, None, -1.3, -5.8, -1.5, -5.0, None, None, -1.2, 72.0, None,2022-01-22 12:00:00, None, None, None, None,4
None, None, -0.69, 72.4, None, None, None, None, None, None, None, None, -5.0, None, -0.7, -5.8, -0.4, -5.0, None, None, -0.2, 72.0, None,2022-01-22 13:00:00, None, None, None, None,4
None, None, -1.721, 74.0, None, None, None, None, None, None, None, None, -5.0, None, -1.7, -5.8, 1.1, -5.0, None, None, -0.2, 74.0, None,2022-01-22 14:00:00, None, None, None, None,4
None, None, -2.393, 80.0, None, None, None, None, None, None, None, None, -5.0, None, -2.4, -5.8, 0.4, -5.0, None, None, -0.2, 80.0, None,2022-01-22 15:00:00, None, None, None, None,4
None, None, -3.276, 85.9, None, None, None, None, None, None, None, None, -5.0, None, -3.3, -5.8, 0.5, -5.0, None, None, -0.2, 86.0, None,2022-01-22 16:00:00, None, None, None, None,4
None, None, -4.133, 94.0, None, None, None, None, None, None, None, None, -5.0, None, -4.1, -5.8, 0.4, -5.0, None, None, -0.2, 94.0, None,2022-01-22 17:00:00, None, None, None, None,4
None, None, -4.457, 98.1, None, None, None, None, None, None, None, None, -5.0, None, -4.5, -5.8, 0.2, -5.0, None, None, -0.2, 98.0, None,2022-01-22 18:00:00, None, None, None, None,4
None, None, -4.572, 100.1, None, None, None, None, None, None, None, None, -5.0, None, -4.6, -4.6, 0.3, -5.0, None, None, -4.4, 100.0, None,2022-01-22 19:00:00, None, None, None, None,4
None, None, -4.638, 100.5, None, None, None, None, None, None, None, None, -5.0, None, -4.6, -4.6, 0.2, -5.0, None, None, -4.4, 101.0, None,2022-01-22 20:00:00, None, None, None, None,4
None, None, -4.635, 100.2, None, None, None, None, None, None, None, None, -5.0, None, -4.6, -4.7, 0.0, -5.0, None, None, -4.4, 100.0, None,2022-01-22 21:00:00, None, None, None, None,4
None, None, -4.788, 98.7, None, None, None, None, None, None, None, None, -5.0, None, -4.8, -4.8, 0.2, -5.0, None, None, -4.4, 99.0, None,2022-01-22 22:00:00, None, None, None, None,4
None, None, -4.49, 97.5, None, None, None, None, None, None, None, None, -5.0, None, -4.5, -4.8, 0.0, -5.0, None, None, -4.4, 98.0, None,2022-01-22 23:00:00, None, None, None, None,4
None, None, -4.518, 90.3, None, None, None, None, None, None, None, None, -6.0, None, -4.5, -4.8, -0.1, -6.0, None, None, -4.4, 90.0, None,2022-01-23 00:00:00, None, None, None, None,4
None, None, -4.747, 90.9, None, None, None, None, None, None, None, None, -6.0, None, -4.7, -4.8, 0.0, -6.0, None, None, -4.4, 91.0, None,2022-01-23 01:00:00, None, None, None, None,4
None, None, -5.085, 97.0, None, None, None, None, None, None, None, None, -5.0, None, -5.1, -5.1, 0.0, -5.0, None, None, -4.4, 97.0, None,2022-01-23 02:00:00, None, None, None, None,4
None, None, -5.248, 97.7, None, None, None, None, None, None, None, None, -6.0, None, -5.2, -5.2, 0.0, -6.0, None, None, -4.4, 98.0, None,2022-01-23 03:00:00, None, None, None, None,4
None, None, -5.344, 99.1, None, None, None, None, None, None, None, None, -5.0, None, -5.3, -5.3, 0.2, -5.0, None, None, -4.4, 99.0, None,2022-01-23 04:00:00, None, None, None, None,4
None, None, -5.449, 99.1, None, None, None, None, None, None, None, None, -6.0, None, -5.4, -5.5, 0.0, -6.0, None, None, -4.4, 99.0, None,2022-01-23 05:00:00, None, None, None, None,4
None, None, -5.565, 98.6, None, None, None, None, None, None, None, None, -6.0, None, -5.6, -5.6, 0.0, -6.0, None, None, -4.4, 99.0, None,2022-01-23 06:00:00, None, None, None, None,4
None, None, -5.497, 98.2, None, None, None, None, None, None, None, None, -6.0, None, -5.5, -5.6, 0.0, -6.0, None, None, -5.4, 98.0, None,2022-01-23 07:00:00, None, None, None, None,4
