air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
6.0,5.9, 1013.3, None,6.8,83.0, None,2022-01-22 00:00:00, None,3.0, 1006.0,4
5.9,5.8, 1013.3, None,6.8,84.0, None,2022-01-22 01:00:00, None,3.0, 1006.0,4
5.9,5.7, 1013.3, None,6.8,84.0, None,2022-01-22 02:00:00, None,3.0, 1006.0,4
5.5,5.5, 1013.3, None,6.8,85.0, None,2022-01-22 03:00:00, None,3.0, 1006.0,4
5.5,5.4, 1013.3, None,6.8,86.0, None,2022-01-22 04:00:00, None,3.0, 1006.0,4
5.1,5.0, 1013.3, None,6.8,86.0, None,2022-01-22 05:00:00, None,3.0, 1006.0,4
4.7,4.6, 1012.3, None,6.8,88.0, None,2022-01-22 06:00:00, None,3.0, 1005.0,4
5.0,4.5, 1012.3, None,5.1,89.0, None,2022-01-22 07:00:00, None,3.0, 1005.0,4
4.6,4.5, 1012.3, None,5.1,89.0, None,2022-01-22 08:00:00, None,3.0, 1005.0,4
4.7,4.3, 1012.3, None,5.1,81.0, None,2022-01-22 09:00:00, None,2.0, 1005.0,4
5.2,4.3, 1012.3, None,5.3,80.0, None,2022-01-22 10:00:00, None,2.0, 1005.0,4
6.9,4.3, 1012.3, None,6.9,74.0, None,2022-01-22 11:00:00, None,3.0, 1005.0,4
7.2,4.3, 1012.3, None,7.3,69.0, None,2022-01-22 12:00:00, None,2.0, 1005.0,4
8.1,4.3, 1011.3, None,8.2,64.0, None,2022-01-22 13:00:00, None,2.0, 1004.0,4
7.7,4.3, 1011.3, None,8.5,66.0, None,2022-01-22 14:00:00, None,2.0, 1004.0,4
7.4,4.3, 1011.3, None,8.5,64.0, None,2022-01-22 15:00:00, None,1.0, 1004.0,4
7.0,4.3, 1010.3, None,8.5,69.0, None,2022-01-22 16:00:00, None,2.0, 1003.0,4
5.9,4.3, 1010.3, None,8.5,77.0, None,2022-01-22 17:00:00, None,2.0, 1003.0,4
