pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 4.2, 4.163, 4.1, 0.1, 4.8, None,2022-01-22 00:00:00, None,4
None, 4.0, 3.964, 4.0, -0.1, 4.8, None,2022-01-22 01:00:00, None,4
None, 4.1, 4.148, 3.9, -0.2, 4.8, None,2022-01-22 02:00:00, None,4
None, 3.9, 3.941, 3.9, 0.0, 4.8, None,2022-01-22 03:00:00, None,4
None, 3.5, 3.547, 3.5, -0.2, 4.8, None,2022-01-22 04:00:00, None,4
None, 3.4, 3.407, 3.4, -0.2, 4.8, None,2022-01-22 05:00:00, None,4
None, 3.2, 3.156, 3.0, -0.2, 4.8, None,2022-01-22 06:00:00, None,4
None, 3.9, 3.874, 3.1, 0.5, 3.9, None,2022-01-22 07:00:00, None,4
None, 2.9, 2.917, 2.9, -0.9, 3.9, None,2022-01-22 08:00:00, None,4
None, 3.5, 3.462, 2.8, 0.9, 3.9, None,2022-01-22 09:00:00, None,4
None, 3.6, 3.645, 2.8, 0.3, 3.9, None,2022-01-22 10:00:00, None,4
None, 3.9, 3.946, 2.8, 0.2, 3.9, None,2022-01-22 11:00:00, None,4
None, 4.7, 4.688, 2.8, 0.7, 4.7, None,2022-01-22 12:00:00, None,4
None, 6.0, 5.96, 2.8, 0.8, 6.0, None,2022-01-22 13:00:00, None,4
None, 6.4, 6.358, 2.8, 0.3, 7.3, None,2022-01-22 14:00:00, None,4
None, 6.2, 6.2, 2.8, -1.0, 7.3, None,2022-01-22 15:00:00, None,4
None, 5.6, 5.644, 2.8, -0.5, 7.3, None,2022-01-22 16:00:00, None,4
None, 4.6, 4.578, 2.8, -0.6, 7.3, None,2022-01-22 17:00:00, None,4
None, 4.2, 4.194, 2.8, -0.2, 7.3, None,2022-01-22 18:00:00, None,4
None, 3.8, 3.833, 3.8, -0.1, 4.2, None,2022-01-22 19:00:00, None,4
None, 3.5, 3.547, 3.5, 0.0, 4.2, None,2022-01-22 20:00:00, None,4
None, 3.1, 3.071, 3.0, -0.4, 4.2, None,2022-01-22 21:00:00, None,4
None, 3.2, 3.195, 2.9, -0.1, 4.2, None,2022-01-22 22:00:00, None,4
None, 3.1, 3.093, 2.9, 0.0, 4.2, None,2022-01-22 23:00:00, None,4
None, 2.6, 2.633, 2.6, -0.4, 4.2, None,2022-01-23 00:00:00, None,4
None, 2.5, 2.538, 2.3, -0.4, 4.2, None,2022-01-23 01:00:00, None,4
None, 2.3, 2.256, 2.1, -0.3, 4.2, None,2022-01-23 02:00:00, None,4
None, 1.9, 1.859, 1.7, -0.2, 4.2, None,2022-01-23 03:00:00, None,4
None, 1.8, 1.763, 1.5, 0.1, 4.2, None,2022-01-23 04:00:00, None,4
