WSPD_SCLR,time,week_of_year
3.12246,2019-10-29 00:00:00,44
3.58487,2019-10-29 01:00:00,44
3.72429,2019-10-29 02:00:00,44
3.71268,2019-10-29 03:00:00,44
3.75987,2019-10-29 04:00:00,44
3.28804,2019-10-29 05:00:00,44
3.47085,2019-10-29 06:00:00,44
3.65824,2019-10-29 07:00:00,44
3.29264,2019-10-29 08:00:00,44
2.82556,2019-10-29 09:00:00,44
2.29575,2019-10-29 10:00:00,44
1.76805,2019-10-29 11:00:00,44
3.57757,2019-10-29 12:00:00,44
3.19528,2019-10-29 13:00:00,44
2.64786,2019-10-29 14:00:00,44
2.79182,2019-10-29 15:00:00,44
2.93481,2019-10-29 16:00:00,44
3.46155,2019-10-29 17:00:00,44
4.02276,2019-10-29 18:00:00,44
4.66412,2019-10-29 19:00:00,44
5.28472,2019-10-29 20:00:00,44
4.9631,2019-10-29 21:00:00,44
4.93329,2019-10-29 22:00:00,44
5.06966,2019-10-29 23:00:00,44
4.43349,2019-10-30 00:00:00,44
4.90403,2019-10-30 01:00:00,44
4.15542,2019-10-30 02:00:00,44
5.51114,2019-10-30 03:00:00,44
3.44832,2019-10-30 04:00:00,44
3.74781,2019-10-30 05:00:00,44
5.31854,2019-10-30 06:00:00,44
5.42817,2019-10-30 07:00:00,44
6.50743,2019-10-30 08:00:00,44
7.85562,2019-10-30 09:00:00,44
7.2797,2019-10-30 10:00:00,44
8.68159,2019-10-30 11:00:00,44
6.41235,2019-10-30 12:00:00,44
5.88874,2019-10-30 13:00:00,44
6.91883,2019-10-30 14:00:00,44
6.90791,2019-10-30 15:00:00,44
5.63439,2019-10-30 16:00:00,44
4.17334,2019-10-30 17:00:00,44
7.3563,2019-10-30 18:00:00,44
5.37452,2019-10-30 19:00:00,44
5.45081,2019-10-30 20:00:00,44
4.67715,2019-10-30 21:00:00,44
4.19183,2019-10-30 22:00:00,44
4.15866,2019-10-30 23:00:00,44
3.98879,2019-10-31 00:00:00,44
0.889372,2019-10-31 01:00:00,44
1.25574,2019-10-31 02:00:00,44
3.19719,2019-10-31 03:00:00,44
2.90296,2019-10-31 04:00:00,44
3.47744,2019-10-31 05:00:00,44
3.13947,2019-10-31 06:00:00,44
3.3625,2019-10-31 07:00:00,44
4.019,2019-10-31 08:00:00,44
3.94388,2019-10-31 09:00:00,44
4.78302,2019-10-31 10:00:00,44
4.71948,2019-10-31 11:00:00,44
4.60237,2019-10-31 12:00:00,44
5.28811,2019-10-31 13:00:00,44
